IDs:;240814 01_240812A_elasticity;03_DNAJB6_00_439_uM_exchange_expansion_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
4329.612;58.1221378755445;19.953;10.483
4330.645;58.3837822230778;19.958;10.484
4331.666;58.3847822230778;19.957;10.484
4332.679;58.3154266218588;19.959;10.485
4333.677;58.2897822230778;19.958;10.484
4334.685;58.0931378755445;19.953;10.483
4335.756;58.0841378755445;19.954;10.483
4336.75;58.3717155731446;19.961;10.487
4337.76;58.3733601256397;19.962;10.488
4338.784;58.1887155731446;19.962;10.487
4339.794;58.2090710718826;19.96;10.486
4340.782;58.3427155731446;19.961;10.487
4341.766;58.3517155731446;19.961;10.487
4342.754;58.3443601256397;19.963;10.488
4343.746;58.3057155731446;19.962;10.487
4344.739;58.2860047293631;19.965;10.489
4345.739;58.3410047293631;19.964;10.489
4346.742;58.32264938431;19.965;10.49
4347.736;58.0760047293631;19.962;10.489
4348.738;58.0410047293631;19.962;10.489
4349.716;58.2462940904755;19.967;10.491
4350.703;58.2785836564428;19.969;10.493
4351.691;58.2345836564428;19.97;10.493
4352.676;58.3835836564428;19.97;10.493
4353.685;58.3695836564428;19.97;10.493
4354.691;58.2915836564428;19.97;10.493
4355.683;58.314228516235;19.971;10.494
4356.709;58.0645836564428;19.968;10.493
4357.69;58.3475183894118;19.973;10.496
4358.679;58.3615183894118;19.973;10.496
4359.653;58.3368734272262;19.972;10.495
4360.666;58.335228516235;19.971;10.494
4361.669;58.2568734272262;19.973;10.495
4362.658;58.3598084673465;19.976;10.498
4363.653;58.3834535830858;19.978;10.499
4364.652;58.3374535830858;19.978;10.499
4365.647;58.3265183894118;19.974;10.496
4366.636;58.2898734272263;19.973;10.495
4367.62;58.350228516235;19.972;10.494
4368.63;58.2831634027869;19.976;10.497
4369.637;58.3358734272263;19.973;10.495
4370.64;58.295228516235;19.97;10.494
4371.642;58.1209388478547;19.966;10.492
4372.625;58.2859388478547;19.969;10.492
4373.633;58.3419388478547;19.968;10.492
4374.631;58.2349388478547;19.968;10.492
4375.607;58.3339388478547;19.969;10.492
4376.619;58.3559388478547;19.968;10.492
4377.619;58.3209388478547;19.969;10.492
4378.616;58.3315836564428;19.97;10.493
4379.633;58.3235836564428;19.97;10.493
4380.624;58.430228516235;19.971;10.494
4381.623;58.2935183894118;19.974;10.496
4382.623;58.3158084673465;19.976;10.498
4383.625;58.2618084673465;19.977;10.498
4384.623;58.4055183894118;19.974;10.496
4385.603;58.3268734272262;19.973;10.495
4386.622;58.4015183894119;19.974;10.496
4387.622;58.1625183894118;19.974;10.496
4388.617;58.306228516235;19.972;10.494
4389.639;58.2725183894118;19.974;10.496
4390.631;58.1375836564428;19.967;10.493
4391.62;58.4065836564428;19.97;10.493
4392.626;58.3975836564428;19.969;10.493
4393.616;58.3189388478547;19.969;10.492
4394.592;58.2692940904755;19.967;10.491
4395.601;58.2952940904755;19.968;10.491
4396.617;58.2862940904755;19.967;10.491
4397.65;58.0962940904755;19.966;10.491
4398.645;58.4165836564428;19.969;10.493
4399.642;58.3265836564428;19.969;10.493
4400.649;58.2655836564428;19.969;10.493
4401.663;58.3899388478547;19.967;10.492
4402.66;58.1005836564428;19.968;10.493
4403.652;58.273228516235;19.971;10.494
4404.632;58.102228516235;19.968;10.494
4405.645;58.273228516235;19.97;10.494
4406.643;58.339228516235;19.972;10.494
4407.635;58.2745836564428;19.97;10.493
4408.639;58.1265836564428;19.968;10.493
4409.629;58.3089388478547;19.968;10.492
4410.602;58.3809388478547;19.968;10.492
4411.606;58.3985836564428;19.969;10.493
4412.613;58.4165836564428;19.97;10.493
4413.607;58.3859388478547;19.969;10.492
4414.611;58.3115836564428;19.97;10.493
4415.596;58.4295836564428;19.97;10.493
4416.601;58.3839388478547;19.969;10.492
4417.616;58.3272940904755;19.966;10.491
4418.607;58.4285836564428;19.969;10.493
4419.613;58.1469388478547;19.966;10.492
4420.593;58.3601634027869;19.976;10.497
4421.587;58.1761634027869;19.973;10.497
4422.591;58.3188084673465;19.976;10.498
4423.59;58.2988084673465;19.977;10.498
4424.607;58.4305183894118;19.973;10.496
4425.588;58.4908084673465;19.976;10.498
4426.571;58.5491634027869;19.975;10.497
4427.585;58.5365183894118;19.975;10.496
4428.569;58.3311634027869;19.977;10.497
4429.548;58.71364938431;19.961;10.49
4430.559;58.69364938431;19.96;10.49
4431.565;59.102228516235;19.967;10.494
4432.551;58.9749388478547;19.963;10.492
4433.542;57.8725836564428;19.972;10.493
4434.547;57.7095836564428;19.971;10.493
4435.553;59.0158084673465;19.973;10.498
4436.534;59.4477439680842;19.976;10.501
4437.527;58.1764097042401;19.936;10.471
4438.532;56.6951885474195;19.916;10.452
4439.536;57.7152605865323;19.909;10.449
4440.533;58.3280710718826;19.959;10.486
4441.531;58.1469849407813;19.943;10.475
4442.522;58.4110710718826;19.959;10.486
4443.516;58.4580047293631;19.963;10.489
4444.511;58.03464938431;19.965;10.49
4445.505;58.0282940904755;19.965;10.491
4446.498;58.1662940904755;19.965;10.491
4447.481;58.4099388478547;19.969;10.492
4448.513;58.0695836564428;19.968;10.493
4449.506;58.2569388478547;19.969;10.492
4450.548;58.2525836564428;19.97;10.493
4451.566;58.4978734272262;19.971;10.495
4452.573;58.4148734272263;19.973;10.495
4453.58;58.3108734272263;19.972;10.495
4454.588;58.1105836564428;19.968;10.493
4455.591;58.3548734272262;19.973;10.495
4456.61;58.4155183894118;19.974;10.496
4457.593;58.4028734272263;19.972;10.495
4458.599;58.3525183894118;19.975;10.496
4459.593;58.3755183894118;19.974;10.496
4460.591;58.3778084673465;19.977;10.498
4461.6;58.3614535830858;19.978;10.499
4462.587;58.6541634027869;19.974;10.497
4463.6;58.6590345577431;19.983;10.503
4464.585;58.34709875;19.978;10.5
4465.584;58.4317439680842;19.98;10.501
4466.583;58.1200345577431;19.985;10.503
4467.571;58.2454535830858;19.979;10.499
4468.561;59.0830345577431;19.98;10.503
4469.549;57.2794535830858;19.982;10.499
4470.549;58.0614097042401;19.937;10.471
4471.554;58.09976602337;19.935;10.47
4472.555;58.12476602337;19.936;10.47
4473.61;58.08676602337;19.936;10.47
4474.611;58.9772619270253;19.99;10.508
4475.63;58.16276602337;19.936;10.47
4476.632;58.1174097042401;19.938;10.471
4477.617;58.0930534364211;19.939;10.472
4478.625;58.2383410546966;19.94;10.474
4479.626;58.0849849407813;19.943;10.475
4480.616;58.0256972199082;19.94;10.473
4481.658;58.2716288781574;19.943;10.476
4482.652;58.3382728668203;19.947;10.477
4483.65;58.1036288781574;19.945;10.476
4484.649;58.1522728668203;19.945;10.477
4485.658;58.3375609979864;19.95;10.479
4486.656;58.1262728668203;19.945;10.477
4487.669;58.0539169067649;19.947;10.478
4488.687;58.1949169067649;19.946;10.478
4489.73;58.41120514048;19.952;10.48
4490.745;58.1555609979864;19.948;10.479
4491.743;58.2158493342408;19.95;10.481
4492.743;58.21320514048;19.95;10.48
4493.78;58.1575609979864;19.949;10.479
4494.775;58.1648493342408;19.95;10.481
4495.786;58.1274935792639;19.951;10.482
4496.807;58.1194935792639;19.952;10.482
4497.843;58.4514266218588;19.958;10.485
4498.852;58.3310710718826;19.96;10.486
4499.857;58.4224266218588;19.958;10.485
4500.857;58.3797822230778;19.958;10.484
4501.843;58.1544935792639;19.952;10.482
4502.884;58.3891378755445;19.955;10.483
4503.87;58.1964935792639;19.952;10.482
4504.863;58.2301378755445;19.953;10.483
4505.865;58.1534935792639;19.952;10.482
4506.85;58.3681378755445;19.955;10.483
4507.848;58.4564266218587;19.958;10.485
4508.852;58.4097822230778;19.957;10.484
4509.859;58.4024266218588;19.959;10.485
4510.849;58.4110710718826;19.96;10.486
4511.851;58.2257822230778;19.955;10.484
4512.847;58.4490710718826;19.959;10.486
4513.858;58.4530710718826;19.959;10.486
4514.85;58.4277155731446;19.962;10.487
4515.838;58.4623601256397;19.961;10.488
4516.835;58.1764266218587;19.957;10.485
4517.835;58.4673601256397;19.963;10.488
4518.852;58.3533601256397;19.962;10.488
4519.869;58.45164938431;19.965;10.49
4520.881;58.3952940904755;19.968;10.491
4521.892;58.3379388478547;19.968;10.492
4522.898;58.3799388478547;19.968;10.492
4523.913;58.2885836564428;19.97;10.493
4524.923;58.2785836564428;19.969;10.493
4525.919;58.4238734272263;19.972;10.495
4526.924;58.1695836564428;19.968;10.493
4527.91;58.4325183894119;19.973;10.496
4528.887;58.3345183894119;19.975;10.496
4529.87;58.3928084673465;19.977;10.498
4530.881;58.4478084673465;19.976;10.498
4531.9;58.3978084673465;19.978;10.498
4532.895;58.3818084673465;19.978;10.498
4533.873;58.3878084673465;19.977;10.498
4534.883;58.36509875;19.979;10.5
4535.879;58.45409875;19.98;10.5
4536.883;58.45109875;19.98;10.5
4537.865;58.41609875;19.98;10.5
4538.852;58.3537439680842;19.981;10.501
4539.85;58.4693892373335;19.982;10.502
4540.853;58.3627439680842;19.982;10.501
4541.867;58.4553892373335;19.982;10.502
4542.855;58.3553892373335;19.983;10.502
4543.877;58.3920345577431;19.985;10.503
4544.873;58.4220345577431;19.984;10.503
4545.874;58.4326799293082;19.985;10.504
4546.866;58.4276799293082;19.986;10.504
4547.884;58.422970825885;19.988;10.506
4548.881;58.4063253520237;19.987;10.505
4549.879;58.471970825885;19.988;10.506
4550.878;58.2206799293082;19.983;10.504
4551.881;58.429970825885;19.989;10.506
4552.866;58.1826163508872;19.987;10.507
4553.882;58.5082619270253;19.991;10.508
4554.902;58.2736163508872;19.989;10.507
4555.9;58.2702619270253;19.989;10.508
4556.897;58.2206163508872;19.988;10.507
4557.877;58.2806163508872;19.987;10.507
4558.871;58.5222619270253;19.991;10.508
4559.873;58.56855323269;19.994;10.51
4560.869;58.1692619270253;19.991;10.508
4561.869;58.2679075542945;19.991;10.509
4562.879;58.4811989622069;19.996;10.511
4563.86;58.42355323269;19.995;10.51
4564.857;58.49055323269;19.995;10.51
4565.839;58.23055323269;19.993;10.51
4566.829;58.2938447428403;19.995;10.512
4567.809;58.4374905745854;19.999;10.513
4568.821;58.5937823913912;20.001;10.515
4569.825;58.5334283764422;20.003;10.516
4570.823;58.2221364574374;19.998;10.514
4571.812;58.5090744125855;20.004;10.517
4572.803;58.4910744125855;20.005;10.517
4573.798;58.5447204998161;20.006;10.518
4574.799;58.3947204998161;20.004;10.518
4575.805;58.52701282752;20.008;10.52
4576.82;58.54801282752;20.008;10.52
4577.815;58.4873666381292;20.008;10.519
4578.814;58.35501282752;20.006;10.52
4579.793;58.6253053595151;20.01;10.522
4580.803;58.5686590679836;20.01;10.521
4581.791;58.5075980957626;20.013;10.524
4582.796;58.5125980957626;20.014;10.524
4583.803;58.4435980957626;20.012;10.524
4584.813;58.5218910362234;20.016;10.526
4585.807;58.5018910362234;20.017;10.526
4586.798;58.2528910362234;20.015;10.526
4587.798;58.4105375830218;20.018;10.527
4588.804;58.3528910362234;20.015;10.526
4589.814;58.3195375830218;20.016;10.527
4590.826;58.3901841808589;20.018;10.528
4591.819;58.5788308297299;20.022;10.529
4592.81;58.34447752963;20.021;10.53
4593.804;58.34947752963;20.021;10.53
4594.802;58.3391242805543;20.022;10.531
4595.801;58.2788308297299;20.019;10.529
4596.801;58.2741242805543;20.022;10.531
4597.808;58.6337710824979;20.026;10.532
4598.808;58.3027710824979;20.024;10.532
4599.825;58.3761242805543;20.023;10.531
4600.828;58.3017710824979;20.024;10.532
4601.813;58.2027710824979;20.024;10.532
4602.816;58.274417935456;20.025;10.533
4603.807;58.3200648394238;20.026;10.534
4604.792;58.3207117943963;20.028;10.535
4605.791;58.3093588003686;20.03;10.536
4606.773;58.3973588003686;20.03;10.536
4607.762;58.3883588003686;20.03;10.536
4608.77;58.3143588003686;20.03;10.536
4609.755;58.4096529652937;20.032;10.538
4610.761;58.3500058573361;20.031;10.537
4611.769;58.31894733416;20.035;10.54
4612.762;58.2143001242366;20.034;10.539
4613.766;58.3013001242366;20.034;10.539
4614.774;58.36594733416;20.035;10.54
4615.79;58.23094733416;20.036;10.54
4616.808;58.38494733416;20.036;10.54
4617.804;58.383594595059;20.037;10.541
4618.801;58.3952419069287;20.039;10.542
4619.814;58.3718892697643;20.04;10.543
4620.812;58.3708892697643;20.04;10.543
4621.809;58.399536683561;20.041;10.544
4622.807;58.3608892697643;20.04;10.543
4623.815;58.3921841483137;20.042;10.545
4624.821;58.3401841483137;20.042;10.545
4625.835;58.4191841483138;20.043;10.545
4626.848;58.3748316640179;20.044;10.546
4627.839;58.4584792306684;20.045;10.547
4628.862;58.3171268482605;20.047;10.548
4629.861;58.3041268482605;20.048;10.548
4630.862;58.4077745167893;20.049;10.549
4631.858;58.2874792306684;20.045;10.547
4632.852;58.4177745167893;20.049;10.549
4633.851;58.3250700066377;20.051;10.551
4634.853;58.2290700066377;20.051;10.551
4635.845;58.3460700066377;20.052;10.551
4636.838;58.3267178279475;20.052;10.552
4637.85;58.2737178279475;20.052;10.552
4638.831;58.2777178279475;20.052;10.552
4639.812;58.488309622311;20.058;10.556
4640.81;58.3053657001746;20.054;10.553
4641.796;58.2020136233142;20.055;10.554
4642.787;58.2350136233142;20.055;10.554
4643.791;58.3700136233142;20.055;10.554
4644.794;58.1946615973613;20.056;10.555
4645.801;58.2876615973613;20.057;10.555
4646.785;58.291309622311;20.058;10.556
4647.775;58.2626615973613;20.056;10.555
4648.788;58.278309622311;20.058;10.556
4649.807;58.4436058248993;20.062;10.558
4650.803;58.278309622311;20.057;10.556
4651.799;58.2449576981587;20.059;10.557
4652.8;58.2679576981587;20.059;10.557
4653.801;58.1829576981587;20.06;10.557
4654.807;58.2496058248993;20.061;10.558
4655.817;58.2409576981587;20.059;10.557
4656.799;58.2816058248993;20.06;10.558
4657.781;58.254254002528;20.061;10.559
4658.799;58.4481988406943;20.068;10.562
4659.788;58.4724956538234;20.071;10.564
4660.778;58.2671988406943;20.066;10.562
4661.77;58.4538472218269;20.069;10.563
4662.764;58.3201988406943;20.066;10.562
4663.76;58.1491988406943;20.066;10.562
4664.766;58.2848472218269;20.067;10.563
4665.772;58.3124956538234;20.069;10.564
4666.768;58.5317926703882;20.073;10.566
4667.765;58.546441254947;20.075;10.567
4668.761;58.516441254947;20.075;10.567
4669.747;58.4770898903501;20.076;10.568
4670.742;58.2867926703882;20.072;10.566
4671.747;58.4340898903501;20.076;10.568
4672.74;58.4690898903501;20.077;10.568
4673.744;58.5437385765927;20.078;10.569
4674.743;58.338441254947;20.073;10.567
4675.76;58.4570361015771;20.08;10.571
4676.762;58.345441254947;20.074;10.567
4677.748;58.46838731367;20.079;10.57
4678.729;58.3180898903501;20.075;10.568
4679.74;58.2890898903501;20.074;10.568
4680.71;58.4706849403091;20.081;10.572
4681.723;58.3360361015771;20.078;10.571
4682.704;58.4279827702286;20.084;10.574
4683.68;58.3956317614063;20.086;10.575
4684.672;58.4466317614063;20.085;10.575
4685.655;58.4252808033894;20.087;10.576
4686.642;58.4512808033894;20.088;10.576
4687.636;58.3026317614063;20.085;10.575
4688.634;58.3029827702286;20.084;10.574
4689.639;58.3572808033894;20.086;10.576
4690.649;58.4855790397529;20.09;10.578
4691.666;58.2756317614063;20.085;10.575
4692.663;58.3069298961733;20.087;10.577
4693.667;58.2119298961733;20.088;10.577
4694.681;58.2939298961733;20.089;10.577
4695.67;58.3402282341234;20.091;10.579
4696.689;58.3229298961733;20.087;10.577
4697.684;58.4162282341234;20.091;10.579
4698.686;58.3789298961733;20.088;10.577
4699.69;58.2375790397529;20.089;10.578
4700.697;58.2352282341234;20.09;10.579
4701.703;58.3042282341234;20.092;10.579
4702.713;58.4095267752178;20.095;10.581
4703.719;58.2992282341234;20.091;10.579
4704.719;58.29287747928;20.092;10.58
4705.712;58.2635267752178;20.094;10.581
4706.726;58.5028255194175;20.098;10.583
4707.723;58.38387747928;20.092;10.58
4708.712;58.3551761219319;20.095;10.582
4709.72;58.5558255194175;20.098;10.583
4710.696;58.3465267752178;20.093;10.581
4711.68;58.33387747928;20.093;10.58
4712.676;58.3511761219319;20.095;10.582
4713.682;58.3378255194175;20.096;10.583
4714.69;58.3081761219319;20.095;10.582
4715.684;58.2828255194175;20.097;10.583
4716.683;58.5027740164546;20.102;10.586
4717.689;58.5424236169776;20.104;10.587
4718.678;58.5204236169776;20.103;10.587
4719.676;58.2574749676698;20.098;10.584
4720.677;58.2254749676698;20.098;10.584
4721.654;58.3131244666837;20.099;10.585
4722.667;58.3137740164546;20.1;10.586
4723.665;58.24537272301;20.107;10.59
4724.667;58.5957229702601;20.106;10.589
4725.683;58.3217740164546;20.1;10.586
4726.703;58.5887229702601;20.105;10.589
4727.702;58.2990732682477;20.103;10.588
4728.702;58.3270732682477;20.103;10.588
4729.713;58.3094236169776;20.102;10.587
4730.724;58.3250732682477;20.104;10.588
4731.714;58.5620225264925;20.108;10.591
4732.711;58.5376723807027;20.11;10.592
4733.708;58.5686723807027;20.111;10.592
4734.707;58.3360225264925;20.107;10.591
4735.71;58.29637272301;20.106;10.59
4736.713;58.5703222856358;20.111;10.593
4737.725;58.3970225264925;20.107;10.591
4738.706;58.390972241287;20.113;10.594
4739.693;58.4126723807027;20.109;10.592
4740.68;58.5166222476513;20.115;10.595
4741.677;58.3063222856358;20.11;10.593
4742.673;58.3633222856358;20.111;10.593
4743.674;58.384972241287;20.112;10.594
4744.668;58.327972241287;20.112;10.594
4745.668;58.5616222476513;20.115;10.595
4746.664;58.5555725709745;20.119;10.598
4747.669;58.5469224124999;20.117;10.597
4748.662;58.4625725709745;20.119;10.598
4749.656;58.5725725709745;20.118;10.598
4750.659;58.3182723047238;20.115;10.596
4751.66;58.6065233505412;20.122;10.601
4752.659;58.61487304;20.122;10.6
4753.648;58.3652227801428;20.118;10.599
4754.669;58.5561737117615;20.124;10.602
4755.672;58.4385233505412;20.12;10.601
4756.66;58.4931737117615;20.125;10.602
4757.659;58.4621737117615;20.126;10.602
4758.669;58.3445233505412;20.122;10.601
4759.68;58.2545233505412;20.122;10.601
4760.678;58.3381737117615;20.124;10.602
4761.674;58.5438241236561;20.126;10.603
4762.668;58.48387304;20.12;10.6
4763.67;58.5524745862202;20.127;10.604
4764.651;58.5124745862202;20.129;10.604
4765.637;58.3094745862202;20.126;10.604
4766.636;58.594775663337;20.131;10.606
4767.641;58.3568241236561;20.125;10.603
4768.65;58.3254745862202;20.125;10.604
4769.663;58.5014262778802;20.132;10.607
4770.681;58.528775663337;20.129;10.606
4771.672;58.312775663337;20.129;10.606
4772.675;58.5330769430733;20.134;10.608
4773.681;58.378775663337;20.13;10.606
4774.688;58.6630769430733;20.133;10.608
4775.698;58.4431250994488;20.127;10.605
4776.715;58.5897276589115;20.134;10.609
4777.738;58.5507276589115;20.134;10.609
4778.729;58.5347276589115;20.135;10.609
4779.752;58.5847276589115;20.135;10.609
4780.747;58.3474262778802;20.131;10.607
4781.749;58.5417276589115;20.135;10.609
4782.754;58.41837842539;20.136;10.61
4783.731;58.58237842539;20.136;10.61
4784.723;58.3194262778802;20.131;10.607
4785.697;58.3587276589115;20.133;10.609
4786.704;58.4690292425039;20.136;10.611
4787.695;58.2697276589115;20.133;10.609
4788.705;58.2620769430733;20.133;10.608
4789.697;58.6087276589115;20.135;10.609
4790.686;58.5760769430733;20.134;10.608
4791.681;58.5467276589115;20.135;10.609
4792.694;58.5627276589115;20.136;10.609
4793.712;58.45837842539;20.135;10.61
4794.712;58.2847276589115;20.133;10.609
4795.72;58.26537842539;20.136;10.61
4796.709;58.3116801102483;20.137;10.612
4797.72;58.5203310286184;20.14;10.613
4798.716;58.5799819976094;20.142;10.614
4799.72;58.4739819976094;20.142;10.614
4800.702;58.5952840874342;20.144;10.616
4801.69;58.4882840874342;20.145;10.616
4802.687;58.5676330172163;20.144;10.615
4803.666;58.3099819976094;20.142;10.614
4804.652;58.6349352082585;20.146;10.617
4805.654;58.4219352082585;20.145;10.617
4806.661;58.5419352082585;20.145;10.617
4807.649;58.3425863796841;20.147;10.618
4808.635;58.3222376017062;20.148;10.619
4809.631;58.36288887432;20.149;10.62
4810.629;58.38088887432;20.149;10.62
4811.631;58.3712376017062;20.148;10.619
4812.606;58.3182840874342;20.144;10.616
4813.587;58.2589352082585;20.145;10.617
4814.599;58.3672376017062;20.149;10.619
4815.588;58.2465863796841;20.146;10.618
4816.58;58.3155863796841;20.147;10.618
4817.579;58.4782376017062;20.148;10.619
4818.578;58.3305863796841;20.147;10.618
4819.583;58.40288887432;20.149;10.62
4820.592;58.47788887432;20.151;10.62
4821.603;58.4908429956627;20.154;10.623
4822.619;58.24288887432;20.148;10.62
4823.639;58.3711915713031;20.151;10.622
4824.628;58.3955401975206;20.15;10.621
4825.624;58.3238429956627;20.154;10.623
4826.623;58.3341915713031;20.152;10.622
4827.624;58.3498429956627;20.154;10.623
4828.629;58.3674944705946;20.155;10.624
4829.629;58.5681459960937;20.157;10.625
4830.619;58.4034944705946;20.155;10.624
4831.618;58.2841915713031;20.152;10.622
4832.616;58.3758429956627;20.154;10.623
4833.596;58.5571459960937;20.158;10.625
4834.596;58.3557975721554;20.157;10.626
4835.598;58.4141459960937;20.158;10.625
4836.591;58.3341459960937;20.158;10.625
4837.589;58.6297975721554;20.16;10.626
4838.583;58.3531459960937;20.157;10.625
4839.578;58.3651459960937;20.156;10.625
4840.579;58.3931459960937;20.157;10.625
4841.56;58.3164944705946;20.155;10.624
4842.551;58.5574491987748;20.16;10.627
4843.552;58.6134491987748;20.161;10.627
4844.532;58.4634491987748;20.159;10.627
4845.521;58.3964491987748;20.158;10.627
4846.519;58.3731459960937;20.156;10.625
4847.528;58.3737975721554;20.158;10.626
4848.512;58.3697975721554;20.158;10.626
4849.501;58.4004491987748;20.16;10.627
4850.498;58.3284491987748;20.159;10.627
4851.489;58.3427975721554;20.157;10.626
4852.482;58.4277526036669;20.162;10.629
4853.478;58.3357526036669;20.162;10.629
4854.479;58.36140438193;20.163;10.63
4855.486;58.3697526036669;20.162;10.629
4856.498;58.6610562107313;20.167;10.631
4857.484;58.42440438193;20.164;10.63
4858.481;58.4300562107313;20.165;10.631
4859.478;58.38440438193;20.164;10.63
4860.484;58.4520562107313;20.165;10.631
4861.49;58.2957080900659;20.166;10.632
4862.509;58.297360019929;20.167;10.633
4863.502;58.282360019929;20.168;10.633
4864.495;58.3420120003158;20.169;10.634
4865.489;58.488360019929;20.168;10.633
4866.489;58.4813161126406;20.172;10.636
4867.488;58.3056640312213;20.171;10.635
4868.479;58.3096640312212;20.17;10.635
4869.477;58.3123161126406;20.172;10.636
4870.473;58.3173161126406;20.172;10.636
4871.458;58.3253161126406;20.172;10.636
4872.453;58.501577277276;20.18;10.641
4873.437;58.23792494336;20.177;10.64
4874.437;58.26892494336;20.177;10.64
4875.423;58.373577277276;20.179;10.641
4876.418;58.3512296616767;20.18;10.642
4877.423;58.4491871177387;20.186;10.645
4878.419;58.6281871177388;20.186;10.645
4879.432;58.392534581913;20.183;10.644
4880.422;58.6114923407814;20.188;10.647
4881.418;58.6084923407814;20.189;10.647
4882.437;58.3334923407814;20.188;10.647
4883.435;58.3178397040298;20.186;10.646
4884.443;58.3224923407814;20.187;10.647
4885.425;58.3964923407814;20.187;10.647
4886.423;58.3501450279885;20.189;10.648
4887.424;58.3121450279885;20.19;10.648
4888.402;58.53245055375;20.194;10.65
4889.388;58.3007977656463;20.19;10.649
4890.38;58.6111033922947;20.195;10.651
4891.378;58.2877977656463;20.191;10.649
4892.379;58.4181033922947;20.194;10.651
4893.391;58.4141033922947;20.194;10.651
4894.377;58.4274092206876;20.196;10.653
4895.375;58.2930622105262;20.198;10.654
4896.372;58.487368341463;20.202;10.656
4897.374;58.51498120824;20.209;10.66
4898.353;58.4957152507863;20.199;10.655
4899.362;58.4910622105262;20.198;10.654
4900.346;58.493368341463;20.2;10.656
4901.335;58.6176746740473;20.205;10.658
4902.329;58.3340622105262;20.198;10.654
4903.328;58.3040622105262;20.198;10.654
4904.329;58.6490214825517;20.203;10.657
4905.331;58.5056746740473;20.204;10.658
4906.34;58.2816746740473;20.203;10.658
4907.326;58.408368341463;20.201;10.656
4908.311;58.5536746740473;20.204;10.658
4909.306;58.6346746740473;20.204;10.658
4910.311;58.5970214825517;20.203;10.657
4911.309;58.323368341463;20.2;10.656
4912.318;58.3600214825517;20.202;10.657
4913.32;58.3656746740473;20.204;10.658
4914.318;58.635327915945;20.207;10.659
4915.314;58.3720214825517;20.202;10.657
4916.299;58.5376345509274;20.209;10.661
4917.298;58.6822879440023;20.21;10.662
4918.3;58.2586746740473;20.204;10.658
4919.291;58.4446746740473;20.203;10.658
4920.298;58.3490214825517;20.202;10.657
4921.291;58.3286746740473;20.203;10.658
4922.29;58.53898120824;20.208;10.66
4923.299;58.5696345509274;20.209;10.661
4924.281;58.5469413874599;20.211;10.663
4925.279;58.33998120824;20.206;10.66
4926.288;58.5956345509274;20.209;10.661
4927.294;58.5189413874599;20.212;10.663
4928.296;58.5209413874599;20.211;10.663
4929.284;58.6009413874599;20.212;10.663
4930.272;58.3609413874599;20.21;10.663
4931.266;58.3709413874599;20.211;10.663
4932.262;58.6469020200802;20.216;10.666
4933.242;58.5679020200802;20.215;10.666
4934.252;58.6429020200802;20.216;10.666
4935.234;58.5692484255038;20.215;10.665
4936.222;58.3822484255038;20.213;10.665
4937.211;58.54155566502;20.218;10.667
4938.206;58.6142093603181;20.219;10.668
4939.205;58.41755566502;20.217;10.667
4940.205;58.6778631059697;20.221;10.669
4941.209;58.61751690197;20.221;10.67
4942.22;58.3262093603181;20.218;10.668
4943.203;58.59151690197;20.222;10.67
4944.192;58.5641707483141;20.223;10.671
4945.18;58.6251707483141;20.223;10.671
4946.172;58.7274785920142;20.225;10.673
4947.172;58.35551690197;20.22;10.67
4948.171;58.6164785920142;20.226;10.673
4949.174;58.5578246449971;20.225;10.672
4950.154;58.3241707483141;20.222;10.671
4951.147;58.5641325893606;20.227;10.674
4952.142;58.6257866370313;20.229;10.675
4953.125;58.5854407350214;20.23;10.676
4954.126;58.4144785920142;20.224;10.673
4955.117;58.3994785920142;20.225;10.673
4956.117;58.6514407350214;20.23;10.676
4957.133;58.5014407350214;20.229;10.676
4958.147;58.6034407350214;20.231;10.676
4959.145;58.6280948833263;20.231;10.677
4960.119;58.5847490819409;20.232;10.678
4961.116;58.6427490819409;20.233;10.678
4962.095;58.5514033308604;20.234;10.679
4963.091;58.4197490819409;20.232;10.678
4964.096;58.6544033308604;20.234;10.679
4965.081;58.56705763008;20.236;10.68
4966.078;58.71305763008;20.235;10.68
4967.077;58.5597119795948;20.238;10.681
4968.08;58.5890208294905;20.241;10.683
4969.067;58.5060208294905;20.239;10.683
4970.065;58.6393663793999;20.238;10.682
4971.066;58.6530208294905;20.239;10.683
4972.074;58.6703663793999;20.239;10.682
4973.088;58.6360208294905;20.239;10.683
4974.109;58.6383298805088;20.243;10.685
4975.104;58.7123298805088;20.243;10.685
4976.106;58.5996753298618;20.241;10.684
4977.117;58.6459844814266;20.244;10.686
4978.133;58.7023298805088;20.244;10.685
4979.136;58.7383298805088;20.242;10.685
4980.15;58.5956391326106;20.245;10.687
4981.159;58.7082938340557;20.247;10.688
4982.143;58.7132938340557;20.248;10.688
4983.126;58.4179485857571;20.248;10.689
4984.111;58.6712938340557;20.247;10.688
4985.102;58.7099485857571;20.249;10.689
4986.128;58.5849485857571;20.248;10.689
4987.126;58.7519485857571;20.249;10.689
4988.124;58.57560338771;20.25;10.69
4989.128;58.57360338771;20.251;10.69
4990.117;58.65460338771;20.25;10.69
4991.126;58.4622582399095;20.251;10.691
4992.126;58.6209131423507;20.253;10.692
4993.125;58.6859131423507;20.252;10.692
4994.127;58.6112582399095;20.251;10.691
4995.118;58.6542582399095;20.252;10.691
