IDs:;DNAJB6_meas3;01_DNAJB6_00_439_uM_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
8422.241;52.0847076761071;27.897;18.069
8423.231;52.165422898468;27.897;18.07
8424.219;52.1528534358036;27.899;18.072
8425.238;52.0821381517008;27.898;18.071
8426.227;52.1591381517008;27.898;18.071
8427.221;52.179422898468;27.896;18.07
8428.206;52.2147076761071;27.896;18.069
8429.202;52.171422898468;27.897;18.07
8430.185;52.212422898468;27.897;18.07
8431.177;52.1052773240088;27.894;18.067
8432.171;52.1322773240088;27.894;18.067
8433.17;52.18599248462;27.894;18.068
8434.164;52.1215621942753;27.892;18.066
8435.154;52.1585621942753;27.893;18.066
8436.152;52.13699248462;27.894;18.068
8437.129;52.1575621942753;27.893;18.066
8438.141;52.1058470954215;27.892;18.065
8439.157;52.1262773240088;27.894;18.067
8440.151;52.2252773240088;27.893;18.067
8441.149;52.1655621942753;27.893;18.066
8442.151;52.0827019841577;27.888;18.062
8443.131;52.1169870088422;27.887;18.061
8444.145;52.1322773240088;27.894;18.067
8445.133;52.1832773240088;27.893;18.067
8446.128;52.1498470954215;27.892;18.065
8447.127;52.1081320274494;27.891;18.064
8448.121;52.1888470954215;27.892;18.065
8449.115;52.158272064416;27.886;18.06
8450.109;52.1408470954215;27.89;18.065
8451.081;52.1508470954215;27.891;18.065
8452.085;52.0995621942753;27.892;18.066
8453.093;52.1281320274494;27.891;18.064
8454.08;52.1485621942753;27.891;18.066
8455.09;52.1647019841577;27.888;18.062
8456.081;52.1558470954215;27.891;18.065
8457.092;52.1262773240088;27.893;18.067
8458.09;52.1504169903608;27.889;18.063
8459.08;52.1624169903608;27.89;18.063
8460.082;52.1561320274494;27.89;18.064
8461.086;52.1407019841577;27.888;18.062
8462.075;52.2038470954215;27.891;18.065
8463.075;52.1644169903608;27.89;18.063
8464.072;52.1379870088422;27.886;18.061
8465.05;52.0787019841577;27.888;18.062
8466.047;52.1284169903608;27.89;18.063
8467.056;52.1167019841577;27.887;18.062
8468.042;52.1404169903608;27.888;18.063
8469.036;52.2061320274494;27.889;18.064
8470.037;52.149272064416;27.885;18.06
8471.016;52.1108422682397;27.883;18.058
8472.014;52.1089870088422;27.886;18.061
8473.014;52.1701320274494;27.889;18.064
8473.99;52.1624169903608;27.888;18.063
8475;52.1261320274494;27.89;18.064
8475.985;52.1841320274494;27.89;18.064
8477.004;52.1327019841577;27.888;18.062
8477.999;52.090272064416;27.885;18.06
8478.999;52.1589870088422;27.887;18.061
8480.001;52.1364169903608;27.889;18.063
8481.01;52.1289870088422;27.886;18.061
8482;52.1278422682397;27.883;18.058
8482.99;52.1537019841577;27.887;18.062
8483.984;52.1579870088422;27.886;18.061
8484.98;52.1877019841577;27.888;18.062
8485.982;52.1437019841577;27.887;18.062
8486.985;52.1031274164935;27.883;18.057
8487.991;52.1219870088422;27.887;18.061
8489.008;52.0767019841577;27.888;18.062
8490.026;52.2184169903608;27.889;18.063
8491.018;52.1359870088422;27.887;18.061
8492.012;52.0567019841577;27.887;18.062
8493.01;52.1549870088422;27.886;18.061
8494.014;52.1001274164935;27.882;18.057
8495.011;52.149272064416;27.885;18.06
8496.002;52.104272064416;27.886;18.06
8496.997;52.158272064416;27.885;18.06
8497.994;52.1299870088422;27.886;18.061
8498.989;52.2211320274494;27.89;18.064
8499.976;52.145272064416;27.886;18.06
8500.979;52.1089870088422;27.886;18.061
8501.971;52.1175571508812;27.884;18.059
8502.96;52.0671274164935;27.883;18.057
8503.963;52.1149870088422;27.887;18.061
8504.957;52.1774169903608;27.889;18.063
8505.976;52.1247019841577;27.888;18.062
8506.982;52.0674169903608;27.889;18.063
8507.984;52.1977019841577;27.887;18.062
8508.963;52.1625571508812;27.885;18.059
8509.958;52.1387019841577;27.887;18.062
8510.959;52.0805571508812;27.885;18.059
8511.963;52.1825621942753;27.892;18.066
8512.974;52.1397019841577;27.888;18.062
8513.962;52.1331320274494;27.89;18.064
8514.951;52.1324169903608;27.888;18.063
8515.946;52.1249870088422;27.887;18.061
8516.951;52.082272064416;27.885;18.06
8517.96;52.1189870088422;27.886;18.061
8518.94;52.1437019841577;27.887;18.062
8519.941;52.1807019841577;27.887;18.062
8520.944;52.1579870088422;27.887;18.061
8521.955;52.1341274164935;27.882;18.057
8522.971;52.1077019841577;27.887;18.062
8523.987;52.205272064416;27.886;18.06
8525.006;52.1518422682397;27.882;18.058
8525.999;52.117272064416;27.885;18.06
8526.993;52.1381274164935;27.882;18.057
8527.995;52.1368422682397;27.883;18.058
8528.996;52.1629870088422;27.886;18.061
8529.978;52.1977019841577;27.887;18.062
8530.964;52.1407019841577;27.886;18.062
8531.959;52.179272064416;27.885;18.06
8532.963;52.0808422682397;27.883;18.058
8533.954;52.164272064416;27.886;18.06
8534.95;52.1106978056945;27.879;18.055
8535.936;52.1175571508812;27.884;18.059
8536.916;52.1014125956444;27.881;18.056
8537.902;52.1589870088422;27.886;18.061
8538.899;52.1648422682397;27.883;18.058
8539.882;52.0858422682397;27.883;18.058
8540.875;52.0659830466457;27.879;18.054
8541.85;52.0996978056945;27.879;18.055
8542.858;52.1681274164935;27.882;18.057
8543.849;52.0318422682397;27.883;18.058
8544.851;52.0626978056945;27.88;18.055
8545.842;52.0706978056945;27.88;18.055
8546.841;52.0629830466457;27.879;18.054
8547.827;52.1114125956444;27.881;18.056
8548.814;52.1777019841577;27.887;18.062
8549.835;52.1344125956444;27.881;18.056
8550.833;52.1241274164935;27.882;18.057
8551.836;52.1421274164935;27.882;18.057
8552.816;52.1801274164935;27.882;18.057
8553.84;52.1341274164935;27.882;18.057
8554.838;52.1648422682397;27.883;18.058
8555.838;52.1475571508812;27.884;18.059
8556.819;52.1564125956444;27.88;18.056
8557.831;52.1655571508812;27.885;18.059
8558.82;52.1154125956444;27.881;18.056
8559.811;52.0635571508812;27.884;18.059
8560.81;52.1221274164935;27.882;18.057
8561.81;52.0551274164935;27.882;18.057
8562.818;52.2159870088422;27.886;18.061
8563.827;52.1829870088422;27.887;18.061
8564.808;52.1329870088422;27.887;18.061
8565.824;52.1735571508812;27.884;18.059
8566.819;52.136272064416;27.885;18.06
8567.811;52.1318422682397;27.883;18.058
8568.806;52.1505571508812;27.884;18.059
8569.792;52.243272064416;27.885;18.06
8570.802;52.1215571508812;27.884;18.059
8571.794;52.109272064416;27.886;18.06
8572.793;52.0638422682397;27.882;18.058
8573.781;52.1464125956444;27.881;18.056
8574.79;52.1699870088422;27.886;18.061
8575.783;52.1781274164935;27.882;18.057
8576.792;52.1404125956444;27.881;18.056
8577.789;52.164272064416;27.885;18.06
8578.782;52.1088422682397;27.883;18.058
8579.778;52.1014125956444;27.88;18.056
8580.772;52.1206978056945;27.879;18.055
8581.779;52.152553621259;27.876;18.052
8582.773;52.061553621259;27.876;18.052
8583.781;52.1082683184999;27.876;18.053
8584.763;52.1029830466457;27.878;18.054
8585.751;52.2219830466457;27.879;18.054
8586.749;52.2438422682397;27.882;18.058
8587.728;52.1141274164935;27.882;18.057
8588.704;52.1322683184999;27.877;18.053
8589.711;52.0908389549251;27.874;18.051
8590.72;52.1554125956444;27.881;18.056
8591.741;52.0862683184999;27.877;18.053
8592.737;52.127553621259;27.876;18.052
8593.737;52.1118389549251;27.874;18.051
8594.744;52.0939830466457;27.877;18.054
8595.732;52.1632683184999;27.878;18.053
8596.729;52.2012683184999;27.877;18.053
8597.708;52.0998389549251;27.875;18.051
8598.703;52.1058389549251;27.876;18.051
8599.69;52.142553621259;27.876;18.052
8600.685;52.0441243195;27.874;18.05
8601.681;52.114553621259;27.876;18.052
8602.681;52.1169830466457;27.877;18.054
8603.66;52.1121243195;27.874;18.05
8604.674;52.214553621259;27.876;18.052
8605.674;52.1214097149857;27.872;18.049
8606.688;52.0824097149857;27.873;18.049
8607.676;52.1334097149857;27.872;18.049
8608.664;52.1241243195;27.873;18.05
8609.656;52.1051243195;27.875;18.05
8610.629;52.1114097149857;27.872;18.049
8611.635;52.1588389549251;27.874;18.051
8612.619;52.1392660869271;27.87;18.046
8613.615;52.1039805986974;27.871;18.047
8614.619;52.1839805986974;27.869;18.047
8615.625;52.2232660869271;27.869;18.046
8616.61;52.1444097149857;27.873;18.049
8617.602;52.1878389549251;27.875;18.051
8618.603;52.1299805986974;27.87;18.047
8619.618;52.1336951413842;27.872;18.048
8620.604;52.1316951413842;27.871;18.048
8621.597;52.1245516060755;27.868;18.045
8622.595;52.0804097149857;27.872;18.049
8623.596;52.1534097149857;27.872;18.049
8624.599;52.2541243195;27.873;18.05
8625.607;52.0952660869271;27.87;18.046
8626.582;52.0888371561444;27.867;18.044
8627.584;52.0578371561444;27.867;18.044
8628.59;52.0724083490515;27.865;18.042
8629.585;52.0901227371357;27.865;18.043
8630.574;52.0704083490515;27.865;18.042
8631.569;52.1861227371357;27.865;18.043
8632.565;52.1341227371357;27.865;18.043
8633.555;52.0696939918936;27.863;18.041
8634.551;52.1556939918936;27.863;18.041
8635.542;52.081979665664;27.862;18.04
8636.515;52.106979665664;27.862;18.04
8637.512;52.1572653703647;27.861;18.039
8638.504;52.0601226700675;27.858;18.036
8639.502;52.0475511059975;27.859;18.038
8640.496;52.1471226700675;27.858;18.036
8641.492;52.0548368725644;27.858;18.037
8642.496;52.0901226700675;27.857;18.036
8643.475;52.1229802482124;27.853;18.033
8644.474;52.1695521216917;27.852;18.031
8645.477;52.1946943578895;27.855;18.034
8646.486;52.1104101640236;27.848;18.028
8647.498;52.1035521216917;27.853;18.031
8648.489;52.0675521216917;27.852;18.031
8649.486;52.052124118962;27.85;18.029
8650.486;52.1134101640236;27.848;18.028
8651.492;52.1266962400387;27.847;18.027
8652.501;52.149838104852;27.85;18.03
8653.519;52.1146962400387;27.846;18.027
8654.539;52.0376962400387;27.846;18.027
8655.532;52.092554653825;27.844;18.024
8656.531;52.1132684849375;27.844;18.025
8657.531;52.057554653825;27.844;18.024
8658.533;52.0259823470094;27.846;18.026
8659.537;51.9942684849375;27.845;18.025
8660.549;52.0412684849375;27.845;18.025
8661.569;52.049554653825;27.843;18.024
8662.588;52.0809823470094;27.846;18.026
8663.578;52.0632684849375;27.844;18.025
8664.607;52.0982684849375;27.845;18.025
8665.583;52.0978408536739;27.842;18.023
8666.581;52.0889823470094;27.846;18.026
8667.599;52.0352684849375;27.845;18.025
8668.6;52.0822684849375;27.845;18.025
8669.602;52.0706962400387;27.846;18.027
8670.592;52.0792684849375;27.845;18.025
8671.576;52.0992684849375;27.844;18.025
8672.569;52.0832684849375;27.845;18.025
8673.556;52.0886962400387;27.847;18.027
8674.534;52.1509823470094;27.846;18.026
8675.547;52.130554653825;27.843;18.024
8676.567;52.113554653825;27.843;18.024
8677.553;52.0992684849375;27.844;18.025
8678.543;52.0359823470094;27.845;18.026
8679.545;52.053554653825;27.844;18.024
8680.527;52.0962684849375;27.844;18.025
8681.523;52.1308408536739;27.842;18.023
8682.535;52.054554653825;27.843;18.024
8683.527;52.076127084486;27.841;18.022
8684.526;52.056554653825;27.843;18.024
8685.53;52.0778408536739;27.843;18.023
8686.522;52.1452684849375;27.845;18.025
8687.52;52.0962684849375;27.845;18.025
8688.52;52.092554653825;27.844;18.024
8689.53;52.0509823470094;27.845;18.026
8690.517;52.1349823470094;27.845;18.026
8691.504;52.141554653825;27.844;18.024
8692.524;52.1492684849375;27.844;18.025
8693.519;52.1238408536739;27.842;18.023
8694.52;52.1302684849375;27.845;18.025
8695.524;52.106554653825;27.843;18.024
8696.529;52.0602684849375;27.845;18.025
8697.518;52.0692684849375;27.844;18.025
8698.536;52.0922684849375;27.844;18.025
8699.524;52.102554653825;27.843;18.024
8700.516;52.1144101640236;27.847;18.028
8701.514;52.1432684849375;27.845;18.025
8702.517;52.0624101640236;27.848;18.028
8703.53;52.1014101640236;27.848;18.028
8704.527;52.0429823470094;27.845;18.026
8705.509;52.1236962400387;27.846;18.027
8706.509;52.1352684849375;27.844;18.025
8707.519;52.1269823470094;27.845;18.026
8708.526;52.0649823470094;27.846;18.026
8709.52;52.0362684849375;27.845;18.025
8710.51;52.078554653825;27.843;18.024
8711.501;52.1108408536739;27.842;18.023
8712.493;52.1521270844861;27.841;18.022
8713.495;52.1528408536739;27.842;18.023
8714.522;52.0851270844861;27.841;18.022
8715.523;52.079554653825;27.843;18.024
8716.521;52.1031270844861;27.841;18.022
8717.538;52.127699639008;27.838;18.02
8718.523;52.0239859627217;27.839;18.019
8719.514;52.1759859627217;27.837;18.019
8720.512;52.0815587030642;27.835;18.017
8721.515;52.0879859627217;27.838;18.019
8722.501;52.1138451196969;27.834;18.016
8723.52;52.1309859627217;27.838;18.019
8724.521;52.0512723174064;27.837;18.018
8725.534;52.0879859627217;27.838;18.019
8726.549;52.0815587030642;27.835;18.017
8727.539;52.0331315673065;27.834;18.015
8728.548;52.1245587030642;27.835;18.017
8729.556;51.9898451196969;27.834;18.016
8730.565;52.0721315673065;27.834;18.015
8731.584;52.1382723174064;27.836;18.018
8732.574;52.0825587030642;27.836;18.017
8733.567;52.1405587030642;27.835;18.017
8734.566;52.0332723174064;27.837;18.018
8735.578;52.1007045554642;27.831;18.013
8736.587;52.0612723174064;27.836;18.018
8737.596;52.0861315673065;27.833;18.015
8738.588;52.0478451196969;27.834;18.016
8739.582;52.0822723174064;27.836;18.018
8740.583;52.1318451196969;27.834;18.016
8741.571;52.0001315673065;27.833;18.015
8742.577;52.1122723174064;27.836;18.018
8743.569;52.1418451196969;27.834;18.016
8744.567;52.071418045895;27.832;18.014
8745.554;52.110418045895;27.832;18.014
8746.557;52.0929910960161;27.83;18.012
8747.538;52.083418045895;27.831;18.014
8748.526;52.097418045895;27.832;18.014
8749.502;52.0467045554642;27.83;18.013
8750.492;52.128418045895;27.831;18.014
8751.502;52.1349910960161;27.83;18.012
8752.514;52.0592776675528;27.829;18.011
8753.507;52.113564270076;27.827;18.01
8754.516;52.135418045895;27.832;18.014
8755.529;52.0809910960161;27.83;18.012
8756.519;52.0822776675528;27.828;18.011
8757.52;52.1168509035878;27.826;18.009
8758.523;52.1268509035878;27.826;18.009
8759.505;52.1018509035878;27.826;18.009
8760.492;52.1742776675528;27.828;18.011
8761.484;52.081710990074;27.823;18.006
8762.472;52.0861375680901;27.824;18.008
8763.491;52.0842776675528;27.828;18.011
8764.49;52.1078509035878;27.827;18.009
8765.489;52.1268509035878;27.826;18.009
8766.496;52.1184242635849;27.824;18.007
8767.509;52.124564270076;27.827;18.01
8768.503;52.0818509035878;27.826;18.009
8769.51;52.148564270076;27.828;18.01
8770.513;52.0338509035878;27.825;18.009
8771.504;52.0714242635849;27.824;18.007
8772.52;52.0872776675528;27.828;18.011
8773.525;52.0508509035878;27.826;18.009
8774.522;52.067564270076;27.826;18.01
8775.521;52.094564270076;27.827;18.01
8776.535;52.1377045554642;27.83;18.013
8777.534;52.1322776675528;27.829;18.011
8778.538;52.114418045895;27.831;18.014
8779.53;52.1307045554642;27.831;18.013
8780.533;52.1222776675528;27.828;18.011
8781.542;52.1231315673065;27.832;18.015
8782.537;52.1309910960161;27.829;18.012
8783.543;52.1222776675528;27.828;18.011
8784.551;52.1148509035878;27.826;18.009
8785.569;52.063564270076;27.827;18.01
8786.567;52.0988509035878;27.825;18.009
8787.571;52.0659910960161;27.829;18.012
8788.58;52.0959910960161;27.829;18.012
8789.595;52.0589910960161;27.829;18.012
8790.585;52.1159910960161;27.829;18.012
8791.579;52.0081375680901;27.826;18.008
8792.581;52.0389910960161;27.829;18.012
8793.589;52.0677045554642;27.831;18.013
8794.579;52.1528509035878;27.826;18.009
8795.57;52.1027045554642;27.83;18.013
8796.566;52.0872776675528;27.828;18.011
8797.568;52.0771375680901;27.825;18.008
8798.573;52.0672776675528;27.828;18.011
8799.554;52.1001375680901;27.824;18.008
8800.544;52.0968509035878;27.826;18.009
8801.536;52.0711375680901;27.824;18.008
8802.536;52.060564270076;27.827;18.01
8803.539;52.1301375680901;27.825;18.008
8804.544;52.0692776675528;27.829;18.011
8805.551;52.0551375680901;27.825;18.008
8806.563;52.0811375680901;27.825;18.008
8807.577;52.026564270076;27.827;18.01
8808.566;52.142564270076;27.827;18.01
8809.564;52.029564270076;27.828;18.01
8810.556;52.0891375680901;27.825;18.008
8811.549;52.1264242635849;27.824;18.007
8812.556;52.2074242635849;27.823;18.007
8813.567;52.1144242635849;27.823;18.007
8814.568;52.0649977475595;27.821;18.005
8815.579;52.126710990074;27.822;18.006
8816.576;52.0801375680901;27.825;18.008
8817.566;52.0881375680901;27.825;18.008
8818.555;52.1358509035878;27.826;18.009
8819.545;52.1128509035878;27.826;18.009
8820.527;52.0774242635849;27.824;18.007
8821.521;52.1655713555273;27.819;18.003
8822.521;52.0808582060134;27.818;18.002
8823.54;52.1209977475595;27.821;18.005
8824.538;52.179432;27.816;18
8825.544;52.0761450875037;27.818;18.001
8826.519;52.0471450875037;27.817;18.001
8827.528;52.0927189435043;27.814;17.999
8828.52;52.1297189435043;27.814;17.999
8829.513;52.1040059180186;27.813;17.998
8830.514;52.0218670276405;27.81;17.995
8831.488;52.0892929235448;27.812;17.997
8832.494;52.1197189435043;27.813;17.999
8833.476;52.1045799600847;27.811;17.996
8834.463;52.1205799600847;27.811;17.996
8835.454;52.0925799600847;27.811;17.996
8836.453;52.1252929235448;27.812;17.997
8837.457;52.0814412558071;27.807;17.993
8838.474;52.144432;27.815;18
8839.46;52.0907189435043;27.814;17.999
8840.451;52.1057189435043;27.814;17.999
8841.444;52.1302929235448;27.811;17.997
8842.439;52.1050059180186;27.813;17.998
8843.436;52.1057189435043;27.814;17.999
8844.425;52.0487189435043;27.814;17.999
8845.435;52.0932929235448;27.811;17.997
8846.43;52.0442929235448;27.812;17.997
8847.42;52.103432;27.815;18
8848.399;52.1300059180186;27.813;17.998
8849.396;52.0798670276405;27.81;17.995
8850.405;52.0042929235448;27.812;17.997
8851.396;52.1340059180186;27.812;17.998
8852.397;52.0965799600847;27.81;17.996
8853.379;52.1375799600847;27.81;17.996
8854.394;52.1360059180186;27.813;17.998
8855.385;52.0278670276405;27.81;17.995
8856.382;52.0642929235448;27.812;17.997
8857.359;52.0952929235448;27.812;17.997
8858.342;52.0662929235448;27.812;17.997
8859.331;51.9948670276405;27.81;17.995
8860.353;52.0972929235448;27.812;17.997
8861.349;52.0835799600847;27.811;17.996
8862.335;52.0658670276405;27.809;17.995
8863.347;52.1342929235448;27.811;17.997
8864.367;52.0755799600847;27.81;17.996
8865.36;52.1542929235448;27.811;17.997
8866.369;52.1255799600847;27.81;17.996
8867.383;52.0645799600847;27.811;17.996
8868.368;52.0832929235448;27.811;17.997
8869.357;52.0742929235448;27.812;17.997
8870.353;52.1027189435043;27.813;17.999
8871.336;52.1160059180186;27.813;17.998
8872.327;52.1112929235448;27.811;17.997
8873.32;52.1380059180186;27.813;17.998
8874.31;52.1062929235448;27.811;17.997
8875.305;52.1137189435043;27.814;17.999
8876.298;52.1227189435043;27.815;17.999
8877.275;52.0792929235448;27.812;17.997
8878.286;52.132432;27.814;18
8879.3;52.1540059180186;27.813;17.998
8880.291;52.1488582060134;27.817;18.002
8881.294;52.0937189435043;27.814;17.999
8882.282;52.0555799600847;27.811;17.996
8883.259;52.0452929235448;27.812;17.997
8884.245;52.0947189435043;27.814;17.999
8885.242;52.117432;27.815;18
8886.247;52.0780059180186;27.814;17.998
8887.259;52.0962929235448;27.812;17.997
8888.259;52.0652929235448;27.812;17.997
8889.271;52.0382929235448;27.812;17.997
8890.283;52.1007189435043;27.814;17.999
8891.301;52.1040059180186;27.813;17.998
8892.297;52.1427189435043;27.813;17.999
8893.3;52.127432;27.815;18
8894.314;52.1457189435043;27.814;17.999
8895.331;52.0980059180186;27.813;17.998
8896.325;52.160432;27.815;18
8897.32;52.0587189435043;27.814;17.999
8898.319;52.0920059180186;27.813;17.998
8899.323;52.1460059180186;27.813;17.998
8900.332;52.0982929235448;27.813;17.997
8901.344;52.0120059180186;27.813;17.998
8902.361;52.1041450875037;27.816;18.001
8903.389;52.131432;27.815;18
8904.39;52.1040059180186;27.813;17.998
8905.392;52.128432;27.815;18
8906.397;52.122432;27.815;18
8907.404;52.0277189435043;27.814;17.999
8908.385;52.1630059180186;27.812;17.998
8909.372;52.1640059180186;27.812;17.998
8910.364;52.1187189435043;27.814;17.999
8911.359;52.0811450875037;27.816;18.001
8912.362;52.070432;27.814;18
8913.366;52.141432;27.815;18
8914.377;52.0957189435043;27.813;17.999
8915.379;52.141432;27.815;18
8916.362;52.148432;27.816;18
8917.352;52.040432;27.816;18
8918.366;52.169432;27.816;18
8919.352;52.1661450875037;27.816;18.001
8920.365;52.1420059180186;27.812;17.998
8921.352;52.1921450875037;27.816;18.001
8922.349;52.0891450875037;27.817;18.001
8923.352;52.137432;27.817;18
8924.36;52.1725713555272;27.818;18.003
8925.347;52.2198582060134;27.816;18.002
8926.346;52.1941450875037;27.817;18.001
8927.348;52.1341450875037;27.816;18.001
8928.359;52.1337189435043;27.813;17.999
8929.345;52.0831450875037;27.816;18.001
8930.365;52.1037189435043;27.814;17.999
8931.36;52.1375713555273;27.818;18.003
8932.36;52.194432;27.815;18
8933.366;52.1897189435043;27.814;17.999
8934.376;52.213432;27.815;18
8935.392;52.1511450875037;27.816;18.001
8936.388;52.077432;27.816;18
8937.383;52.114432;27.815;18
8938.384;52.1558582060134;27.818;18.002
8939.386;52.201432;27.815;18
8940.363;52.0711450875037;27.816;18.001
8941.372;52.0861450875037;27.817;18.001
8942.386;52.1072929235448;27.811;17.997
8943.403;52.1061450875037;27.816;18.001
8944.391;52.0580059180186;27.813;17.998
8945.386;52.128432;27.815;18
8946.396;52.140432;27.815;18
8947.388;52.1075799600847;27.811;17.996
8948.364;52.0890059180186;27.813;17.998
8949.385;52.105432;27.816;18
8950.398;52.1465799600847;27.81;17.996
8951.402;52.1548670276405;27.81;17.995
8952.41;52.1158670276405;27.81;17.995
8953.419;52.145432;27.815;18
8954.428;52.1450059180186;27.812;17.998
8955.417;52.1127189435043;27.814;17.999
8956.409;52.1148670276405;27.809;17.995
8957.403;52.1758670276405;27.81;17.995
8958.402;52.1370059180186;27.812;17.998
8959.383;52.1010059180186;27.812;17.998
8960.396;52.1042929235448;27.812;17.997
8961.408;52.1382929235448;27.812;17.997
8962.424;52.1038670276405;27.81;17.995
8963.445;52.1285799600847;27.81;17.996
8964.451;52.1148670276405;27.808;17.995
8965.428;52.1605799600847;27.811;17.996
8966.437;52.0818670276405;27.809;17.995
8967.427;52.1298670276405;27.809;17.995
8968.422;52.088154126214;27.808;17.994
8969.43;52.0987284164219;27.806;17.992
8970.415;52.1115799600847;27.81;17.996
8971.402;52.0895799600847;27.811;17.996
8972.394;52.0908670276405;27.809;17.995
8973.394;52.1518670276405;27.809;17.995
8974.399;52.1018670276405;27.809;17.995
8975.406;52.103302830724;27.804;17.99
8976.415;52.1484412558071;27.807;17.993
8977.427;52.144154126214;27.809;17.994
8978.413;52.0544412558071;27.807;17.993
8979.399;52.1554412558071;27.807;17.993
8980.39;52.061302830724;27.804;17.99
8981.384;52.004302830724;27.803;17.99
8982.39;52.0827284164219;27.805;17.992
8983.383;52.0880156080602;27.805;17.991
8984.378;52.1108773691359;27.801;17.988
8985.365;52.0970156080602;27.805;17.991
8986.362;52.0128773691359;27.801;17.988
8987.351;52.0341646848878;27.801;17.987
8988.331;52.0441646848878;27.8;17.987
8989.341;52.1061646848878;27.799;17.987
8990.338;52.0417394094935;27.798;17.985
8991.324;52.0534520316731;27.799;17.986
8992.321;52.0094520316731;27.799;17.986
8993.314;52.0904520316731;27.799;17.986
8994.313;52.0974520316731;27.799;17.986
8995.327;52.0101646848878;27.799;17.987
8996.302;52.0544520316731;27.799;17.986
8997.315;52.0838773691359;27.801;17.988
8998.3;52.0361646848878;27.801;17.987
8999.295;52.0601646848878;27.8;17.987
9000.269;52.0638773691359;27.801;17.988
9001.278;52.0408773691359;27.802;17.988
9002.264;52.0287394094935;27.798;17.985
9003.262;52.0707394094935;27.798;17.985
9004.265;52.0571646848878;27.799;17.987
9005.272;52.0550268183511;27.797;17.984
9006.255;52.0324520316731;27.8;17.986
9007.246;52.0651646848878;27.8;17.987
9008.245;52.0301646848878;27.799;17.987
9009.222;51.9787394094935;27.798;17.985
9010.234;52.0894520316731;27.798;17.986
9011.219;52.0374520316731;27.799;17.986
9012.207;52.0847394094935;27.798;17.985
9013.201;52.0860268183511;27.796;17.984
9014.209;52.1604520316731;27.799;17.986
9015.225;52.1320268183511;27.796;17.984
9016.247;52.0957394094935;27.798;17.985
9017.243;52.0660268183511;27.796;17.984
9018.243;52.0400268183511;27.797;17.984
9019.245;52.0330268183511;27.797;17.984
9020.242;52.0700268183511;27.796;17.984
9021.237;52.0654520316731;27.798;17.986
9022.24;52.1147394094935;27.797;17.985
9023.253;52.0230268183511;27.797;17.984
9024.248;52.0513142582478;27.796;17.983
9025.235;52.0203142582478;27.795;17.983
9026.225;52.1407394094935;27.798;17.985
9027.234;51.9916017291856;27.795;17.982
9028.217;52.0346017291856;27.794;17.982
9029.203;52.0267394094935;27.797;17.985
9030.209;52.0560268183511;27.796;17.984
9031.2;52.0756017291856;27.795;17.982
9032.194;52.0840268183511;27.796;17.984
9033.2;52.1057394094935;27.797;17.985
9034.188;52.031176764192;27.793;17.98
9035.198;52.0790268183511;27.797;17.984
9036.179;52.0587394094935;27.797;17.985
9037.165;52.0933142582478;27.795;17.983
9038.162;52.0346017291856;27.794;17.982
9039.16;52.1120268183511;27.796;17.984
9040.166;52.0598892311663;27.793;17.981
9041.147;52.006176764192;27.792;17.98
9042.134;52.0368892311663;27.793;17.981
9043.127;52.0486017291856;27.794;17.982
9044.127;52.0344643282646;27.791;17.979
9045.131;52.0493142582478;27.794;17.983
9046.143;52.0238892311663;27.793;17.981
9047.127;52.030176764192;27.791;17.98
9048.118;52.1038892311663;27.793;17.981
9049.11;52.097176764192;27.791;17.98
9050.112;52.0444643282646;27.79;17.979
9051.113;52.0926017291856;27.794;17.982
9052.122;51.993751923386;27.789;17.978
9053.132;52.038176764192;27.792;17.98
9054.12;52.0448892311663;27.792;17.981
9055.107;52.051176764192;27.792;17.98
9056.096;52.026751923386;27.789;17.978
9057.09;52.0758892311663;27.793;17.981
9058.086;52.049327206783;27.787;17.976
9059.084;52.016327206783;27.787;17.976
9060.078;52.0794643282646;27.791;17.979
9061.088;52.0160395495581;27.79;17.977
9062.089;51.974751923386;27.79;17.978
9063.087;51.978751923386;27.789;17.978
9064.076;52.0814643282646;27.79;17.979
9065.062;52.119176764192;27.791;17.98
9066.052;52.0164643282646;27.791;17.979
9067.058;52.0430395495581;27.789;17.977
9068.067;52.0444643282646;27.79;17.979
9069.056;52.0860395495581;27.788;17.977
9070.052;52.080751923386;27.789;17.978
9071.059;52.014176764192;27.792;17.98
9072.042;52.032176764192;27.792;17.98
9073.03;52.1044643282646;27.79;17.979
9074.013;52.068751923386;27.789;17.978
9075.002;51.999751923386;27.789;17.978
9076.027;52.0600395495581;27.788;17.977
9077.027;52.0184643282646;27.791;17.979
9078.012;52.013751923386;27.79;17.978
9079.005;52.0260395495581;27.789;17.977
9080.016;52.0414643282646;27.79;17.979
9081.029;52.028751923386;27.79;17.978
9082.024;52.0394643282646;27.791;17.979
9083.02;52.084751923386;27.789;17.978
9084.019;52.047751923386;27.789;17.978
9085.027;52.0444643282646;27.79;17.979
9086.043;52.0330395495581;27.789;17.977
9087.039;52.021751923386;27.789;17.978
9088.028;52.056751923386;27.789;17.978
9089.026;52.0790395495581;27.787;17.977
9090.029;52.021751923386;27.789;17.978
9091.018;52.077751923386;27.79;17.978
9092.015;52.0234643282646;27.79;17.979
9092.999;51.992751923386;27.79;17.978
