"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.9552e+06","5.8578e-12","5.9060e-12","2.6041e-07","2.6054e-07","1.0000e+00","7.1870e-01","3.4447e-05"," 0.01 %"
"5.5302e+06","5.8578e-12","5.9060e-12","9.2070e-08","9.2116e-08","2.0000e+00","7.1870e-01","2.0100e-05"," 0.00 %"
"1.9675e+06","5.8824e-12","5.9308e-12","2.5987e-07","2.6000e-07","1.0000e+00","7.1870e-01","1.5185e-05"," 0.00 %"
"2.8684e+06","5.8824e-12","5.9308e-12","1.7825e-07","1.7834e-07","1.2857e+00","7.1870e-01","1.4654e-05"," 0.00 %"
"5.5651e+06","5.8824e-12","5.9308e-12","9.1877e-08","9.1923e-08","2.0000e+00","7.1870e-01","9.3239e-05"," 0.02 %"
"5.6000e+06","5.9070e-12","5.9556e-12","9.1686e-08","9.1731e-08","2.0000e+00","7.1870e-01","5.5004e-05"," 0.01 %"
"5.6351e+06","5.9316e-12","5.9804e-12","9.1496e-08","9.1540e-08","2.0000e+00","7.1870e-01","2.5764e-05"," 0.00 %"
"3.9490e+06","5.9563e-12","6.0053e-12","1.3110e-07","1.3116e-07","1.5714e+00","7.1870e-01","2.2325e-06"," 0.00 %"
"5.7053e+06","5.9809e-12","6.0301e-12","9.1118e-08","9.1163e-08","2.0000e+00","7.1870e-01","1.8918e-05"," 0.00 %"
"5.7406e+06","6.0055e-12","6.0549e-12","9.0931e-08","9.0976e-08","2.0000e+00","7.1870e-01","2.0418e-08"," 0.00 %"
"5.7759e+06","6.0301e-12","6.0797e-12","9.0746e-08","9.0790e-08","2.0000e+00","7.1870e-01","3.7146e-05"," 0.01 %"
"2.0546e+06","6.0547e-12","6.1045e-12","2.5615e-07","2.5627e-07","1.0000e+00","7.1870e-01","7.3114e-06"," 0.00 %"
"5.8468e+06","6.0793e-12","6.1293e-12","9.0377e-08","9.0422e-08","2.0000e+00","7.1870e-01","1.5169e-06"," 0.00 %"
"2.0797e+06","6.1039e-12","6.1541e-12","2.5511e-07","2.5524e-07","1.0000e+00","7.1870e-01","1.5697e-05"," 0.00 %"
"5.8823e+06","6.1039e-12","6.1541e-12","9.0195e-08","9.0240e-08","2.0000e+00","7.1870e-01","1.8140e-05"," 0.00 %"
"2.1049e+06","6.1531e-12","6.2038e-12","2.5409e-07","2.5421e-07","1.0000e+00","7.1870e-01","3.0842e-05"," 0.01 %"
"6.0252e+06","6.2024e-12","6.2534e-12","8.9477e-08","8.9520e-08","2.0000e+00","7.1870e-01","7.9399e-06"," 0.00 %"
"2.1429e+06","6.2270e-12","6.2782e-12","2.5258e-07","2.5270e-07","1.0000e+00","7.1870e-01","1.4750e-06"," 0.00 %"
"6.0611e+06","6.2270e-12","6.2782e-12","8.9300e-08","8.9343e-08","2.0000e+00","7.1870e-01","6.9675e-05"," 0.01 %"
"2.1684e+06","6.2762e-12","6.3278e-12","2.5159e-07","2.5171e-07","1.0000e+00","7.1870e-01","4.0988e-07"," 0.00 %"
"4.2714e+06","6.2762e-12","6.3278e-12","1.2772e-07","1.2778e-07","1.5714e+00","7.1870e-01","1.7412e-05"," 0.00 %"
"6.1331e+06","6.2762e-12","6.3278e-12","8.8949e-08","8.8992e-08","2.0000e+00","7.1870e-01","6.7331e-06"," 0.00 %"
