7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_file1to4: A01 X	240914_noSeedspH7p4_platereader2_file1to4: A01 Y	240914_noSeedspH7p4_platereader2_file1to4: A02 X	240914_noSeedspH7p4_platereader2_file1to4: A02 Y	240914_noSeedspH7p4_platereader2_file1to4: A03 X	240914_noSeedspH7p4_platereader2_file1to4: A03 Y	240914_noSeedspH7p4_platereader2_file1to4: A04 X	240914_noSeedspH7p4_platereader2_file1to4: A04 Y	240914_noSeedspH7p4_platereader2_file1to4: A05 X	240914_noSeedspH7p4_platereader2_file1to4: A05 Y	240914_noSeedspH7p4_platereader2_file1to4: B10 X	240914_noSeedspH7p4_platereader2_file1to4: B10 Y
132320.0	0.019189513436205348	161627.0	0.2004500297944627	161627.0	0.013420560884367425	161627.0	0.011516918498445439	161627.0	0.40523272656563136	278587.0	-0.0027023208167013943
132480.0	0.019485009485423168	161787.0	0.20173964086555138	161787.0	0.013018309740694286	161787.0	0.012303262723654423	161787.0	0.41233615486267367	278747.0	-0.0034971210569076892
132640.0	0.01963275751003208	161947.0	0.20596422885704885	161947.0	0.013639970599098227	161947.0	0.01375497513942486	161947.0	0.416225182645412	278907.0	-0.004115299021512585
132800.0	0.020489696052763764	162107.0	0.2035184147567082	162107.0	0.01298174145490582	162107.0	0.012363750740978192	162107.0	0.4168204419999127	279067.0	-0.0015984315941926514
132960.0	0.02096248973151228	162267.0	0.20360735345126604	162267.0	0.013895948599617496	162267.0	0.014541319364633846	162267.0	0.41245520673357383	279227.0	-0.0035854321947083887
133120.0	0.020430596842920198	162427.0	0.20387416953493956	162427.0	0.014334768029079101	162427.0	0.01442034332998631	162427.0	0.42126504518018504	279387.0	-0.0021724539898971976
133280.0	0.02111023775612119	162587.0	0.20534165799514395	162587.0	0.014115358314348299	162587.0	0.014057415226043701	162587.0	0.43186066169029846	279547.0	-0.0032763432124059406
133440.0	0.020814741706903367	162747.0	0.2104111635849409	162747.0	0.014810155744329173	162747.0	0.013150094966187178	162747.0	0.42666206332765855	279707.0	-0.002260765127697897
133600.0	0.021583031434869705	162907.0	0.20760959470636892	162907.0	0.015431816602733114	162907.0	0.014178391260691238	162907.0	0.42765416225182645	279867.0	-0.0029672542301034926
133760.0	0.021642130644713268	163067.0	0.21250122290705017	163067.0	0.015468384888521581	163067.0	0.016900352040260806	163067.0	0.42364608259818803	280027.0	-0.00336465435020664
133920.0	0.021464833015182577	163227.0	0.21414658875637024	163227.0	0.017187094320579535	163227.0	0.016234983849699354	163227.0	0.4345591707640353	280187.0	-0.003055565367904192
134080.0	0.02190807708900931	163387.0	0.21699262698222116	163387.0	0.01510270203063691	163387.0	0.016053519797728052	163387.0	0.43539253386033633	280347.0	-0.0036295877636087384
134240.0	0.02356285496462911	163547.0	0.21699262698222116	163547.0	0.016199750604290925	163547.0	0.01714230410955588	163547.0	0.4272176387251926	280507.0	-0.00340880991910699
134400.0	0.023356007730176636	163707.0	0.22228447930841272	163707.0	0.01634602374744479	163707.0	0.015388151607166601	163707.0	0.44297216964097924	280667.0	-0.0038503656081104866
134560.0	0.023533305359707327	163867.0	0.22433006928324306	163867.0	0.01572436288904085	163867.0	0.014541319364633846	163867.0	0.45245663535602465	280827.0	-0.0025256985410999954
134720.0	0.02311961089080238	164027.0	0.2216174390992289	164027.0	0.01623631889007939	164027.0	0.01635595988434689	164027.0	0.45313126262445885	280987.0	-0.00340880991910699
134880.0	0.02223312274314891	164187.0	0.22068358280637157	164187.0	0.017040821177425666	164187.0	0.015509127641814138	164187.0	0.447496140735185	281147.0	-0.002437387403299296
135040.0	0.023769702199081588	164347.0	0.2286880653165773	164347.0	0.017187094320579535	164347.0	0.01895694462926892	164347.0	0.46463961014480676	281307.0	-0.002437387403299296
135200.0	0.023887900618768717	164507.0	0.22766527032916212	164507.0	0.01601690917534859	164507.0	0.020469145062363126	164507.0	0.4572980781059641	281467.0	-0.002128298420996848
135360.0	0.023858351013846934	164667.0	0.2269982301199783	164667.0	0.017040821177425666	164667.0	0.01883596859462139	164667.0	0.4583695449440655	281627.0	-0.0035854321947083887
135520.0	0.024981236000874655	164827.0	0.23197879701521743	164827.0	0.018320711180022015	164827.0	0.01895694462926892	164827.0	0.46225857272680376	281787.0	-0.0029672542301034926
135680.0	0.024803938371343964	164987.0	0.23255689852984338	164987.0	0.017918460036348876	164987.0	0.019561824802506605	164987.0	0.46884610958327877	281947.0	-0.002393231834398946
135840.0	0.025128984025483567	165147.0	0.23638126239583054	165147.0	0.018540120894752817	165147.0	0.018896456611945153	165147.0	0.4755923822676207	282107.0	-0.003232187643505591
136000.0	0.0234151069400202	165307.0	0.2330015920026326	165307.0	0.01861325746632975	165307.0	0.02004572894109675	165307.0	0.46952073685171297	282267.0	-0.0027906319545020937
136160.0	0.02450844232212614	165467.0	0.2369148945631776	165467.0	0.018686394037906687	165467.0	0.019501336785182836	165467.0	0.47011599620621375	282427.0	-0.003806210039210137
136320.0	0.026192769802667725	165627.0	0.24185099211113778	165627.0	0.019308054896310628	165627.0	0.0193803607505353	165627.0	0.4817433955974618	282587.0	-0.003188032074605241
136480.0	0.025897273753449905	165787.0	0.23980540213630744	165787.0	0.019564032896829897	165787.0	0.019924752906449215	165787.0	0.4915850169252077	282747.0	-0.004026987883711886
136640.0	0.02554267849438852	165947.0	0.23980540213630744	165947.0	0.019820010897349166	165947.0	0.02101353721827704	165947.0	0.48376727740276443	282907.0	-0.002569854110000345
136800.0	0.024537991927047923	166107.0	0.24483043837882548	166107.0	0.020075988897868435	166107.0	0.021315977304895883	166107.0	0.48650547043346787	283067.0	-0.0021724539898971976
136960.0	0.026045021778058817	166267.0	0.2465647429227034	166267.0	0.02003942061207997	166267.0	0.022646713686018782	166267.0	0.4760685897512213	283227.0	-0.0025256985410999954
137120.0	0.02554267849438852	166427.0	0.2444746836005941	166427.0	0.020587944898906974	166427.0	0.022102321530104867	166427.0	0.49011671051743916	283387.0	-0.0025256985410999954
137280.0	0.025572228099310302	166587.0	0.25043357613596945	166587.0	0.021721561758349456	166587.0	0.021920857478133562	166587.0	0.48856903619573716	283547.0	-0.0026581652478010445
137440.0	0.026961059530634063	166747.0	0.2487882102866494	166747.0	0.021319310614676318	166747.0	0.022102321530104867	166747.0	0.48924366346417136	283707.0	-0.0022166095587975473
137600.0	0.027256555579851887	166907.0	0.2522123500271263	166907.0	0.021575288615195587	166907.0	0.023191105841932694	166907.0	0.4916643848391411	283867.0	-0.0025256985410999954
137760.0	0.02681331150602515	167067.0	0.2520344726380106	167067.0	0.020807354613637776	167067.0	0.022102321530104867	167067.0	0.48404506510153145	284027.0	-0.0030114097990038423
137920.0	0.02799529570289644	167227.0	0.2565258767131816	167227.0	0.02212381290202259	167227.0	0.022888665755313856	167227.0	0.49924402061978407	284187.0	-0.001510120456391952
138080.0	0.028024845307818222	167387.0	0.254035593265562	167387.0	0.02216038118781106	167387.0	0.024279890153760524	167387.0	0.5123397264188007	284347.0	-0.004071143452612235
138240.0	0.027670250048756836	167547.0	0.2579488958261071	167547.0	0.0226723371888496	167547.0	0.023251593859256462	167547.0	0.5296022476993226	284507.0	-0.0012010314740895042
138400.0	0.02799529570289644	167707.0	0.26132856621930506	167707.0	0.023513407761984344	167707.0	0.024521842223055593	167707.0	0.5199193621994437	284667.0	-0.004468543572715383
138560.0	0.028822684640706343	167867.0	0.26075046470467905	167867.0	0.022343222616753394	167867.0	0.0247033062750269	167867.0	0.5017044259517205	284827.0	-0.002393231834398946
138720.0	0.02799529570289644	168027.0	0.2608838727465158	168027.0	0.02369624919092668	168027.0	0.023191105841932694	168027.0	0.5159112825458052	284987.0	-0.0028347875234024434
138880.0	0.028586287801332086	168187.0	0.26608678637814953	168187.0	0.023586544333561277	168187.0	0.024158914119112987	168187.0	0.5066252366155934	285147.0	-0.0023490762654985965
139040.0	0.029945569627734064	168347.0	0.26497505269617655	168347.0	0.02453731976406142	168347.0	0.025610626534883423	168347.0	0.5018234778226207	285307.0	-0.003982832314811536
139200.0	0.03003421844249941	168507.0	0.26484164465433974	168507.0	0.023769385762503613	168507.0	0.025489650500235887	168507.0	0.5077760713676283	285467.0	-0.0023049206965982468
139360.0	0.02935457752929842	168667.0	0.27106735327338866	168667.0	0.025780641480869303	168667.0	0.02440086618840806	168667.0	0.5198399942855102	285627.0	-0.0017750538697940503
139520.0	0.03000466883757763	168827.0	0.27493618648665474	168827.0	0.02453731976406142	168827.0	0.025489650500235887	168827.0	0.526745002797719	285787.0	-0.0015984315941926514
139680.0	0.031334401059057826	168987.0	0.2761368588631856	168987.0	0.02482986605036916	168987.0	0.026034042656149798	168987.0	0.5307927664083242	285947.0	-0.0018633650075947498
139840.0	0.029029531875158818	169147.0	0.2807172016329144	169147.0	0.026329165767696307	169147.0	0.02730429101994893	169147.0	0.5222607156604799	286107.0	-0.0023049206965982468
140000.0	0.032279988416554856	169307.0	0.2821402207458399	169307.0	0.025195548908253828	169307.0	0.02573160256953096	169307.0	0.5331341198693604	286267.0	-0.0019075205764950995
140160.0	0.031334401059057826	169467.0	0.2866316248210109	169467.0	0.026329165767696307	169467.0	0.026396970760092408	169467.0	0.530673714537424	286427.0	-0.0034971210569076892
140320.0	0.032102690787024164	169627.0	0.2844081574570648	169627.0	0.02570750490929237	169627.0	0.027485755071920234	169627.0	0.5288085685599883	286587.0	-0.0018633650075947498
140480.0	0.03225043881163308	169787.0	0.28249597552407124	169787.0	0.027097099769254118	169787.0	0.029602835678252122	169787.0	0.5142445563532031	286747.0	-0.0028347875234024434
140640.0	0.03378701826756575	169947.0	0.29090068215978726	169947.0	0.028011306913965795	169947.0	0.028876979470366902	169947.0	0.5334912754820609	286907.0	-0.0021724539898971976
140800.0	0.03207314118210238	170107.0	0.28867721479584124	170107.0	0.028011306913965795	170107.0	0.02839307533177676	170107.0	0.5319436011603589	287067.0	-0.002260765127697897
140960.0	0.03230953802147664	170267.0	0.2907672741179505	170267.0	0.028121011771331198	170267.0	0.02893746748769067	170267.0	0.5339277990086948	287227.0	-0.0032763432124059406
141120.0	0.03405296471186179	170427.0	0.2909451515070662	170427.0	0.028413558057638934	170427.0	0.0300262517995185	170427.0	0.5497220138814481	287387.0	-0.0014659648874916023
141280.0	0.03334377419373902	170587.0	0.2931686188710122	170587.0	0.02830385320027353	170587.0	0.03063113197275618	170587.0	0.550039485537182	287547.0	-0.0028347875234024434
141440.0	0.033757468662643966	170747.0	0.3033076300506061	170747.0	0.027499350912927257	170747.0	0.03063113197275618	170747.0	0.5533332539654194	287707.0	-0.0033204987813062904
141600.0	0.03428936155123605	170907.0	0.29583677970774747	170907.0	0.029108355487619808	170907.0	0.02936088360895705	170907.0	0.5457536181847765	287867.0	-0.0036295877636087384
141760.0	0.036416933105604364	171067.0	0.3010841626866601	171067.0	0.029364333488139077	171067.0	0.03105454809402256	171067.0	0.5716672420840427	288027.0	-0.0026581652478010445
141920.0	0.03493945285951525	171227.0	0.3034855074397218	171227.0	0.029510606631292947	171227.0	0.0313569881806414	171227.0	0.5495632780535813	288187.0	-0.0011568759051891545
142080.0	0.03680107796958754	171387.0	0.31162339799176425	171387.0	0.030827064919677762	171387.0	0.030812596024727485	171387.0	0.5579365929735586	288347.0	-0.0017308983008937006
142240.0	0.03792396295661526	171547.0	0.3103337869206756	171547.0	0.030132267489696888	171547.0	0.03190138033655531	171547.0	0.5473806604204119	288507.0	-0.002614009678900695
142400.0	0.03612143705638654	171707.0	0.3134911105774789	171707.0	0.03174127206438944	171707.0	0.03159894024993647	171707.0	0.5607938378751622	288667.0	-0.00340880991910699
142560.0	0.03836720703044199	171867.0	0.31215703015911134	171867.0	0.02998599434654302	171867.0	0.03238528447514546	171867.0	0.5462695096253438	288827.0	-0.0025256985410999954
142720.0	0.037214772438492486	172027.0	0.3177156985689764	172027.0	0.030278540632850754	172027.0	0.03105454809402256	172027.0	0.5417852224881048	288987.0	-0.0029672542301034926
142880.0	0.03845585584520734	172187.0	0.3185606161672759	172187.0	0.033057730352774255	172187.0	0.03196186835387908	172187.0	0.5421423781008052	289147.0	-0.0016867427319933509
143040.0	0.04087892344879348	172347.0	0.3228296735060523	172347.0	0.03294802549540885	172347.0	0.03299016464838314	172347.0	0.5735323880614784	289307.0	-0.002878943092302793
143200.0	0.04102667147340239	172507.0	0.33096756405809474	172507.0	0.03324057178171659	172507.0	0.032324796457821686	172507.0	0.5553174518137552	289467.0	-0.002878943092302793
143360.0	0.04111532028816774	172667.0	0.32745448562306	172667.0	0.034191347212216734	172667.0	0.03395797292556343	172667.0	0.557738173188725	289627.0	-0.0022166095587975473
143520.0	0.04043567937496675	172827.0	0.3303449931961899	172827.0	0.0340085057832744	172827.0	0.03311114068303068	172827.0	0.5528173625248521	289787.0	-0.0027906319545020937
143680.0	0.03996288569621823	172987.0	0.3311009720999315	172987.0	0.035068986071139945	172987.0	0.034865293185419956	172987.0	0.5634129790349656	289947.0	-0.0023049206965982468
143840.0	0.04306559421300536	173147.0	0.33514768270231327	173147.0	0.035727215215332356	173147.0	0.03692188577442807	173147.0	0.5532142020945193	290107.0	-0.003541276625808039
144000.0	0.04294739579331823	173307.0	0.3319014203509521	173307.0	0.03514212264271688	173307.0	0.03522822128936256	173307.0	0.5686512613545722	290267.0	-0.0020399872831961484
144160.0	0.044218028804954866	173467.0	0.33857182244279016	173467.0	0.03543466892902462	173467.0	0.03746627793034198	173467.0	0.5611113095308959	290427.0	-0.0014659648874916023
144320.0	0.04675929482822813	173627.0	0.34239618630877733	173627.0	0.035105554356928415	173627.0	0.035167733272038794	173627.0	0.58004055700402	290587.0	-0.0028347875234024434
144480.0	0.04622740193963606	173787.0	0.34239618630877733	173787.0	0.037482492933178777	173787.0	0.03504675723739126	173787.0	0.5659130683238688	290747.0	-0.0029672542301034926
144640.0	0.047409386136507345	173947.0	0.34911105774789436	173947.0	0.03715337836108257	173947.0	0.033232116717678215	173947.0	0.5558730272112893	290907.0	-0.003232187643505591
144800.0	0.04717298929713309	174107.0	0.3547586648523173	174107.0	0.03759219779054417	174107.0	0.03661944568780923	174107.0	0.5529364143957523	291067.0	-0.0029672542301034926
144960.0	0.046197852334714275	174267.0	0.3534245844339497	174267.0	0.03850640493525585	174267.0	0.037708229999637057	174267.0	0.5895647066760321	291227.0	-0.0033204987813062904
145120.0	0.04743893574142912	174427.0	0.36649857253395235	174427.0	0.03920120236523673	174427.0	0.03698237379175184	174427.0	0.5770642602315162	291387.0	-0.002260765127697897
145280.0	0.048532271123535066	174587.0	0.35858302871830444	174587.0	0.039749726652063735	174587.0	0.03897847836343619	174587.0	0.5783738308114179	291547.0	-0.0027023208167013943
145440.0	0.049625606505641004	174747.0	0.3666319805757891	174747.0	0.04033481922467921	174747.0	0.04024872672723532	174747.0	0.592660055319436	291707.0	-0.0022166095587975473
145600.0	0.04941875927118853	174907.0	0.37014505901082384	174907.0	0.040883343511506215	174907.0	0.03795018206893213	174907.0	0.596588767059141	291867.0	-0.0030997209368045417
145760.0	0.053112459886411306	175067.0	0.3729021585421169	175067.0	0.043150577230391174	175067.0	0.04049067879653039	175067.0	0.5811120238421214	292027.0	-0.0019958317142957987
145920.0	0.051457682010791504	175227.0	0.3785942349938188	175227.0	0.04333341865933351	175227.0	0.038736526294141115	175227.0	0.5814294954978552	292187.0	-0.002437387403299296
146080.0	0.050837140307434074	175387.0	0.377349093270009	175387.0	0.04355282837406431	175387.0	0.03958335853667387	175387.0	0.6021048370775147	292347.0	-0.0016867427319933509
146240.0	0.051989574899383585	175547.0	0.3754369113370154	175547.0	0.044028216089314384	175547.0	0.039825310605968944	175547.0	0.5900805981165994	292507.0	-0.002878943092302793
146400.0	0.05458994013250042	175707.0	0.384063964709126	175707.0	0.044028216089314384	175707.0	0.039643846553997636	175707.0	0.6255977396018112	292667.0	-0.002437387403299296
146560.0	0.05506273381124893	175867.0	0.40020633777137415	175867.0	0.04596633523610314	175867.0	0.04333361561074749	175867.0	0.581588231325722	292827.0	-0.0027023208167013943
146720.0	0.05464903934234398	176027.0	0.3888666542152494	176027.0	0.045125264662968394	176027.0	0.04012775069258778	176027.0	0.6035731434852832	292987.0	-0.0039386767459111864
146880.0	0.055151382626014274	176187.0	0.3983830945329384	176187.0	0.046002903521891604	176187.0	0.042668247420186045	176187.0	0.6059144969463195	293147.0	-0.003232187643505591
147040.0	0.059938418623342996	176347.0	0.3901562652863381	176347.0	0.04728279352448796	176347.0	0.04387800776666141	176347.0	0.620716612894905	293307.0	-0.0027023208167013943
147200.0	0.057692648649287546	176507.0	0.4069656785577701	176507.0	0.04772161295394956	176507.0	0.042668247420186045	176507.0	0.5893662868911985	293467.0	-0.002614009678900695
147360.0	0.05825409114280141	176667.0	0.3998950523404217	176667.0	0.049513458957584446	176667.0	0.04424093587060402	176667.0	0.5965490831021744	293627.0	-0.002260765127697897
147520.0	0.058520037587097444	176827.0	0.4066988624740966	176827.0	0.05035452953071919	176827.0	0.04460386397454663	176827.0	0.6001206392291789	293787.0	-0.0023490762654985965
147680.0	0.05804724390834893	176987.0	0.4069656785577701	176987.0	0.05086648553175773	176987.0	0.04514825613046054	176987.0	0.5892075510633317	293947.0	-0.002878943092302793
147840.0	0.060086166647951904	177147.0	0.4146588756370234	177147.0	0.050391097816507656	177147.0	0.046055576390317064	177147.0	0.6023826247762817	294107.0	-0.0009802536295877556
148000.0	0.06428221054684498	177307.0	0.4179051379883846	177307.0	0.051305304961219336	177307.0	0.045390208199755616	177307.0	0.6019857852066146	294267.0	-0.002614009678900695
148160.0	0.06333662318934795	177467.0	0.4267545380968898	177467.0	0.05466958725375831	177467.0	0.0459950883729933	177467.0	0.6229785984420079	294427.0	-0.003762054470309787
148320.0	0.06428221054684498	177627.0	0.4364488558036945	177627.0	0.0543404726816621	177627.0	0.045027280095813006	177627.0	0.602620728518082	294587.0	-0.0023490762654985965
148480.0	0.06785771274238062	177787.0	0.43155722760301324	177787.0	0.056205455256873926	177787.0	0.04944290536044808	177787.0	0.6261136310423785	294747.0	-0.0032763432124059406
148640.0	0.06369121844840933	177947.0	0.4332025934523333	177947.0	0.057595050116835675	177947.0	0.04684192061552605	177947.0	0.6267882583108128	294907.0	-0.0032763432124059406
148800.0	0.06543464513879448	178107.0	0.4258651511513114	178107.0	0.058216710975239616	178107.0	0.04853558510059156	178107.0	0.6064700723438536	295067.0	-0.0028347875234024434
148960.0	0.0685669032605034	178267.0	0.44676574437240407	178267.0	0.05803386954629728	178267.0	0.048717049152562864	178267.0	0.6119067744482938	295227.0	-0.0020399872831961484
149120.0	0.06614383565691725	178427.0	0.43822762969485135	178427.0	0.05982571554993217	178427.0	0.0490194892391817	178427.0	0.628851824073082	295387.0	-0.0028347875234024434
149280.0	0.07122636770346379	178587.0	0.43591522363634744	178587.0	0.06106903726674005	178587.0	0.05101559381086605	178587.0	0.601628629593914	295547.0	-0.0038945211770108363
149440.0	0.07084222283948062	178747.0	0.4349368979962112	178747.0	0.06205638098302866	178747.0	0.05385853062508316	178747.0	0.6248040604624768	295707.0	-0.0032763432124059406
149600.0	0.07359033609720636	178907.0	0.4383165683894092	178907.0	0.06260490526985567	178907.0	0.0516809620014275	178907.0	0.6232960700977416	295867.0	-0.0018192094386944
149760.0	0.072556099924944	179067.0	0.44698809110879867	179067.0	0.06410420498718282	179067.0	0.05440292278099707	179067.0	0.6262326829132787	296027.0	-0.0034971210569076892
149920.0	0.07539286199743508	179227.0	0.4541476560207049	179227.0	0.06267804184143261	179227.0	0.05422145872902577	179227.0	0.6353203090586569	296187.0	-0.0026581652478010445
150080.0	0.07503826673837369	179387.0	0.4529469836441741	179387.0	0.06476243413137522	179387.0	0.05482633890226345	179387.0	0.6704009270172347	296347.0	-0.002746476385601744
150240.0	0.07639754856477568	179547.0	0.4617963837526793	179547.0	0.0660057558481831	179547.0	0.05676195545662403	179547.0	0.6412332186466977	296507.0	-0.001068564767388455
150400.0	0.07175826059205587	179707.0	0.46112934354349544	179707.0	0.06673712156395245	179707.0	0.05561268312747244	179707.0	0.634883785532023	296667.0	-0.0023490762654985965
150560.0	0.07559970923188755	179867.0	0.47447014772717166	179867.0	0.06662741670658705	179867.0	0.05633853933535765	179867.0	0.6554003912838158	296827.0	-0.0032763432124059406
150720.0	0.07893881458804894	180027.0	0.48523172976867046	180027.0	0.06852896756758733	180027.0	0.056640979421976496	180027.0	0.6398839641098294	296987.0	-0.002084142852096498
150880.0	0.07988440194554597	180187.0	0.47531506532547113	180187.0	0.06995513071333756	180187.0	0.058879036062955914	180187.0	0.6562337543801168	297147.0	-0.0018192094386944
151040.0	0.08227791994421033	180347.0	0.47727171660574363	180347.0	0.07130815728751083	180347.0	0.058395131924365774	180347.0	0.6782980344536115	297307.0	-0.0026581652478010445
151200.0	0.08227791994421033	180507.0	0.4801177548315946	180507.0	0.07134472557329931	180507.0	0.05906050011492722	180507.0	0.6584163720132862	297467.0	-0.002569854110000345
151360.0	0.08109593574733905	180667.0	0.47149070145948396	180667.0	0.07295373014799186	180667.0	0.06093562865196404	180667.0	0.6627022393656917	297627.0	-0.003762054470309787
151520.0	0.07707718947797666	180827.0	0.465309462187714	180827.0	0.0740142104358574	180827.0	0.0608146526173165	180827.0	0.6717104975971364	297787.0	-0.002569854110000345
151680.0	0.08396224742475192	180987.0	0.4838531800030239	180987.0	0.07357539100639579	180987.0	0.05984684434013621	180987.0	0.6496462175236417	297947.0	-0.0019958317142957987
151840.0	0.08301666006725489	181147.0	0.4918131931659507	181147.0	0.07437989329374207	181147.0	0.06426246960477128	181147.0	0.6457571897409035	298107.0	-0.0034529654880073395
152000.0	0.08239611836389746	181307.0	0.4957709650737746	181307.0	0.07781731215785798	181307.0	0.0646253977087139	181307.0	0.6769487799167431	298267.0	-0.0017750538697940503
152160.0	0.08786279527442717	181467.0	0.49025676601118845	181467.0	0.07723221958524251	181467.0	0.06154050882520171	181467.0	0.6520272549416448	298427.0	-0.0035854321947083887
152320.0	0.08824694013841033	181627.0	0.49021229666390953	181627.0	0.0792434753036082	181627.0	0.06740784650560723	181627.0	0.616232325757666	298587.0	-0.0019516761453954492
152480.0	0.08662171186771231	181787.0	0.4907014594839777	181787.0	0.08026738730568528	181787.0	0.0646253977087139	181787.0	0.6377013464766599	298747.0	-0.0034971210569076892
152640.0	0.08889703144668955	181947.0	0.48803329864724243	181947.0	0.08012111416253141	181947.0	0.06601662210716056	181947.0	0.6654404323963952	298907.0	-0.0027023208167013943
152800.0	0.08792189448427074	182107.0	0.49541521029554325	182107.0	0.08297344045403184	182107.0	0.06867809486940636	182107.0	0.6366298796385585	299067.0	-0.002128298420996848
152960.0	0.09448190677690638	182267.0	0.5002623691489456	182267.0	0.08344882816928191	182267.0	0.06958541512926289	182267.0	0.6767503601319095	299227.0	-0.004203610159313285
153120.0	0.09270893048159945	182427.0	0.5028860606384019	182427.0	0.085569788745013	182427.0	0.07006931926785302	182427.0	0.6667896869332636	299387.0	-0.002437387403299296
153280.0	0.09134964865519747	182587.0	0.5022190204292182	182587.0	0.08505783274397447	182587.0	0.07061371142376695	182587.0	0.6320265406304194	299547.0	-0.0034971210569076892
153440.0	0.09403866270307965	182747.0	0.5042646104040485	182747.0	0.08659370074709008	182747.0	0.07224688789150868	182747.0	0.6762741526483089	299707.0	-0.0027023208167013943
153600.0	0.09554569255409054	182907.0	0.5096898707720768	182907.0	0.08648399588972468	182907.0	0.07375908832460289	182907.0	0.6586147917981198	299867.0	-0.004115299021512585
153760.0	0.09132009905027569	183067.0	0.5125803783452066	183067.0	0.08703252017655169	183067.0	0.07369860030727912	183067.0	0.6533765094785131	300027.0	-0.0043360768660143335
153920.0	0.08936982512543806	183227.0	0.5153819472237786	183227.0	0.08944602703859052	183227.0	0.07321469616868898	183227.0	0.6508367362326433	300187.0	-0.0034971210569076892
154080.0	0.09714137121986678	183387.0	0.5140033974581321	183387.0	0.09028709761172526	183387.0	0.07732788134670521	183387.0	0.6578211126587855	300347.0	-0.0031438765057048915
154240.0	0.10379003232726777	183547.0	0.5280112418509921	183547.0	0.09164012418589854	183547.0	0.07920300988374203	183547.0	0.6450825624724693	300507.0	-0.0025256985410999954
154400.0	0.10098281985969847	183707.0	0.52974554639487	183707.0	0.09204237532957169	183707.0	0.07974740203965594	183707.0	0.642463421312666	300667.0	-0.0027023208167013943
154560.0	0.1017511095876648	183867.0	0.5259656518761617	183867.0	0.0933588336179565	183867.0	0.08192497066331159	183867.0	0.6331773753824542	300827.0	-0.00340880991910699
154720.0	0.10246030010578758	184027.0	0.5339256650390886	184027.0	0.09562606733684145	184027.0	0.08089667436880753	184027.0	0.6471461282347386	300987.0	-0.002569854110000345
154880.0	0.1025784985254747	184187.0	0.532013483106095	184187.0	0.0965768427673416	184187.0	0.08525181161611883	184187.0	0.6959573953038005	301147.0	-0.0036737433325090877
155040.0	0.10665634400468064	184347.0	0.536460417833987	184347.0	0.0965768427673416	184347.0	0.08434449135626232	184347.0	0.654805131929315	301307.0	-0.001245187042989854
155200.0	0.10600625269640143	184507.0	0.5437089214404511	184507.0	0.09975828363093824	184507.0	0.08670352403188927	184507.0	0.6315503331468187	301467.0	-0.002878943092302793
155360.0	0.1037309331174242	184667.0	0.5441980842605192	184667.0	0.09877093991464962	184667.0	0.08869962860357362	184667.0	0.6386934454008278	301627.0	-0.0023490762654985965
155520.0	0.1037309331174242	184827.0	0.5469996531390912	184827.0	0.10162326620615006	184827.0	0.0917845174870858	184827.0	0.6607577254743225	301787.0	-0.0034971210569076892
155680.0	0.10364228430265886	184987.0	0.5473109385700436	184987.0	0.10151356134878466	184987.0	0.0904537811059629	184987.0	0.6692897762221667	301947.0	-0.0029672542301034926
155840.0	0.10831112188030044	185147.0	0.5453098179424922	185147.0	0.10304942935190027	185147.0	0.09202646955638087	185147.0	0.6872666087280895	302107.0	-0.0017308983008937006
156000.0	0.11274356261856777	185307.0	0.5568718482350116	185307.0	0.10773016993282407	185307.0	0.09384111007609391	185307.0	0.6556781789825827	302267.0	-0.0029672542301034926
156160.0	0.12243583303291233	185467.0	0.5550930743438548	185467.0	0.10421961449713123	185467.0	0.09583721464777827	185467.0	0.7023068284184752	302427.0	-0.002923098661203143
156320.0	0.11821023952909748	185627.0	0.5670108594146055	185627.0	0.10762046507545867	185627.0	0.09656307085566349	185627.0	0.673456591703672	302587.0	-0.002878943092302793
156480.0	0.11345275313669055	185787.0	0.5691898574312726	185787.0	0.10794957964755486	185787.0	0.09849868741002407	185787.0	0.6964732867443679	302747.0	-0.0020399872831961484
156640.0	0.1233223211805658	185947.0	0.5715022634897765	185947.0	0.11127729365430537	185947.0	0.10031332792973711	185947.0	0.693933513498498	302907.0	-0.00336465435020664
156800.0	0.12314502355103511	186107.0	0.5657657176907958	186107.0	0.11087504251063224	186107.0	0.10273284862268785	186107.0	0.6930604664452302	303067.0	-0.002746476385601744
156960.0	0.1198354677997955	186267.0	0.5728808132554231	186267.0	0.11409305166001733	186267.0	0.1035796808652206	186267.0	0.7182200951621288	303227.0	-0.0029672542301034926
157120.0	0.12284952750181728	186427.0	0.5811076425020233	186427.0	0.11131386194009384	186427.0	0.10666456974873277	186427.0	0.6531384057367129	303387.0	-0.0017308983008937006
157280.0	0.11948087254073411	186587.0	0.5752821580084847	186587.0	0.11460500766105589	186587.0	0.10708798586999915	186587.0	0.6857586183633543	303547.0	-0.0024815429721996457
157440.0	0.12474070221681134	186747.0	0.5916468778071275	186747.0	0.11738419738097938	186747.0	0.10956799458027365	186747.0	0.680758439785548	303707.0	-0.003188032074605241
