1000nM	1000nM	1000nM	1000nM	1000nM	1000nM	300nM	300nM	300nM	300nM	300nM	300nM	100nM	100nM	100nM	100nM	100nM	100nM	30nM	30nM	30nM	30nM	30nM	30nM	10nM	10nM	10nM	10nM	10nM	10nM	3nM	3nM	3nM	3nM	3nM	3nM	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds
241019_tauJB6elongation50percSeeds: B07 X	241019_tauJB6elongation50percSeeds: B07 Y	241019_tauJB6elongation50percSeeds: B08 X	241019_tauJB6elongation50percSeeds: B08 Y	241019_tauJB6elongation50percSeeds: B09 X	241019_tauJB6elongation50percSeeds: B09 Y	241019_tauJB6elongation50percSeeds: B04 X	241019_tauJB6elongation50percSeeds: B04 Y	241019_tauJB6elongation50percSeeds: B05 X	241019_tauJB6elongation50percSeeds: B05 Y	241019_tauJB6elongation50percSeeds: B06 X	241019_tauJB6elongation50percSeeds: B06 Y	241019_tauJB6elongation50percSeeds: B01 X	241019_tauJB6elongation50percSeeds: B01 Y	241019_tauJB6elongation50percSeeds: B02 X	241019_tauJB6elongation50percSeeds: B02 Y	241019_tauJB6elongation50percSeeds: B03 X	241019_tauJB6elongation50percSeeds: B03 Y	241019_tauJB6elongation50percSeeds: A10 X	241019_tauJB6elongation50percSeeds: A10 Y	241019_tauJB6elongation50percSeeds: A11 X	241019_tauJB6elongation50percSeeds: A11 Y	241019_tauJB6elongation50percSeeds: A12 X	241019_tauJB6elongation50percSeeds: A12 Y	241019_tauJB6elongation50percSeeds: A07 X	241019_tauJB6elongation50percSeeds: A07 Y	241019_tauJB6elongation50percSeeds: A08 X	241019_tauJB6elongation50percSeeds: A08 Y	241019_tauJB6elongation50percSeeds: A09 X	241019_tauJB6elongation50percSeeds: A09 Y	241019_tauJB6elongation50percSeeds: A04 X	241019_tauJB6elongation50percSeeds: A04 Y	241019_tauJB6elongation50percSeeds: A05 X	241019_tauJB6elongation50percSeeds: A05 Y	241019_tauJB6elongation50percSeeds: A06 X	241019_tauJB6elongation50percSeeds: A06 Y	241019_tauJB6elongation50percSeeds: A01 X	241019_tauJB6elongation50percSeeds: A01 Y	241019_tauJB6elongation50percSeeds: A02 X	241019_tauJB6elongation50percSeeds: A02 Y	241019_tauJB6elongation50percSeeds: A03 X	241019_tauJB6elongation50percSeeds: A03 Y
15858.0	0.8725078984145167	16380.0	0.9061413770521167	16488.0	0.9069560058723919	15858.0	0.9406411871762566	15858.0	0.9208647095934174	15858.0	0.9476140074254522	15858.0	0.9764269902505235	15858.0	0.9600159817060471	15858.0	0.959143935384205	15858.0	0.9821939912976854	15858.0	0.9735510977306493	15858.0	0.9846259592461761	15858.0	0.9969040825080662	15858.0	1.0007777036497276	15858.0	1.0043591297378658	15858.0	0.989432405679737	15858.0	1.0024138627310608	15858.0	0.9914357962360217
15876.0	0.8656381357022837	16398.0	0.897726742678242	16506.0	0.9094528988364103	15876.0	0.9392671405831143	15876.0	0.9248647632854132	15876.0	0.942703715726846	15876.0	0.9712461089869022	15876.0	0.9591446386901802	15876.0	0.953366983807323	15876.0	0.9880470193251539	15876.0	0.9739146497716501	15876.0	0.9833788667119101	15876.0	0.9936030138570283	15876.0	1.0000951701623275	15876.0	1.0058740739292766	15876.0	0.9947524168543472	15876.0	0.9981418346691764	15876.0	1.0026183824974157
15894.0	0.8556869490821888	16416.0	0.8987902330536541	16524.0	0.8931198395980942	15894.0	0.9328506022472144	15894.0	0.9197103316823044	15894.0	0.943835810757358	15894.0	0.9804732157002111	15894.0	0.9583583047490319	15894.0	0.9596603109441496	15894.0	0.9880165348041776	15894.0	0.9779431994151726	15894.0	0.9891986318718183	15894.0	1.0076651933083423	15894.0	1.0039115898031419	15894.0	0.9994037961569286	15894.0	0.9999862041849604	15894.0	0.9956970998603246	15894.0	0.9972022177229897
15912.0	0.8636623991966547	16434.0	0.8962900977851415	16542.0	0.9007419339093083	15912.0	0.9296358517274099	15912.0	0.9178713808239036	15912.0	0.9349018078057271	15912.0	0.9749283882321207	15912.0	0.961291117826828	15912.0	0.9604563899323978	15912.0	0.98774217411539	15912.0	0.9721754954133489	15912.0	0.9763893480896284	15912.0	0.9903951957328558	15912.0	0.9971631601108203	15912.0	1.003870438063217	15912.0	0.9955284314503196	15912.0	0.9962477909776769	15912.0	0.9946308208821344
15930.0	0.8683932911963719	16452.0	0.8903755986797793	16560.0	0.9193466025359421	15930.0	0.9288710522085855	15930.0	0.9300326178874885	15930.0	0.9356519912596808	15930.0	0.979991522194296	15930.0	0.9639901559491475	15930.0	0.9552603608604537	15930.0	0.991186924985723	15930.0	0.9750642602796797	15930.0	0.982025432953792	15930.0	0.999114119994778	15930.0	1.0003643382982037	15930.0	0.9974490294583341	15930.0	0.997278775483457	15930.0	0.9939115256313339	15930.0	0.9924951092202944
15948.0	0.8591671454957739	16470.0	0.8958609700897997	16578.0	0.9112363938107092	15948.0	0.9349116721369277	15948.0	0.9287171639887783	15948.0	0.9451452218769864	15948.0	0.97610586124658	15948.0	0.9623856096638316	15948.0	0.9577346604185224	15948.0	0.9843279077660333	15948.0	0.9716645574097802	15948.0	0.9846839635500956	15948.0	0.9986758425185103	15948.0	0.9996337390722543	15948.0	1.0041538792345133	15948.0	0.9926485550608223	15948.0	0.9940784017275013	15948.0	0.996450447218022
15966.0	0.8645324483000509	16488.0	0.8997231193478752	16596.0	0.896874565859776	15966.0	0.9324876465433655	15966.0	0.9299520798936899	15966.0	0.9605853613292705	15966.0	0.981019135006915	15966.0	0.959686571541512	15966.0	0.9604994212290598	15966.0	0.9928534121324328	15966.0	0.9704854697092371	15966.0	0.9870718073947755	15966.0	1.001464033271788	15966.0	0.9980667959955472	15966.0	1.0040072717321187	15966.0	1.0012105827697169	15966.0	0.9972240161402559	15966.0	0.9957755623328806
15984.0	0.8630279883920948	16506.0	0.9025404359564231	16614.0	0.8981323991574395	15984.0	0.9458910821783565	15984.0	0.9292809299453684	15984.0	0.9474912501329871	15984.0	0.9777329148665602	15984.0	0.9598459635566097	15984.0	0.952925913016537	15984.0	0.9821838297906933	15984.0	0.9690803901994232	15984.0	0.9813003791548001	15984.0	0.9953840989201589	15984.0	0.9969324445657837	15984.0	1.0042027484019782	15984.0	0.9986324898342087	15984.0	0.9945206233823447	15984.0	0.999679643250724
16002.0	0.8549619081626919	16524.0	0.8916629817658046	16632.0	0.9003476876518317	16002.0	0.934172798025521	16002.0	0.922448623471456	16002.0	0.9419808116712178	16002.0	0.9769836138573588	16002.0	0.9638413900683898	16002.0	0.9578637543085086	16002.0	0.9772250143785324	16002.0	0.9728338193794855	16002.0	0.9837365599194128	16002.0	0.9917473283724053	16002.0	0.9988166215169162	16002.0	1.0020525050335243	16002.0	0.9944678781691574	16002.0	0.9976662377950994	16002.0	0.9925378234535311
16020.0	0.866852579242441	16542.0	0.9030441945553025	16650.0	0.896048526082206	16020.0	0.9346264926553322	16020.0	0.9300728868843877	16020.0	0.9428810318159623	16020.0	0.9744895119267313	16020.0	0.9662428964291938	16020.0	0.9599615300207841	16020.0	0.9787390789203602	16020.0	0.9673608873027977	16020.0	0.9822381154014962	16020.0	0.9955892500792629	16020.0	0.9982975115405838	16020.0	0.9991985456535762	16020.0	0.9987618256002041	16020.0	0.9953383162535648	16020.0	0.9988168157393407
16038.0	0.8561038476108995	16560.0	0.9046674167072473	16668.0	0.9012488219546354	16038.0	0.9501298862911631	16038.0	0.9286768949918791	16038.0	0.9483778305785688	16038.0	0.9810405436071779	16038.0	0.9553936132682164	16038.0	0.9633717602812525	16038.0	0.9787594019343444	16038.0	0.9751330403955447	16038.0	0.9782841553509938	16038.0	0.9948618959697122	16038.0	1.0048248388355785	16038.0	1.0014953965244249	16038.0	0.9973046426366561	16038.0	0.9946708118688954	16038.0	0.9967323611573848
16056.0	0.8627017199783212	16578.0	0.8892374774008296	16686.0	0.91347045593641	16056.0	0.9421578235101965	16056.0	0.9347038215278057	16056.0	0.9410123930306593	16056.0	0.9765019203514436	16056.0	0.9571044208969307	16056.0	0.951258450270882	16056.0	0.9819399536228821	16056.0	0.9782772742636598	16056.0	0.9797922672528969	16056.0	0.9971651839832895	16056.0	0.997595751757764	16056.0	0.997146040620052	16056.0	0.9947265497011482	16056.0	0.9964396984882693	16056.0	0.9931785369520831
16074.0	0.8528955415421258	16596.0	0.8953572114909203	16704.0	0.9019809935756634	16074.0	0.9442318561036187	16074.0	0.9235493093867032	16074.0	0.9470820591581033	16074.0	0.9785036244760246	16074.0	0.9611423519460702	16074.0	0.9670294204975278	16074.0	0.9818485000599528	16074.0	0.9809596987823955	16074.0	0.9842779334226601	16074.0	0.9918032786885246	16074.0	1.0014121713985784	16074.0	1.0030103407158355	16074.0	0.9942005842527669	16074.0	0.9963061976113354	16074.0	0.9986459588063935
16092.0	0.8560313435189498	16614.0	0.9018874155504683	16722.0	0.9124754534770643	16092.0	0.9335765136549121	16092.0	0.927361441093169	16092.0	0.946700147581545	16092.0	0.97307654430938	16092.0	0.9588683591973443	16092.0	0.9560456820245364	16092.0	0.9916238697863847	16092.0	0.9788176894597421	16092.0	0.983929907599144	16092.0	0.9996456479979112	16092.0	0.9995279944474458	16092.0	0.9983970913071525	16092.0	0.9964079146590881	16092.0	0.991600291699416	16092.0	0.9976293600553576
16110.0	0.8658737740011202	16632.0	0.9034360067988754	16740.0	0.9052851526859435	16110.0	0.9342505742477744	16110.0	0.9283547430166847	16110.0	0.9456226113476841	16110.0	0.9845194411498988	16110.0	0.9635332321725344	16110.0	0.9735271462934992	16110.0	0.9870003841049643	16110.0	0.9798395654668796	16110.0	0.9792122242137035	16110.0	0.992763759115239	16110.0	0.9955577644432737	16110.0	1.001466075023946	16110.0	0.9958388372887084	16110.0	0.9911163510205306	16110.0	0.9988168157393407
16128.0	0.8596746741394218	16650.0	0.9018874155504683	16758.0	0.9068996849784666	16128.0	0.9465521800675097	16128.0	0.9262876011758547	16128.0	0.9538746293411753	16128.0	0.9746821893290973	16128.0	0.9645852194721787	16128.0	0.9690088601439827	16128.0	0.9820415686928033	16128.0	0.9730991141121078	16128.0	0.9836785556154934	16128.0	1.0027788657005912	16128.0	0.991289526860096	16128.0	0.9952987860898802	16128.0	0.9997361550373693	16128.0	0.9977913948672249	16128.0	0.9989705869789931
16146.0	0.8621579392886985	16668.0	0.8932862039177494	16776.0	0.8976818320060376	16146.0	0.9469280984750675	16146.0	0.928770855984644	16146.0	0.9521287478483375	16146.0	0.9799594092939016	16146.0	0.9652546659355886	16146.0	0.9611771641514874	16146.0	0.9909328873109198	16146.0	0.9747793140853818	16146.0	0.9819287591139264	16146.0	1.0012215819019377	16146.0	0.9905012487478875	16146.0	1.001426979689974	16146.0	0.9937349754951835	16146.0	0.9960308520526593	16146.0	0.9926830518465363
16164.0	0.8664356807137302	16686.0	0.8917002972175734	16794.0	0.90485335916585	16164.0	0.9364671965819943	16164.0	0.9253077222513054	16164.0	0.9443404796263813	16164.0	0.9765768504523638	16164.0	0.9689950652232125	16164.0	0.960875945074853	16164.0	0.9852017973673567	16164.0	0.9726078275702148	16164.0	0.9819190917299399	16164.0	0.9944422685988176	16164.0	0.9918855420181073	16164.0	1.0003127626717752	16164.0	0.9986497346030081	16164.0	0.9922260770600436	16164.0	0.9959464192658277
16182.0	0.8670519654953026	16704.0	0.8968125141099053	16812.0	0.9024315607270652	16182.0	0.9400708282130654	16182.0	0.9218714345158996	16182.0	0.9443132002280558	16182.0	0.9770264310578846	16182.0	0.9608979508562538	16182.0	0.9680298981449208	16182.0	0.9872747447937519	16182.0	0.9767346345221158	16182.0	0.9842102617347541	16182.0	0.9998974244204479	16182.0	0.9989415924371444	16182.0	0.998934652149266	16182.0	1.001486499070507	16182.0	1.000536506649178	16182.0	0.9983298734804411
16200.0	0.8675232420929756	16722.0	0.89843573626185	16830.0	0.9027131651966913	16200.0	0.9405763736577121	16200.0	0.9295225439267641	16200.0	0.9564116133854552	16200.0	0.9754314903382987	16200.0	0.9642770615763232	16200.0	0.9595957639991566	16200.0	0.9898354445557693	16200.0	0.9787882122672286	16200.0	0.9839009054471843	16200.0	0.9943769932300117	16200.0	1.0001624621962966	16200.0	0.9979768164669547	16200.0	0.9950369555395371	16200.0	0.9940617141178845	16200.0	0.9948016778150816
16218.0	0.8626110898633842	16740.0	0.9108431239749912	16848.0	0.8956730534560378	16218.0	0.9331098563213921	16218.0	0.9304487308554478	16218.0	0.9417489367854502	16218.0	0.9784501029753673	16218.0	0.9720660180474265	16218.0	0.969955548670548	16218.0	0.9852119588743489	16218.0	0.9775894731050097	16218.0	0.9841425900468482	16218.0	0.9941998172289673	16218.0	1.0077183962962464	16218.0	1.0024141368727641	16218.0	1.0042370396940088	16218.0	0.9909661625339801	16218.0	1.0002349282828025
16236.0	0.8623754515645476	16758.0	0.9040143963012924	16866.0	0.9022250507826727	16236.0	0.9462670005859143	16236.0	0.9221130484972953	16236.0	0.9431401861000555	16236.0	0.9771655869595934	16236.0	0.9683681232971619	16236.0	0.9556906738270744	16236.0	0.9863297246434835	16236.0	0.976931149138873	16236.0	0.9805269884358754	16236.0	0.9995057722076129	16236.0	1.0064110082077053	16236.0	0.9990128428172098	16236.0	0.9965027608874847	16236.0	0.9941034331419264	16236.0	0.9986288731130988
16254.0	0.8713115808973468	16776.0	0.8950400301508851	16884.0	0.8979071155817385	16254.0	0.9490539818833253	16254.0	0.9229989664290796	16254.0	0.9492780507233133	16254.0	0.9747892323304118	16254.0	0.9618755552155193	16254.0	0.9611986797998184	16254.0	0.979033762623132	16254.0	0.9719691550657539	16254.0	0.9877775264257942	16254.0	0.997939163356273	16254.0	1.0044306997794743	16254.0	0.9986512109779698	16254.0	1.0007363516277337	16254.0	1.0039908418398422	16254.0	0.9970228179433951
16272.0	0.8665444368516548	16794.0	0.8923719753494126	16902.0	0.9056793989434201	16272.0	0.9366745998413365	16272.0	0.9373213063262594	16272.0	0.9433447815874973	16272.0	0.9787605276791793	16272.0	0.9711946750315595	16272.0	0.9627800799521492	16272.0	0.984764852566695	16272.0	0.9746515795844896	16272.0	0.9814067203786522	16272.0	0.9978179376713479	16272.0	1.0027483989302488	16272.0	0.9981429716363353	16272.0	0.9958647044419074	16272.0	0.9958556321516836	16272.0	0.9943489069427714
16290.0	0.8688464417710574	16812.0	0.8905062027609704	16920.0	0.9035955258681866	16290.0	0.9369727420266409	16290.0	0.9232808494073746	16290.0	0.9484051099768944	16290.0	0.9857290270647525	16290.0	0.9677093029680918	16290.0	0.9650392230269075	16290.0	0.9785764948084861	16290.0	0.975673455591627	16290.0	0.9857957127085497	16290.0	0.9938920904903112	16290.0	0.9966152106913583	16290.0	1.0047989522450496	16290.0	0.9973563769430542	16290.0	1.0001693792376098	16290.0	1.0053093791913341
16308.0	0.8675051160699881	16830.0	0.8974841922417445	16938.0	0.8947906927845426	16308.0	0.9349246348406366	16308.0	0.9344756305453764	16308.0	0.9458954053309401	16308.0	0.9768016407551242	16308.0	0.9716197204051532	16308.0	0.9551635404429641	16308.0	0.9847953370876714	16308.0	0.9769999292547381	16308.0	0.9887055952885039	16308.0	0.9963445793468733	16308.0	1.0037481662920742	16308.0	1.0066266591082353	16308.0	0.9989687628257967	16308.0	0.9974409550652735	16308.0	0.9978087598349522
16326.0	0.8667982011734787	16848.0	0.885505932223945	16956.0	0.9005354239649158	16326.0	0.9433633549551231	16326.0	0.9393481791701902	16326.0	0.9591804723155026	16326.0	0.9807622318037602	16326.0	0.9715878420021337	16326.0	0.9583155829234602	16326.0	0.9837283788534975	16326.0	0.9771669666789817	16326.0	0.9915381387965655	16326.0	1.006471586564464	16326.0	0.9974419413944062	16326.0	0.9999218093320562	16326.0	0.9968907681854708	16326.0	0.9977163006239497	16326.0	0.9992097866851192
16344.0	0.88050147455197	16866.0	0.8988088907795385	16974.0	0.8916554963560381	16344.0	0.9392152897682787	16344.0	0.9255224902347683	16344.0	0.9526606961156865	16344.0	0.9848191615535793	16344.0	0.9675924154903536	16344.0	0.9648455821919282	16344.0	0.9905772345661951	16344.0	0.9766265514828995	16344.0	0.9922535252115708	16344.0	1.0005781532665659	16344.0	1.0017966973069727	16344.0	1.004691440076627	16344.0	1.0010898693881212	16344.0	0.9984004926182358	16344.0	0.9986715873463355
16362.0	0.8761149769890137	16884.0	0.9002641933985235	16992.0	0.9003289140205234	16362.0	0.9392930659905321	16362.0	0.9344085155505443	16362.0	0.9450224645845211	16362.0	0.9889296128040557	16362.0	0.9680812176699862	16362.0	0.9624358295788527	16362.0	0.984683560510758	16362.0	0.9797904368126903	16362.0	0.9815033942185178	16362.0	0.992456032376583	16362.0	0.9906742854066649	16362.0	0.996061145102332	16362.0	0.9941057380243703	16362.0	1.0073033323487643	16362.0	1.003002810596547
16380.0	0.8709490604375985	16902.0	0.9086788277723982	17010.0	0.8931573868607109	16380.0	0.9495336019205542	16380.0	0.9242875743298568	16380.0	0.9491962125283365	16380.0	0.9792101082847001	16380.0	0.9727035861078169	16380.0	0.9687829458365068	16380.0	0.9905569115522108	16380.0	0.9784246602262278	16380.0	0.9872168181545738	16380.0	1.0022007124340253	16380.0	1.0070166365134265	16380.0	1.0017201946947631	16380.0	0.9918897852336493	16380.0	0.9990012465644382	16380.0	0.9933921081182672
16398.0	0.8589496332199248	16920.0	0.8964580173181013	17028.0	0.889308792442487	16398.0	0.9432207652143254	16398.0	0.9313883407830977	16398.0	0.9476412868237778	16398.0	0.9848940916544995	16398.0	0.972437932749321	16398.0	0.9657062081251694	16398.0	0.9862789171085228	16398.0	0.9786408263046606	16398.0	0.9873908310663319	16398.0	0.9966523060855293	16398.0	1.0026522674531502	16398.0	1.007105576949391	16398.0	0.9995809521181749	16398.0	0.9969403267767715	16398.0	0.9921875667409894
16416.0	0.8660731602539818	16938.0	0.8954131846685736	17046.0	0.8987331553593085	16416.0	0.9382690123975299	16416.0	0.931334648787232	16416.0	0.9549658052741989	16416.0	0.9758489580434252	16416.0	0.9642770615763232	16416.0	0.9708269324279548	16416.0	0.993706978719772	16416.0	0.9757913643616813	16416.0	0.9794732435813405	16416.0	0.9893601148846491	16416.0	1.0058726719359532	16416.0	1.004671892409641	16416.0	1.0063667686407327	16416.0	0.9993516863663897	16416.0	0.9975524744355314
16434.0	0.8678132584607744	16956.0	0.8934541234507092	17064.0	0.8942274838452903	16434.0	0.9500002592540742	16434.0	0.9290661619619055	16434.0	0.9451725012753119	16434.0	0.982806753128867	16434.0	0.9672098746541193	16434.0	0.966405466695928	16434.0	0.9862687556015307	16434.0	0.9788766438447692	16434.0	0.9836785556154934	16434.0	0.9944049683880714	16434.0	1.0043730208932151	16434.0	1.0034501632230193	16434.0	0.9867594665158324	16434.0	0.9927767681773959	16434.0	0.9992866723049455
16452.0	0.8703871537249883	16974.0	0.893006338029483	17082.0	0.891693043618655	16452.0	0.943039287362401	16452.0	0.9395629471536531	16452.0	0.9539973866336404	16452.0	0.976630371953021	16452.0	0.9659984953393774	16452.0	0.9592837870983566	16452.0	0.9886871942656583	16452.0	0.9823451268305338	16452.0	0.9907840828456139	16452.0	1.0019675861168615	16452.0	1.0025176833852123	16452.0	0.9969407901166996	16452.0	1.004538823147998	16452.0	1.00221361141566	16452.0	0.9984238447935622
16470.0	0.8777825711038566	16992.0	0.8961221782521817	17100.0	0.9007043866466915	16470.0	0.9588278604798275	16470.0	0.9340058255815514	16470.0	0.9482141541886152	16470.0	0.977775732067086	16470.0	0.9667742031461858	16470.0	0.9733980524035131	16470.0	0.9924367903457554	16470.0	0.98149028824764	16470.0	0.9901653702704741	16470.0	0.9983401406217945	16470.0	1.0074588413080803	16470.0	1.0034697108900053	16470.0	1.0042629068472078	16470.0	0.9987759638346123	16470.0	0.996023304885654
16488.0	0.8722541340926928	17010.0	0.9006000324644431	17118.0	0.8947531455219258	16488.0	0.9424430029917921	16488.0	0.9319789527376207	16488.0	0.9449679057878699	16488.0	0.9721345658978126	16488.0	0.9707908819266456	16488.0	0.9694284152864378	16488.0	0.9857708417589162	16488.0	0.9789159467681208	16488.0	0.9822381154014962	16488.0	1.002042186538354	16488.0	0.99993174665126	16488.0	1.0005668823425924	16488.0	0.9934849263475924	16488.0	1.0042912188129436	16488.0	0.9995771290909556
16506.0	0.8640792977253654	17028.0	0.895562446475649	17136.0	0.8949408818350099	16506.0	0.954329802292843	16506.0	0.9332675606383979	16506.0	0.9557159887281527	16506.0	0.9829137961301815	16506.0	0.9693776060594468	16506.0	0.9669971470250313	16506.0	0.9914511241675185	16506.0	0.9794661876950409	16506.0	0.9868591249470712	16506.0	0.9920737052164345	16506.0	1.0069493444794575	16506.0	1.0087769024766895	16506.0	1.0019521078280902	16506.0	1.002196923806043	16506.0	1.0002776425160391
16524.0	0.8803927184140454	17046.0	0.9004880861091366	17154.0	0.8965366404962246	16524.0	0.9396041708795454	16524.0	0.9245157653122861	16524.0	0.9468774636706613	16524.0	0.9865211452744796	16524.0	0.9755832685139139	16524.0	0.964738003950273	16524.0	0.978800047962313	16524.0	0.980930221589882	16524.0	0.9841425900468482	16524.0	0.9950297469180701	16524.0	1.0019985734088799	16524.0	0.9990519381511817	16524.0	0.9979858110042318	16524.0	1.0038740285725252	16524.0	0.9983469591737358
16542.0	0.8708584303226613	17064.0	0.9071488942498755	17172.0	0.9039146776004295	16542.0	0.9423652267695387	16542.0	0.9387307212177345	16542.0	0.9509830131186627	16542.0	0.9887369354016896	16542.0	0.9648614989650145	16542.0	0.9663731932234314	16542.0	0.9867463464301609	16542.0	0.9851651115809995	16542.0	0.9878065285777539	16542.0	0.9923161565862847	16542.0	0.9999029072081304	16542.0	1.0058447524287977	16542.0	0.9954939419127208	16542.0	0.996022508247851	16542.0	0.9992695866116508
16560.0	0.8664900587826925	17082.0	0.8912898272481161	17190.0	0.8945090883149164	16560.0	0.9445299982889231	16560.0	0.9398582531309145	16560.0	0.9545429746001522	16560.0	0.9765233289517065	16560.0	0.9601116169151057	16560.0	0.9711066358562582	16560.0	0.9885042871398	16560.0	0.9774617386041174	16560.0	0.9830695104243402	16560.0	1.0072642160428207	16560.0	0.9987301031875274	16560.0	1.005385382254628	16560.0	1.0014433871485084	16560.0	1.001262417667506	16560.0	0.9974585031224105
16578.0	0.8772931684831963	17100.0	0.898920837134845	17208.0	0.8826817005906185	16578.0	0.9412633969542832	16578.0	0.9396971771433174	16578.0	0.9637906906325274	16578.0	0.9879127042915681	16578.0	0.96916508337265	16578.0	0.9753129451049748	16578.0	0.9921319451359915	16578.0	0.9904906576951195	16578.0	0.9917701560122428	16578.0	0.9960648277662769	16578.0	0.9992780526069894	16578.0	1.0019743143655804	16578.0	1.0013657856889113	16578.0	0.9932857402707063	16578.0	0.9993123008448875
16596.0	0.8702058934951141	17118.0	0.9060480884226946	17226.0	0.887112277579403	16596.0	0.9521002172549142	16596.0	0.9280057450435576	16596.0	0.9539155484386637	16596.0	0.9797346189911411	16596.0	0.9756576514542927	16596.0	0.9687937036606724	16596.0	0.9843482307800175	16596.0	0.9752706006272748	16596.0	0.9900396942786489	16596.0	0.9928943098528507	16596.0	1.0055265986183983	16596.0	1.0040561408995836	16596.0	1.0046854036827928	16596.0	0.9970821714585136	16596.0	0.9937081934442195
16614.0	0.8720184957938564	17136.0	0.9107311776196847	17244.0	0.8928382351284679	16614.0	0.9499872965503653	16614.0	0.9389186432032645	16614.0	0.9450770233811724	16614.0	0.9866924140765829	16614.0	0.9709927784791026	16614.0	0.9687614301881758	16614.0	0.9921624296569678	16614.0	0.9858725642013254	16614.0	0.9936166263536755	16614.0	1.0031052425446203	16614.0	1.0056804089817561	16614.0	1.0098813456613953	16614.0	0.999856868418965	16614.0	1.0050338174408882	16614.0	0.9999188429568501
16632.0	0.8752449278856175	17154.0	0.906551847021574	17262.0	0.8889520934476272	16632.0	0.9458781194746476	16632.0	0.9389454892011974	16632.0	0.9593032296079678	16632.0	0.9800236350946903	16632.0	0.9703233320156927	16632.0	0.9670832096183554	16632.0	0.9836775713185368	16632.0	0.9834750858768876	16632.0	0.9876035135140362	16632.0	0.9994125216807475	16632.0	0.9982975115405838	16632.0	0.999306057821999	16632.0	0.9992877910485853	16632.0	0.994821000355446	16632.0	1.0006876991551126
16650.0	0.8800120719313096	17172.0	0.9010851333374381	17280.0	0.8879195437256647	16650.0	0.9540964736260831	16650.0	0.9437509228311789	16650.0	0.9485278672693596	16650.0	0.9796382802899581	16650.0	0.9671461178480802	16650.0	0.9672445769808381	16650.0	0.9935647176218821	16650.0	0.9850177256184316	16650.0	0.9836495534635338	16650.0	1.0014920084298475	16650.0	1.0049594229035166	16650.0	1.013957034227965	16650.0	1.000477680095743	16650.0	0.9979499271585839	16650.0	0.9990474725988194
16668.0	0.8732148133110262	17190.0	0.9023352009716944			16668.0	0.9484317721052987	16668.0	0.9377508422931852	16668.0	0.9514058437927093	16668.0	0.9855149410621236	16668.0	0.9742443755870939	16668.0	0.973376536755182	16668.0	0.9889310704334695	16668.0	0.9861575103956234	16668.0	0.9928819051706971	16668.0	1.0016132341147728	16668.0	0.9995760601859951	16668.0	1.0012510506871004	16668.0	0.9966665861910788	16668.0	1.0033316812599813	16668.0	1.0058561213767652
16686.0	0.8750274156097685	17208.0	0.9024471473270009			16686.0	0.9544335039225141	16686.0	0.9420193559645096	16686.0	0.9460045229242424	16686.0	0.9790709523829914	16686.0	0.9696645116866225	16686.0	0.9695359935280929	16686.0	0.9933513259750474	16686.0	0.9838877665720778	16686.0	0.9858923865484154	16686.0	1.001193606743878	16686.0	1.0094199234408916	16686.0	1.0015442656918896	16686.0	1.003021283493652	16686.0	1.0071281124477884	16686.0	0.990086026465739
16704.0	0.8767312617705861	17226.0	0.9026523823117296			16704.0	0.9581537998869653	16704.0	0.9304084618585484	16704.0	0.9600806924602472	16704.0	0.9802484253974507	16704.0	0.9703445842843723	16704.0	0.9704504085821618	16704.0	0.9951397512056628	16704.0	0.9816573256718836	16704.0	0.9885122476087727	16704.0	1.0011842816911916	16704.0	0.9969324445657837	16704.0	1.0068221357780949	16704.0	1.0020383316720871	16704.0	0.9966316059988618	16704.0	1.0071290055272217
16722.0	0.8824228329886368	17244.0	0.8999656697843728			16722.0	0.9433244668439965	16722.0	0.9369723083531323	16722.0	0.9549794449733617	16722.0	0.9887797526022154	16722.0	0.9667742031461858	16722.0	0.9675027647608105	16722.0	0.986055363954696	16722.0	0.9850766800034587	16722.0	0.986994468322883	16722.0	0.9963912046103061	16722.0	0.997528459723795	16722.0	1.0040463670660906	16722.0	0.9962527117398936	16722.0	0.996681668827712	16722.0	0.9951092202943865
16740.0	0.8839635449425677	17262.0	0.9021486237128502			16740.0	0.9509465366248231	16740.0	0.9383817232446073	16740.0	0.9604489643376426	16740.0	0.9819397048182196	16740.0	0.9842116895978645	16740.0	0.9658030285426591	16740.0	0.9936866557057877	16740.0	0.9797904368126903	16740.0	0.9932202636102266	16740.0	0.9971185587198568	16740.0	1.007814527773345	16740.0	1.0043982250718377	16740.0	1.0004000786361458	16740.0	1.00303130428688	16740.0	1.0027379823504787
16758.0	0.8794682912416869	17280.0	0.8947041910849655			16758.0	0.9424948538066276	16758.0	0.9354555094699257	16758.0	0.948964337642569	16758.0	0.9921730157438846	16758.0	0.9766140035448784	16758.0	0.9693961418139413	16758.0	0.9898964135977222	16758.0	0.9750937374721933	16758.0	0.9891019580319528	16758.0	1.0055950316119286	16758.0	0.9953847277844963	16758.0	1.0079559004632797	16758.0	0.9973132650210558	16758.0	0.9983087107653438	16758.0	1.0057194358304073
