[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y	240914_noSeedspH7p4_platereader2_longTimes: C10 X	240914_noSeedspH7p4_platereader2_longTimes: C10 Y	240914_noSeedspH7p4_platereader2_longTimes: C11 X	240914_noSeedspH7p4_platereader2_longTimes: C11 Y	240914_noSeedspH7p4_platereader2_longTimes: B04 X	240914_noSeedspH7p4_platereader2_longTimes: B04 Y	240914_noSeedspH7p4_platereader2_longTimes: B05 X	240914_noSeedspH7p4_platereader2_longTimes: B05 Y
1224827.0	-0.0005370904685177496	192987.0	-0.0007016644879159505	1237947.0	3.183435946085329e-05	612667.0	-0.00026516114063485	612667.0	0.0008542694055061595
1224987.0	-0.00028728094827693316	193147.0	-0.0010510409964218127	1238107.0	0.00047751539191279933	612827.0	0.0011435074189877373	612827.0	-5.547203931853101e-06
1225147.0	0.000462147612445516	193307.0	-0.0009928115783375024	1238267.0	0.000541184110834506	612987.0	-1.6572571289687547e-05	612987.0	-0.0009763078920070287
1225307.0	-0.0005370904685177496	193467.0	-0.001109270414506123	1238427.0	0.0016235523325035177	613147.0	0.0003977417109522499	613147.0	0.00029954901232034497
1225467.0	0.0012115761731679652	193627.0	-0.001109270414506123	1238587.0	0.0003501779540693862	613307.0	-0.0003756449492327	613307.0	0.001519933877329137
1225627.0	0.00014988571214449552	193787.0	-0.0005852056517473298	1238747.0	-0.0002865092351476796	613467.0	-0.00023754018848538751	613467.0	-3.328322359114383e-05
1225787.0	-0.0018485904497820356	193947.0	-9.025559803069167e-05	1238907.0	0.00047751539191279933	613627.0	-9.943542773807503e-05	613627.0	0.0004382291106167986
1225947.0	0.00039969523238531194	194107.0	-0.0005852056517473298	1239067.0	-9.550307838255987e-05	613787.0	-0.00040326590138216247	613787.0	7.76608550460191e-05
1226107.0	-0.0019110428298422398	194267.0	-0.0006725497788737954	1239227.0	0.0017508897703469308	613947.0	0.0008120559931941873	613947.0	0.0005491731892539615
1226267.0	0.000462147612445516	194427.0	0.00025912091047517057	1239387.0	0.0003501779540693862	614107.0	0.0015578217012296746	614107.0	0.00013313289436460055
1226427.0	0.0007744095127465365	194587.0	-0.0005852056517473298	1239547.0	0.00022284051622597302	614267.0	6.629028515869993e-05	614267.0	-0.00028290740052476043
1226587.0	0.001711195213649598	194747.0	-0.0007598939060002609	1239707.0	0.0006685215486779191	614427.0	-7.181447558861253e-05	614427.0	0.0003550210516389264
1226747.0	-3.747142803611678e-05	194907.0	-0.0005269762336630195	1239867.0	-0.00022284051622597302	614587.0	6.629028515869993e-05	614587.0	0.00049370114993538
1226907.0	0.0006495047526261283	195067.0	-0.0005852056517473298	1240027.0	-0.0002865092351476796	614747.0	-0.000430886853531625	614747.0	-8.87552629097253e-05
1227067.0	0.0017736475937098022	195227.0	-0.0003231732703679332	1240187.0	0.000986865143286452	614907.0	-0.0001822982841864625	614907.0	-0.0005602675971176677
1227227.0	0.001149123793107761	195387.0	0.00028823561951732575	1240347.0	0.0018145584892686375	615067.0	0.00042536266310171236	615067.0	-0.00033837943984334185
1227387.0	0.001711195213649598	195547.0	-0.00035228797941008836	1240507.0	0.0002865092351476796	615227.0	0.00048060456740063736	615227.0	0.0003827570712982171
1227547.0	0.0005870523725659242	195707.0	-0.0003231732703679332	1240667.0	0.0006685215486779191	615387.0	-0.00026516114063485	615387.0	0.0006601172678911244
1227707.0	0.0003372428523251078	195867.0	0.00011354736526439463	1240827.0	0.0007958589865213323	615547.0	-9.943542773807503e-05	615547.0	-0.0004493235184805048
1227867.0	0.0009617666529271488	196027.0	2.6203238137929074e-05	1240987.0	0.001432546175738398	615707.0	-0.0002927820927843125	615707.0	-6.1019243250434565e-05
1228027.0	0.0012740285532281692	196187.0	-0.00026494385228362276	1241147.0	-0.001114202581129865	615867.0	-0.00026516114063485	615867.0	0.0005769092089132523
1228187.0	0.0005870523725659242	196347.0	-0.0010510409964218127	1241307.0	0.0015598836135818112	616027.0	0.0007844350410447248	616027.0	0.0003827570712982171
1228347.0	8.743333208429142e-05	196507.0	-0.0012839586687590544	1241467.0	0.00047751539191279933	616187.0	0.0005082255195500998	616187.0	0.0013535177593733928
1228507.0	0.00021233809220469962	196667.0	-0.0005852056517473298	1241627.0	-0.0014962148946601045	616347.0	0.00042536266310171236	616347.0	0.0006323812482318337
1228667.0	-0.00041218570839734135	196827.0	-0.0004687468155787091	1241787.0	0.0002865092351476796	616507.0	0.0019168940791726872	616507.0	0.0009652134841433225
1228827.0	-0.0009742571289391783	196987.0	-0.0007598939060002609	1241947.0	0.000541184110834506	616667.0	-0.0005137497099800125	616667.0	0.0009929495038026133
