[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C02 X	240914_noSeedspH7p4_platereader2_longTimes: C02 Y	240914_noSeedspH7p4_platereader2_file1to4: C03 X	240914_noSeedspH7p4_platereader2_file1to4: C03 Y	240914_noSeedspH7p4_platereader2_longTimes: C04 X	240914_noSeedspH7p4_platereader2_longTimes: C04 Y	240914_noSeedspH7p4_platereader2_file1to4: C05 X	240914_noSeedspH7p4_platereader2_file1to4: C05 Y	240914_noSeedspH7p4_platereader2_file1to4: C06 X	240914_noSeedspH7p4_platereader2_file1to4: C06 Y	240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y
429947.0	-0.00016414397889108432	380027.0	0.00021392425605996454	429947.0	0.0010345112968633617	337947.0	0.0003742276239522767	80160.0	0.0005739096705758491	1216987.0	0.0003372428523251078
430107.0	-0.00036932395250493974	380187.0	0.001136011566663231	430107.0	-0.0005379458743689481	338107.0	0.0014373742829075864	80320.0	-0.0003760097841703839	1217147.0	0.00021233809220469962
430267.0	-0.00016414397889108432	380347.0	-0.0006343960696950406	430267.0	-0.0009103699412397583	338267.0	-9.355690598805951e-05	80480.0	-0.0019196288981330125	1217307.0	-0.00022482856821672906
430427.0	0.0007796838997326506	380507.0	-8.114368333308075e-05	430427.0	-0.00016552180749813787	338427.0	0.0009695897529672502	80640.0	0.00033642980688929086	1217467.0	0.0009617666529271488
430587.0	4.103599472277108e-05	380667.0	0.0003983417181806178	430587.0	-0.00033104361499627574	338587.0	-0.0003912379704955462	80800.0	0.0016029890798842682	1217627.0	-0.0005995428485779537
430747.0	-0.000492431936673253	380827.0	-8.114368333308075e-05	430747.0	-8.276090374906894e-05	338747.0	0.00020412415851942718	80960.0	-0.0006530696251380352	1217787.0	0.002335719014251639
430907.0	-0.0003898419498663253	380987.0	0.00017704076363583387	430907.0	-8.276090374906894e-05	338907.0	-0.0008590225004358825	81120.0	-0.0007322295797002212	1217947.0	0.00021233809220469962
431067.0	-0.0006565759155643373	381147.0	0.0010991280742391003	431067.0	0.0005793263262434825	339067.0	-0.0003912379704955462	81280.0	-0.0008113895342624074	1218107.0	-0.0012865190292401987
431227.0	0.0	381307.0	-0.0008556970242398245	431227.0	-0.00020690225937267234	339227.0	-0.00034871210413733384	81440.0	-0.0007322295797002212	1218267.0	-0.0010991618890595866
431387.0	-0.0006565759155643373	381467.0	-0.0005237455924226486	431387.0	0.00033104361499627574	339387.0	0.00028917589123585196	81600.0	-0.00021768987504601172	1218427.0	0.00039969523238531194
431547.0	-0.00014362598152969878	381627.0	0.0003983417181806178	431547.0	-0.0020690225937267234	339547.0	0.000842012153892613	81760.0	-0.0002968498296081978	1218587.0	-0.0003497333283371373
431707.0	-0.0002462159683366265	381787.0	0.00047210870302887914	431707.0	-0.00020690225937267234	339707.0	0.00020412415851942718	81920.0	-0.0008113895342624074	1218747.0	8.743333208429142e-05
431867.0	0.00022569797097524096	381947.0	0.0003614582257564872	431867.0	-0.0016552180749813787	339867.0	0.0003742276239522767	82080.0	0.00013852992048382564	1218907.0	-0.0015363285494810152
432027.0	0.0	382107.0	0.0010991280742391003	432027.0	-0.0001241413556236034	340027.0	-0.0004337638368537586	82240.0	-0.0018008889662897334	1219067.0	0.0013989333133485775
432187.0	0.00012310798416831324	382267.0	-0.000708163054543302	432187.0	0.00045518497061987915	340187.0	-0.001029125965868732	82400.0	-0.0011676093297922447	1219227.0	-0.0007244476086983618
432347.0	-0.0003488059551435542	382427.0	-0.00037621162272612603	432347.0	8.276090374906894e-05	340347.0	-8.505173271634742e-06	82560.0	0.0001781098977649187	1219387.0	0.0006495047526261283
432507.0	-0.0002051799736138554	382587.0	0.0003983417181806178	432507.0	0.00045518497061987915	340507.0	-0.00034871210413733384	82720.0	-0.001563409102603175	1219547.0	-0.0009742571289391783
432667.0	0.0006976119102871084	382747.0	0.0001401572712117032	432667.0	-0.0005793263262434825	340667.0	0.0001615982921612148	82880.0	-0.0018008889662897334	1219707.0	-0.00028728094827693316
432827.0	-0.000492431936673253	382907.0	-0.0012982989333293925	432827.0	-0.0007862285856161549	340827.0	-0.0003912379704955462	83040.0	-0.0015238291253220821	1219867.0	0.0008993142728669447
432987.0	-0.0004103599472277108	383067.0	0.00010327377878757256	432987.0	0.0	340987.0	-0.0003912379704955462	83200.0	-0.0008113895342624074	1220027.0	-9.992380809632088e-05
433147.0	-2.051799736138554e-05	383227.0	0.0009147106121184471	433147.0	4.138045187453447e-05	341147.0	-0.0010716518322269443	83360.0	-0.0028695483528792453	1220187.0	0.0002747904722649037
433307.0	-0.00032828795778216865	383387.0	-0.0001180271757572114	433307.0	0.0002482827112472068	341307.0	-0.00026366037142090904	83520.0	-0.0019987888526951988	1220347.0	-0.00016237618815652497
433467.0	-0.0003077699604207831	383547.0	0.0007671766424219244	433467.0	0.00045518497061987915	341467.0	-0.0001786086387044843	83680.0	-0.0011676093297922447	1220507.0	-0.0008493523688187701
433627.0	0.0005539859287574096	383707.0	-8.114368333308075e-05	433627.0	-0.0006620872299925515	341627.0	0.0004167534903104891	83840.0	-0.002196688739100664	1220667.0	0.0005245999925057201
433787.0	-0.0004103599472277108	383867.0	0.00028769124090822584	433787.0	0.0014896962674832408	341787.0	0.00020412415851942718	84000.0	-0.0018404689435708263	1220827.0	0.001086671413047557
