"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"2.3454e+05","1.1076e-12","1.1173e-12","4.1044e-07","4.1089e-07","1.2857e+00","7.1870e-01","1.4937e-04"," 0.03 %"
"2.7470e+05","1.1076e-12","1.1173e-12","3.5044e-07","3.5082e-07","1.4286e+00","7.1870e-01","1.1751e-04"," 0.02 %"
"3.1692e+05","1.1076e-12","1.1173e-12","3.0375e-07","3.0409e-07","1.5714e+00","7.1870e-01","3.0410e-05"," 0.01 %"
"3.6110e+05","1.1076e-12","1.1173e-12","2.6659e-07","2.6688e-07","1.7143e+00","7.1870e-01","4.4358e-05"," 0.01 %"
"4.0717e+05","1.1076e-12","1.1173e-12","2.3642e-07","2.3669e-07","1.8571e+00","7.1870e-01","3.0640e-05"," 0.01 %"
"4.5504e+05","1.1076e-12","1.1173e-12","2.1155e-07","2.1179e-07","2.0000e+00","7.1870e-01","7.3086e-05"," 0.01 %"
"3.7320e+05","1.1322e-12","1.1421e-12","2.6367e-07","2.6397e-07","1.7143e+00","7.1870e-01","1.5113e-05"," 0.00 %"
"4.2080e+05","1.1322e-12","1.1421e-12","2.3384e-07","2.3410e-07","1.8571e+00","7.1870e-01","2.4088e-05"," 0.00 %"
"4.7028e+05","1.1322e-12","1.1421e-12","2.0924e-07","2.0947e-07","2.0000e+00","7.1870e-01","2.2903e-05"," 0.00 %"
"4.8569e+05","1.1568e-12","1.1669e-12","2.0701e-07","2.0723e-07","2.0000e+00","7.1870e-01","2.9107e-05"," 0.01 %"
"3.4911e+05","1.1814e-12","1.1917e-12","2.9411e-07","2.9444e-07","1.5714e+00","7.1870e-01","4.7494e-06"," 0.00 %"
"5.0126e+05","1.1814e-12","1.1917e-12","2.0484e-07","2.0506e-07","2.0000e+00","7.1870e-01","3.3801e-05"," 0.01 %"
"4.6260e+05","1.2060e-12","1.2165e-12","2.2658e-07","2.2683e-07","1.8571e+00","7.1870e-01","6.9480e-06"," 0.00 %"
"1.8841e+05","1.2306e-12","1.2413e-12","5.6767e-07","5.6830e-07","1.0000e+00","7.1870e-01","1.8039e-04"," 0.03 %"
"5.3289e+05","1.2306e-12","1.2413e-12","2.0070e-07","2.0092e-07","2.0000e+00","7.1870e-01","2.6695e-05"," 0.00 %"
"1.9408e+05","1.2552e-12","1.2662e-12","5.6208e-07","5.6270e-07","1.0000e+00","7.1870e-01","1.5695e-04"," 0.03 %"
"2.8295e+05","1.2552e-12","1.2662e-12","3.8555e-07","3.8598e-07","1.2857e+00","7.1870e-01","1.9489e-04"," 0.04 %"
"4.3562e+05","1.2552e-12","1.2662e-12","2.5042e-07","2.5070e-07","1.7143e+00","7.1870e-01","1.0583e-04"," 0.02 %"
"4.9120e+05","1.2552e-12","1.2662e-12","2.2209e-07","2.2234e-07","1.8571e+00","7.1870e-01","3.9314e-05"," 0.01 %"
"5.4895e+05","1.2552e-12","1.2662e-12","1.9873e-07","1.9895e-07","2.0000e+00","7.1870e-01","7.1484e-05"," 0.01 %"
"1.9982e+05","1.2798e-12","1.2910e-12","5.5665e-07","5.5727e-07","1.0000e+00","7.1870e-01","1.0510e-02"," 1.92 %"
"2.4413e+05","1.2798e-12","1.2910e-12","4.5562e-07","4.5612e-07","1.1429e+00","7.1870e-01","1.5858e-04"," 0.03 %"
"4.4849e+05","1.2798e-12","1.2910e-12","2.4801e-07","2.4828e-07","1.7143e+00","7.1870e-01","1.3774e-05"," 0.00 %"
"5.6516e+05","1.2798e-12","1.2910e-12","1.9681e-07","1.9703e-07","2.0000e+00","7.1870e-01","2.4072e-05"," 0.00 %"
"2.0560e+05","1.3044e-12","1.3158e-12","5.5138e-07","5.5199e-07","1.0000e+00","7.1870e-01","7.2460e-03"," 1.33 %"
"2.9974e+05","1.3044e-12","1.3158e-12","3.7821e-07","3.7863e-07","1.2857e+00","7.1870e-01","5.7354e-07"," 0.00 %"
"5.2035e+05","1.3044e-12","1.3158e-12","2.1786e-07","2.1810e-07","1.8571e+00","7.1870e-01","2.0431e-05"," 0.00 %"
"5.8154e+05","1.3044e-12","1.3158e-12","1.9494e-07","1.9516e-07","2.0000e+00","7.1870e-01","4.6417e-06"," 0.00 %"
"2.1145e+05","1.3290e-12","1.3406e-12","5.4626e-07","5.4686e-07","1.0000e+00","7.1870e-01","1.8340e-03"," 0.34 %"
"2.5834e+05","1.3290e-12","1.3406e-12","4.4710e-07","4.4760e-07","1.1429e+00","7.1870e-01","5.7714e-05"," 0.01 %"
"3.6104e+05","1.3290e-12","1.3406e-12","3.1992e-07","3.2027e-07","1.4286e+00","7.1870e-01","7.6072e-05"," 0.01 %"
"4.1653e+05","1.3290e-12","1.3406e-12","2.7730e-07","2.7761e-07","1.5714e+00","7.1870e-01","4.3188e-05"," 0.01 %"
"5.3514e+05","1.3290e-12","1.3406e-12","2.1584e-07","2.1608e-07","1.8571e+00","7.1870e-01","7.4416e-05"," 0.01 %"
"5.9806e+05","1.3290e-12","1.3406e-12","1.9313e-07","1.9334e-07","2.0000e+00","7.1870e-01","1.3735e-05"," 0.00 %"
"2.1734e+05","1.3536e-12","1.3654e-12","5.4127e-07","5.4187e-07","1.0000e+00","7.1870e-01","9.2070e-04"," 0.17 %"
