"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"7.0040e+05","1.4767e-12","1.4895e-12","1.8325e-07","1.8343e-07","2.0000e+00","7.1870e-01","2.6661e-05"," 0.01 %"
"2.5384e+05","1.5013e-12","1.5143e-12","5.1404e-07","5.1454e-07","1.0000e+00","7.1870e-01","1.2117e-02"," 2.48 %"
"3.1014e+05","1.5013e-12","1.5143e-12","4.2073e-07","4.2115e-07","1.1429e+00","7.1870e-01","2.0196e-05"," 0.00 %"
"5.0004e+05","1.5013e-12","1.5143e-12","2.6095e-07","2.6120e-07","1.5714e+00","7.1870e-01","8.4094e-06"," 0.00 %"
"6.4244e+05","1.5013e-12","1.5143e-12","2.0311e-07","2.0331e-07","1.8571e+00","7.1870e-01","3.9334e-07"," 0.00 %"
"7.1797e+05","1.5013e-12","1.5143e-12","1.8174e-07","1.8192e-07","2.0000e+00","7.1870e-01","9.1151e-05"," 0.02 %"
"2.6011e+05","1.5259e-12","1.5391e-12","5.0988e-07","5.1038e-07","1.0000e+00","7.1870e-01","1.6136e-02"," 3.31 %"
"3.1779e+05","1.5259e-12","1.5391e-12","4.1733e-07","4.1774e-07","1.1429e+00","7.1870e-01","8.7262e-06"," 0.00 %"
"6.5829e+05","1.5259e-12","1.5391e-12","2.0146e-07","2.0166e-07","1.8571e+00","7.1870e-01","4.2437e-05"," 0.01 %"
"7.3569e+05","1.5259e-12","1.5391e-12","1.8027e-07","1.8045e-07","2.0000e+00","7.1870e-01","6.7073e-05"," 0.01 %"
"2.6642e+05","1.5505e-12","1.5639e-12","5.0581e-07","5.0631e-07","1.0000e+00","7.1870e-01","1.1623e-02"," 2.38 %"
"3.2550e+05","1.5505e-12","1.5639e-12","4.1400e-07","4.1441e-07","1.1429e+00","7.1870e-01","7.3126e-05"," 0.01 %"
"6.7428e+05","1.5505e-12","1.5639e-12","1.9986e-07","2.0006e-07","1.8571e+00","7.1870e-01","1.8329e-05"," 0.00 %"
"7.5355e+05","1.5505e-12","1.5639e-12","1.7883e-07","1.7901e-07","2.0000e+00","7.1870e-01","1.5964e-04"," 0.03 %"
"2.7279e+05","1.5751e-12","1.5887e-12","5.0185e-07","5.0234e-07","1.0000e+00","7.1870e-01","2.2213e-02"," 4.55 %"
"4.6578e+05","1.5751e-12","1.5887e-12","2.9391e-07","2.9420e-07","1.4286e+00","7.1870e-01","2.0150e-05"," 0.00 %"
"6.9039e+05","1.5751e-12","1.5887e-12","1.9829e-07","1.9849e-07","1.8571e+00","7.1870e-01","1.2041e-05"," 0.00 %"
"7.7156e+05","1.5751e-12","1.5887e-12","1.7743e-07","1.7761e-07","2.0000e+00","7.1870e-01","6.8021e-05"," 0.01 %"
"2.7920e+05","1.5997e-12","1.6135e-12","4.9798e-07","4.9847e-07","1.0000e+00","7.1870e-01","1.4598e-02"," 2.99 %"
"3.4112e+05","1.5997e-12","1.6135e-12","4.0759e-07","4.0799e-07","1.1429e+00","7.1870e-01","2.2783e-05"," 0.00 %"
"7.8970e+05","1.5997e-12","1.6135e-12","1.7606e-07","1.7623e-07","2.0000e+00","7.1870e-01","2.9463e-05"," 0.01 %"
"2.8567e+05","1.6243e-12","1.6383e-12","4.9419e-07","4.9468e-07","1.0000e+00","7.1870e-01","8.8879e-03"," 1.82 %"
