"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.6209e+06","2.5842e-12","2.6060e-12","1.3857e-07","1.3867e-07","2.0000e+00","7.1870e-01","7.8655e-05"," 0.02 %"
"1.6441e+06","2.6088e-12","2.6308e-12","1.3791e-07","1.3802e-07","2.0000e+00","7.1870e-01","4.2752e-05"," 0.01 %"
"1.6674e+06","2.6334e-12","2.6556e-12","1.3727e-07","1.3737e-07","2.0000e+00","7.1870e-01","1.0467e-05"," 0.00 %"
"1.6909e+06","2.6580e-12","2.6804e-12","1.3663e-07","1.3673e-07","2.0000e+00","7.1870e-01","8.8645e-05"," 0.02 %"
"6.0613e+05","2.6826e-12","2.7053e-12","3.8467e-07","3.8496e-07","1.0000e+00","7.1870e-01","8.2180e-05"," 0.02 %"
"1.0350e+06","2.6826e-12","2.7053e-12","2.2529e-07","2.2546e-07","1.4286e+00","7.1870e-01","3.6027e-05"," 0.01 %"
"1.5340e+06","2.6826e-12","2.7053e-12","1.5199e-07","1.5211e-07","1.8571e+00","7.1870e-01","2.7520e-05"," 0.01 %"
"1.7144e+06","2.6826e-12","2.7053e-12","1.3600e-07","1.3610e-07","2.0000e+00","7.1870e-01","1.7250e-04"," 0.04 %"
"6.1449e+05","2.7072e-12","2.7301e-12","3.8292e-07","3.8321e-07","1.0000e+00","7.1870e-01","8.5427e-04"," 0.20 %"
"7.5076e+05","2.7072e-12","2.7301e-12","3.1341e-07","3.1365e-07","1.1429e+00","7.1870e-01","9.7573e-05"," 0.02 %"
"8.9584e+05","2.7072e-12","2.7301e-12","2.6266e-07","2.6286e-07","1.2857e+00","7.1870e-01","2.9064e-05"," 0.01 %"
"1.7380e+06","2.7072e-12","2.7301e-12","1.3538e-07","1.3548e-07","2.0000e+00","7.1870e-01","5.7572e-05"," 0.01 %"
"6.2288e+05","2.7318e-12","2.7549e-12","3.8119e-07","3.8148e-07","1.0000e+00","7.1870e-01","2.4896e-03"," 0.59 %"
"7.6102e+05","2.7318e-12","2.7549e-12","3.1200e-07","3.1224e-07","1.1429e+00","7.1870e-01","5.6169e-05"," 0.01 %"
"9.0808e+05","2.7318e-12","2.7549e-12","2.6147e-07","2.6167e-07","1.2857e+00","7.1870e-01","1.0435e-05"," 0.00 %"
"1.0636e+06","2.7318e-12","2.7549e-12","2.2325e-07","2.2342e-07","1.4286e+00","7.1870e-01","5.6516e-05"," 0.01 %"
"1.7618e+06","2.7318e-12","2.7549e-12","1.3477e-07","1.3487e-07","2.0000e+00","7.1870e-01","1.1522e-04"," 0.03 %"
"6.3132e+05","2.7564e-12","2.7797e-12","3.7948e-07","3.7977e-07","1.0000e+00","7.1870e-01","4.9285e-04"," 0.12 %"
"9.2038e+05","2.7564e-12","2.7797e-12","2.6030e-07","2.6050e-07","1.2857e+00","7.1870e-01","2.9066e-05"," 0.01 %"
"1.5978e+06","2.7564e-12","2.7797e-12","1.4994e-07","1.5006e-07","1.8571e+00","7.1870e-01","2.1028e-06"," 0.00 %"
"1.7856e+06","2.7564e-12","2.7797e-12","1.3417e-07","1.3427e-07","2.0000e+00","7.1870e-01","1.4646e-04"," 0.03 %"
"6.3979e+05","2.7810e-12","2.8045e-12","3.7780e-07","3.7809e-07","1.0000e+00","7.1870e-01","8.2031e-05"," 0.02 %"
"9.3273e+05","2.7810e-12","2.8045e-12","2.5915e-07","2.5935e-07","1.2857e+00","7.1870e-01","9.0788e-05"," 0.02 %"
"1.6192e+06","2.7810e-12","2.8045e-12","1.4928e-07","1.4939e-07","1.8571e+00","7.1870e-01","2.2071e-05"," 0.01 %"
"1.8096e+06","2.7810e-12","2.8045e-12","1.3357e-07","1.3368e-07","2.0000e+00","7.1870e-01","6.2455e-05"," 0.01 %"
"1.8337e+06","2.8056e-12","2.8293e-12","1.3299e-07","1.3309e-07","2.0000e+00","7.1870e-01","7.6753e-05"," 0.02 %"
"9.5759e+05","2.8302e-12","2.8541e-12","2.5689e-07","2.5708e-07","1.2857e+00","7.1870e-01","5.7229e-05"," 0.01 %"
"1.2939e+06","2.8302e-12","2.8541e-12","1.9011e-07","1.9026e-07","1.5714e+00","7.1870e-01","8.2646e-06"," 0.00 %"
"1.8578e+06","2.8302e-12","2.8541e-12","1.3241e-07","1.3251e-07","2.0000e+00","7.1870e-01","1.0376e-04"," 0.02 %"
"1.6841e+06","2.8548e-12","2.8789e-12","1.4734e-07","1.4745e-07","1.8571e+00","7.1870e-01","2.3093e-05"," 0.01 %"
"1.8821e+06","2.8548e-12","2.8789e-12","1.3183e-07","1.3194e-07","2.0000e+00","7.1870e-01","8.9511e-06"," 0.00 %"
"6.7405e+05","2.8794e-12","2.9038e-12","3.7129e-07","3.7157e-07","1.0000e+00","7.1870e-01","5.1139e-05"," 0.01 %"
"1.9065e+06","2.8794e-12","2.9038e-12","1.3127e-07","1.3137e-07","2.0000e+00","7.1870e-01","1.0412e-04"," 0.02 %"
"6.8271e+05","2.9040e-12","2.9286e-12","3.6971e-07","3.7000e-07","1.0000e+00","7.1870e-01","4.3941e-04"," 0.10 %"
"1.3449e+06","2.9040e-12","2.9286e-12","1.8768e-07","1.8783e-07","1.5714e+00","7.1870e-01","5.9800e-05"," 0.01 %"
"1.9310e+06","2.9040e-12","2.9286e-12","1.3071e-07","1.3081e-07","2.0000e+00","7.1870e-01","3.3017e-05"," 0.01 %"
"6.9140e+05","2.9286e-12","2.9534e-12","3.6816e-07","3.6844e-07","1.0000e+00","7.1870e-01","8.9237e-04"," 0.21 %"
"8.4473e+05","2.9286e-12","2.9534e-12","3.0133e-07","3.0156e-07","1.1429e+00","7.1870e-01","5.1929e-05"," 0.01 %"
"1.0080e+06","2.9286e-12","2.9534e-12","2.5253e-07","2.5272e-07","1.2857e+00","7.1870e-01","5.5730e-05"," 0.01 %"
"1.3620e+06","2.9286e-12","2.9534e-12","1.8689e-07","1.8704e-07","1.5714e+00","7.1870e-01","3.2879e-05"," 0.01 %"
"1.9556e+06","2.9286e-12","2.9534e-12","1.3016e-07","1.3026e-07","2.0000e+00","7.1870e-01","2.3985e-05"," 0.01 %"
"7.0013e+05","2.9532e-12","2.9782e-12","3.6662e-07","3.6690e-07","1.0000e+00","7.1870e-01","3.8437e-05"," 0.01 %"
"1.9803e+06","2.9532e-12","2.9782e-12","1.2962e-07","1.2972e-07","2.0000e+00","7.1870e-01","1.9803e-05"," 0.00 %"
"2.0051e+06","2.9778e-12","3.0030e-12","1.2908e-07","1.2918e-07","2.0000e+00","7.1870e-01","1.5150e-04"," 0.04 %"
"2.0300e+06","3.0024e-12","3.0278e-12","1.2855e-07","1.2865e-07","2.0000e+00","7.1870e-01","5.0573e-05"," 0.01 %"
"1.8388e+06","3.0270e-12","3.0526e-12","1.4308e-07","1.4319e-07","1.8571e+00","7.1870e-01","1.7517e-05"," 0.00 %"
"2.0550e+06","3.0270e-12","3.0526e-12","1.2803e-07","1.2813e-07","2.0000e+00","7.1870e-01","7.5119e-05"," 0.02 %"
"1.4487e+06","3.0516e-12","3.0774e-12","1.8309e-07","1.8323e-07","1.5714e+00","7.1870e-01","1.5915e-05"," 0.00 %"
"2.0801e+06","3.0516e-12","3.0774e-12","1.2751e-07","1.2761e-07","2.0000e+00","7.1870e-01","6.3436e-05"," 0.01 %"
"1.2709e+06","3.0762e-12","3.1023e-12","2.1038e-07","2.1054e-07","1.4286e+00","7.1870e-01","3.8161e-05"," 0.01 %"
"1.4663e+06","3.0762e-12","3.1023e-12","1.8235e-07","1.8249e-07","1.5714e+00","7.1870e-01","1.2561e-05"," 0.00 %"
"1.6707e+06","3.0762e-12","3.1023e-12","1.6004e-07","1.6016e-07","1.7143e+00","7.1870e-01","4.2084e-06"," 0.00 %"
"2.1053e+06","3.0762e-12","3.1023e-12","1.2700e-07","1.2710e-07","2.0000e+00","7.1870e-01","3.1210e-05"," 0.01 %"
"7.5328e+05","3.1008e-12","3.1271e-12","3.5779e-07","3.5806e-07","1.0000e+00","7.1870e-01","1.9479e-04"," 0.05 %"
"1.0982e+06","3.1008e-12","3.1271e-12","2.4542e-07","2.4561e-07","1.2857e+00","7.1870e-01","3.3005e-05"," 0.01 %"
"1.4839e+06","3.1008e-12","3.1271e-12","1.8163e-07","1.8177e-07","1.5714e+00","7.1870e-01","6.2160e-05"," 0.01 %"
"2.1306e+06","3.1008e-12","3.1271e-12","1.2650e-07","1.2659e-07","2.0000e+00","7.1870e-01","1.0426e-04"," 0.02 %"
"7.6227e+05","3.1254e-12","3.1519e-12","3.5637e-07","3.5665e-07","1.0000e+00","7.1870e-01","8.7929e-04"," 0.21 %"
"9.3131e+05","3.1254e-12","3.1519e-12","2.9169e-07","2.9191e-07","1.1429e+00","7.1870e-01","1.1908e-04"," 0.03 %"
"1.1113e+06","3.1254e-12","3.1519e-12","2.4445e-07","2.4464e-07","1.2857e+00","7.1870e-01","6.4715e-05"," 0.02 %"
"1.7109e+06","3.1254e-12","3.1519e-12","1.5878e-07","1.5890e-07","1.7143e+00","7.1870e-01","2.2529e-05"," 0.01 %"
"2.1560e+06","3.1254e-12","3.1519e-12","1.2600e-07","1.2609e-07","2.0000e+00","7.1870e-01","1.7189e-05"," 0.00 %"
"7.7128e+05","3.1500e-12","3.1767e-12","3.5498e-07","3.5525e-07","1.0000e+00","7.1870e-01","6.2992e-05"," 0.01 %"
"2.1815e+06","3.1500e-12","3.1767e-12","1.2550e-07","1.2560e-07","2.0000e+00","7.1870e-01","9.3712e-05"," 0.02 %"
"2.2071e+06","3.1746e-12","3.2015e-12","1.2502e-07","1.2511e-07","2.0000e+00","7.1870e-01","4.9985e-05"," 0.01 %"
"2.2328e+06","3.1993e-12","3.2263e-12","1.2454e-07","1.2463e-07","2.0000e+00","7.1870e-01","1.2688e-04"," 0.03 %"
"2.2586e+06","3.2239e-12","3.2511e-12","1.2406e-07","1.2415e-07","2.0000e+00","7.1870e-01","1.0530e-04"," 0.02 %"
"1.1775e+06","3.2485e-12","3.2759e-12","2.3978e-07","2.3996e-07","1.2857e+00","7.1870e-01","4.0292e-05"," 0.01 %"
"1.5911e+06","3.2485e-12","3.2759e-12","1.7745e-07","1.7759e-07","1.5714e+00","7.1870e-01","4.3003e-05"," 0.01 %"
"2.2846e+06","3.2485e-12","3.2759e-12","1.2359e-07","1.2368e-07","2.0000e+00","7.1870e-01","4.6947e-05"," 0.01 %"
"2.3106e+06","3.2731e-12","3.3008e-12","1.2312e-07","1.2322e-07","2.0000e+00","7.1870e-01","2.8114e-04"," 0.07 %"
"8.2613e+05","3.2977e-12","3.3256e-12","3.4694e-07","3.4721e-07","1.0000e+00","7.1870e-01","2.5135e-05"," 0.01 %"
"1.6274e+06","3.2977e-12","3.3256e-12","1.7612e-07","1.7626e-07","1.5714e+00","7.1870e-01","2.8632e-06"," 0.00 %"
"2.0908e+06","3.2977e-12","3.3256e-12","1.3709e-07","1.3719e-07","1.8571e+00","7.1870e-01","1.8917e-05"," 0.00 %"
"2.3367e+06","3.2977e-12","3.3256e-12","1.2266e-07","1.2276e-07","2.0000e+00","7.1870e-01","1.5331e-04"," 0.04 %"
"8.3540e+05","3.3223e-12","3.3504e-12","3.4566e-07","3.4592e-07","1.0000e+00","7.1870e-01","1.8158e-04"," 0.04 %"
"2.3629e+06","3.3223e-12","3.3504e-12","1.2221e-07","1.2230e-07","2.0000e+00","7.1870e-01","1.0425e-04"," 0.02 %"
"8.4469e+05","3.3469e-12","3.3752e-12","3.4438e-07","3.4465e-07","1.0000e+00","7.1870e-01","2.2929e-05"," 0.01 %"
"2.3892e+06","3.3469e-12","3.3752e-12","1.2176e-07","1.2185e-07","2.0000e+00","7.1870e-01","1.5845e-04"," 0.04 %"
"2.1614e+06","3.3715e-12","3.4000e-12","1.3558e-07","1.3568e-07","1.8571e+00","7.1870e-01","7.7570e-06"," 0.00 %"
"2.4155e+06","3.3715e-12","3.4000e-12","1.2131e-07","1.2141e-07","2.0000e+00","7.1870e-01","7.4710e-05"," 0.02 %"
"2.4420e+06","3.3961e-12","3.4248e-12","1.2087e-07","1.2097e-07","2.0000e+00","7.1870e-01","1.2219e-04"," 0.03 %"
"2.4686e+06","3.4207e-12","3.4496e-12","1.2044e-07","1.2053e-07","2.0000e+00","7.1870e-01","6.8362e-05"," 0.02 %"
"2.4953e+06","3.4453e-12","3.4744e-12","1.2001e-07","1.2010e-07","2.0000e+00","7.1870e-01","5.1491e-05"," 0.01 %"
"1.7565e+06","3.4699e-12","3.4993e-12","1.7170e-07","1.7183e-07","1.5714e+00","7.1870e-01","1.8464e-05"," 0.00 %"
"2.5221e+06","3.4699e-12","3.4993e-12","1.1958e-07","1.1967e-07","2.0000e+00","7.1870e-01","3.2130e-05"," 0.01 %"
"9.0119e+05","3.4945e-12","3.5241e-12","3.3703e-07","3.3729e-07","1.0000e+00","7.1870e-01","3.2477e-05"," 0.01 %"
"2.5490e+06","3.4945e-12","3.5241e-12","1.1916e-07","1.1925e-07","2.0000e+00","7.1870e-01","3.4336e-05"," 0.01 %"
"9.1073e+05","3.5191e-12","3.5489e-12","3.3585e-07","3.3611e-07","1.0000e+00","7.1870e-01","2.4226e-05"," 0.01 %"
"1.1127e+06","3.5191e-12","3.5489e-12","2.7489e-07","2.7510e-07","1.1429e+00","7.1870e-01","8.9195e-05"," 0.02 %"
"1.3277e+06","3.5191e-12","3.5489e-12","2.3037e-07","2.3055e-07","1.2857e+00","7.1870e-01","1.5905e-05"," 0.00 %"
"2.5759e+06","3.5191e-12","3.5489e-12","1.1874e-07","1.1883e-07","2.0000e+00","7.1870e-01","1.8134e-05"," 0.00 %"
"2.6030e+06","3.5437e-12","3.5737e-12","1.1833e-07","1.1842e-07","2.0000e+00","7.1870e-01","7.1891e-05"," 0.02 %"
"2.6301e+06","3.5683e-12","3.5985e-12","1.1792e-07","1.1801e-07","2.0000e+00","7.1870e-01","3.0376e-05"," 0.01 %"
"2.1088e+06","3.5929e-12","3.6233e-12","1.4809e-07","1.4820e-07","1.7143e+00","7.1870e-01","1.5280e-05"," 0.00 %"
"2.6574e+06","3.5929e-12","3.6233e-12","1.1751e-07","1.1760e-07","2.0000e+00","7.1870e-01","1.4636e-04"," 0.03 %"
"1.8698e+06","3.6175e-12","3.6481e-12","1.6816e-07","1.6829e-07","1.5714e+00","7.1870e-01","1.4105e-05"," 0.00 %"
"2.6847e+06","3.6175e-12","3.6481e-12","1.1712e-07","1.1720e-07","2.0000e+00","7.1870e-01","2.5401e-04"," 0.06 %"
"2.4268e+06","3.6421e-12","3.6729e-12","1.3044e-07","1.3054e-07","1.8571e+00","7.1870e-01","2.1365e-05"," 0.01 %"
"2.7122e+06","3.6421e-12","3.6729e-12","1.1672e-07","1.1681e-07","2.0000e+00","7.1870e-01","2.5976e-04"," 0.06 %"
"2.7397e+06","3.6667e-12","3.6977e-12","1.1633e-07","1.1642e-07","2.0000e+00","7.1870e-01","1.9228e-04"," 0.05 %"
"2.7673e+06","3.6913e-12","3.7226e-12","1.1594e-07","1.1603e-07","2.0000e+00","7.1870e-01","1.6457e-04"," 0.04 %"
"9.8819e+05","3.7159e-12","3.7474e-12","3.2684e-07","3.2709e-07","1.0000e+00","7.1870e-01","6.3773e-05"," 0.01 %"
"1.2073e+06","3.7159e-12","3.7474e-12","2.6751e-07","2.6772e-07","1.1429e+00","7.1870e-01","3.6910e-05"," 0.01 %"
"1.4407e+06","3.7159e-12","3.7474e-12","2.2419e-07","2.2436e-07","1.2857e+00","7.1870e-01","3.5284e-05"," 0.01 %"
"2.7950e+06","3.7159e-12","3.7474e-12","1.1555e-07","1.1564e-07","2.0000e+00","7.1870e-01","1.8032e-04"," 0.04 %"
"2.8228e+06","3.7405e-12","3.7722e-12","1.1517e-07","1.1526e-07","2.0000e+00","7.1870e-01","6.5429e-05"," 0.02 %"
"2.8507e+06","3.7651e-12","3.7970e-12","1.1480e-07","1.1488e-07","2.0000e+00","7.1870e-01","1.0046e-04"," 0.02 %"
"2.5759e+06","3.7897e-12","3.8218e-12","1.2788e-07","1.2797e-07","1.8571e+00","7.1870e-01","2.5767e-05"," 0.01 %"
"2.8787e+06","3.7897e-12","3.8218e-12","1.1442e-07","1.1451e-07","2.0000e+00","7.1870e-01","3.0624e-05"," 0.01 %"
"2.9068e+06","3.8143e-12","3.8466e-12","1.1405e-07","1.1414e-07","2.0000e+00","7.1870e-01","3.6837e-05"," 0.01 %"
"2.9350e+06","3.8390e-12","3.8714e-12","1.1369e-07","1.1377e-07","2.0000e+00","7.1870e-01","5.0446e-05"," 0.01 %"
"2.9632e+06","3.8636e-12","3.8962e-12","1.1333e-07","1.1341e-07","2.0000e+00","7.1870e-01","2.2153e-04"," 0.05 %"
"1.5420e+06","3.8882e-12","3.9210e-12","2.1917e-07","2.1933e-07","1.2857e+00","7.1870e-01","6.6308e-05"," 0.02 %"
"2.0835e+06","3.8882e-12","3.9210e-12","1.6220e-07","1.6232e-07","1.5714e+00","7.1870e-01","1.1434e-05"," 0.00 %"
"2.6769e+06","3.8882e-12","3.9210e-12","1.2625e-07","1.2634e-07","1.8571e+00","7.1870e-01","1.9354e-05"," 0.00 %"
"2.9916e+06","3.8882e-12","3.9210e-12","1.1297e-07","1.1305e-07","2.0000e+00","7.1870e-01","5.1957e-05"," 0.01 %"
"1.0677e+06","3.9128e-12","3.9459e-12","3.1851e-07","3.1875e-07","1.0000e+00","7.1870e-01","1.1769e-04"," 0.03 %"
"1.3045e+06","3.9128e-12","3.9459e-12","2.6070e-07","2.6089e-07","1.1429e+00","7.1870e-01","1.3797e-05"," 0.00 %"
"1.5566e+06","3.9128e-12","3.9459e-12","2.1848e-07","2.1864e-07","1.2857e+00","7.1870e-01","2.6089e-05"," 0.01 %"
"1.8231e+06","3.9128e-12","3.9459e-12","1.8654e-07","1.8668e-07","1.4286e+00","7.1870e-01","9.5757e-06"," 0.00 %"
"3.0200e+06","3.9128e-12","3.9459e-12","1.1261e-07","1.1270e-07","2.0000e+00","7.1870e-01","1.5829e-04"," 0.04 %"
"2.1232e+06","3.9374e-12","3.9707e-12","1.6118e-07","1.6131e-07","1.5714e+00","7.1870e-01","1.7917e-05"," 0.00 %"
"2.4192e+06","3.9374e-12","3.9707e-12","1.4146e-07","1.4157e-07","1.7143e+00","7.1870e-01","9.7112e-06"," 0.00 %"
"3.0486e+06","3.9374e-12","3.9707e-12","1.1226e-07","1.1234e-07","2.0000e+00","7.1870e-01","2.1465e-04"," 0.05 %"
"2.1431e+06","3.9620e-12","3.9955e-12","1.6068e-07","1.6080e-07","1.5714e+00","7.1870e-01","6.5332e-06"," 0.00 %"
"2.4419e+06","3.9620e-12","3.9955e-12","1.4102e-07","1.4113e-07","1.7143e+00","7.1870e-01","6.5614e-06"," 0.00 %"
"2.7534e+06","3.9620e-12","3.9955e-12","1.2507e-07","1.2516e-07","1.8571e+00","7.1870e-01","3.8799e-05"," 0.01 %"
"3.0772e+06","3.9620e-12","3.9955e-12","1.1191e-07","1.1199e-07","2.0000e+00","7.1870e-01","3.4739e-04"," 0.08 %"
"2.7791e+06","3.9866e-12","4.0203e-12","1.2468e-07","1.2478e-07","1.8571e+00","7.1870e-01","3.0112e-06"," 0.00 %"
"3.1059e+06","3.9866e-12","4.0203e-12","1.1156e-07","1.1165e-07","2.0000e+00","7.1870e-01","1.6925e-04"," 0.04 %"
"3.1347e+06","4.0112e-12","4.0451e-12","1.1122e-07","1.1131e-07","2.0000e+00","7.1870e-01","2.3252e-05"," 0.01 %"
"1.3665e+06","4.0358e-12","4.0699e-12","2.5669e-07","2.5689e-07","1.1429e+00","7.1870e-01","5.3259e-06"," 0.00 %"
"1.6306e+06","4.0358e-12","4.0699e-12","2.1512e-07","2.1529e-07","1.2857e+00","7.1870e-01","6.2297e-06"," 0.00 %"
"1.9098e+06","4.0358e-12","4.0699e-12","1.8367e-07","1.8381e-07","1.4286e+00","7.1870e-01","9.4891e-06"," 0.00 %"
"2.5105e+06","4.0358e-12","4.0699e-12","1.3972e-07","1.3983e-07","1.7143e+00","7.1870e-01","2.0737e-05"," 0.00 %"
"2.8307e+06","4.0358e-12","4.0699e-12","1.2392e-07","1.2401e-07","1.8571e+00","7.1870e-01","3.6993e-06"," 0.00 %"
"3.1636e+06","4.0358e-12","4.0699e-12","1.1088e-07","1.1097e-07","2.0000e+00","7.1870e-01","2.0109e-04"," 0.05 %"
"2.2235e+06","4.0604e-12","4.0947e-12","1.5872e-07","1.5884e-07","1.5714e+00","7.1870e-01","5.7533e-06"," 0.00 %"
"2.5335e+06","4.0604e-12","4.0947e-12","1.3930e-07","1.3941e-07","1.7143e+00","7.1870e-01","1.5164e-05"," 0.00 %"
"3.1925e+06","4.0604e-12","4.0947e-12","1.1054e-07","1.1063e-07","2.0000e+00","7.1870e-01","2.6585e-05"," 0.01 %"
"2.8827e+06","4.0850e-12","4.1195e-12","1.2317e-07","1.2326e-07","1.8571e+00","7.1870e-01","1.9426e-05"," 0.00 %"
"3.2216e+06","4.0850e-12","4.1195e-12","1.1021e-07","1.1029e-07","2.0000e+00","7.1870e-01","6.8746e-06"," 0.00 %"
"1.4677e+06","4.2326e-12","4.2684e-12","2.5065e-07","2.5084e-07","1.1429e+00","7.1870e-01","2.6404e-06"," 0.00 %"
"1.2118e+06","4.2572e-12","4.2932e-12","3.0535e-07","3.0559e-07","1.0000e+00","7.1870e-01","3.9677e-06"," 0.00 %"
"1.2861e+06","4.4294e-12","4.4669e-12","2.9936e-07","2.9959e-07","1.0000e+00","7.1870e-01","3.0976e-06"," 0.00 %"
"1.2968e+06","4.4540e-12","4.4917e-12","2.9853e-07","2.9876e-07","1.0000e+00","7.1870e-01","2.4050e-06"," 0.00 %"
"1.3076e+06","4.4786e-12","4.5165e-12","2.9771e-07","2.9794e-07","1.0000e+00","7.1870e-01","2.1231e-06"," 0.00 %"
"1.6906e+06","4.6509e-12","4.6902e-12","2.3912e-07","2.3930e-07","1.1429e+00","7.1870e-01","1.2513e-06"," 0.00 %"
"1.4057e+06","4.7001e-12","4.7399e-12","2.9061e-07","2.9083e-07","1.0000e+00","7.1870e-01","1.6676e-06"," 0.00 %"
"1.4837e+06","4.8723e-12","4.9135e-12","2.8543e-07","2.8565e-07","1.0000e+00","7.1870e-01","2.1261e-06"," 0.00 %"
"1.4949e+06","4.8969e-12","4.9384e-12","2.8471e-07","2.8493e-07","1.0000e+00","7.1870e-01","1.6535e-06"," 0.00 %"
"1.8265e+06","4.8969e-12","4.9384e-12","2.3303e-07","2.3321e-07","1.1429e+00","7.1870e-01","1.3323e-06"," 0.00 %"
"1.5062e+06","4.9215e-12","4.9632e-12","2.8400e-07","2.8421e-07","1.0000e+00","7.1870e-01","1.3268e-06"," 0.00 %"
"1.6554e+06","5.2414e-12","5.2857e-12","2.7520e-07","2.7541e-07","1.0000e+00","7.1870e-01","1.4504e-07"," 0.00 %"
"1.6788e+06","5.2906e-12","5.3353e-12","2.7391e-07","2.7412e-07","1.0000e+00","7.1870e-01","9.6181e-07"," 0.00 %"
"1.7495e+06","5.4382e-12","5.4842e-12","2.7017e-07","2.7038e-07","1.0000e+00","7.1870e-01","6.2627e-07"," 0.00 %"
"1.7733e+06","5.4874e-12","5.5338e-12","2.6895e-07","2.6916e-07","1.0000e+00","7.1870e-01","5.0530e-07"," 0.00 %"
"1.8818e+06","5.7088e-12","5.7571e-12","2.6369e-07","2.6389e-07","1.0000e+00","7.1870e-01","1.1619e-06"," 0.00 %"
"2.0421e+06","6.0287e-12","6.0797e-12","2.5660e-07","2.5679e-07","1.0000e+00","7.1870e-01","7.0989e-07"," 0.00 %"
"2.0797e+06","6.1025e-12","6.1541e-12","2.5504e-07","2.5524e-07","1.0000e+00","7.1870e-01","1.8902e-07"," 0.00 %"
"2.6181e+06","6.2255e-12","6.2782e-12","2.0667e-07","2.0683e-07","1.1429e+00","7.1870e-01","1.7036e-06"," 0.00 %"
"2.1556e+06","6.2501e-12","6.3030e-12","2.5201e-07","2.5220e-07","1.0000e+00","7.1870e-01","2.5380e-07"," 0.00 %"
"2.7591e+06","6.4470e-12","6.5015e-12","2.0309e-07","2.0325e-07","1.1429e+00","7.1870e-01","1.6629e-06"," 0.00 %"
"2.3493e+06","6.6192e-12","6.6752e-12","2.4488e-07","2.4507e-07","1.0000e+00","7.1870e-01","5.0513e-07"," 0.00 %"
"2.8704e+06","6.6192e-12","6.6752e-12","2.0043e-07","2.0059e-07","1.1429e+00","7.1870e-01","6.2616e-07"," 0.00 %"
"2.3756e+06","6.6684e-12","6.7248e-12","2.4398e-07","2.4417e-07","1.0000e+00","7.1870e-01","5.0793e-08"," 0.00 %"
"2.8085e+06","7.4557e-12","7.5188e-12","2.3074e-07","2.3091e-07","1.0000e+00","7.1870e-01","1.3313e-07"," 0.00 %"
"2.8224e+06","7.4803e-12","7.5436e-12","2.3036e-07","2.3053e-07","1.0000e+00","7.1870e-01","1.2895e-06"," 0.00 %"
"3.0054e+06","7.8002e-12","7.8662e-12","2.2559e-07","2.2576e-07","1.0000e+00","7.1870e-01","6.5264e-07"," 0.00 %"
"3.0196e+06","7.8248e-12","7.8910e-12","2.2523e-07","2.2540e-07","1.0000e+00","7.1870e-01","3.9439e-07"," 0.00 %"
"3.9533e+06","8.1938e-12","8.2632e-12","1.8015e-07","1.8029e-07","1.1429e+00","7.1870e-01","1.6418e-06"," 0.00 %"
"3.2503e+06","8.2184e-12","8.2880e-12","2.1977e-07","2.1994e-07","1.0000e+00","7.1870e-01","4.8118e-07"," 0.00 %"
"3.3530e+06","8.3907e-12","8.4616e-12","2.1750e-07","2.1767e-07","1.0000e+00","7.1870e-01","7.8214e-07"," 0.00 %"
"3.5016e+06","8.6367e-12","8.7098e-12","2.1438e-07","2.1455e-07","1.0000e+00","7.1870e-01","2.7290e-07"," 0.00 %"
"3.5165e+06","8.6613e-12","8.7346e-12","2.1408e-07","2.1424e-07","1.0000e+00","7.1870e-01","1.2256e-06"," 0.00 %"
"4.3698e+06","8.7597e-12","8.8338e-12","1.7423e-07","1.7437e-07","1.1429e+00","7.1870e-01","4.3749e-07"," 0.00 %"
"3.5917e+06","8.7843e-12","8.8587e-12","2.1257e-07","2.1274e-07","1.0000e+00","7.1870e-01","2.3590e-06"," 0.00 %"
"3.6219e+06","8.8335e-12","8.9083e-12","2.1198e-07","2.1214e-07","1.0000e+00","7.1870e-01","1.0409e-06"," 0.00 %"
"3.7131e+06","8.9812e-12","9.0571e-12","2.1023e-07","2.1039e-07","1.0000e+00","7.1870e-01","1.3821e-07"," 0.00 %"
"3.7284e+06","9.0058e-12","9.0820e-12","2.0994e-07","2.1010e-07","1.0000e+00","7.1870e-01","2.3455e-07"," 0.00 %"
"4.6677e+06","9.1534e-12","9.2308e-12","1.7045e-07","1.7058e-07","1.1429e+00","7.1870e-01","1.6127e-06"," 0.00 %"
"3.8513e+06","9.2026e-12","9.2805e-12","2.0769e-07","2.0784e-07","1.0000e+00","7.1870e-01","3.8235e-07"," 0.00 %"
"3.9911e+06","9.4240e-12","9.5038e-12","2.0523e-07","2.0539e-07","1.0000e+00","7.1870e-01","5.7265e-08"," 0.00 %"
"4.9912e+06","9.5716e-12","9.6526e-12","1.6668e-07","1.6681e-07","1.1429e+00","7.1870e-01","1.0059e-06"," 0.00 %"
"4.1010e+06","9.5963e-12","9.6774e-12","2.0338e-07","2.0354e-07","1.0000e+00","7.1870e-01","1.0267e-07"," 0.00 %"
"4.2119e+06","9.7685e-12","9.8511e-12","2.0158e-07","2.0173e-07","1.0000e+00","7.1870e-01","9.6072e-07"," 0.00 %"
"4.2438e+06","9.8177e-12","9.9007e-12","2.0107e-07","2.0123e-07","1.0000e+00","7.1870e-01","1.2091e-06"," 0.00 %"
