Sample IDs:;251006_251002G_tht_4days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
533.429992675781;10.4390735626221;10.9199571609497;11.2786693572998
534.02001953125;10.1634502410889;10.7437343597412;10.9926500320435
534.469970703125;10.090723991394;10.5608129501343;10.8742408752441
535.070007324219;9.95273399353027;10.4578056335449;10.7219495773315
535.52001953125;9.842453956604;10.2203283309937;10.5846967697144
535.969970703125;9.74817657470703;10.1798753738403;10.4645938873291
536.559997558594;9.47394180297852;9.86433410644531;10.298264503479
537.010009765625;9.43147850036621;9.79018974304199;10.2169075012207
537.460021972656;9.26706790924072;9.61746883392334;10.0747804641724
538.049987792969;9.1096019744873;9.52003765106201;9.89700222015381
538.5;8.96638870239258;9.45109748840332;9.72005558013916
538.950012207031;8.89272022247314;9.24762439727783;9.54151725769043
539.549987792969;8.80886077880859;9.08746910095215;9.41136837005615
540;8.66648292541504;8.99733638763428;9.27555179595947
540.440002441406;8.53292179107666;8.93436813354492;9.18827629089356
541.02001953125;8.35612297058105;8.7028284072876;9.1210241317749
541.469970703125;8.26597118377686;8.52207946777344;8.91377353668213
542.049987792969;8.14032554626465;8.45285034179688;8.83865356445313
542.5;8.0593147277832;8.40174102783203;8.67417812347412
542.940002441406;7.90592050552368;8.23409080505371;8.55375289916992
543.52001953125;7.75222444534302;8.07601356506348;8.39088535308838
543.969970703125;7.70509386062622;7.99886083602905;8.32535457611084
544.549987792969;7.56766176223755;7.80680894851685;8.0712833404541
545;7.42032527923584;7.82745456695557;8.04150867462158
545.440002441406;7.32474803924561;7.64450645446777;7.98089647293091
546.02001953125;7.16487169265747;7.52530336380005;7.76654529571533
546.469970703125;7.12572908401489;7.40210151672363;7.74178981781006
547.049987792969;7.04119920730591;7.328049659729;7.51120042800903
547.5;6.95229816436768;7.17169380187988;7.46423816680908
547.940002441406;6.76757574081421;7.02588367462158;7.29974126815796
548.52001953125;6.66823816299438;6.91315650939941;7.17733144760132
548.969970703125;6.59496641159058;6.92346858978271;7.11581611633301
549.549987792969;6.451491355896;6.62462186813354;6.98719882965088
550;6.39864063262939;6.67304372787476;6.88238430023193
550.440002441406;6.28275156021118;6.56275796890259;6.84110879898071
551.039978027344;6.22927808761597;6.44567441940308;6.70800018310547
551.489990234375;6.17436027526855;6.29226779937744;6.6235671043396
