Sample IDs:;251003_251002B_tht_1days;;
504.470001220703;0.317553132772446;0.340971887111664;0.349269419908524
505.070007324219;0.314927965402603;0.323469549417496;0.361183106899262
505.519989013672;0.312030762434006;0.33805987238884;0.334545880556107
505.970001220703;0.328552693128586;0.343045800924301;0.339171528816223
506.559997558594;0.315020829439163;0.319641947746277;0.343481212854385
507.010009765625;0.320521861314774;0.343496680259705;0.350851833820343
507.459991455078;0.321332484483719;0.335376232862473;0.352811276912689
508.049987792969;0.340058922767639;0.348224014043808;0.340306997299194
508.5;0.327376276254654;0.342393428087234;0.353952944278717
508.950012207031;0.34219428896904;0.352799117565155;0.378772050142288
509.549987792969;0.350480496883392;0.372087091207504;0.361315876245499
510;0.350256949663162;0.357715547084808;0.380429178476334
510.440002441406;0.339306116104126;0.385498344898224;0.370332896709442
511.040008544922;0.365835785865784;0.376800686120987;0.391067713499069
511.489990234375;0.380156010389328;0.362958252429962;0.377323597669601
511.940002441406;0.395270347595215;0.380248814821243;0.391554713249207
512.530029296875;0.365063279867172;0.400356888771057;0.406150281429291
512.97998046875;0.390846103429794;0.392702400684357;0.392469108104706
513.429992675781;0.386806279420853;0.410723894834518;0.39342737197876
514.02001953125;0.391660869121551;0.400595277547836;0.393614888191223
514.469970703125;0.390277892351151;0.413404136896133;0.430873483419418
515.070007324219;0.391885578632355;0.40367779135704;0.400382667779922
515.52001953125;0.402288854122162;0.401034832000732;0.42130982875824
515.969970703125;0.394700169563293;0.413174122571945;0.412138611078262
516.559997558594;0.394949674606323;0.422116935253143;0.401650190353394
517.010009765625;0.40902104973793;0.404766261577606;0.411844700574875
517.460021972656;0.415430694818497;0.416591227054596;0.419397801160812
518.049987792969;0.388762652873993;0.408688873052597;0.411274611949921
518.5;0.418919891119003;0.401845246553421;0.404519379138947
518.950012207031;0.373098075389862;0.384318858385086;0.410136967897415
519.549987792969;0.377797186374664;0.387805491685867;0.38567790389061
520;0.379400163888931;0.354933381080627;0.379836171865463
520.440002441406;0.364449262619019;0.377790570259094;0.361851572990417
521.02001953125;0.358549326658249;0.359355002641678;0.354871422052383
521.469970703125;0.326239198446274;0.321023374795914;0.365195870399475
522.049987792969;0.313780605792999;0.336683750152588;0.329986959695816
522.5;0.313775271177292;0.332020461559296;0.316643834114075
522.940002441406;0.306223422288895;0.327104985713959;0.320864498615265
523.52001953125;0.295309513807297;0.293454378843308;0.28928342461586
523.969970703125;0.273612231016159;0.284003168344498;0.279004156589508
524.549987792969;0.264746159315109;0.267561584711075;0.250847190618515
525;0.25694140791893;0.256395697593689;0.272142857313156
525.440002441406;0.259805828332901;0.261812478303909;0.2568219602108
526.02001953125;0.235686555504799;0.246482565999031;0.261136740446091
526.469970703125;0.231510624289513;0.239128217101097;0.222268715500832
527.049987792969;0.233484372496605;0.230296865105629;0.243505701422691
527.5;0.213306233286858;0.227343484759331;0.230157241225243
527.940002441406;0.203569874167442;0.21167303621769;0.21857838332653
528.52001953125;0.186201184988022;0.185332104563713;0.213082030415535
528.969970703125;0.20037616789341;0.191447928547859;0.21169750392437
529.549987792969;0.178002506494522;0.184816032648087;0.212094947695732
530;0.187441796064377;0.20228599011898;0.188439056277275
530.440002441406;0.195285320281982;0.182245463132858;0.200276061892509
531.039978027344;0.18293422460556;0.171860590577126;0.182785034179687
531.489990234375;0.186388328671455;0.187411293387413;0.197062447667122
531.940002441406;0.151858657598495;0.176902383565903;0.182734191417694
532.530029296875;0.176179215312004;0.182943999767303;0.168092101812363
532.97998046875;0.160712629556656;0.158461704850197;0.179134860634804
533.429992675781;0.166887998580933;0.165111601352692;0.168684020638466
534.02001953125;0.161122292280197;0.17043736577034;0.159454450011253
534.469970703125;0.164119184017181;0.160639479756355;0.174412444233894
535.070007324219;0.14444474875927;0.160363495349884;0.15615451335907
535.52001953125;0.136658921837807;0.146382808685303;0.15669883787632
535.969970703125;0.160234063863754;0.162583202123642;0.155152648687363
536.559997558594;0.138501539826393;0.153100922703743;0.163450807332993
537.010009765625;0.13532255589962;0.157428547739983;0.147986978292465
537.460021972656;0.131357342004776;0.15077032148838;0.148114830255508
538.049987792969;0.141367331147194;0.144351735711098;0.149812713265419
538.5;0.140330001711845;0.140950933098793;0.162011414766312
538.950012207031;0.131949320435524;0.131351336836815;0.13951250910759
539.549987792969;0.138971701264381;0.132290333509445;0.158970192074776
540;0.132740795612335;0.131494134664536;0.150075986981392
540.440002441406;0.14300125837326;0.122504979372025;0.144773855805397
541.02001953125;0.122273653745651;0.123423859477043;0.132179021835327
541.469970703125;0.112272843718529;0.142000555992126;0.148170933127403
542.049987792969;0.116068288683891;0.128264978528023;0.13622185587883
542.5;0.124059289693832;0.126180082559586;0.131928697228432
542.940002441406;0.119531184434891;0.108788728713989;0.134143322706223
543.52001953125;0.105832174420357;0.110329166054726;0.131667643785477
543.969970703125;0.112757459282875;0.148189589381218;0.134257927536964
544.549987792969;0.123237639665604;0.126505210995674;0.132337495684624
545;0.106317028403282;0.10569441318512;0.133835226297379
545.440002441406;0.1073247641325;0.121880874037743;0.108883500099182
546.02001953125;0.107958361506462;0.107998207211494;0.125968843698502
546.469970703125;0.104778811335564;0.116399243474007;0.10795846581459
547.049987792969;0.0982338041067123;0.114718839526176;0.0959995239973068
547.5;0.110827326774597;0.0986026227474213;0.113576591014862
547.940002441406;0.12590155005455;0.111734479665756;0.109566539525986
548.52001953125;0.0938335657119751;0.108018890023232;0.115337923169136
548.969970703125;0.107861757278442;0.0967629849910736;0.0967303216457367
549.549987792969;0.0993684232234955;0.105278000235558;0.0995970815420151
550;0.104720056056976;0.0961308628320694;0.0928238034248352
550.440002441406;0.111461311578751;0.0926614999771118;0.0885136723518372
551.039978027344;0.075976625084877;0.0993682742118835;0.0989395827054977
551.489990234375;0.0869840830564499;0.111434206366539;0.108288079500198
551.940002441406;0.101305857300758;0.0896262377500534;0.0928336977958679
552.530029296875;0.0978696942329407;0.0816154628992081;0.105488926172256
552.97998046875;0.0890562832355499;0.0862205922603607;0.0835516750812531
553.429992675781;0.0856806933879852;0.0768822580575943;0.0965584814548492
554.02001953125;0.0724678933620453;0.085630401968956;0.0846533328294754
554.469970703125;0.0847496688365936;0.0812235623598099;0.0761321932077408
555.070007324219;0.081643670797348;0.0888479351997375;0.08414126932621
555.52001953125;0.08486008644104;0.0697180032730103;0.0929786413908005
555.969970703125;0.0812324434518814;0.0847292244434357;0.0756601542234421
556.559997558594;0.0753530859947205;0.0728159844875336;0.093369334936142
557.010009765625;0.089507669210434;0.0762334018945694;0.0910390615463257
557.460021972656;0.076053187251091;0.0752619057893753;0.0786111950874329
558.049987792969;0.0667411684989929;0.0651104897260666;0.0814651250839233
558.5;0.0742285996675491;0.0745068341493607;0.0693209916353226
558.950012207031;0.0709159374237061;0.0676648616790771;0.0883501172065735
559.549987792969;0.0702124387025833;0.079806238412857;0.0689464956521988
560;0.0589848272502422;0.0713046044111252;0.0753506124019623
