Sample IDs:;251002_251002F_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
547.940002441406;0.14146214723587;0.148357450962067;0.151302635669708
548.52001953125;0.135518670082092;0.147457122802734;0.144865721464157
548.969970703125;0.13908052444458;0.147518515586853;0.152116119861603
549.549987792969;0.124202616512775;0.146293014287949;0.132655709981918
550;0.136589169502258;0.135832905769348;0.128348827362061
550.440002441406;0.11616275459528;0.1236707046628;0.134522140026093
551.039978027344;0.110701389610767;0.127610266208649;0.127193123102188
551.489990234375;0.121850930154324;0.134535700082779;0.131499350070953
551.940002441406;0.131672292947769;0.120388500392437;0.131092190742493
552.530029296875;0.113601736724377;0.134895503520966;0.120336510241032
552.97998046875;0.132048368453979;0.129095703363419;0.11545591801405
553.429992675781;0.138294905424118;0.12273096293211;0.115896619856358
554.02001953125;0.125924557447433;0.122215278446674;0.12113132327795
554.469970703125;0.127633690834045;0.126399517059326;0.109825953841209
555.070007324219;0.104770690202713;0.124502740800381;0.122342117130756
555.52001953125;0.120782263576984;0.12958961725235;0.119728229939938
555.969970703125;0.108458019793034;0.105956882238388;0.103867426514626
556.559997558594;0.131115555763245;0.108720332384109;0.116610504686832
557.010009765625;0.108660511672497;0.105109877884388;0.113140001893044
557.460021972656;0.110022611916065;0.0905129536986351;0.122589401900768
558.049987792969;0.110839508473873;0.106801994144917;0.118904940783978
558.5;0.107677154242992;0.104950308799744;0.111654706299305
558.950012207031;0.100740224123001;0.0900193452835083;0.11078517884016
559.549987792969;0.107752665877342;0.112958438694477;0.115907050669193
560;0.0907517895102501;0.106843307614326;0.103308096528053
