Sample IDs:;251003_251002C_tht_1days;;
502.529998779297;0.409876644611359;0.441270470619202;0.448661118745804
502.980010986328;0.38989982008934;0.430198043584824;0.478220552206039
503.429992675781;0.400859385728836;0.427977025508881;0.451916307210922
504.019989013672;0.390645325183868;0.413349241018295;0.462146013975143
504.470001220703;0.400897741317749;0.435545980930328;0.433530420064926
505.070007324219;0.394579946994782;0.414603352546692;0.464659065008163
505.519989013672;0.416815012693405;0.440923273563385;0.442244231700897
505.970001220703;0.393128544092178;0.406603187322617;0.439265221357346
506.559997558594;0.406284779310226;0.422439903020859;0.443059206008911
507.010009765625;0.401985168457031;0.448274105787277;0.429981172084808
507.459991455078;0.38852447271347;0.427913337945938;0.459798067808151
508.049987792969;0.407656311988831;0.429827362298965;0.451016575098038
508.5;0.42729315161705;0.427609920501709;0.456774801015854
508.950012207031;0.42289063334465;0.429627746343613;0.460629433393478
509.549987792969;0.430845379829407;0.455718785524368;0.452613681554794
510;0.429832488298416;0.45025560259819;0.469655841588974
510.440002441406;0.440164417028427;0.465416222810745;0.463409572839737
511.040008544922;0.453310638666153;0.43593755364418;0.470816105604172
511.489990234375;0.452257007360458;0.46171298623085;0.490263134241104
511.940002441406;0.467669099569321;0.446397870779038;0.479998499155045
512.530029296875;0.448177486658096;0.477212935686111;0.469021409749985
512.97998046875;0.435980141162872;0.472349911928177;0.511239647865295
513.429992675781;0.459820479154587;0.478597790002823;0.485322505235672
514.02001953125;0.462832540273666;0.49272546172142;0.500341057777405
514.469970703125;0.461824804544449;0.497546881437302;0.513565599918366
515.070007324219;0.48225924372673;0.490541785955429;0.504105150699615
515.52001953125;0.477792650461197;0.455560594797134;0.524800777435303
515.969970703125;0.457137733697891;0.491592198610306;0.485057085752487
516.559997558594;0.489168733358383;0.48832967877388;0.518734276294708
517.010009765625;0.465557962656021;0.460309892892838;0.496107250452042
517.460021972656;0.463495522737503;0.473875850439072;0.486429542303085
518.049987792969;0.476856201887131;0.487096101045609;0.512751400470734
518.5;0.443097949028015;0.449846535921097;0.482473284006119
518.950012207031;0.452389985322952;0.446596950292587;0.455399483442306
519.549987792969;0.424728095531464;0.457767635583878;0.458175092935562
520;0.412176072597504;0.444757640361786;0.451271921396255
520.440002441406;0.441267222166061;0.438919633626938;0.470911532640457
521.02001953125;0.402006924152374;0.426074117422104;0.449140399694443
521.469970703125;0.398167371749878;0.390257686376572;0.4250807762146
522.049987792969;0.375600516796112;0.404560297727585;0.414829552173615
522.5;0.383475542068481;0.382494360208511;0.418245822191238
522.940002441406;0.357852131128311;0.370526671409607;0.396294772624969
523.52001953125;0.342516928911209;0.347776174545288;0.378823906183243
523.969970703125;0.345442652702332;0.347531795501709;0.371849894523621
524.549987792969;0.29255285859108;0.332418262958527;0.368864923715591
525;0.303084313869476;0.332049369812012;0.355588138103485
525.440002441406;0.294447869062424;0.304103851318359;0.339262366294861
526.02001953125;0.273822605609894;0.286319732666016;0.335420936346054
526.469970703125;0.279693782329559;0.276861220598221;0.345546633005142
527.049987792969;0.264877885580063;0.269634246826172;0.305744856595993
527.5;0.279700458049774;0.253669142723083;0.294718772172928
527.940002441406;0.249468848109245;0.271086126565933;0.287453234195709
528.52001953125;0.241012409329414;0.259246170520782;0.281028598546982
528.969970703125;0.260062217712402;0.255400985479355;0.262234002351761
529.549987792969;0.221672460436821;0.23535268008709;0.265091478824615
530;0.233031466603279;0.234604433178902;0.262153118848801
530.440002441406;0.216011360287666;0.22496522963047;0.258619487285614
531.039978027344;0.217205002903938;0.229086145758629;0.258756071329117
531.489990234375;0.222576037049294;0.230249717831612;0.240761920809746
531.940002441406;0.213334187865257;0.232477977871895;0.241312250494957
532.530029296875;0.222843274474144;0.218351230025291;0.266673445701599
532.97998046875;0.216666027903557;0.22101454436779;0.219480231404305
533.429992675781;0.212176337838173;0.227763697504997;0.232432439923286
534.02001953125;0.213085249066353;0.201325222849846;0.225968942046165
534.469970703125;0.197898045182228;0.203385159373283;0.226493820548058
535.070007324219;0.182729735970497;0.20332370698452;0.218626543879509
535.52001953125;0.197985902428627;0.199316754937172;0.217228010296822
535.969970703125;0.170273244380951;0.205827161669731;0.220101431012154
536.559997558594;0.186227723956108;0.196470811963081;0.207091346383095
537.010009765625;0.18737767636776;0.201014950871468;0.216722175478935
537.460021972656;0.191335409879684;0.178320005536079;0.205053761601448
538.049987792969;0.185169219970703;0.188311412930489;0.202564015984535
538.5;0.182968750596046;0.183989986777306;0.19774155318737
538.950012207031;0.174347206950188;0.19018542766571;0.192010387778282
539.549987792969;0.18270269036293;0.197527781128883;0.196828499436378
540;0.183574721217155;0.178709208965302;0.18956983089447
540.440002441406;0.167805626988411;0.174366414546967;0.175725787878037
541.02001953125;0.16141240298748;0.17759969830513;0.194342613220215
541.469970703125;0.181022390723228;0.179696574807167;0.185260266065598
542.049987792969;0.160903960466385;0.164587736129761;0.185093924403191
542.5;0.163680657744408;0.171533867716789;0.184616088867187
542.940002441406;0.149118900299072;0.166676044464111;0.194727316498756
543.52001953125;0.15192674100399;0.146888568997383;0.172540903091431
543.969970703125;0.149051204323769;0.16998815536499;0.16186386346817
544.549987792969;0.16077096760273;0.174354583024979;0.178685635328293
545;0.151984214782715;0.151989802718163;0.161581486463547
545.440002441406;0.144702643156052;0.153520882129669;0.153622940182686
546.02001953125;0.123696565628052;0.127558663487434;0.165643751621246
546.469970703125;0.138657048344612;0.138558655977249;0.153898999094963
547.049987792969;0.141762986779213;0.136380568146706;0.143088862299919
547.5;0.12724632024765;0.141988053917885;0.157737717032433
547.940002441406;0.118907928466797;0.136985689401627;0.144672453403473
548.52001953125;0.133869513869286;0.145135328173637;0.151322886347771
548.969970703125;0.117759644985199;0.145637720823288;0.16108937561512
549.549987792969;0.126302823424339;0.131356090307236;0.13979959487915
550;0.129514619708061;0.130672007799149;0.14353546500206
550.440002441406;0.109332278370857;0.14658822119236;0.132237330079079
551.039978027344;0.123822540044785;0.126732334494591;0.135370224714279
551.489990234375;0.11516734957695;0.126533329486847;0.133189097046852
551.940002441406;0.108415544033051;0.100776746869087;0.134108245372772
552.530029296875;0.117817461490631;0.123494386672974;0.124018490314484
552.97998046875;0.0976134091615677;0.0953001230955124;0.135484963655472
553.429992675781;0.123130038380623;0.120615452528;0.130551159381866
554.02001953125;0.109319463372231;0.126949593424797;0.119927778840065
554.469970703125;0.0910168290138245;0.131209447979927;0.123474851250648
555.070007324219;0.111062318086624;0.108952760696411;0.123980730772018
555.52001953125;0.106553986668587;0.11551608145237;0.121518671512604
555.969970703125;0.109430849552155;0.111271157860756;0.117670983076096
556.559997558594;0.0901999771595001;0.112417042255402;0.121802181005478
557.010009765625;0.111208736896515;0.108277544379234;0.127938896417618
557.460021972656;0.0894274711608887;0.0852656811475754;0.125452622771263
558.049987792969;0.0955376029014587;0.0931152850389481;0.110184237360954
558.5;0.0884328186511993;0.110788881778717;0.123032212257385
558.950012207031;0.0862023085355759;0.102954298257828;0.0978682488203049
559.549987792969;0.0981655716896057;0.0919392257928848;0.105499133467674
560;0.0920019745826721;0.0945671498775482;0.0895900726318359
