Sample IDs:;251002_251002H_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
476.559997558594;0.347625225782394;0.343763947486877;0.363350987434387
477.010009765625;0.355916619300842;0.350100010633469;0.351011961698532
477.459991455078;0.351116240024567;0.348361521959305;0.382197320461273
478.049987792969;0.365117698907852;0.351517379283905;0.368611007928848
478.5;0.339163333177567;0.372771710157394;0.372529864311218
478.950012207031;0.365455150604248;0.370072394609451;0.390747755765915
479.549987792969;0.366554081439972;0.384772121906281;0.38694241642952
480;0.354504853487015;0.354369878768921;0.384574830532074
480.450012207031;0.354232251644135;0.37304425239563;0.381756216287613
481.059997558594;0.389785319566727;0.372819066047668;0.391300708055496
481.510009765625;0.37424772977829;0.386714637279511;0.395310163497925
481.959991455078;0.392578393220902;0.353195577859879;0.391324996948242
482.570007324219;0.368662774562836;0.384869456291199;0.407447755336761
483.029998779297;0.370353251695633;0.392499089241028;0.396947413682938
483.480010986328;0.380827099084854;0.394267201423645;0.395983129739761
483.929992675781;0.376526892185211;0.393346905708313;0.390688866376877
484.540008544922;0.367753326892853;0.398382723331451;0.391099601984024
485;0.384847074747086;0.384416282176971;0.392272442579269
485.450012207031;0.370625823736191;0.38396567106247;0.376748949289322
486.059997558594;0.356949418783188;0.383681982755661;0.379729688167572
486.510009765625;0.375575482845306;0.375856280326843;0.39230689406395
486.959991455078;0.390123844146729;0.380820840597153;0.376689672470093
487.570007324219;0.365195125341415;0.379771023988724;0.391375452280045
488.029998779297;0.376268982887268;0.395307511091232;0.393570303916931
488.480010986328;0.391117095947266;0.379590034484863;0.390804260969162
488.929992675781;0.361295610666275;0.397944122552872;0.393013328313828
489.540008544922;0.348570734262466;0.35160493850708;0.38709282875061
490;0.361185550689697;0.393070369958878;0.37991851568222
490.440002441406;0.386272788047791;0.375822693109512;0.395398020744324
491.040008544922;0.397233843803406;0.357043474912643;0.386368960142136
491.489990234375;0.372684597969055;0.387767463922501;0.4163778424263
491.940002441406;0.356103986501694;0.386078476905823;0.391759991645813
492.529998779297;0.382830500602722;0.375609993934631;0.380081385374069
492.980010986328;0.372644811868668;0.373791962862015;0.379896402359009
493.429992675781;0.373718351125717;0.384076327085495;0.397891223430634
494.019989013672;0.359879404306412;0.371295839548111;0.385900944471359
494.470001220703;0.357201099395752;0.352700233459473;0.379902392625809
495.070007324219;0.330216586589813;0.358859121799469;0.387690544128418
495.519989013672;0.341601192951202;0.375690251588821;0.37357422709465
495.970001220703;0.359493792057037;0.35795196890831;0.374617397785187
496.559997558594;0.351669490337372;0.366501569747925;0.373376607894897
497.010009765625;0.333092123270035;0.366407543420792;0.355733543634415
