Sample IDs:;251002_251002E_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
512.530029296875;0.378235280513763;0.367892533540726;0.380125969648361
512.97998046875;0.383937299251556;0.3796626329422;0.377184927463532
513.429992675781;0.374943107366562;0.387066155672073;0.385860025882721
514.02001953125;0.396034210920334;0.397516041994095;0.398503810167313
514.469970703125;0.393254727125168;0.388658165931702;0.388982683420181
515.070007324219;0.395666360855103;0.386862963438034;0.416823834180832
515.52001953125;0.402976363897324;0.403820544481277;0.395332992076874
515.969970703125;0.400050759315491;0.386160522699356;0.421688824892044
516.559997558594;0.415762215852737;0.391809552907944;0.416018843650818
517.010009765625;0.413181453943253;0.387727737426758;0.403839915990829
517.460021972656;0.388647854328156;0.395320326089859;0.415713936090469
518.049987792969;0.389175653457642;0.381841629743576;0.376563608646393
518.5;0.384834349155426;0.391245871782303;0.400503218173981
518.950012207031;0.393777132034302;0.397137135267258;0.409061104059219
519.549987792969;0.355510741472244;0.39392563700676;0.392684459686279
520;0.385835915803909;0.367043733596802;0.367749392986298
520.440002441406;0.367558538913727;0.364123404026031;0.37527933716774
521.02001953125;0.339352756738663;0.350331991910934;0.370545297861099
521.469970703125;0.306297719478607;0.337096244096756;0.359827369451523
522.049987792969;0.311815172433853;0.336538285017014;0.335536807775497
522.5;0.32495054602623;0.339486509561539;0.323840141296387
522.940002441406;0.315320819616318;0.309150636196136;0.311711639165878
523.52001953125;0.305690109729767;0.298890799283981;0.300629287958145
523.969970703125;0.290558516979218;0.282455891370773;0.283848732709885
524.549987792969;0.267572939395905;0.282624840736389;0.305395096540451
525;0.254483044147491;0.266848057508469;0.286719292402267
525.440002441406;0.269584387540817;0.247647047042847;0.249043226242065
526.02001953125;0.2430340051651;0.256418913602829;0.240576595067978
526.469970703125;0.226861387491226;0.259479492902756;0.248485714197159
527.049987792969;0.258137226104736;0.238987892866135;0.227451860904694
527.5;0.22449517250061;0.227002382278442;0.224410176277161
527.940002441406;0.225520014762878;0.220650404691696;0.220735520124435
528.52001953125;0.209108740091324;0.212740570306778;0.214669018983841
528.969970703125;0.206734627485275;0.198995769023895;0.224690020084381
529.549987792969;0.196670800447464;0.205525517463684;0.211717337369919
530;0.202381670475006;0.19387611746788;0.207972675561905
530.440002441406;0.200700789690018;0.185870260000229;0.195200115442276
531.039978027344;0.207127451896667;0.180151343345642;0.189860641956329
531.489990234375;0.187093049287796;0.19790256023407;0.182319343090057
531.940002441406;0.200456619262695;0.181235551834106;0.186399221420288
532.530029296875;0.176340073347092;0.16102996468544;0.187985062599182
532.97998046875;0.180423736572266;0.196080803871155;0.175285458564758
533.429992675781;0.173251867294312;0.18199610710144;0.170973837375641
534.02001953125;0.183656364679337;0.178463786840439;0.190394341945648
534.469970703125;0.173334181308746;0.180837869644165;0.184564799070358
535.070007324219;0.188647419214249;0.167119383811951;0.162401139736176
535.52001953125;0.155046284198761;0.168664753437042;0.169811069965363
535.969970703125;0.183887481689453;0.161093562841415;0.166116386651993
536.559997558594;0.162390112876892;0.156026780605316;0.167986422777176
537.010009765625;0.158448100090027;0.171700686216354;0.166893839836121
537.460021972656;0.173796027898788;0.172229707241058;0.163006484508514
538.049987792969;0.158895403146744;0.166538894176483;0.159684389829636
538.5;0.160611659288406;0.167290836572647;0.155111521482468
538.950012207031;0.177971839904785;0.160970091819763;0.182592064142227
539.549987792969;0.159831643104553;0.169185698032379;0.158570945262909
540;0.153113722801209;0.149190902709961;0.165181338787079
540.440002441406;0.163682222366333;0.136752098798752;0.143866211175919
