Sample IDs:;251003_251002J_tht_1days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
498.5;0.544397950172424;0.57358855009079;0.617344975471497
498.950012207031;0.556025862693787;0.5965775847435;0.606044828891754
499.549987792969;0.544103145599365;0.586290538311005;0.62059760093689
500;0.554177463054657;0.57019305229187;0.630565345287323
500.440002441406;0.540949642658234;0.556373655796051;0.587502419948578
501.040008544922;0.518133163452148;0.548218131065369;0.585100054740906
501.489990234375;0.515163481235504;0.574478387832642;0.602565348148346
501.940002441406;0.538484036922455;0.569147050380707;0.577900350093842
502.529998779297;0.516472280025482;0.576219737529755;0.582813560962677
502.980010986328;0.520680069923401;0.563893795013428;0.587415754795074
503.429992675781;0.502650916576385;0.558611989021301;0.595096945762634
504.019989013672;0.528950691223145;0.543982326984406;0.591565072536468
504.470001220703;0.524067997932434;0.552486777305603;0.588326573371887
505.070007324219;0.512330234050751;0.547889232635498;0.575933635234833
505.519989013672;0.538231909275055;0.535394012928009;0.56640237569809
505.970001220703;0.533979713916779;0.538123190402985;0.550227344036102
506.559997558594;0.512410759925842;0.537531971931458;0.588424861431122
507.010009765625;0.496411353349686;0.570142865180969;0.550446450710297
507.459991455078;0.510217070579529;0.526773512363434;0.573791086673737
508.049987792969;0.51749861240387;0.571294963359833;0.56947785615921
508.5;0.507750391960144;0.543960392475128;0.590531349182129
508.950012207031;0.52526181936264;0.548588573932648;0.561231851577759
509.549987792969;0.540045201778412;0.554912924766541;0.584890127182007
510;0.520089507102966;0.540449202060699;0.606222629547119
510.440002441406;0.554501295089722;0.565521836280823;0.587699353694916
511.040008544922;0.544589519500732;0.554254770278931;0.591496348381042
511.489990234375;0.544217109680176;0.581071615219116;0.580590128898621
511.940002441406;0.546330809593201;0.566422879695892;0.590158462524414
512.530029296875;0.574479341506958;0.594196379184723;0.587390005588531
512.97998046875;0.570040225982666;0.570967853069305;0.594357073307037
513.429992675781;0.558055222034454;0.573498606681824;0.605758368968964
514.02001953125;0.554905772209167;0.581439197063446;0.624798595905304
514.469970703125;0.56619393825531;0.584415912628174;0.586419761180878
515.070007324219;0.569460213184357;0.593815088272095;0.606645584106445
515.52001953125;0.556025087833405;0.580835998058319;0.609197318553925
515.969970703125;0.565040767192841;0.576500833034515;0.638998508453369
516.559997558594;0.571819484233856;0.567072570323944;0.601374864578247
517.010009765625;0.56092643737793;0.583621442317963;0.606060445308685
517.460021972656;0.553461313247681;0.603007853031158;0.618653357028961
518.049987792969;0.553871095180511;0.557201981544495;0.584068596363068
518.5;0.54360157251358;0.586958825588226;0.592357814311981
518.950012207031;0.547780990600586;0.550916254520416;0.582672119140625
519.549987792969;0.515569746494293;0.504049062728882;0.564699351787567
520;0.519581317901611;0.526959359645844;0.5674107670784
520.440002441406;0.501680076122284;0.568527281284332;0.562215209007263
