Sample IDs:;251002_buffer;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
555.070007324219;-0.00210149772465229;-0.012367645278573;-0.00602855952456594
555.52001953125;-0.0113954916596413;-0.00560149690136313;-0.0104219196364284
555.969970703125;-0.0162912458181381;0.00362049043178558;0.00221578404307365
556.559997558594;0.00034315325319767;-0.00798200443387032;-0.0128527404740453
557.010009765625;0.00377614889293909;-0.00799090694636106;0.00372413638979197
557.460021972656;-0.0148008018732071;-0.00602912250906229;-0.00312753207981586
558.049987792969;-0.000167577527463436;-0.00216884538531303;0.00125458836555481
558.5;-0.000146363861858845;-0.00944817811250687;-0.00409936718642712
558.950012207031;0.000827701762318611;-0.00896303169429302;-0.0113954916596413
559.549987792969;-0.0133551638573408;-0.00311783794313669;-0.00362133095040917
560;-0.00893818866461515;-0.0148148182779551;-0.0123635847121477
