Sample IDs:;251002_251002G_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
498.049987792969;0.328746199607849;0.327012658119202;0.327872902154922
498.5;0.31815430521965;0.323785215616226;0.323583394289017
498.950012207031;0.319839864969254;0.344861537218094;0.335418492555618
499.549987792969;0.316776007413864;0.31866979598999;0.332392990589142
500;0.300182789564133;0.311461180448532;0.333790719509125
500.440002441406;0.31615936756134;0.316277742385864;0.318342059850693
501.040008544922;0.330605357885361;0.319884359836578;0.337655991315842
501.489990234375;0.312866449356079;0.298301458358765;0.315447330474854
501.940002441406;0.312506079673767;0.316645503044128;0.31752797961235
502.529998779297;0.314701467752457;0.308227747678757;0.314398556947708
502.980010986328;0.311779320240021;0.303101569414139;0.331366449594498
503.429992675781;0.291112661361694;0.306395560503006;0.324622243642807
504.019989013672;0.310868680477142;0.334702551364899;0.313323497772217
504.470001220703;0.307807177305222;0.312585204839706;0.33559787273407
505.070007324219;0.314024746417999;0.299255073070526;0.301992684602737
505.519989013672;0.327748090028763;0.309980988502502;0.309229403734207
505.970001220703;0.328678578138351;0.300765991210937;0.315726459026337
506.559997558594;0.316094160079956;0.326255172491074;0.325144201517105
507.010009765625;0.33709728717804;0.331789970397949;0.31475293636322
507.459991455078;0.321928411722183;0.32116088271141;0.331359356641769
508.049987792969;0.33281221985817;0.319832503795624;0.343933612108231
508.5;0.319221764802933;0.324942409992218;0.344500660896301
508.950012207031;0.316273063421249;0.342452526092529;0.348517417907715
509.549987792969;0.354647874832153;0.337736755609512;0.345420449972153
510;0.368307709693909;0.334965616464615;0.362640380859375
510.440002441406;0.35452789068222;0.360827475786209;0.369656294584274
511.040008544922;0.371631532907486;0.39034029841423;0.364126563072205
511.489990234375;0.368250072002411;0.353029578924179;0.386254817247391
511.940002441406;0.382857531309128;0.374838829040527;0.372295141220093
512.530029296875;0.379642575979233;0.402828067541122;0.385039508342743
512.97998046875;0.379199206829071;0.385821461677551;0.399620145559311
513.429992675781;0.375733852386475;0.371937990188599;0.397493928670883
514.02001953125;0.388064086437225;0.374082684516907;0.416329920291901
514.469970703125;0.401621162891388;0.392199397087097;0.395735830068588
515.070007324219;0.395427405834198;0.407483756542206;0.385720074176788
515.52001953125;0.41468757390976;0.398826748132706;0.41282132267952
515.969970703125;0.405930727720261;0.392222166061401;0.411394000053406
516.559997558594;0.400317043066025;0.398947298526764;0.397354304790497
517.010009765625;0.417927950620651;0.411438971757889;0.40790468454361
517.460021972656;0.393920123577118;0.412904530763626;0.404686808586121
518.049987792969;0.405181616544724;0.390344977378845;0.395327240228653
518.5;0.383946776390076;0.389995545148849;0.403997421264648
518.950012207031;0.405538409948349;0.402833193540573;0.406486093997955
519.549987792969;0.383184045553207;0.370827913284302;0.375739246606827
520;0.365673720836639;0.383389800786972;0.346888780593872
520.440002441406;0.335276454687119;0.390413552522659;0.376035243272781
521.02001953125;0.346075177192688;0.351691395044327;0.34623509645462
521.469970703125;0.3537657558918;0.349161088466644;0.347835093736649
522.049987792969;0.356164753437042;0.338372498750687;0.343257069587708
