IDs:;240912_04_240712D;15_b02_DNAJB6_00_087_uM;
15236.75;67.648;48.984;37.342
15237.75;67.661;48.985;37.345
15238.76;67.648;48.983;37.342
15239.77;67.67;48.985;37.345
15240.79;67.654;48.982;37.341
15241.78;67.653;48.984;37.343
15242.78;67.66;48.984;37.343
15243.74;67.667;48.985;37.345
15244.76;67.668;48.985;37.345
15245.76;67.669;48.984;37.344
15246.77;67.661;48.984;37.343
15247.77;67.649;48.984;37.343
15248.76;67.66;48.981;37.341
15249.75;67.654;48.984;37.343
15250.75;67.658;48.982;37.341
15251.75;67.639;48.98;37.339
15252.74;67.656;48.978;37.338
15253.74;67.642;48.984;37.343
15254.74;67.635;48.981;37.341
15255.75;67.646;48.983;37.342
15256.73;67.641;48.983;37.342
15257.73;67.66;48.982;37.341
15258.73;67.638;48.982;37.341
15259.71;67.685;48.982;37.342
15260.7;67.657;48.983;37.342
15261.71;67.629;48.983;37.341
15262.69;67.626;48.981;37.34
15263.71;67.661;48.979;37.338
15264.71;67.634;48.982;37.341
15265.71;67.642;48.979;37.337
15266.7;67.635;48.978;37.336
15267.69;67.631;48.982;37.341
15268.68;67.636;48.98;37.339
15269.68;67.64;48.978;37.337
15270.68;67.644;48.981;37.34
15271.69;67.634;48.981;37.339
15272.71;67.652;48.981;37.34
15273.73;67.634;48.981;37.339
15274.74;67.632;48.98;37.338
15275.76;67.631;48.982;37.341
15276.78;67.643;48.981;37.339
15277.77;67.634;48.98;37.339
15278.76;67.65;48.98;37.339
15279.75;67.639;48.982;37.34
15280.76;67.638;48.981;37.339
15281.75;67.651;48.982;37.34
15282.76;67.632;48.982;37.34
15283.76;67.659;48.98;37.34
15284.76;67.639;48.979;37.337
15285.75;67.627;48.98;37.339
15286.72;67.627;48.981;37.339
15287.73;67.633;48.98;37.339
15288.71;67.634;48.979;37.337
15289.7;67.633;48.98;37.338
15290.7;67.636;48.981;37.339
15291.71;67.624;48.98;37.338
15292.7;67.649;48.981;37.339
15293.69;67.637;48.982;37.341
15294.7;67.636;48.979;37.337
15295.69;67.637;48.98;37.338
15296.68;67.635;48.98;37.339
15297.68;67.625;48.98;37.338
15298.67;67.632;48.979;37.337
15299.66;67.648;48.981;37.339
15300.69;67.633;48.98;37.338
15301.69;67.619;48.982;37.34
15302.68;67.636;48.983;37.341
15303.66;67.627;48.98;37.338
15304.65;67.624;48.979;37.337
15305.64;67.639;48.981;37.338
15306.65;67.61;48.98;37.338
15307.65;67.629;48.982;37.339
15308.66;67.62;48.981;37.338
15309.67;67.629;48.981;37.339
15310.69;67.617;48.98;37.337
15311.67;67.621;48.982;37.341
15312.66;67.62;48.981;37.339
15313.66;67.633;48.982;37.339
15314.66;67.618;48.979;37.337
15315.65;67.617;48.98;37.337
15316.65;67.633;48.979;37.337
15317.65;67.643;48.979;37.337
15318.66;67.615;48.98;37.337
15319.64;67.61;48.978;37.335
15320.64;67.622;48.982;37.339
15321.63;67.632;48.98;37.338
15322.61;67.632;48.982;37.339
15323.6;67.616;48.977;37.335
15324.6;67.614;48.979;37.336
15325.61;67.615;48.977;37.335
15326.61;67.625;48.977;37.335
15327.61;67.616;48.98;37.338
15328.62;67.614;48.978;37.336
15329.61;67.622;48.981;37.339
15330.6;67.619;48.979;37.336
15331.61;67.623;48.979;37.337
15332.62;67.609;48.979;37.337
15333.62;67.621;48.977;37.335
15334.62;67.618;48.978;37.336
15335.64;67.611;48.972;37.332
15336.63;67.612;48.979;37.337
15337.62;67.598;48.98;37.337
15338.63;67.609;48.979;37.336
15339.61;67.614;48.979;37.336
15340.62;67.601;48.979;37.335
15341.63;67.611;48.981;37.339
15342.63;67.62;48.979;37.336
15343.63;67.603;48.978;37.335
15344.63;67.608;48.979;37.337
15345.64;67.589;48.977;37.334
15346.65;67.601;48.978;37.335
15347.67;67.618;48.976;37.334
15348.67;67.613;48.978;37.335
15349.66;67.585;48.977;37.334
15350.66;67.603;48.977;37.335
15351.66;67.606;48.979;37.336
15352.65;67.615;48.978;37.335
15353.65;67.608;48.978;37.335
15354.66;67.604;48.979;37.335
15355.67;67.598;48.98;37.337
15356.67;67.617;48.978;37.335
15357.66;67.605;48.979;37.335
15358.66;67.605;48.981;37.338
15359.67;67.601;48.978;37.334
15360.65;67.605;48.98;37.336
15361.64;67.614;48.978;37.334
15362.64;67.608;48.979;37.335
15363.63;67.605;48.978;37.334
15364.64;67.62;48.978;37.336
15365.62;67.587;48.98;37.336
15366.61;67.597;48.98;37.336
15367.61;67.608;48.978;37.335
15368.59;67.604;48.98;37.336
15369.6;67.598;48.978;37.335
15370.59;67.619;48.98;37.337
15371.6;67.605;48.979;37.336
15372.58;67.615;48.976;37.333
15373.57;67.599;48.979;37.336
15374.59;67.597;48.979;37.336
15375.59;67.598;48.979;37.336
15376.58;67.604;48.978;37.335
15377.58;67.602;48.979;37.335
15378.58;67.599;48.979;37.335
15379.58;67.609;48.98;37.337
15380.59;67.605;48.978;37.334
15381.6;67.586;48.979;37.335
15382.62;67.592;48.977;37.334
15383.63;67.597;48.978;37.335
15384.62;67.571;48.978;37.334
15385.62;67.591;48.978;37.335
15386.61;67.593;48.979;37.335
15387.59;67.609;48.979;37.335
15388.58;67.603;48.975;37.332
15389.58;67.599;48.976;37.333
15390.57;67.595;48.977;37.334
15391.58;67.594;48.976;37.333
15392.56;67.574;48.977;37.333
15393.55;67.598;48.978;37.334
15394.56;67.586;48.976;37.333
15395.55;67.586;48.978;37.335
15396.56;67.592;48.977;37.332
15397.56;67.595;48.977;37.333
15398.56;67.573;48.978;37.333
15399.57;67.579;48.978;37.333
15400.56;67.587;48.978;37.335
15401.54;67.574;48.981;37.336
15402.55;67.584;48.977;37.333
15403.54;67.57;48.979;37.335
15404.53;67.595;48.977;37.333
15405.53;67.614;48.976;37.333
15406.54;67.584;48.977;37.333
15407.53;67.594;48.978;37.333
15408.52;67.574;48.977;37.332
15409.51;67.586;48.978;37.333
15410.5;67.573;48.978;37.333
15411.51;67.572;48.975;37.332
15412.49;67.577;48.977;37.333
15413.48;67.585;48.977;37.333
15414.47;67.572;48.977;37.333
15415.47;67.581;48.975;37.33
15416.47;67.592;48.976;37.332
15417.47;67.572;48.975;37.331
15418.49;67.568;48.979;37.334
15419.47;67.599;48.977;37.332
15420.45;67.593;48.973;37.329
15421.44;67.569;48.977;37.332
15422.47;67.572;48.977;37.332
15423.48;67.576;48.976;37.332
15424.49;67.583;48.977;37.332
15425.5;67.578;48.977;37.333
15426.49;67.569;48.975;37.331
15427.5;67.571;48.975;37.331
15428.5;67.567;48.977;37.332
15429.49;67.559;48.975;37.33
15430.49;67.556;48.976;37.331
15431.5;67.58;48.975;37.33
15432.49;67.584;48.975;37.33
15433.5;67.578;48.978;37.333
15434.5;67.581;48.975;37.33
15435.5;67.57;48.979;37.334
15436.48;67.576;48.977;37.333
15437.48;67.557;48.976;37.331
15438.49;67.555;48.977;37.331
15439.49;67.558;48.977;37.332
15440.46;67.584;48.976;37.331
15441.48;67.558;48.977;37.332
15442.48;67.554;48.977;37.332
15443.49;67.538;48.979;37.334
15444.48;67.561;48.978;37.333
15445.48;67.55;48.977;37.331
15446.48;67.569;48.976;37.331
15447.49;67.549;48.977;37.331
15448.5;67.588;48.975;37.331
15449.49;67.566;48.976;37.331
15450.49;67.556;48.977;37.332
15451.5;67.578;48.978;37.332
15452.51;67.555;48.974;37.33
15453.52;67.583;48.975;37.33
15454.51;67.551;48.974;37.329
15455.5;67.55;48.975;37.33
15456.5;67.564;48.977;37.332
15457.49;67.565;48.976;37.331
15458.49;67.558;48.975;37.33
15459.5;67.563;48.975;37.33
15460.5;67.551;48.974;37.329
15461.49;67.555;48.975;37.33
15462.49;67.557;48.972;37.327
15463.49;67.548;48.973;37.328
15464.49;67.544;48.974;37.329
15465.48;67.554;48.974;37.328
15466.49;67.573;48.973;37.328
15467.49;67.566;48.968;37.325
15468.49;67.551;48.973;37.327
15469.48;67.567;48.972;37.327
15470.49;67.535;48.973;37.327
15471.49;67.566;48.974;37.329
15472.49;67.554;48.973;37.327
15473.5;67.556;48.973;37.329
15474.53;67.552;48.975;37.329
15475.53;67.543;48.975;37.33
15476.51;67.551;48.974;37.328
15477.51;67.555;48.971;37.326
15478.51;67.556;48.975;37.329
15479.5;67.563;48.971;37.326
15480.48;67.545;48.972;37.327
15481.48;67.556;48.97;37.325
15482.48;67.546;48.972;37.326
15483.49;67.555;48.972;37.327
15484.5;67.549;48.972;37.327
15485.5;67.537;48.973;37.327
15486.49;67.529;48.974;37.328
15487.49;67.56;48.973;37.328
15488.5;67.54;48.971;37.325
15489.5;67.533;48.973;37.327
15490.52;67.551;48.971;37.326
15491.51;67.544;48.973;37.328
15492.5;67.567;48.973;37.327
15493.49;67.54;48.969;37.323
15494.49;67.56;48.969;37.324
15495.5;67.536;48.972;37.326
15496.48;67.543;48.97;37.324
15497.47;67.534;48.972;37.326
15498.46;67.536;48.972;37.326
15499.46;67.534;48.97;37.324
15500.45;67.526;48.971;37.325
15501.45;67.547;48.972;37.326
15502.43;67.544;48.973;37.327
15503.43;67.533;48.972;37.326
15504.42;67.541;48.972;37.326
15505.42;67.559;48.971;37.326
15506.42;67.557;48.973;37.327
15507.42;67.54;48.973;37.327
15508.41;67.53;48.973;37.327
15509.41;67.523;48.971;37.324
15510.43;67.534;48.972;37.326
15511.43;67.539;48.971;37.326
15512.43;67.55;48.971;37.326
15513.44;67.526;48.971;37.324
15514.43;67.529;48.974;37.327
15515.43;67.52;48.975;37.328
15516.43;67.535;48.971;37.324
15517.43;67.526;48.971;37.325
15518.42;67.536;48.97;37.324
15519.42;67.513;48.971;37.324
15520.43;67.544;48.971;37.326
15521.43;67.538;48.97;37.323
15522.44;67.534;48.971;37.324
15523.43;67.535;48.97;37.324
15524.43;67.523;48.971;37.325
15525.42;67.534;48.97;37.325
15526.41;67.538;48.969;37.323
15527.41;67.527;48.968;37.322
15528.41;67.527;48.971;37.325
15529.4;67.518;48.968;37.321
15530.39;67.515;48.969;37.322
15531.39;67.53;48.969;37.323
15532.37;67.542;48.97;37.324
15533.37;67.521;48.968;37.32
15534.37;67.541;48.968;37.322
15535.38;67.534;48.968;37.322
15536.39;67.534;48.969;37.323
15537.41;67.51;48.969;37.322
15538.41;67.524;48.97;37.324
15539.38;67.528;48.97;37.323
15540.4;67.53;48.967;37.32
15541.41;67.514;48.969;37.322
15542.4;67.511;48.965;37.319
15543.4;67.521;48.965;37.319
15544.4;67.526;48.969;37.323
15545.4;67.507;48.97;37.322
15546.38;67.52;48.967;37.32
15547.4;67.51;48.969;37.322
15548.41;67.508;48.97;37.322
15549.4;67.519;48.969;37.323
15550.4;67.525;48.969;37.322
15551.4;67.516;48.969;37.321
15552.4;67.521;48.969;37.322
15553.39;67.512;48.967;37.32
15554.38;67.508;48.967;37.32
15555.4;67.516;48.966;37.319
15556.41;67.517;48.968;37.322
15557.41;67.518;48.967;37.32
15558.41;67.531;48.968;37.321
15559.42;67.515;48.967;37.32
15560.41;67.519;48.966;37.319
15561.41;67.536;48.967;37.32
15562.4;67.495;48.968;37.321
15563.39;67.511;48.967;37.32
15564.4;67.503;48.968;37.321
15565.38;67.507;48.969;37.321
15566.38;67.512;48.965;37.318
15567.37;67.496;48.967;37.32
15568.38;67.512;48.966;37.318
15569.39;67.508;48.967;37.32
15570.39;67.522;48.966;37.319
15571.39;67.511;48.966;37.318
15572.37;67.519;48.967;37.319
15573.38;67.502;48.967;37.32
15574.4;67.497;48.967;37.319
15575.39;67.493;48.967;37.319
15576.39;67.494;48.966;37.318
15577.37;67.509;48.963;37.316
15578.35;67.502;48.966;37.319
15579.34;67.514;48.966;37.319
15580.34;67.497;48.966;37.319
15581.34;67.491;48.963;37.316
15582.34;67.503;48.966;37.319
15583.35;67.497;48.962;37.315
15584.32;67.506;48.963;37.316
15585.33;67.502;48.963;37.316
15586.32;67.508;48.965;37.318
15587.32;67.506;48.965;37.318
15588.32;67.508;48.965;37.318
15589.31;67.512;48.963;37.316
15590.31;67.498;48.964;37.316
15591.31;67.497;48.965;37.317
15592.31;67.519;48.964;37.316
15593.31;67.508;48.964;37.316
15594.32;67.497;48.962;37.315
15595.3;67.485;48.963;37.315
15596.28;67.503;48.964;37.316
15597.27;67.504;48.965;37.317
15598.27;67.511;48.963;37.316
15599.25;67.498;48.963;37.316
15600.24;67.492;48.966;37.318
15601.24;67.503;48.965;37.318
15602.21;67.49;48.966;37.318
15603.23;67.486;48.965;37.317
15604.22;67.489;48.966;37.318
15605.22;67.486;48.965;37.316
15606.22;67.48;48.966;37.317
15607.24;67.509;48.962;37.314
15608.23;67.498;48.965;37.317
15609.23;67.494;48.966;37.317
15610.24;67.509;48.965;37.317
15611.23;67.499;48.965;37.316
15612.22;67.498;48.964;37.316
15613.22;67.485;48.964;37.316
15614.23;67.486;48.962;37.315
15615.24;67.482;48.965;37.316
15616.23;67.486;48.966;37.318
15617.22;67.477;48.967;37.318
15618.22;67.486;48.963;37.315
15619.22;67.486;48.964;37.316
15620.22;67.486;48.964;37.316
15621.23;67.466;48.967;37.318
15622.23;67.491;48.963;37.315
15623.21;67.48;48.963;37.315
15624.23;67.489;48.966;37.317
15625.22;67.476;48.965;37.316
15626.21;67.49;48.962;37.314
15627.21;67.504;48.964;37.316
15628.22;67.498;48.962;37.314
15629.2;67.489;48.963;37.315
15630.19;67.484;48.964;37.315
15631.17;67.503;48.963;37.315
15632.15;67.488;48.965;37.317
15633.16;67.479;48.963;37.314
15634.14;67.46;48.964;37.315
15635.15;67.481;48.965;37.316
15636.14;67.48;48.962;37.313
15637.14;67.473;48.964;37.316
15638.13;67.487;48.963;37.314
15639.13;67.472;48.961;37.312
15640.11;67.482;48.962;37.314
15641.11;67.461;48.964;37.315
15642.11;67.489;48.962;37.314
15643.1;67.468;48.962;37.313
15644.09;67.484;48.961;37.313
15645.07;67.466;48.96;37.312
15646.07;67.467;48.961;37.312
15647.07;67.471;48.961;37.312
15648.07;67.459;48.964;37.315
15649.06;67.486;48.961;37.313
15650.07;67.46;48.958;37.31
15651.06;67.479;48.962;37.313
15652.06;67.459;48.959;37.311
15653.06;67.466;48.96;37.311
15654.07;67.469;48.96;37.311
15655.06;67.468;48.96;37.311
15656.05;67.477;48.962;37.313
15657.07;67.476;48.961;37.312
15658.08;67.488;48.961;37.313
15659.07;67.465;48.96;37.311
15660.06;67.463;48.96;37.311
15661.05;67.465;48.961;37.313
15662.05;67.455;48.959;37.31
15663.03;67.467;48.959;37.31
15664.02;67.472;48.959;37.31
15665.03;67.444;48.963;37.314
15666.01;67.46;48.962;37.313
15667.02;67.452;48.962;37.312
15668.03;67.473;48.961;37.312
15669.02;67.45;48.961;37.311
15670.03;67.482;48.959;37.311
15671.02;67.467;48.959;37.31
15672.01;67.454;48.959;37.309
15673.01;67.451;48.959;37.31
15674.01;67.458;48.957;37.307
15674.99;67.47;48.958;37.309
15675.99;67.471;48.959;37.31
15676.98;67.478;48.957;37.308
15677.98;67.459;48.959;37.309
15678.96;67.44;48.958;37.309
15679.96;67.467;48.958;37.309
15680.95;67.429;48.957;37.307
15681.96;67.465;48.959;37.31
15682.97;67.46;48.956;37.306
15683.95;67.469;48.956;37.307
15684.95;67.455;48.957;37.308
15685.95;67.455;48.957;37.307
15686.95;67.457;48.957;37.307
15687.94;67.461;48.957;37.307
15688.93;67.445;48.955;37.306
15689.92;67.451;48.957;37.307
15690.91;67.453;48.954;37.305
15691.9;67.445;48.957;37.308
15692.89;67.448;48.956;37.306
15693.9;67.455;48.955;37.305
15694.9;67.459;48.958;37.309
15695.9;67.429;48.954;37.305
15696.9;67.446;48.955;37.306
15697.89;67.459;48.957;37.308
15698.9;67.444;48.957;37.307
15699.9;67.454;48.957;37.307
15700.89;67.449;48.956;37.306
15701.89;67.455;48.954;37.304
15702.89;67.46;48.957;37.307
15703.88;67.445;48.956;37.306
15704.88;67.459;48.953;37.304
15705.85;67.449;48.956;37.306
15706.86;67.427;48.955;37.306
15707.85;67.445;48.951;37.302
15708.86;67.443;48.957;37.307
15709.84;67.441;48.956;37.306
15710.85;67.442;48.955;37.305
15711.84;67.42;48.955;37.305
15712.84;67.437;48.957;37.306
15713.84;67.449;48.956;37.306
15714.83;67.424;48.956;37.306
15715.82;67.446;48.957;37.307
15716.81;67.445;48.955;37.304
15717.81;67.429;48.956;37.306
15718.82;67.44;48.956;37.306
15719.84;67.431;48.956;37.306
15720.86;67.424;48.956;37.305
15721.85;67.425;48.952;37.303
15722.85;67.453;48.955;37.305
15723.85;67.427;48.953;37.303
15724.84;67.441;48.955;37.305
15725.85;67.448;48.953;37.303
15726.85;67.44;48.953;37.304
15727.86;67.411;48.954;37.303
15728.86;67.438;48.954;37.304
15729.85;67.428;48.953;37.303
15730.84;67.409;48.953;37.303
15731.84;67.434;48.954;37.303
15732.84;67.424;48.954;37.304
15733.85;67.436;48.954;37.303
15734.87;67.425;48.954;37.303
15735.89;67.435;48.956;37.305
15736.89;67.445;48.954;37.304
15737.88;67.436;48.954;37.303
15738.9;67.442;48.953;37.302
15739.9;67.429;48.956;37.305
15740.91;67.411;48.953;37.303
15741.93;67.406;48.956;37.305
15742.92;67.428;48.955;37.305
15743.91;67.44;48.951;37.301
15744.91;67.408;48.954;37.303
15745.91;67.427;48.952;37.301
15746.92;67.404;48.954;37.303
15747.94;67.424;48.955;37.304
15748.93;67.388;48.952;37.302
15749.93;67.433;48.955;37.304
15750.94;67.406;48.951;37.3
15751.92;67.419;48.949;37.299
15752.91;67.449;48.953;37.303
15753.94;67.413;48.953;37.302
15754.93;67.417;48.954;37.303
15755.94;67.41;48.951;37.301
15756.93;67.411;48.952;37.301
15757.95;67.405;48.952;37.301
15758.94;67.41;48.954;37.303
15759.92;67.431;48.954;37.303
15760.92;67.432;48.954;37.304
15761.91;67.405;48.949;37.298
15762.9;67.408;48.951;37.3
15763.9;67.422;48.953;37.303
15764.9;67.424;48.954;37.303
15765.91;67.419;48.952;37.302
15766.93;67.403;48.952;37.301
15767.93;67.403;48.95;37.3
15768.94;67.406;48.951;37.3
15769.92;67.407;48.956;37.305
15770.92;67.433;48.954;37.304
15771.91;67.427;48.954;37.303
15772.93;67.4;48.953;37.302
15773.92;67.425;48.955;37.303
15774.92;67.415;48.955;37.303
15775.92;67.402;48.954;37.303
15776.93;67.417;48.953;37.302
15777.94;67.414;48.956;37.304
15778.92;67.402;48.951;37.3
15779.91;67.401;48.951;37.3
15780.91;67.401;48.953;37.302
15781.9;67.402;48.952;37.301
15782.9;67.412;48.951;37.3
15783.91;67.393;48.952;37.301
15784.91;67.41;48.951;37.3
15785.92;67.384;48.953;37.302
15786.9;67.412;48.956;37.304
15787.89;67.414;48.954;37.302
15788.88;67.409;48.953;37.301
15789.87;67.429;48.952;37.302
15790.87;67.4;48.95;37.299
15791.86;67.419;48.952;37.3
15792.86;67.405;48.954;37.303
15793.84;67.422;48.953;37.302
15794.83;67.404;48.954;37.302
15795.84;67.389;48.949;37.298
15796.84;67.409;48.952;37.301
15797.85;67.411;48.953;37.302
15798.85;67.397;48.951;37.3
15799.85;67.401;48.952;37.3
15800.82;67.401;48.954;37.302
15801.83;67.398;48.954;37.303
15802.82;67.391;48.952;37.301
15803.81;67.404;48.947;37.296
15804.81;67.374;48.953;37.301
15805.8;67.387;48.952;37.3
15806.81;67.399;48.951;37.3
15807.8;67.391;48.949;37.298
15808.8;67.405;48.952;37.3
15809.8;67.388;48.951;37.298
15810.79;67.384;48.95;37.298
15811.8;67.376;48.948;37.297
15812.81;67.401;48.95;37.298
15813.79;67.37;48.95;37.298
15814.78;67.383;48.949;37.298
15815.78;67.376;48.948;37.297
15816.77;67.39;48.948;37.297
15817.79;67.387;48.951;37.299
15818.8;67.39;48.946;37.295
15819.83;67.415;48.952;37.3
15820.83;67.401;48.953;37.301
15821.83;67.396;48.952;37.3
15822.83;67.414;48.952;37.3
15823.84;67.392;48.95;37.298
15824.83;67.403;48.951;37.299
15825.82;67.395;48.945;37.294
15826.84;67.393;48.95;37.298
15827.84;67.374;48.948;37.297
15828.84;67.367;48.949;37.297
15829.83;67.382;48.951;37.298
15830.82;67.381;48.951;37.299
15831.82;67.387;48.947;37.296
15832.81;67.386;48.951;37.299
15833.82;67.367;48.949;37.297
15834.82;67.366;48.949;37.296
15835.82;67.397;48.95;37.298
15836.82;67.371;48.946;37.294
15837.82;67.376;48.949;37.296
15838.83;67.379;48.949;37.296
15839.83;67.366;48.948;37.296
15840.82;67.381;48.948;37.296
15841.81;67.372;48.944;37.292
15842.82;67.378;48.948;37.295
15843.79;67.395;48.949;37.297
15844.78;67.366;48.948;37.296
15845.77;67.364;48.945;37.293
15846.77;67.378;48.946;37.295
15847.74;67.361;48.946;37.293
15848.75;67.39;48.949;37.296
15849.77;67.357;48.947;37.294
15850.76;67.361;48.948;37.295
15851.76;67.357;48.944;37.292
15852.74;67.366;48.944;37.292
15853.76;67.366;48.945;37.292
15854.78;67.367;48.947;37.295
15855.78;67.383;48.947;37.294
15856.78;67.388;48.948;37.296
15857.78;67.371;48.944;37.292
15858.79;67.387;48.947;37.295
15859.78;67.369;48.944;37.292
15860.77;67.375;48.945;37.293
15861.76;67.356;48.945;37.292
15862.76;67.368;48.945;37.293
15863.77;67.357;48.945;37.293
15864.78;67.373;48.946;37.294
15865.78;67.357;48.945;37.292
15866.76;67.363;48.944;37.291
15867.76;67.366;48.947;37.294
15868.76;67.361;48.947;37.294
15869.77;67.365;48.945;37.293
15870.78;67.35;48.945;37.292
15871.78;67.311;48.946;37.292
15872.78;67.353;48.946;37.293
15873.76;67.394;48.948;37.295
15874.76;67.358;48.945;37.292
15875.77;67.379;48.948;37.295
15876.77;67.377;48.943;37.291
15877.75;67.345;48.945;37.292
15878.74;67.365;48.947;37.293
15879.74;67.367;48.948;37.295
15880.75;67.35;48.945;37.292
15881.75;67.351;48.943;37.291
15882.76;67.338;48.943;37.29
15883.77;67.381;48.942;37.291
15884.76;67.346;48.943;37.29
