IDs:;240717_13_240712J;13_DNAJB6_00_130_uM;
15602.92;63.17;48.413;36.627
15603.92;63.165;48.411;36.626
15604.92;63.155;48.412;36.627
15605.94;63.148;48.411;36.626
15606.93;63.152;48.412;36.626
15607.92;63.148;48.413;36.627
15608.93;63.158;48.408;36.623
15609.93;63.144;48.412;36.626
15610.94;63.145;48.408;36.622
15611.95;63.163;48.41;36.625
15612.94;63.152;48.407;36.621
15613.93;63.143;48.406;36.621
15614.93;63.139;48.409;36.623
15615.92;63.126;48.41;36.623
15616.91;63.145;48.407;36.621
15617.88;63.158;48.406;36.621
15618.9;63.139;48.409;36.623
15619.91;63.137;48.41;36.624
15620.89;63.152;48.409;36.624
15621.87;63.157;48.407;36.622
15622.88;63.143;48.408;36.622
15623.87;63.153;48.408;36.622
15624.87;63.139;48.408;36.621
15625.88;63.136;48.41;36.623
15626.89;63.162;48.407;36.621
15627.88;63.146;48.408;36.622
15628.87;63.134;48.409;36.623
15629.88;63.145;48.406;36.62
15630.88;63.142;48.409;36.623
15631.9;63.15;48.407;36.621
15632.92;63.147;48.414;36.626
15633.93;63.221;48.408;36.623
15634.91;63.127;48.411;36.625
15635.93;63.158;48.409;36.623
15636.96;63.124;48.41;36.623
15637.96;63.137;48.41;36.624
15638.93;63.161;48.411;36.624
15639.91;63.134;48.411;36.624
15640.93;63.144;48.411;36.624
15641.92;63.135;48.411;36.624
15642.92;63.147;48.407;36.62
15643.93;63.147;48.41;36.623
15644.94;63.138;48.407;36.621
15645.93;63.134;48.41;36.623
15646.92;63.153;48.409;36.622
15647.91;63.147;48.406;36.62
15648.9;63.168;48.406;36.62
15649.89;63.131;48.408;36.622
15650.89;63.128;48.407;36.62
15651.89;63.143;48.407;36.621
15652.88;63.147;48.408;36.621
15653.86;63.133;48.406;36.619
15654.88;63.128;48.407;36.621
15655.88;63.123;48.409;36.622
15656.89;63.127;48.408;36.621
15657.9;63.123;48.405;36.618
15658.9;63.135;48.407;36.621
15659.88;63.127;48.407;36.62
15660.88;63.124;48.405;36.619
15661.88;63.134;48.407;36.62
15662.89;63.14;48.404;36.618
15663.88;63.129;48.407;36.621
15664.87;63.133;48.406;36.62
15665.87;63.145;48.405;36.619
15666.86;63.13;48.406;36.619
15667.86;63.143;48.406;36.62
15668.84;63.13;48.405;36.619
15669.85;63.144;48.405;36.618
15670.84;63.124;48.407;36.62
15671.83;63.128;48.406;36.619
15672.83;63.141;48.404;36.618
15673.83;63.128;48.406;36.62
15674.84;63.122;48.406;36.618
15675.82;63.131;48.406;36.619
15676.81;63.12;48.407;36.619
15677.81;63.122;48.405;36.617
15678.81;63.129;48.405;36.618
15679.82;63.112;48.405;36.617
15680.8;63.124;48.404;36.617
15681.78;63.146;48.403;36.617
15682.77;63.132;48.405;36.619
15683.77;63.134;48.404;36.617
15684.77;63.142;48.405;36.618
15685.77;63.158;48.405;36.618
15686.76;63.129;48.404;36.617
15687.76;63.144;48.404;36.618
15688.76;63.14;48.402;36.615
15689.74;63.117;48.404;36.616
15690.75;63.127;48.404;36.617
15691.75;63.14;48.402;36.614
15692.73;63.144;48.401;36.615
15693.73;63.126;48.403;36.616
15694.74;63.126;48.404;36.617
15695.73;63.124;48.403;36.617
15696.73;63.129;48.404;36.617
15697.74;63.129;48.404;36.618
15698.74;63.12;48.405;36.618
15699.74;63.118;48.402;36.615
15700.75;63.126;48.403;36.615
15701.76;63.14;48.402;36.615
15702.76;63.12;48.402;36.615
15703.77;63.117;48.401;36.614
15704.75;63.118;48.404;36.617
15705.75;63.119;48.4;36.614
15706.73;63.112;48.404;36.616
15707.72;63.138;48.401;36.614
15708.71;63.123;48.404;36.617
15709.68;63.113;48.403;36.615
15710.66;63.12;48.404;36.617
15711.65;63.117;48.403;36.615
15712.67;63.121;48.403;36.616
15713.66;63.12;48.4;36.613
15714.66;63.133;48.4;36.613
15715.66;63.122;48.4;36.613
15716.67;63.125;48.4;36.613
15717.68;63.12;48.399;36.612
15718.67;63.122;48.399;36.612
15719.66;63.13;48.4;36.613
15720.66;63.116;48.403;36.615
15721.65;63.115;48.4;36.613
15722.65;63.125;48.401;36.614
15723.67;63.119;48.4;36.612
15724.66;63.109;48.404;36.616
15725.66;63.123;48.404;36.616
15726.65;63.137;48.4;36.612
15727.65;63.132;48.402;36.615
15728.64;63.121;48.402;36.615
15729.64;63.113;48.401;36.613
15730.64;63.1;48.404;36.616
15731.63;63.104;48.402;36.613
15732.64;63.112;48.404;36.617
15733.66;63.128;48.4;36.612
15734.65;63.122;48.401;36.614
15735.66;63.129;48.399;36.612
15736.65;63.089;48.404;36.615
15737.65;63.117;48.402;36.615
15738.65;63.114;48.401;36.613
15739.63;63.128;48.401;36.614
15740.62;63.108;48.402;36.614
15741.62;63.112;48.4;36.612
15742.62;63.101;48.402;36.614
15743.63;63.107;48.402;36.614
15744.61;63.097;48.401;36.612
15745.6;63.112;48.401;36.613
15746.6;63.121;48.402;36.615
15747.61;63.1;48.401;36.613
15748.6;63.113;48.403;36.615
15749.6;63.114;48.401;36.613
15750.59;63.118;48.4;36.612
15751.6;63.113;48.401;36.613
15752.61;63.12;48.402;36.614
15753.62;63.109;48.401;36.613
15754.61;63.116;48.401;36.614
15755.59;63.121;48.403;36.615
15756.59;63.101;48.404;36.616
15757.61;63.107;48.402;36.614
15758.6;63.129;48.399;36.612
15759.58;63.09;48.401;36.612
15760.57;63.119;48.398;36.61
15761.59;63.099;48.399;36.611
15762.59;63.124;48.399;36.611
15763.57;63.09;48.4;36.611
15764.58;63.121;48.4;36.612
15765.57;63.103;48.4;36.611
15766.58;63.116;48.4;36.613
15767.57;63.1;48.399;36.611
15768.57;63.116;48.399;36.611
15769.57;63.122;48.4;36.612
15770.59;63.109;48.4;36.613
15771.6;63.103;48.399;36.611
15772.6;63.115;48.399;36.611
15773.6;63.118;48.397;36.609
15774.62;63.105;48.4;36.611
15775.61;63.121;48.399;36.611
15776.61;63.106;48.4;36.612
15777.59;63.1;48.401;36.612
15778.59;63.113;48.4;36.612
15779.59;63.099;48.399;36.611
15780.6;63.103;48.4;36.611
15781.58;63.093;48.398;36.609
15782.61;63.101;48.399;36.611
15783.6;63.092;48.397;36.608
15784.6;63.1;48.398;36.609
15785.61;63.099;48.399;36.61
15786.6;63.108;48.397;36.608
15787.59;63.095;48.399;36.611
15788.58;63.094;48.396;36.607
15789.58;63.083;48.399;36.61
15790.58;63.117;48.4;36.611
15791.57;63.107;48.394;36.606
15792.56;63.114;48.394;36.608
15793.56;63.109;48.395;36.607
15794.56;63.097;48.396;36.607
15795.54;63.099;48.396;36.608
15796.55;63.092;48.396;36.607
15797.55;63.105;48.396;36.607
15798.55;63.099;48.397;36.608
15799.54;63.091;48.398;36.609
15800.54;63.101;48.397;36.609
15801.54;63.114;48.395;36.607
15802.53;63.091;48.396;36.607
15803.52;63.091;48.396;36.606
15804.52;63.114;48.396;36.608
15805.53;63.091;48.397;36.608
15806.52;63.105;48.399;36.61
15807.52;63.097;48.395;36.606
15808.52;63.111;48.396;36.607
15809.5;63.096;48.397;36.608
15810.51;63.07;48.398;36.608
15811.53;63.096;48.398;36.609
15812.55;63.075;48.397;36.607
15813.54;63.097;48.395;36.607
15814.54;63.075;48.395;36.606
15815.54;63.086;48.397;36.607
15816.54;63.087;48.395;36.606
15817.52;63.1;48.393;36.605
15818.5;63.091;48.393;36.604
15819.49;63.08;48.394;36.606
15820.47;63.125;48.395;36.606
15821.46;63.085;48.391;36.603
15822.46;63.094;48.393;36.604
15823.46;63.09;48.393;36.604
15824.46;63.081;48.391;36.602
15825.46;63.111;48.392;36.604
15826.47;63.074;48.392;36.603
15827.45;63.087;48.391;36.602
15828.43;63.101;48.393;36.604
15829.44;63.107;48.391;36.602
15830.43;63.084;48.393;36.604
15831.43;63.078;48.393;36.603
15832.43;63.114;48.391;36.602
15833.42;63.087;48.39;36.602
15834.43;63.091;48.391;36.602
15835.44;63.097;48.39;36.602
15836.43;63.089;48.391;36.602
15837.45;63.086;48.391;36.602
15838.43;63.09;48.392;36.603
15839.44;63.079;48.392;36.602
15840.47;63.115;48.389;36.601
15841.47;63.088;48.391;36.602
15842.45;63.097;48.389;36.6
15843.44;63.094;48.391;36.602
15844.44;63.063;48.392;36.602
15845.45;63.127;48.385;36.597
15846.44;63.078;48.389;36.6
15847.43;63.077;48.39;36.601
15848.43;63.085;48.391;36.602
15849.45;63.083;48.392;36.602
15850.44;63.077;48.392;36.603
15851.44;63.069;48.391;36.601
15852.43;63.087;48.391;36.602
15853.44;63.076;48.389;36.599
15854.44;63.071;48.387;36.598
15855.45;63.083;48.386;36.596
15856.44;63.089;48.384;36.595
15857.42;63.09;48.386;36.597
15858.42;63.086;48.39;36.6
15859.42;63.083;48.388;36.598
15860.42;63.096;48.39;36.6
15861.42;63.072;48.389;36.598
15862.42;63.074;48.388;36.598
15863.4;63.08;48.389;36.599
15864.41;63.074;48.387;36.597
15865.39;63.069;48.389;36.599
15866.37;63.083;48.39;36.6
15867.37;63.108;48.388;36.599
15868.37;63.08;48.387;36.597
15869.37;63.077;48.386;36.596
15870.36;63.081;48.388;36.599
15871.37;63.09;48.385;36.596
15872.36;63.079;48.387;36.598
15873.34;63.07;48.387;36.598
15874.34;63.078;48.386;36.596
15875.34;63.059;48.388;36.598
15876.34;63.089;48.387;36.598
15877.35;63.071;48.387;36.597
15878.35;63.077;48.387;36.597
15879.35;63.069;48.388;36.598
15880.36;63.082;48.386;36.596
15881.37;63.082;48.388;36.598
15882.39;63.087;48.388;36.599
15883.39;63.064;48.391;36.6
15884.39;63.068;48.387;36.598
15885.4;63.063;48.389;36.599
15886.42;63.09;48.386;36.597
15887.42;63.055;48.386;36.596
15888.42;63.071;48.385;36.595
15889.42;63.1;48.385;36.596
15890.4;63.071;48.386;36.596
15891.41;63.088;48.384;36.595
15892.43;63.082;48.385;36.596
15893.41;63.08;48.385;36.595
15894.4;63.068;48.385;36.595
15895.39;63.093;48.386;36.596
15896.39;63.051;48.386;36.595
15897.4;63.055;48.385;36.594
15898.39;63.065;48.384;36.594
15899.38;63.063;48.383;36.593
15900.36;63.056;48.384;36.594
15901.34;63.063;48.385;36.595
15902.34;63.047;48.385;36.595
15903.34;63.07;48.383;36.593
15904.34;63.077;48.386;36.596
15905.33;63.078;48.384;36.594
15906.35;63.059;48.386;36.596
15907.34;63.074;48.384;36.594
15908.33;63.068;48.382;36.592
15909.34;63.061;48.386;36.596
15910.34;63.067;48.383;36.593
15911.33;63.066;48.384;36.594
15912.32;63.075;48.384;36.594
15913.33;63.051;48.383;36.592
15914.31;63.075;48.382;36.593
15915.3;63.081;48.382;36.592
15916.3;63.109;48.381;36.591
15917.3;63.073;48.383;36.593
15918.29;63.051;48.384;36.594
15919.31;63.068;48.382;36.592
15920.31;63.047;48.385;36.595
15921.31;63.064;48.383;36.592
15922.32;63.059;48.383;36.593
15923.3;63.062;48.384;36.593
15924.29;63.053;48.384;36.593
15925.28;63.067;48.384;36.594
15926.29;63.055;48.385;36.594
15927.29;63.066;48.386;36.596
15928.29;63.067;48.383;36.593
15929.3;63.058;48.385;36.594
15930.32;63.064;48.383;36.592
15931.3;63.064;48.382;36.592
15932.3;63.074;48.382;36.592
15933.3;63.053;48.382;36.591
15934.28;63.072;48.382;36.592
15935.27;63.065;48.384;36.593
15936.27;63.075;48.383;36.593
15937.25;63.056;48.383;36.592
15938.24;63.068;48.382;36.592
15939.23;63.047;48.385;36.594
15940.22;63.063;48.383;36.593
15941.19;63.066;48.381;36.591
15942.18;63.057;48.382;36.591
15943.17;63.061;48.383;36.592
15944.17;63.068;48.383;36.592
15945.18;63.074;48.381;36.591
15946.19;63.063;48.385;36.594
15947.18;63.056;48.381;36.59
15948.17;63.058;48.384;36.594
15949.17;63.07;48.382;36.591
15950.17;63.056;48.382;36.592
15951.15;63.063;48.382;36.592
15952.16;63.042;48.382;36.591
15953.14;63.048;48.381;36.59
15954.12;63.059;48.38;36.59
15955.12;63.059;48.383;36.593
15956.14;63.044;48.382;36.591
15957.15;63.058;48.381;36.59
15958.15;63.059;48.38;36.59
15959.14;63.033;48.383;36.592
15960.14;63.113;48.383;36.591
15961.14;63.077;48.379;36.589
15962.14;63.042;48.382;36.591
15963.15;63.042;48.381;36.59
15964.16;63.04;48.38;36.589
15965.16;63.062;48.379;36.588
15966.16;63.062;48.38;36.59
15967.16;63.038;48.381;36.59
15968.16;63.064;48.38;36.59
15969.15;63.054;48.38;36.588
15970.16;63.054;48.38;36.589
15971.16;63.056;48.379;36.589
15972.15;63.058;48.377;36.586
15973.14;63.053;48.381;36.589
15974.14;63.047;48.38;36.589
15975.13;63.031;48.379;36.588
15976.14;63.063;48.381;36.59
15977.14;63.046;48.379;36.588
15978.15;63.055;48.381;36.59
15979.17;63.038;48.382;36.59
15980.17;63.04;48.382;36.59
15981.18;63.044;48.379;36.588
15982.18;63.059;48.379;36.588
15983.18;63.038;48.376;36.586
15984.19;63.061;48.378;36.588
15985.18;63.04;48.377;36.585
15986.18;63.053;48.379;36.588
15987.18;63.02;48.381;36.589
15988.19;63.047;48.379;36.587
15989.18;63.062;48.378;36.587
15990.18;63.039;48.379;36.587
15991.18;63.062;48.376;36.585
15992.19;63.044;48.377;36.586
15993.21;63.034;48.376;36.585
15994.19;63.03;48.377;36.585
15995.19;63.047;48.376;36.585
15996.18;63.056;48.376;36.586
15997.18;63.04;48.374;36.582
15998.18;63.044;48.378;36.587
15999.2;63.03;48.377;36.585
16000.22;63.04;48.375;36.584
16001.21;63.026;48.376;36.584
16002.2;63.046;48.375;36.584
16003.2;63.036;48.378;36.586
16004.19;63.049;48.376;36.585
16005.2;63.056;48.375;36.585
16006.2;63.046;48.377;36.585
16007.21;63.046;48.375;36.584
16008.23;63.052;48.374;36.583
16009.22;63.042;48.378;36.586
16010.21;63.038;48.376;36.584
16011.19;63.037;48.376;36.584
16012.2;63.041;48.374;36.582
16013.21;63.064;48.371;36.58
16014.2;63.048;48.373;36.582
16015.19;63.044;48.373;36.582
16016.19;63.041;48.376;36.584
16017.18;63.037;48.374;36.583
16018.16;63.043;48.375;36.584
16019.15;63.033;48.375;36.584
16020.15;63.04;48.372;36.58
16021.17;63.031;48.375;36.584
16022.18;63.036;48.374;36.583
16023.19;63.04;48.373;36.581
16024.18;63.024;48.373;36.581
16025.18;63.024;48.376;36.584
16026.19;63.031;48.374;36.582
16027.17;63.053;48.373;36.581
16028.17;63.03;48.374;36.583
16029.16;63.021;48.376;36.584
16030.14;63.045;48.373;36.582
16031.13;63.029;48.373;36.581
16032.12;63.023;48.377;36.585
16033.12;63.029;48.375;36.583
16034.12;63.028;48.375;36.583
16035.14;63.032;48.372;36.58
16036.12;63.023;48.374;36.582
16037.11;63.032;48.373;36.581
16038.1;63.039;48.374;36.582
16039.09;63.034;48.372;36.58
16040.1;63.019;48.374;36.582
16041.09;63.036;48.372;36.581
16042.09;63.021;48.375;36.582
16043.08;63.044;48.372;36.581
16044.08;63.024;48.373;36.581
16045.08;63.037;48.372;36.58
16046.07;63.019;48.374;36.582
16047.08;63.022;48.372;36.58
16048.07;63.033;48.374;36.582
16049.08;63.01;48.372;36.579
16050.08;63.022;48.374;36.582
16051.09;63.06;48.368;36.577
16052.07;63.027;48.372;36.581
16053.07;63.031;48.373;36.581
16054.08;63.013;48.374;36.581
16055.07;63.047;48.37;36.578
16056.06;63.029;48.371;36.579
16057.07;63.029;48.371;36.58
16058.09;63.029;48.37;36.578
16059.07;63.016;48.374;36.582
16060.07;63.015;48.374;36.582
16061.08;63.028;48.371;36.579
16062.06;63.038;48.368;36.577
16063.03;63.023;48.37;36.577
16064.03;63.013;48.371;36.579
16065.01;63.014;48.373;36.581
16066;63.023;48.372;36.579
16066.99;63.029;48.371;36.579
16067.99;63.022;48.372;36.58
16068.99;63.035;48.37;36.578
16070;63.026;48.369;36.577
16070.98;63.021;48.371;36.578
16071.99;63.019;48.371;36.578
16073.01;63.018;48.372;36.579
16074;63.028;48.369;36.577
16074.98;63.043;48.37;36.578
16075.98;63.015;48.37;36.576
16076.99;63.026;48.369;36.577
16077.98;63.036;48.37;36.578
16078.98;63.014;48.37;36.577
16079.96;63.041;48.37;36.577
16080.97;63.02;48.366;36.574
16081.96;63.014;48.367;36.575
16082.96;63.039;48.367;36.576
16083.97;63.034;48.367;36.575
16084.97;63.018;48.366;36.574
16085.95;63.03;48.367;36.575
16086.93;63.029;48.367;36.575
16087.93;63.011;48.366;36.574
16088.93;63.054;48.361;36.571
16089.93;63.036;48.362;36.57
16090.9;63.013;48.365;36.573
16091.91;63.034;48.364;36.573
16092.93;63.033;48.364;36.572
16093.94;63.011;48.365;36.573
16094.93;63.012;48.366;36.574
16095.93;63.039;48.364;36.572
16096.93;63.017;48.365;36.573
16097.94;63.029;48.365;36.573
16098.93;63.036;48.363;36.571
16099.92;63.034;48.361;36.569
16100.92;63.037;48.365;36.573
16101.92;63.041;48.363;36.572
16102.91;63.02;48.363;36.571
16103.9;63.045;48.365;36.573
16104.91;63.014;48.365;36.572
16105.91;63.006;48.365;36.572
16106.91;63.016;48.364;36.572
16107.92;63.007;48.362;36.569
16108.92;62.999;48.365;36.573
16109.92;63.015;48.362;36.569
16110.92;63.022;48.364;36.571
16111.92;63.024;48.361;36.569
16112.91;63.031;48.363;36.571
16113.92;63.006;48.365;36.572
16114.91;63.005;48.364;36.571
16115.9;63.013;48.364;36.571
16116.9;63.01;48.363;36.57
16117.87;63.037;48.361;36.568
16118.86;63.026;48.362;36.57
16119.85;63.024;48.363;36.57
16120.85;63.006;48.366;36.573
16121.82;63.013;48.364;36.571
16122.84;63.012;48.364;36.572
16123.83;63.016;48.363;36.571
16124.82;63.033;48.361;36.569
16125.82;63.021;48.364;36.571
16126.83;62.999;48.364;36.571
16127.84;63.013;48.364;36.571
16128.83;63.017;48.363;36.571
16129.82;63.009;48.362;36.569
16130.81;63.008;48.363;36.57
16131.81;63.001;48.365;36.572
16132.82;62.991;48.364;36.571
16133.82;63.014;48.365;36.572
16134.8;63.008;48.363;36.57
16135.8;63.021;48.36;36.567
16136.79;63.016;48.363;36.57
16137.79;63.002;48.363;36.571
16138.79;63.011;48.362;36.569
16139.8;63.004;48.363;36.57
16140.8;63.009;48.364;36.57
16141.78;63.014;48.362;36.568
16142.77;63.018;48.365;36.571
16143.78;63.027;48.36;36.567
16144.78;63.005;48.364;36.571
16145.77;63.01;48.363;36.57
16146.75;62.999;48.363;36.569
16147.74;62.995;48.364;36.571
16148.74;63.018;48.362;36.569
16149.72;62.994;48.364;36.57
16150.71;62.995;48.363;36.569
16151.7;63.023;48.36;36.567
16152.69;62.998;48.363;36.57
16153.68;63.003;48.361;36.567
16154.69;62.998;48.361;36.568
16155.67;63.001;48.363;36.57
16156.67;62.998;48.361;36.567
16157.66;63;48.363;36.57
16158.67;63.026;48.357;36.564
16159.65;62.974;48.361;36.567
16160.67;62.994;48.364;36.57
16161.66;63.022;48.358;36.565
16162.66;63.007;48.361;36.568
16163.64;62.993;48.363;36.57
16164.62;63.012;48.36;36.567
16165.64;62.983;48.362;36.568
16166.62;63.015;48.36;36.567
16167.62;63.021;48.357;36.564
16168.63;62.996;48.361;36.567
16169.64;63.018;48.357;36.564
16170.65;62.999;48.36;36.567
16171.66;63.012;48.358;36.565
16172.68;63.004;48.358;36.565
16173.7;63.003;48.36;36.567
16174.72;63.011;48.358;36.565
16175.72;63.006;48.36;36.567
16176.72;62.997;48.36;36.566
16177.71;62.995;48.36;36.566
16178.71;63.009;48.36;36.567
16179.7;62.985;48.359;36.565
16180.7;62.985;48.361;36.568
16181.69;63.003;48.358;36.564
16182.67;62.984;48.36;36.566
16183.67;63.007;48.358;36.564
16184.66;63.003;48.361;36.567
16185.66;62.984;48.36;36.566
16186.67;62.995;48.36;36.566
16187.67;63.01;48.356;36.563
16188.67;63.005;48.356;36.563
16189.67;63.007;48.356;36.563
16190.66;62.993;48.357;36.563
16191.65;62.988;48.359;36.565
16192.63;63.008;48.356;36.563
16193.64;63.016;48.355;36.562
16194.63;62.991;48.358;36.564
16195.63;62.982;48.36;36.566
16196.61;62.992;48.358;36.564
16197.59;62.989;48.356;36.562
16198.58;62.98;48.357;36.563
16199.57;63.011;48.354;36.562
16200.58;63.009;48.354;36.561
16201.59;63.007;48.356;36.563
16202.57;63.019;48.354;36.561
16203.56;62.989;48.356;36.562
16204.56;62.967;48.358;36.563
16205.56;62.994;48.359;36.565
16206.56;62.987;48.358;36.564
16207.54;63.003;48.356;36.562
16208.56;63.009;48.353;36.56
16209.58;63.006;48.355;36.561
16210.57;62.989;48.355;36.56
16211.56;63.001;48.355;36.561
16212.56;62.993;48.354;36.56
16213.55;63.004;48.354;36.56
16214.54;62.994;48.356;36.562
16215.55;63.01;48.356;36.562
16216.53;62.994;48.354;36.56
16217.51;62.991;48.354;36.559
16218.52;62.977;48.357;36.563
16219.51;62.978;48.357;36.563
16220.5;63.003;48.353;36.559
16221.49;62.993;48.356;36.562
16222.49;62.978;48.355;36.561
16223.49;62.989;48.355;36.56
16224.47;62.989;48.355;36.56
16225.46;62.979;48.356;36.562
16226.44;62.997;48.353;36.559
16227.46;62.998;48.355;36.561
16228.45;62.967;48.357;36.562
16229.46;62.979;48.357;36.562
16230.45;62.989;48.355;36.561
16231.45;62.963;48.357;36.562
16232.44;62.988;48.353;36.559
16233.42;62.979;48.357;36.562
16234.42;62.989;48.354;36.56
16235.41;62.993;48.352;36.558
16236.41;63.008;48.351;36.558
16237.42;62.968;48.359;36.563
16238.4;62.984;48.353;36.558
16239.39;62.995;48.352;36.558
16240.39;62.952;48.354;36.559
16241.4;62.973;48.355;36.56
16242.41;62.968;48.355;36.56
16243.42;62.992;48.352;36.558
16244.41;62.987;48.352;36.558
16245.39;62.987;48.352;36.557
16246.39;62.99;48.353;36.558
16247.37;62.985;48.353;36.559
16248.38;62.983;48.351;36.556
16249.37;62.987;48.352;36.558
16250.37;63.018;48.351;36.558
16251.37;62.981;48.352;36.557
16252.36;62.98;48.352;36.558
16253.36;62.984;48.351;36.556
16254.35;62.966;48.35;36.555
16255.36;62.99;48.35;36.556
16256.36;62.977;48.351;36.557
16257.34;62.974;48.349;36.554
16258.34;62.987;48.349;36.554
16259.34;62.993;48.349;36.554
16260.34;62.986;48.35;36.556
16261.34;62.971;48.35;36.554
16262.32;62.976;48.35;36.555
16263.34;62.974;48.35;36.556
16264.35;62.97;48.35;36.555
16265.33;63.016;48.348;36.554
16266.32;62.978;48.349;36.555
16267.32;62.981;48.348;36.554
16268.33;62.989;48.349;36.555
16269.32;62.967;48.349;36.554
16270.33;62.972;48.351;36.556
16271.33;62.976;48.348;36.553
16272.32;62.974;48.347;36.552
16273.3;62.962;48.351;36.556
16274.3;62.981;48.35;36.555
16275.3;62.98;48.348;36.553
16276.28;62.973;48.35;36.555
16277.28;62.983;48.349;36.555
16278.27;62.96;48.35;36.555
16279.27;62.973;48.349;36.555
16280.27;62.999;48.346;36.552
16281.28;62.981;48.348;36.554
16282.29;62.98;48.35;36.555
16283.27;62.965;48.349;36.553
16284.26;62.985;48.348;36.553
16285.26;62.981;48.348;36.554
16286.27;62.978;48.347;36.552
16287.29;62.978;48.347;36.552
16288.29;62.972;48.347;36.553
16289.29;62.952;48.349;36.554
16290.3;62.972;48.347;36.552
16291.29;62.974;48.347;36.552
16292.29;62.966;48.347;36.551
16293.31;62.955;48.347;36.552
16294.32;62.991;48.345;36.55
16295.31;62.975;48.345;36.55
16296.3;62.95;48.346;36.551
16297.3;62.957;48.346;36.551
16298.3;62.981;48.347;36.553
16299.31;62.958;48.344;36.549
16300.3;62.965;48.342;36.547
16301.32;62.957;48.344;36.549
16302.31;62.972;48.344;36.55
16303.3;62.991;48.342;36.548
16304.3;62.944;48.344;36.549
16305.28;62.958;48.345;36.55
16306.27;62.955;48.345;36.55
16307.29;62.961;48.344;36.549
16308.3;62.963;48.345;36.549
16309.3;62.978;48.345;36.55
16310.29;62.954;48.344;36.549
16311.3;62.972;48.342;36.547
16312.29;62.963;48.344;36.549
16313.29;62.97;48.343;36.548
16314.29;62.963;48.344;36.549
16315.28;62.943;48.345;36.55
16316.27;62.963;48.344;36.548
16317.28;62.964;48.343;36.548
16318.29;62.974;48.344;36.549
16319.31;62.962;48.343;36.548
16320.3;62.956;48.34;36.545
16321.28;62.966;48.342;36.547
16322.29;62.969;48.342;36.547
16323.28;62.96;48.343;36.548
16324.27;62.952;48.34;36.545
16325.28;62.957;48.343;36.548
16326.27;62.958;48.339;36.544
16327.26;62.95;48.343;36.547
16328.26;62.967;48.343;36.548
16329.26;62.957;48.342;36.547
16330.27;62.955;48.341;36.546
16331.29;62.966;48.341;36.546
16332.29;62.963;48.344;36.548
16333.29;62.939;48.342;36.546
16334.29;62.962;48.345;36.549
16335.29;62.919;48.344;36.548
16336.3;62.945;48.343;36.547
16337.28;62.983;48.343;36.548
16338.27;62.967;48.34;36.545
16339.26;62.965;48.341;36.546
16340.25;62.941;48.343;36.547
16341.25;62.95;48.342;36.546
16342.25;62.938;48.341;36.545
16343.26;62.958;48.343;36.547
16344.23;62.969;48.34;36.545
16345.22;62.956;48.34;36.545
16346.22;62.968;48.341;36.546
16347.22;62.972;48.34;36.546
16348.21;62.941;48.343;36.547
16349.21;62.951;48.342;36.546
16350.19;62.953;48.341;36.545
16351.17;62.977;48.34;36.545
16352.16;62.944;48.341;36.545
16353.17;62.922;48.344;36.548
16354.18;62.963;48.34;36.545
16355.18;62.948;48.341;36.546
16356.19;62.945;48.341;36.545
16357.17;62.953;48.342;36.546
16358.17;62.945;48.341;36.545
16359.18;62.958;48.34;36.544
16360.19;62.962;48.34;36.544
16361.18;62.96;48.34;36.544
16362.17;62.948;48.342;36.546
16363.17;62.939;48.342;36.547
16364.17;62.939;48.339;36.543
16365.18;62.943;48.341;36.545
16366.16;62.957;48.34;36.544
16367.15;62.959;48.339;36.544
16368.14;62.943;48.342;36.546
16369.14;62.958;48.34;36.544
16370.12;62.95;48.339;36.543
16371.13;62.951;48.34;36.544
16372.12;62.945;48.338;36.543
16373.12;62.963;48.338;36.543
16374.12;62.951;48.339;36.544
16375.12;62.942;48.337;36.542
16376.13;62.976;48.338;36.542
16377.15;62.954;48.34;36.544
16378.13;62.924;48.34;36.544
16379.13;62.958;48.339;36.543
16380.12;62.959;48.338;36.543
16381.13;62.944;48.338;36.542
16382.13;62.944;48.34;36.544
16383.15;62.932;48.339;36.544
16384.15;62.936;48.339;36.543
16385.15;62.943;48.339;36.543
16386.13;62.947;48.339;36.543
16387.13;62.946;48.338;36.542
16388.13;62.935;48.339;36.543
16389.12;62.944;48.339;36.543
16390.12;62.951;48.339;36.543
16391.11;62.949;48.337;36.541
16392.12;62.939;48.337;36.541
16393.12;62.932;48.34;36.544
16394.13;62.954;48.338;36.541
16395.11;62.945;48.339;36.542
16396.11;62.951;48.34;36.544
16397.11;62.944;48.335;36.539
16398.12;62.944;48.338;36.542
16399.13;62.949;48.337;36.541
16400.12;62.945;48.337;36.541
16401.12;62.934;48.339;36.542
16402.12;62.935;48.338;36.542
16403.12;62.929;48.34;36.544
16404.14;62.915;48.34;36.543
16405.13;62.959;48.338;36.542
16406.16;62.932;48.34;36.543
16407.16;62.95;48.337;36.54
16408.14;62.932;48.335;36.538
16409.12;62.921;48.337;36.54
16410.11;62.935;48.338;36.542
16411.1;62.938;48.338;36.541
16412.1;62.945;48.337;36.541
16413.1;62.94;48.336;36.54
16414.1;62.932;48.337;36.541
16415.11;62.935;48.34;36.543
16416.11;62.918;48.335;36.538
16417.1;62.95;48.336;36.54
16418.08;62.953;48.337;36.541
16419.08;62.935;48.337;36.541
16420.07;62.909;48.336;36.539
16421.08;62.925;48.336;36.539
16422.07;62.946;48.332;36.537
