IDs:;240715_02_240712A;02_DNAJB6_05_000_uM;
2518.291;54.683;52.015;38.672
2519.294;54.672;52.013;38.669
2520.303;54.687;52.017;38.673
2521.286;54.676;52.013;38.67
2522.275;54.692;52.015;38.671
2523.275;54.674;52.014;38.67
2524.255;54.677;52.014;38.671
2525.233;54.676;52.014;38.67
2526.253;54.674;52.013;38.67
2527.248;54.671;52.013;38.669
2528.249;54.675;52.014;38.67
2529.252;54.685;52.016;38.671
2530.257;54.688;52.015;38.67
2531.263;54.672;52.015;38.67
2532.272;54.673;52.013;38.669
2533.257;54.684;52.016;38.671
2534.247;54.674;52.014;38.669
2535.248;54.67;52.014;38.67
2536.244;54.677;52.015;38.67
2537.241;54.67;52.015;38.669
2538.228;54.674;52.014;38.67
2539.225;54.672;52.015;38.671
2540.225;54.668;52.013;38.667
2541.223;54.672;52.016;38.67
2542.202;54.682;52.017;38.671
2543.2;54.668;52.014;38.668
2544.202;54.66;52.014;38.668
2545.205;54.669;52.013;38.666
2546.207;54.668;52.015;38.67
2547.194;54.677;52.017;38.67
2548.188;54.665;52.013;38.666
2549.179;54.662;52.012;38.665
2550.158;54.661;52.013;38.666
2551.141;54.666;52.012;38.666
2552.13;54.662;52.012;38.665
2553.125;54.662;52.013;38.666
2554.109;54.679;52.015;38.668
2555.1;54.663;52.013;38.666
2556.098;54.654;52.011;38.664
2557.098;54.665;52.013;38.667
2558.102;54.656;52.012;38.664
2559.081;54.662;52.011;38.664
2560.066;54.651;52.014;38.665
2561.062;54.656;52.012;38.665
2562.06;54.66;52.013;38.664
2563.065;54.656;52.012;38.665
2564.076;54.655;52.012;38.664
2565.094;54.653;52.01;38.662
2566.082;54.649;52.011;38.663
2567.073;54.657;52.011;38.663
2568.077;54.651;52.013;38.664
2569.068;54.658;52.012;38.664
2570.063;54.648;52.012;38.664
2571.054;54.652;52.011;38.662
2572.054;54.65;52.01;38.662
2573.057;54.65;52.01;38.662
2574.042;54.655;52.01;38.662
2575.038;54.653;52.01;38.662
2576.051;54.651;52.01;38.662
2577.041;54.646;52.011;38.661
2578.042;54.646;52.012;38.663
2579.031;54.651;52.009;38.66
2580.035;54.647;52.014;38.664
2581.051;54.648;52.008;38.659
2582.037;54.649;52.008;38.659
2583.034;54.646;52.011;38.662
2584.036;54.65;52.009;38.66
2585.047;54.648;52.01;38.661
2586.033;54.642;52.006;38.657
2587.03;54.643;52.008;38.659
2588.017;54.645;52.009;38.659
2589.021;54.646;52.007;38.658
2590.022;54.642;52.01;38.66
2591.004;54.635;52.009;38.66
2592.019;54.634;52.009;38.658
2593.009;54.642;52.008;38.658
2594.001;54.639;52.004;38.655
2595;54.638;52.007;38.657
2596.002;54.632;52.009;38.66
2597.009;54.633;52.01;38.66
2597.991;54.635;52.009;38.659
2599.007;54.635;52.007;38.656
2599.995;54.636;52.008;38.658
2600.986;54.63;52.007;38.657
2601.977;54.645;52.01;38.658
2602.972;54.63;52.007;38.656
2603.965;54.637;52.006;38.657
2604.961;54.624;52.007;38.655
2605.953;54.64;52.008;38.656
2606.96;54.628;52.007;38.656
2607.946;54.63;52.004;38.653
2608.937;54.63;52.008;38.655
2609.953;54.635;52.006;38.654
2610.951;54.625;52.006;38.655
2611.958;54.622;52.006;38.654
2612.947;54.627;52.007;38.655
2613.948;54.624;52.006;38.655
2614.932;54.626;52.005;38.653
2615.912;54.633;52.008;38.655
2616.895;54.62;52.006;38.654
2617.901;54.627;52.007;38.655
2618.882;54.62;52.005;38.652
2619.881;54.628;52.004;38.652
2620.892;54.622;52.007;38.655
2621.91;54.623;52.005;38.653
2622.901;54.623;52.006;38.653
2623.891;54.621;52.004;38.652
2624.881;54.644;52.009;38.656
2625.86;54.631;52.006;38.654
2626.885;54.622;52.005;38.653
2627.862;54.612;52.005;38.652
2628.853;54.62;52.005;38.653
2629.847;54.614;52.006;38.652
2630.849;54.611;52.01;38.654
2631.847;54.623;52.008;38.655
2632.834;54.615;52.003;38.65
2633.832;54.611;52.003;38.65
2634.841;54.619;52.003;38.65
2635.859;54.611;52.004;38.65
2636.848;54.615;52.002;38.648
2637.844;54.619;52.005;38.651
2638.826;54.606;52.001;38.648
2639.829;54.612;52.002;38.648
2640.838;54.614;52.005;38.651
2641.838;54.617;52.003;38.648
2642.828;54.607;52.003;38.648
2643.827;54.619;52.006;38.652
2644.841;54.605;52.002;38.648
2645.837;54.614;52.002;38.65
2646.831;54.613;52.002;38.647
2647.836;54.609;52.004;38.649
2648.841;54.6;52.001;38.647
2649.851;54.608;52.006;38.651
2650.833;54.615;52.004;38.649
2651.83;54.597;52.002;38.647
2652.814;54.607;52.005;38.65
2653.8;54.607;52.005;38.649
2654.799;54.595;52.002;38.647
2655.804;54.607;52.005;38.65
2656.787;54.605;52.005;38.65
2657.777;54.595;52;38.646
2658.775;54.607;52.005;38.65
2659.759;54.599;52.005;38.65
2660.742;54.609;52.004;38.649
2661.729;54.598;52.001;38.646
2662.72;54.609;52.005;38.648
2663.729;54.606;52.004;38.648
2664.718;54.599;52.002;38.647
2665.712;54.6;52.005;38.649
2666.706;54.625;51.999;38.645
2667.701;54.592;52.003;38.647
2668.693;54.611;52.006;38.65
2669.698;54.607;52.009;38.652
2670.692;54.593;52.004;38.648
2671.69;54.583;52.004;38.648
2672.698;54.59;52.001;38.646
2673.691;54.599;52.006;38.65
2674.669;54.602;52.008;38.651
2675.658;54.59;52.006;38.648
2676.656;54.602;52.004;38.647
2677.639;54.585;52.006;38.649
2678.634;54.594;52.008;38.65
2679.608;54.588;52.004;38.647
2680.599;54.582;52.005;38.647
2681.594;54.581;52.007;38.649
2682.594;54.582;52.007;38.648
2683.58;54.593;52.007;38.649
2684.574;54.599;52.004;38.648
2685.573;54.588;52.005;38.645
2686.55;54.572;52.005;38.647
2687.558;54.58;52.004;38.647
2688.572;54.589;52.007;38.648
2689.563;54.579;52.004;38.646
2690.558;54.585;52.003;38.645
2691.56;54.584;52.005;38.647
2692.568;54.59;51.998;38.641
2693.559;54.588;52.002;38.643
2694.554;54.577;52;38.642
2695.552;54.573;51.999;38.64
2696.555;54.576;52.002;38.642
2697.538;54.578;51.998;38.64
2698.55;54.573;51.995;38.637
2699.539;54.582;52.002;38.643
2700.531;54.578;52;38.642
2701.528;54.569;51.997;38.638
2702.533;54.618;52.009;38.65
2703.52;54.581;52.004;38.644
2704.508;54.586;52;38.641
2705.496;54.584;52.001;38.641
2706.477;54.571;52.001;38.642
2707.465;54.582;51.998;38.64
2708.449;54.577;51.993;38.635
2709.464;54.565;51.998;38.639
2710.46;54.564;51.997;38.638
2711.459;54.565;51.999;38.64
2712.453;54.571;51.995;38.637
2713.462;54.566;51.995;38.636
2714.451;54.565;51.995;38.636
2715.444;54.563;51.995;38.635
2716.422;54.576;51.996;38.636
2717.432;54.56;51.997;38.638
2718.407;54.568;51.998;38.638
2719.416;54.569;51.994;38.633
2720.404;54.565;51.997;38.637
2721.399;54.569;52;38.639
2722.4;54.574;51.995;38.635
2723.404;54.558;51.994;38.634
2724.419;54.57;51.998;38.637
2725.437;54.557;51.995;38.634
2726.433;54.56;51.997;38.636
2727.433;54.568;52.001;38.639
2728.442;54.571;51.997;38.637
2729.426;54.568;51.995;38.634
2730.415;54.57;51.994;38.634
2731.408;54.558;51.997;38.635
2732.417;54.559;51.997;38.637
2733.391;54.56;51.998;38.637
2734.401;54.558;51.995;38.634
2735.385;54.551;51.995;38.633
2736.383;54.559;51.994;38.633
2737.359;54.555;51.993;38.632
2738.362;54.562;51.998;38.636
2739.355;54.555;51.994;38.633
2740.347;54.55;51.992;38.631
2741.334;54.552;51.993;38.631
2742.322;54.545;51.996;38.633
2743.323;54.548;51.993;38.631
2744.306;54.554;51.991;38.629
2745.287;54.553;51.992;38.63
2746.285;54.55;51.992;38.63
2747.293;54.544;51.993;38.631
2748.29;54.545;51.996;38.633
2749.28;54.542;51.993;38.631
2750.278;54.548;51.996;38.633
2751.278;54.545;51.995;38.632
2752.294;54.545;51.996;38.633
2753.291;54.536;51.997;38.632
2754.274;54.543;51.991;38.628
2755.262;54.549;51.993;38.631
2756.283;54.54;51.992;38.629
2757.28;54.542;51.994;38.632
2758.287;54.537;51.994;38.63
2759.27;54.543;51.992;38.629
2760.255;54.543;51.989;38.627
2761.267;54.538;51.992;38.629
2762.278;54.544;51.992;38.63
2763.295;54.539;51.99;38.628
2764.287;54.538;51.99;38.628
2765.29;54.527;51.995;38.63
2766.262;54.556;51.994;38.63
2767.269;54.547;51.992;38.629
2768.252;54.541;51.992;38.629
2769.238;54.549;51.995;38.631
2770.23;54.538;51.993;38.63
2771.232;54.54;51.989;38.626
2772.235;54.53;51.991;38.628
2773.234;54.531;51.992;38.629
2774.22;54.528;51.992;38.629
2775.213;54.528;51.989;38.625
2776.199;54.539;51.996;38.631
2777.197;54.54;51.99;38.626
2778.186;54.53;51.989;38.625
2779.184;54.551;51.993;38.628
2780.2;54.529;51.988;38.623
2781.199;54.528;51.99;38.626
2782.181;54.53;51.993;38.628
2783.161;54.529;51.989;38.625
2784.161;54.526;51.988;38.623
2785.17;54.523;51.989;38.624
2786.183;54.53;51.985;38.621
2787.173;54.529;51.985;38.622
2788.174;54.524;51.984;38.62
2789.18;54.528;51.983;38.619
2790.165;54.526;51.981;38.618
2791.159;54.522;51.984;38.619
2792.16;54.522;51.984;38.619
2793.163;54.525;51.98;38.616
2794.147;54.513;51.983;38.618
2795.136;54.521;51.983;38.619
2796.127;54.524;51.983;38.618
2797.127;54.515;51.982;38.617
2798.132;54.525;51.987;38.622
2799.114;54.52;51.983;38.617
2800.1;54.524;51.982;38.618
2801.092;54.52;51.986;38.621
2802.089;54.518;51.987;38.62
2803.089;54.522;51.984;38.619
2804.059;54.517;51.987;38.621
2805.071;54.514;51.987;38.621
2806.084;54.518;51.985;38.619
2807.076;54.521;51.983;38.619
2808.067;54.517;51.984;38.618
2809.065;54.518;51.984;38.619
2810.056;54.519;51.986;38.62
2811.049;54.51;51.986;38.619
2812.05;54.517;51.985;38.619
2813.038;54.514;51.984;38.617
2814.036;54.519;51.982;38.616
2815.036;54.513;51.983;38.617
2816.021;54.512;51.981;38.615
2817.021;54.505;51.983;38.616
2818.02;54.51;51.986;38.619
2819;54.514;51.98;38.615
2819.997;54.511;51.981;38.615
2820.989;54.508;51.983;38.617
2821.992;54.51;51.982;38.615
2822.972;54.505;51.982;38.614
2823.974;54.507;51.982;38.615
2824.98;54.503;51.982;38.614
2825.966;54.507;51.983;38.615
2826.988;54.504;51.982;38.615
2827.99;54.501;51.984;38.617
2828.971;54.51;51.98;38.613
2829.986;54.505;51.983;38.615
2830.982;54.505;51.983;38.615
2831.979;54.507;51.978;38.611
2832.98;54.509;51.98;38.614
2833.958;54.507;51.98;38.613
2834.938;54.505;51.983;38.615
2835.935;54.517;51.982;38.614
2836.933;54.506;51.979;38.613
2837.911;54.507;51.98;38.612
2838.887;54.503;51.98;38.614
2839.903;54.499;51.983;38.614
2840.894;54.499;51.982;38.615
2841.87;54.506;51.98;38.613
2842.859;54.502;51.978;38.61
2843.852;54.501;51.978;38.611
2844.848;54.499;51.981;38.614
2845.833;54.501;51.982;38.613
2846.833;54.502;51.98;38.613
2847.828;54.498;51.982;38.614
2848.816;54.497;51.98;38.612
2849.815;54.501;51.982;38.614
2850.801;54.493;51.984;38.615
2851.806;54.499;51.981;38.611
2852.8;54.5;51.981;38.613
2853.802;54.496;51.981;38.612
2854.799;54.497;51.98;38.612
2855.792;54.498;51.982;38.613
2856.788;54.497;51.982;38.613
2857.79;54.497;51.982;38.613
2858.775;54.493;51.982;38.613
2859.773;54.491;51.98;38.612
2860.775;54.498;51.98;38.612
2861.78;54.492;51.981;38.612
2862.793;54.491;51.984;38.615
2863.794;54.499;51.98;38.611
2864.796;54.497;51.981;38.613
2865.803;54.489;51.981;38.612
2866.784;54.494;51.98;38.61
2867.768;54.489;51.98;38.611
2868.757;54.491;51.982;38.612
2869.756;54.49;51.982;38.612
2870.756;54.496;51.978;38.61
2871.747;54.492;51.981;38.612
2872.741;54.484;51.981;38.611
2873.728;54.488;51.982;38.612
2874.733;54.493;51.981;38.611
2875.72;54.491;51.98;38.61
2876.719;54.489;51.982;38.612
2877.712;54.491;51.983;38.613
2878.8;54.486;51.98;38.609
2879.829;54.489;51.982;38.611
2880.813;54.49;51.981;38.611
2881.846;54.487;51.983;38.612
2882.821;54.486;51.983;38.613
2883.805;54.487;51.982;38.612
2884.804;54.489;51.981;38.61
2885.801;54.487;51.982;38.611
2886.789;54.482;51.983;38.611
2887.792;54.485;51.982;38.611
2888.786;54.485;51.982;38.611
2889.793;54.486;51.982;38.611
2890.805;54.49;51.983;38.612
2891.813;54.496;51.984;38.613
2892.802;54.481;51.982;38.611
2893.794;54.474;51.991;38.615
2894.79;54.486;51.982;38.609
2895.766;54.482;51.982;38.609
2896.762;54.485;51.983;38.611
2897.77;54.481;51.983;38.611
2898.766;54.481;51.982;38.611
2899.757;54.482;51.982;38.611
2900.757;54.483;51.982;38.611
2901.745;54.481;51.983;38.611
2902.723;54.485;51.981;38.61
2903.733;54.481;51.979;38.607
2904.736;54.48;51.983;38.61
2905.722;54.481;51.98;38.608
2906.727;54.479;51.981;38.609
2907.71;54.479;51.981;38.609
2908.7;54.475;51.981;38.607
2909.696;54.473;51.98;38.607
2910.703;54.473;51.98;38.607
2911.689;54.477;51.977;38.605
2912.678;54.476;51.979;38.607
2913.67;54.476;51.98;38.606
2914.689;54.468;51.978;38.604
2915.686;54.469;51.979;38.606
2916.688;54.47;51.976;38.603
2917.696;54.469;51.977;38.604
2918.704;54.466;51.976;38.602
2919.717;54.465;51.976;38.603
2920.736;54.467;51.976;38.603
2921.734;54.464;51.975;38.602
2922.738;54.468;51.974;38.601
2923.742;54.464;51.974;38.601
2924.72;54.461;51.976;38.602
2925.703;54.461;51.974;38.6
2926.688;54.461;51.975;38.6
2927.678;54.461;51.975;38.602
2928.677;54.46;51.974;38.6
2929.676;54.463;51.974;38.6
2930.654;54.464;51.973;38.6
2931.645;54.464;51.975;38.602
2932.653;54.46;51.974;38.6
2933.648;54.466;51.974;38.601
2934.626;54.46;51.973;38.6
2935.621;54.461;51.975;38.6
2936.616;54.461;51.974;38.601
2937.62;54.457;51.973;38.599
2938.607;54.463;51.973;38.599
2939.594;54.464;51.974;38.599
2940.588;54.459;51.975;38.6
2941.565;54.458;51.972;38.597
2942.575;54.461;51.974;38.6
2943.579;54.457;51.973;38.598
2944.587;54.459;51.974;38.6
2945.572;54.459;51.974;38.599
2946.568;54.456;51.973;38.6
2947.571;54.459;51.976;38.601
2948.578;54.452;51.973;38.598
2949.589;54.456;51.974;38.598
2950.585;54.452;51.973;38.597
2951.582;54.452;51.974;38.598
2952.593;54.454;51.974;38.598
2953.607;54.455;51.975;38.6
2954.624;54.462;51.976;38.6
2955.622;54.457;51.975;38.601
2956.625;54.455;51.973;38.597
2957.631;54.449;51.974;38.6
2958.637;54.454;51.973;38.597
2959.627;54.459;51.973;38.598
2960.617;54.452;51.972;38.596
2961.62;54.452;51.972;38.597
2962.615;54.453;51.972;38.597
2963.604;54.449;51.972;38.596
2964.585;54.45;51.971;38.595
2965.597;54.45;51.972;38.597
2966.592;54.449;51.971;38.595
2967.587;54.449;51.974;38.597
2968.588;54.448;51.972;38.596
2969.578;54.45;51.972;38.596
2970.578;54.45;51.973;38.597
2971.59;54.452;51.974;38.597
2972.588;54.448;51.974;38.598
2973.564;54.449;51.974;38.598
2974.55;54.451;51.972;38.596
2975.543;54.442;51.975;38.598
2976.545;54.447;51.973;38.597
2977.561;54.449;51.972;38.595
2978.553;54.449;51.973;38.597
2979.54;54.447;51.972;38.596
2980.526;54.442;51.972;38.595
2981.515;54.446;51.971;38.595
2982.508;54.446;51.97;38.595
2983.504;54.441;51.973;38.595
2984.496;54.446;51.972;38.596
2985.514;54.444;51.972;38.594
2986.534;54.443;51.972;38.596
2987.526;54.451;51.97;38.594
2988.52;54.445;51.973;38.596
2989.526;54.441;51.974;38.596
2990.535;54.442;51.973;38.596
2991.529;54.445;51.973;38.595
2992.55;54.437;51.974;38.596
2993.547;54.443;51.972;38.594
2994.548;54.443;51.972;38.596
2995.535;54.44;51.974;38.596
2996.544;54.446;51.973;38.596
2997.542;54.44;51.975;38.598
2998.539;54.443;51.973;38.596
2999.518;54.439;51.974;38.595
3000.505;54.441;51.973;38.595
3001.486;54.442;51.973;38.595
3002.469;54.445;51.972;38.595
3003.466;54.437;51.972;38.593
3004.469;54.441;51.972;38.594
3005.477;54.438;51.973;38.594
3006.475;54.434;51.974;38.596
3007.476;54.44;51.972;38.595
3008.454;54.435;51.972;38.594
3009.444;54.44;51.971;38.593
3010.441;54.436;51.973;38.595
3011.443;54.435;51.97;38.592
3012.428;54.435;51.972;38.594
3013.417;54.438;51.973;38.595
3014.411;54.439;51.973;38.596
3015.411;54.445;51.971;38.593
3016.415;54.436;51.976;38.597
3017.425;54.436;51.975;38.596
3018.44;54.432;51.974;38.594
3019.435;54.438;51.973;38.594
3020.46;54.435;51.973;38.594
3021.461;54.432;51.975;38.595
3022.465;54.432;51.973;38.593
3023.442;54.429;51.971;38.592
3024.423;54.431;51.974;38.594
3025.414;54.439;51.971;38.592
3026.413;54.431;51.972;38.592
3027.418;54.43;51.973;38.593
3028.393;54.431;51.972;38.593
3029.388;54.426;51.969;38.589
3030.397;54.425;51.97;38.59
3031.39;54.425;51.968;38.588
3032.391;54.43;51.968;38.588
3033.39;54.421;51.971;38.59
3034.395;54.424;51.969;38.589
3035.382;54.423;51.969;38.589
3036.378;54.427;51.969;38.589
3037.384;54.421;51.97;38.59
3038.383;54.42;51.97;38.59
3039.383;54.416;51.97;38.589
3040.388;54.425;51.969;38.589
3041.387;54.421;51.97;38.589
3042.386;54.427;51.971;38.589
3043.381;54.422;51.971;38.59
3044.382;54.421;51.971;38.591
3045.358;54.425;51.971;38.59
3046.34;54.42;51.971;38.59
3047.329;54.421;51.968;38.589
3048.317;54.42;51.968;38.588
3049.309;54.42;51.97;38.588
3050.312;54.419;51.969;38.589
3051.317;54.419;51.969;38.589
3052.331;54.419;51.97;38.589
3053.316;54.422;51.968;38.587
3054.303;54.419;51.97;38.59
3055.301;54.421;51.971;38.59
3056.295;54.414;51.97;38.588
3057.292;54.417;51.97;38.589
3058.291;54.417;51.968;38.586
3059.281;54.415;51.969;38.587
3060.296;54.417;51.969;38.587
3061.294;54.409;51.969;38.586
3062.301;54.411;51.97;38.588
3063.301;54.42;51.967;38.587
3064.28;54.412;51.97;38.588
3065.296;54.413;51.97;38.587
3066.299;54.413;51.97;38.588
3067.292;54.409;51.971;38.588
3068.289;54.411;51.97;38.586
3069.268;54.415;51.969;38.586
3070.256;54.412;51.968;38.586
3071.244;54.41;51.969;38.587
3072.239;54.413;51.969;38.586
3073.243;54.409;51.969;38.587
3074.235;54.409;51.966;38.583
3075.23;54.41;51.968;38.585
3076.236;54.41;51.968;38.585
3077.248;54.412;51.967;38.584
3078.246;54.41;51.968;38.587
3079.246;54.407;51.968;38.585
3080.258;54.412;51.967;38.584
3081.244;54.403;51.967;38.584
3082.242;54.405;51.968;38.584
3083.243;54.404;51.968;38.585
3084.264;54.404;51.969;38.586
3085.259;54.407;51.967;38.583
3086.263;54.405;51.966;38.583
3087.27;54.404;51.966;38.582
3088.279;54.402;51.967;38.584
3089.29;54.406;51.966;38.583
3090.29;54.403;51.967;38.584
3091.292;54.398;51.966;38.582
3092.283;54.402;51.966;38.583
3093.277;54.397;51.967;38.582
3094.279;54.402;51.965;38.581
3095.289;54.399;51.968;38.585
3096.274;54.402;51.967;38.583
3097.276;54.4;51.965;38.581
3098.261;54.4;51.968;38.584
3099.236;54.397;51.967;38.582
3100.222;54.393;51.965;38.581
3101.222;54.398;51.964;38.58
3102.228;54.4;51.966;38.582
3103.205;54.406;51.967;38.581
3104.22;54.404;51.966;38.582
3105.214;54.396;51.967;38.582
3106.189;54.4;51.967;38.583
3107.208;54.397;51.967;38.582
3108.218;54.398;51.967;38.582
3109.233;54.395;51.967;38.582
3110.232;54.394;51.966;38.581
3111.239;54.395;51.967;38.582
3112.228;54.392;51.966;38.58
3113.222;54.394;51.967;38.582
3114.221;54.394;51.967;38.583
3115.227;54.393;51.967;38.582
3116.233;54.391;51.967;38.581
3117.25;54.395;51.967;38.581
3118.242;54.395;51.967;38.582
3119.237;54.394;51.965;38.58
3120.236;54.388;51.967;38.582
3121.244;54.395;51.964;38.579
3122.225;54.397;51.965;38.58
3123.207;54.389;51.967;38.582
3124.194;54.389;51.966;38.58
3125.184;54.393;51.965;38.58
3126.178;54.391;51.965;38.58
3127.176;54.392;51.966;38.58
3128.178;54.388;51.966;38.58
3129.159;54.388;51.966;38.58
3130.147;54.386;51.969;38.582
3131.146;54.39;51.965;38.58
3132.137;54.387;51.967;38.58
3133.139;54.4;51.963;38.58
3134.14;54.379;51.966;38.579
3135.136;54.39;51.964;38.579
3136.122;54.378;51.966;38.579
3137.125;54.384;51.965;38.579
3138.125;54.39;51.965;38.58
3139.129;54.384;51.963;38.577
3140.12;54.396;51.963;38.579
3141.115;54.39;51.967;38.581
3142.115;54.385;51.966;38.579
3143.092;54.381;51.966;38.579
3144.083;54.39;51.966;38.58
3145.077;54.387;51.965;38.579
3146.083;54.378;51.966;38.579
3147.064;54.384;51.966;38.58
3148.053;54.393;51.961;38.576
3149.047;54.39;51.961;38.576
3150.045;54.38;51.966;38.578
3151.047;54.374;51.964;38.576
3152.057;54.382;51.965;38.578
3153.04;54.382;51.964;38.577
3154.058;54.385;51.965;38.578
3155.048;54.384;51.963;38.577
3156.046;54.377;51.962;38.575
3157.051;54.377;51.964;38.576
3158.058;54.377;51.964;38.576
3159.068;54.382;51.963;38.576
3160.082;54.374;51.965;38.576
3161.068;54.38;51.963;38.575
3162.058;54.375;51.962;38.573
3163.048;54.373;51.962;38.573
3164.045;54.374;51.963;38.576
3165.042;54.374;51.961;38.573
3166.044;54.376;51.963;38.575
3167.045;54.375;51.961;38.573
3168.047;54.371;51.961;38.573
3169.047;54.379;51.963;38.575
3170.042;54.38;51.962;38.572
3171.031;54.373;51.962;38.573
3172.035;54.371;51.963;38.574
3173.036;54.369;51.961;38.572
3174.018;54.374;51.963;38.574
3175.006;54.371;51.961;38.572
3176.001;54.369;51.96;38.571
3177;54.366;51.961;38.571
3177.992;54.368;51.962;38.573
3178.979;54.371;51.959;38.57
3179.968;54.374;51.959;38.571
3180.97;54.368;51.961;38.573
3181.967;54.367;51.961;38.572
3182.967;54.372;51.96;38.573
3183.975;54.374;51.958;38.57
3184.984;54.37;51.959;38.571
3185.972;54.364;51.959;38.569
3186.961;54.367;51.958;38.568
3187.961;54.361;51.96;38.571
3188.964;54.366;51.958;38.569
3189.947;54.363;51.961;38.572
3190.94;54.36;51.959;38.57
3191.936;54.368;51.956;38.567
3192.934;54.365;51.959;38.571
3193.936;54.362;51.959;38.57
3194.938;54.362;51.958;38.568
3195.942;54.365;51.962;38.573
3196.95;54.361;51.957;38.568
3197.96;54.363;51.958;38.569
3198.944;54.361;51.957;38.566
3199.961;54.373;51.957;38.569
3200.949;54.362;51.958;38.568
3201.939;54.35;51.955;38.565
3202.964;54.352;51.954;38.563
3203.96;54.348;51.955;38.564
3204.96;54.351;51.956;38.565
3205.961;54.354;51.955;38.565
3206.968;54.356;51.957;38.568
3207.975;54.36;51.955;38.565
3208.972;54.358;51.954;38.565
3209.973;54.351;51.953;38.561
3210.968;54.348;51.955;38.564
3211.965;54.356;51.954;38.563
3212.968;54.351;51.954;38.564
3213.989;54.353;51.952;38.56
3215.003;54.348;51.952;38.562
3215.988;54.34;51.951;38.559
3216.989;54.352;51.95;38.56
3217.977;54.345;51.952;38.561
3218.971;54.333;51.949;38.558
3219.974;54.342;51.95;38.559
3220.978;54.344;51.948;38.557
3221.965;54.342;51.95;38.559
3222.985;54.329;51.952;38.558
3223.98;54.324;51.95;38.556
3224.972;54.338;51.95;38.559
3225.977;54.335;51.95;38.558
3226.959;54.329;51.947;38.554
3227.952;54.338;51.949;38.558
3228.961;54.342;51.948;38.556
3229.953;54.341;51.948;38.557
3230.939;54.328;51.95;38.557
3231.939;54.342;51.947;38.556
3232.944;54.347;51.95;38.559
3233.933;54.341;51.948;38.557
3234.907;54.319;51.948;38.555
3235.926;54.338;51.949;38.557
3236.92;54.32;51.947;38.554
3237.914;54.323;51.946;38.553
3238.913;54.327;51.947;38.555
3239.894;54.324;51.948;38.555
3240.887;54.335;51.947;38.555
3241.886;54.337;51.95;38.558
3242.871;54.341;51.949;38.558
3243.87;54.331;51.948;38.555
3244.878;54.329;51.947;38.555
3245.875;54.345;51.945;38.554
3246.876;54.322;51.946;38.553
3247.857;54.337;51.947;38.555
3248.875;54.311;51.947;38.553
3249.872;54.332;51.949;38.556
3250.883;54.332;51.948;38.554
3251.885;54.32;51.949;38.555
3252.86;54.329;51.946;38.554
3253.869;54.333;51.947;38.555
3254.861;54.337;51.947;38.556
3255.868;54.33;51.946;38.554
3256.846;54.33;51.946;38.553
3257.856;54.318;51.946;38.552
3258.842;54.331;51.947;38.554
3259.864;54.329;51.947;38.554
3260.858;54.334;51.946;38.553
3261.858;54.334;51.949;38.556
3262.861;54.329;51.947;38.555
3263.87;54.329;51.949;38.555
3264.849;54.323;51.95;38.556
3265.832;54.317;51.947;38.553
3266.817;54.321;51.945;38.551
3267.817;54.329;51.95;38.556
3268.824;54.326;51.947;38.554
3269.816;54.329;51.948;38.555
3270.804;54.327;51.949;38.555
3271.801;54.328;51.947;38.553
3272.783;54.311;51.945;38.55
3273.785;54.319;51.947;38.553
3274.811;54.334;51.948;38.556
3275.825;54.319;51.945;38.55
3276.822;54.327;51.949;38.555
3277.816;54.321;51.948;38.554
3278.806;54.318;51.947;38.553
3279.807;54.332;51.951;38.557
3280.791;54.335;51.949;38.556
3281.774;54.332;51.949;38.555
3282.762;54.33;51.95;38.556
3283.758;54.309;51.95;38.555
3284.743;54.331;51.949;38.556
3285.736;54.333;51.946;38.553
3286.731;54.312;51.947;38.552
3287.734;54.32;51.946;38.552
3288.739;54.322;51.952;38.556
3289.723;54.32;51.951;38.556
3290.741;54.311;51.95;38.554
3291.736;54.322;51.951;38.556
3292.736;54.318;51.946;38.551
3293.746;54.326;51.951;38.556
3294.762;54.327;51.948;38.553
3295.748;54.322;51.949;38.554
3296.769;54.32;51.946;38.552
3297.767;54.315;51.948;38.553
3298.774;54.31;51.946;38.55
3299.782;54.322;51.949;38.554
3300.796;54.303;51.947;38.551
3301.811;54.322;51.947;38.551
3302.798;54.313;51.947;38.552
3303.793;54.311;51.948;38.552
3304.806;54.312;51.947;38.552
3305.801;54.322;51.951;38.555
3306.786;54.32;51.951;38.555
3307.79;54.309;51.949;38.553
3308.786;54.305;51.949;38.552
3309.777;54.304;51.948;38.552
3310.791;54.305;51.947;38.551
3311.789;54.32;51.948;38.553
3312.793;54.318;51.948;38.552
3313.779;54.316;51.95;38.554
3314.802;54.3;51.949;38.552
3315.786;54.301;51.945;38.549
3316.797;54.321;51.946;38.55
3317.813;54.309;51.948;38.552
3318.804;54.322;51.948;38.552
3319.798;54.301;51.947;38.55
3320.796;54.298;51.948;38.551
3321.8;54.303;51.945;38.548
3322.809;54.31;51.949;38.553
3323.802;54.302;51.946;38.549
3324.796;54.317;51.948;38.552
3325.792;54.304;51.946;38.55
3326.792;54.316;51.947;38.55
3327.767;54.311;51.948;38.551
3328.772;54.302;51.946;38.548
3329.751;54.316;51.948;38.551
3330.764;54.315;51.949;38.553
3331.78;54.296;51.949;38.55
3332.772;54.302;51.947;38.55
3333.767;54.314;51.947;38.55
3334.766;54.311;51.947;38.55
3335.752;54.312;51.949;38.552
3336.749;54.312;51.947;38.549
