IDs:;240715_07_240712F;07_DNAJB6_00_658_uM;;*shifted by 3 s
Concentration [uM]:;0.658;;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3];
3127.841;56.013;51.713;38.728;
3128.832;56.016;51.714;38.73;
3129.827;56.01;51.714;38.73;
3130.828;56.005;51.714;38.729;
3131.836;56.011;51.714;38.729;
3132.828;56.003;51.716;38.73;
3133.825;56.005;51.714;38.728;
3134.822;55.997;51.716;38.731;
3135.822;56.009;51.714;38.728;
3136.825;56.003;51.716;38.729;
3137.831;56.004;51.713;38.727;
3138.83;56.003;51.714;38.728;
3139.827;55.978;51.712;38.725;
3140.833;55.992;51.714;38.728;
3141.819;55.991;51.715;38.73;
3142.821;56.007;51.714;38.728;
3143.821;56.007;51.714;38.727;
3144.824;55.999;51.717;38.731;
3145.809;55.985;51.715;38.728;
3146.812;55.992;51.716;38.73;
3147.824;55.995;51.712;38.725;
3148.828;55.989;51.714;38.727;
3149.844;55.99;51.714;38.727;
3150.846;55.978;51.716;38.73;
3151.826;55.998;51.714;38.726;
3152.816;55.992;51.713;38.725;
3153.82;55.985;51.714;38.727;
3154.814;55.985;51.714;38.727;
3155.808;55.982;51.712;38.726;
3156.81;55.985;51.714;38.727;
3157.817;55.988;51.713;38.725;
3158.809;55.985;51.714;38.726;
3159.804;55.965;51.713;38.726;
3160.803;55.977;51.714;38.726;
3161.805;55.99;51.714;38.726;
3162.813;55.998;51.714;38.724;
3163.842;55.988;51.715;38.727;
3164.842;55.981;51.713;38.725;
3165.85;55.993;51.714;38.725;
3166.847;55.963;51.711;38.722;
3167.844;55.981;51.714;38.726;
3168.848;55.969;51.714;38.725;
3169.847;55.972;51.714;38.725;
3170.838;55.964;51.716;38.729;
3171.834;55.972;51.713;38.724;
3172.832;55.98;51.715;38.726;
3173.817;55.972;51.714;38.725;
3174.81;55.984;51.713;38.724;
3175.816;55.976;51.714;38.725;
3176.803;55.969;51.715;38.726;
3177.797;55.972;51.714;38.725;
3178.804;55.97;51.714;38.724;
3179.806;55.973;51.714;38.724;
3180.8;55.974;51.712;38.723;
3181.796;55.977;51.714;38.723;
3182.797;55.97;51.712;38.722;
3183.81;55.973;51.715;38.725;
3184.803;55.964;51.715;38.724;
3185.798;55.961;51.715;38.724;
3186.8;55.967;51.714;38.723;
3187.786;55.946;51.711;38.72;
3188.786;55.977;51.713;38.721;
3189.791;55.957;51.714;38.724;
3190.784;55.96;51.712;38.721;
3191.773;55.966;51.713;38.723;
3192.782;55.968;51.714;38.723;
3193.781;55.964;51.714;38.722;
3194.779;55.963;51.714;38.723;
3195.773;55.957;51.713;38.722;
3196.786;55.968;51.714;38.723;
3197.773;55.961;51.714;38.724;
3198.759;55.962;51.712;38.72;
3199.763;55.957;51.715;38.723;
3200.759;55.957;51.713;38.722;
3201.764;55.967;51.713;38.722;
3202.756;55.953;51.713;38.722;
3203.762;55.952;51.712;38.721;
3204.756;55.959;51.714;38.721;
3205.752;55.938;51.71;38.719;
3206.737;55.958;51.712;38.719;
3207.728;55.95;51.712;38.72;
3208.726;55.956;51.713;38.721;
3209.732;55.954;51.714;38.721;
3210.747;55.927;51.713;38.721;
3211.739;55.95;51.713;38.72;
3212.735;55.925;51.713;38.721;
3213.739;55.947;51.713;38.72;
3214.719;55.946;51.713;38.72;
3215.721;55.926;51.711;38.719;
3216.724;55.959;51.713;38.719;
3217.735;55.951;51.714;38.721;
3218.741;55.955;51.714;38.72;
3219.762;55.951;51.714;38.721;
3220.769;55.927;51.711;38.717;
3221.771;55.954;51.715;38.721;
3222.774;55.921;51.712;38.718;
3223.773;55.951;51.715;38.722;
3224.766;55.919;51.712;38.719;
3225.761;55.915;51.711;38.718;
3226.747;55.947;51.716;38.721;
3227.739;55.961;51.72;38.724;
3228.722;55.925;51.711;38.716;
3229.717;55.932;51.714;38.719;
3230.722;55.941;51.714;38.72;
3231.729;55.923;51.71;38.716;
3232.735;55.921;51.711;38.716;
3233.74;55.916;51.709;38.714;
3234.737;55.916;51.712;38.718;
3235.739;55.953;51.711;38.716;
3236.722;55.938;51.714;38.718;
3237.72;55.93;51.715;38.72;
3238.7;55.92;51.711;38.716;
3239.685;55.917;51.709;38.714;
3240.679;55.94;51.711;38.716;
3241.662;55.911;51.71;38.715;
3242.647;55.936;51.712;38.716;
3243.64;55.935;51.713;38.716;
3244.653;55.907;51.711;38.714;
3245.665;55.94;51.712;38.715;
3246.682;55.907;51.712;38.716;
3247.697;55.926;51.714;38.718;
3248.71;55.91;51.71;38.713;
3249.696;55.94;51.712;38.716;
3250.688;55.93;51.713;38.718;
3251.685;55.907;51.712;38.715;
3252.688;55.901;51.711;38.714;
3253.688;55.931;51.714;38.716;
3254.668;55.933;51.713;38.715;
3255.679;55.927;51.714;38.717;
3256.66;55.936;51.713;38.716;
3257.639;55.931;51.712;38.716;
3258.641;55.901;51.709;38.712;
3259.638;55.951;51.716;38.718;
3260.63;55.944;51.717;38.72;
3261.626;55.917;51.714;38.716;
3262.639;55.922;51.715;38.718;
3263.631;55.895;51.711;38.713;
3264.631;55.929;51.714;38.716;
3265.612;55.897;51.712;38.714;
3266.603;55.897;51.712;38.713;
3267.604;55.914;51.713;38.716;
3268.613;55.897;51.712;38.712;
3269.6;55.916;51.713;38.715;
3270.596;55.896;51.71;38.713;
3271.596;55.921;51.713;38.714;
3272.601;55.891;51.711;38.712;
3273.613;55.922;51.714;38.714;
3274.601;55.92;51.713;38.713;
3275.623;55.914;51.714;38.716;
3276.624;55.898;51.71;38.71;
3277.637;55.892;51.711;38.712;
3278.632;55.889;51.712;38.713;
3279.633;55.909;51.713;38.714;
3280.635;55.886;51.711;38.711;
3281.642;55.881;51.711;38.712;
3282.652;55.886;51.709;38.709;
3283.665;55.888;51.712;38.712;
3284.681;55.882;51.713;38.713;
3285.666;55.887;51.712;38.712;
3286.686;55.908;51.713;38.713;
3287.678;55.907;51.714;38.713;
3288.671;55.884;51.71;38.709;
3289.667;55.882;51.711;38.711;
3290.66;55.884;51.712;38.712;
3291.652;55.883;51.712;38.712;
3292.645;55.885;51.709;38.709;
3293.626;55.884;51.711;38.711;
3294.632;55.881;51.712;38.711;
3295.632;55.924;51.717;38.715;
3296.645;55.899;51.714;38.713;
3297.641;55.876;51.712;38.71;
3298.637;55.876;51.714;38.713;
3299.62;55.878;51.713;38.712;
3300.612;55.872;51.713;38.711;
3301.608;55.878;51.712;38.711;
3302.616;55.883;51.711;38.71;
3303.608;55.873;51.712;38.71;
3304.594;55.877;51.711;38.709;
3305.59;55.879;51.712;38.71;
3306.592;55.874;51.711;38.709;
3307.59;55.872;51.713;38.71;
3308.59;55.869;51.712;38.71;
3309.604;55.887;51.716;38.714;
3310.598;55.866;51.713;38.71;
3311.577;55.865;51.713;38.711;
3312.556;55.871;51.711;38.708;
3313.571;55.901;51.714;38.711;
3314.59;55.869;51.714;38.711;
3315.602;55.867;51.714;38.712;
3316.595;55.892;51.716;38.713;
3317.581;55.869;51.714;38.711;
3318.575;55.866;51.712;38.709;
3319.589;55.866;51.715;38.711;
3320.593;55.869;51.713;38.709;
3321.587;55.883;51.715;38.712;
3322.595;55.868;51.714;38.711;
3323.595;55.868;51.712;38.709;
3324.588;55.875;51.712;38.708;
3325.576;55.866;51.711;38.708;
3326.571;55.867;51.711;38.706;
3327.57;55.888;51.714;38.709;
3328.582;55.864;51.713;38.708;
3329.567;55.864;51.714;38.709;
3330.542;55.86;51.714;38.709;
3331.527;55.854;51.717;38.713;
3332.541;55.859;51.713;38.707;
3333.56;55.858;51.715;38.711;
3334.561;55.854;51.713;38.71;
3335.568;55.856;51.715;38.709;
3336.56;55.848;51.716;38.71;
3337.561;55.867;51.713;38.708;
3338.572;55.863;51.712;38.707;
3339.584;55.853;51.716;38.71;
3340.57;55.874;51.717;38.711;
3341.561;55.852;51.715;38.709;
3342.558;55.846;51.718;38.713;
3343.561;55.874;51.718;38.711;
3344.58;55.853;51.716;38.709;
3345.568;55.855;51.714;38.708;
3346.557;55.844;51.715;38.709;
3347.55;55.848;51.716;38.71;
3348.545;55.851;51.716;38.71;
3349.544;55.849;51.715;38.709;
3350.544;55.839;51.719;38.712;
3351.548;55.848;51.716;38.708;
3352.552;55.841;51.717;38.711;
3353.539;55.841;51.721;38.713;
3354.533;55.832;51.719;38.712;
3355.525;55.842;51.718;38.71;
3356.519;55.84;51.718;38.711;
3357.519;55.841;51.716;38.708;
3358.513;55.833;51.718;38.712;
3359.508;55.841;51.717;38.71;
3360.498;55.843;51.714;38.706;
3361.483;55.824;51.72;38.713;
3362.47;55.835;51.718;38.711;
3363.459;55.841;51.717;38.709;
3364.446;55.843;51.717;38.708;
3365.455;55.84;51.718;38.71;
3366.468;55.83;51.715;38.708;
3367.462;55.832;51.718;38.711;
3368.464;55.825;51.717;38.709;
3369.474;55.832;51.718;38.709;
3370.467;55.823;51.718;38.711;
3371.465;55.824;51.718;38.71;
3372.467;55.827;51.717;38.708;
3373.474;55.833;51.716;38.706;
3374.461;55.835;51.717;38.707;
3375.48;55.82;51.718;38.709;
3376.475;55.829;51.718;38.708;
3377.48;55.82;51.719;38.71;
3378.483;55.822;51.717;38.708;
3379.491;55.818;51.72;38.712;
3380.504;55.82;51.718;38.709;
3381.49;55.827;51.718;38.709;
3382.476;55.83;51.716;38.707;
3383.467;55.816;51.718;38.708;
3384.461;55.818;51.719;38.709;
3385.489;55.82;51.717;38.707;
3386.49;55.814;51.721;38.711;
3387.46;55.824;51.719;38.709;
3388.463;55.81;51.718;38.709;
3389.47;55.815;51.72;38.71;
3390.461;55.829;51.717;38.706;
3391.473;55.821;51.719;38.708;
3392.467;55.813;51.719;38.709;
3393.459;55.814;51.717;38.707;
3394.444;55.81;51.72;38.709;
3395.459;55.81;51.717;38.706;
3396.456;55.815;51.718;38.708;
3397.446;55.817;51.716;38.706;
3398.464;55.813;51.717;38.706;
3399.478;55.81;51.719;38.708;
3400.477;55.809;51.717;38.705;
3401.477;55.814;51.719;38.708;
3402.472;55.81;51.718;38.706;
3403.475;55.81;51.718;38.706;
3404.452;55.809;51.719;38.708;
3405.441;55.814;51.718;38.707;
3406.426;55.81;51.718;38.705;
3407.415;55.809;51.716;38.704;
3408.411;55.804;51.722;38.709;
3409.411;55.806;51.718;38.705;
3410.39;55.807;51.717;38.705;
3411.381;55.805;51.717;38.706;
3412.377;55.803;51.719;38.707;
3413.36;55.8;51.718;38.705;
3414.344;55.807;51.717;38.704;
3415.362;55.798;51.719;38.706;
3416.352;55.803;51.716;38.703;
3417.357;55.811;51.716;38.704;
3418.355;55.809;51.715;38.703;
3419.358;55.803;51.718;38.705;
3420.354;55.804;51.717;38.704;
3421.347;55.793;51.719;38.704;
3422.347;55.803;51.719;38.705;
3423.332;55.798;51.719;38.706;
3424.312;55.804;51.718;38.705;
3425.309;55.802;51.716;38.703;
3426.292;55.801;51.716;38.702;
3427.279;55.798;51.718;38.705;
3428.267;55.801;51.719;38.704;
3429.255;55.794;51.719;38.704;
3430.229;55.803;51.716;38.703;
3431.234;55.798;51.719;38.706;
3432.249;55.796;51.719;38.704;
3433.25;55.795;51.72;38.706;
3434.255;55.8;51.717;38.702;
3435.237;55.794;51.72;38.705;
3436.228;55.795;51.719;38.705;
3437.235;55.785;51.719;38.705;
3438.232;55.786;51.719;38.704;
3439.233;55.794;51.719;38.704;
3440.218;55.797;51.716;38.701;
3441.202;55.789;51.718;38.704;
3442.224;55.793;51.719;38.703;
3443.214;55.791;51.719;38.704;
3444.211;55.787;51.72;38.705;
3445.217;55.784;51.719;38.703;
3446.222;55.785;51.72;38.705;
3447.206;55.788;51.718;38.702;
3448.192;55.783;51.718;38.702;
3449.186;55.786;51.72;38.704;
3450.19;55.781;51.721;38.705;
3451.178;55.787;51.718;38.702;
3452.178;55.784;51.72;38.705;
3453.184;55.779;51.72;38.704;
3454.184;55.776;51.719;38.704;
3455.173;55.783;51.717;38.701;
3456.152;55.776;51.719;38.703;
3457.139;55.779;51.718;38.701;
3458.123;55.787;51.716;38.699;
3459.119;55.78;51.72;38.703;
3460.124;55.778;51.718;38.701;
3461.117;55.779;51.718;38.701;
3462.119;55.778;51.72;38.702;
3463.116;55.779;51.719;38.701;
3464.126;55.776;51.72;38.703;
3465.112;55.777;51.719;38.703;
3466.113;55.772;51.72;38.702;
3467.098;55.775;51.719;38.701;
3468.094;55.778;51.72;38.703;
3469.098;55.773;51.719;38.702;
3470.104;55.778;51.72;38.701;
3471.115;55.77;51.719;38.701;
3472.085;55.77;51.719;38.701;
3473.095;55.768;51.719;38.701;
3474.075;55.771;51.718;38.7;
3475.087;55.774;51.719;38.7;
3476.104;55.767;51.719;38.701;
3477.095;55.772;51.719;38.7;
3478.09;55.768;51.721;38.703;
3479.088;55.769;51.718;38.699;
3480.091;55.768;51.72;38.701;
3481.099;55.765;51.719;38.701;
3482.081;55.767;51.718;38.7;
3483.065;55.775;51.718;38.699;
3484.056;55.761;51.721;38.702;
3485.05;55.769;51.717;38.698;
3486.047;55.762;51.721;38.702;
3487.047;55.762;51.719;38.7;
3488.052;55.76;51.72;38.701;
3489.055;55.759;51.72;38.701;
3490.047;55.76;51.721;38.701;
3491.041;55.762;51.72;38.701;
3492.035;55.764;51.72;38.7;
3493.027;55.761;51.719;38.699;
3494.031;55.768;51.719;38.699;
3495.027;55.762;51.718;38.699;
3496.037;55.765;51.719;38.699;
3497.017;55.764;51.72;38.699;
3498.01;55.756;51.719;38.698;
3499.015;55.757;51.72;38.7;
3500.013;55.754;51.721;38.7;
3501.017;55.756;51.72;38.699;
3502.005;55.757;51.722;38.701;
3503.001;55.753;51.72;38.7;
3504.013;55.758;51.72;38.7;
3505.027;55.757;51.719;38.698;
3506.025;55.76;51.719;38.699;
3507.028;55.758;51.719;38.698;
3508.037;55.751;51.72;38.698;
3509.022;55.756;51.719;38.699;
3510.012;55.758;51.719;38.697;
3511.018;55.756;51.719;38.698;
3512.027;55.748;51.719;38.697;
3513.045;55.754;51.719;38.698;
3514.045;55.756;51.717;38.695;
3515.049;55.749;51.72;38.698;
3516.061;55.749;51.717;38.694;
3517.045;55.75;51.718;38.696;
3518.058;55.748;51.718;38.696;
3519.078;55.752;51.719;38.696;
3520.074;55.747;51.717;38.694;
3521.07;55.745;51.718;38.696;
3522.079;55.747;51.723;38.7;
3523.075;55.746;51.719;38.697;
3524.077;55.744;51.722;38.699;
3525.088;55.746;51.719;38.697;
3526.089;55.747;51.719;38.697;
3527.093;55.74;51.718;38.695;
3528.092;55.753;51.718;38.696;
3529.093;55.746;51.72;38.697;
3530.098;55.748;51.719;38.696;
3531.077;55.744;51.718;38.695;
3532.061;55.743;51.718;38.694;
3533.065;55.742;51.718;38.694;
3534.05;55.746;51.72;38.696;
3535.044;55.739;51.721;38.697;
3536.041;55.739;51.717;38.693;
3537.05;55.737;51.719;38.695;
3538.037;55.736;51.718;38.694;
3539.037;55.737;51.718;38.695;
3540.024;55.745;51.718;38.695;
3541.019;55.739;51.719;38.695;
3542.021;55.742;51.716;38.691;
3543.023;55.737;51.719;38.696;
3544.038;55.73;51.718;38.694;
3545.057;55.729;51.717;38.693;
3546.051;55.735;51.718;38.695;
3547.048;55.736;51.718;38.693;
3548.052;55.733;51.718;38.694;
3549.029;55.739;51.717;38.693;
3550.04;55.731;51.718;38.693;
3551.051;55.74;51.717;38.692;
3552.033;55.73;51.718;38.693;
3553.049;55.736;51.717;38.692;
3554.037;55.732;51.719;38.693;
3555.029;55.729;51.719;38.694;
3556.025;55.735;51.715;38.689;
3557.023;55.733;51.718;38.692;
3558.031;55.733;51.716;38.691;
3559.039;55.734;51.716;38.691;
3560.013;55.727;51.718;38.692;
3561.022;55.732;51.716;38.69;
3562.016;55.732;51.716;38.691;
3563.013;55.725;51.717;38.692;
3564.016;55.727;51.716;38.689;
3565.008;55.723;51.717;38.691;
3566.009;55.726;51.717;38.691;
3566.999;55.732;51.716;38.689;
3567.995;55.725;51.718;38.692;
3569.003;55.725;51.717;38.69;
3569.997;55.725;51.716;38.69;
3570.989;55.724;51.717;38.69;
3571.965;55.721;51.717;38.691;
3572.955;55.722;51.715;38.687;
3573.97;55.723;51.717;38.691;
3574.972;55.719;51.716;38.689;
3575.982;55.721;51.716;38.689;
3576.975;55.72;51.715;38.689;
3577.97;55.724;51.716;38.688;
3578.969;55.729;51.715;38.688;
3579.945;55.727;51.716;38.689;
3580.955;55.721;51.717;38.691;
3581.938;55.725;51.717;38.689;
3582.928;55.718;51.717;38.69;
3583.92;55.72;51.716;38.687;
3584.919;55.722;51.717;38.69;
3585.919;55.719;51.716;38.689;
3586.899;55.716;51.715;38.687;
3587.911;55.718;51.718;38.69;
3588.893;55.716;51.717;38.689;
3589.884;55.721;51.715;38.686;
3590.878;55.715;51.717;38.689;
3591.879;55.719;51.717;38.689;
3592.884;55.717;51.716;38.688;
3593.866;55.715;51.717;38.689;
3594.86;55.718;51.717;38.689;
3595.852;55.714;51.716;38.687;
3596.858;55.716;51.716;38.688;
3597.855;55.717;51.713;38.685;
3598.872;55.721;51.715;38.687;
3599.875;55.716;51.715;38.686;
3600.864;55.718;51.714;38.684;
3601.863;55.714;51.717;38.688;
3602.841;55.717;51.717;38.687;
3603.831;55.718;51.715;38.686;
3604.83;55.715;51.717;38.688;
3605.832;55.706;51.715;38.685;
3606.822;55.717;51.715;38.686;
3607.822;55.712;51.717;38.687;
3608.834;55.713;51.715;38.686;
3609.822;55.712;51.717;38.687;
3610.819;55.716;51.716;38.687;
3611.822;55.71;51.717;38.687;
3612.807;55.711;51.718;38.688;
3613.799;55.709;51.717;38.686;
3614.802;55.704;51.716;38.686;
3615.811;55.712;51.715;38.684;
3616.828;55.71;51.716;38.685;
3617.819;55.702;51.717;38.687;
3618.85;55.708;51.715;38.685;
3619.857;55.708;51.715;38.685;
3620.869;55.711;51.716;38.686;
3621.858;55.702;51.716;38.684;
3622.857;55.708;51.714;38.684;
3623.86;55.707;51.716;38.686;
3624.856;55.701;51.715;38.684;
3625.849;55.708;51.716;38.685;
3626.833;55.702;51.716;38.685;
3627.814;55.701;51.717;38.686;
3628.807;55.708;51.714;38.682;
3629.81;55.698;51.717;38.685;
3630.823;55.696;51.716;38.685;
3631.817;55.706;51.716;38.685;
3632.811;55.703;51.715;38.684;
3633.807;55.705;51.716;38.684;
3634.814;55.705;51.715;38.684;
3635.798;55.704;51.716;38.684;
3636.789;55.704;51.714;38.682;
3637.788;55.702;51.714;38.682;
3638.766;55.706;51.714;38.683;
3639.749;55.702;51.714;38.682;
3640.748;55.699;51.714;38.682;
3641.75;55.709;51.715;38.683;
3642.735;55.698;51.714;38.682;
3643.724;55.697;51.714;38.682;
3644.716;55.697;51.715;38.682;
3645.711;55.702;51.716;38.684;
3646.716;55.702;51.713;38.681;
3647.722;55.701;51.715;38.682;
3648.703;55.699;51.716;38.683;
3649.692;55.685;51.718;38.685;
3650.685;55.7;51.713;38.679;
3651.681;55.695;51.715;38.682;
3652.681;55.689;51.716;38.682;
3653.684;55.689;51.716;38.683;
3654.692;55.691;51.713;38.679;
3655.717;55.687;51.717;38.684;
3656.716;55.692;51.714;38.681;
3657.72;55.7;51.714;38.68;
3658.725;55.689;51.717;38.683;
3659.71;55.694;51.716;38.682;
3660.752;55.695;51.714;38.679;
3661.752;55.688;51.715;38.681;
3662.745;55.685;51.714;38.679;
3663.737;55.685;51.714;38.68;
3664.73;55.692;51.712;38.679;
3665.714;55.686;51.713;38.679;
3666.727;55.691;51.713;38.679;
3667.742;55.684;51.713;38.679;
3668.741;55.684;51.713;38.679;
3669.724;55.689;51.714;38.68;
3670.723;55.691;51.71;38.675;
3671.698;55.684;51.713;38.678;
3672.685;55.684;51.715;38.679;
3673.686;55.684;51.714;38.679;
3674.67;55.682;51.714;38.678;
3675.673;55.678;51.716;38.681;
3676.68;55.684;51.714;38.679;
3677.666;55.683;51.715;38.679;
3678.656;55.687;51.715;38.679;
3679.651;55.68;51.715;38.68;
3680.644;55.683;51.714;38.677;
3681.654;55.685;51.715;38.679;
3682.642;55.681;51.714;38.678;
3683.627;55.682;51.713;38.677;
3684.607;55.681;51.712;38.677;
3685.601;55.679;51.714;38.678;
3686.598;55.684;51.712;38.676;
3687.585;55.677;51.711;38.675;
3688.582;55.681;51.712;38.676;
3689.578;55.679;51.713;38.677;
3690.567;55.675;51.712;38.675;
3691.542;55.679;51.711;38.675;
3692.543;55.684;51.712;38.676;
3693.548;55.674;51.711;38.674;
3694.526;55.675;51.711;38.675;
3695.533;55.676;51.713;38.676;
3696.516;55.674;51.711;38.674;
3697.513;55.664;51.714;38.677;
3698.507;55.681;51.713;38.676;
3699.507;55.672;51.712;38.675;
3700.508;55.674;51.712;38.675;
3701.522;55.671;51.711;38.674;
3702.509;55.675;51.712;38.674;
3703.502;55.671;51.714;38.677;
3704.5;55.671;51.713;38.674;
3705.503;55.677;51.713;38.675;
3706.488;55.662;51.715;38.677;
3707.475;55.667;51.715;38.677;
3708.467;55.668;51.714;38.676;
3709.46;55.664;51.715;38.677;
3710.46;55.668;51.714;38.676;
3711.465;55.677;51.712;38.674;
3712.475;55.672;51.71;38.672;
3713.46;55.669;51.712;38.674;
3714.483;55.676;51.713;38.675;
3715.471;55.664;51.712;38.674;
3716.47;55.662;51.715;38.677;
3717.466;55.663;51.715;38.676;
3718.469;55.665;51.712;38.673;
3719.472;55.661;51.714;38.676;
3720.46;55.665;51.712;38.673;
3721.447;55.666;51.714;38.675;
3722.434;55.666;51.713;38.675;
3723.423;55.663;51.714;38.675;
3724.425;55.668;51.712;38.673;
3725.425;55.665;51.713;38.674;
3726.411;55.66;51.713;38.673;
3727.411;55.654;51.713;38.674;
3728.409;55.665;51.715;38.675;
3729.416;55.658;51.713;38.674;
3730.413;55.661;51.712;38.673;
3731.39;55.659;51.714;38.675;
3732.393;55.665;51.715;38.674;
3733.417;55.662;51.715;38.675;
3734.44;55.66;51.713;38.673;
3735.44;55.656;51.714;38.675;
3736.42;55.651;51.712;38.671;
3737.406;55.657;51.712;38.672;
3738.397;55.66;51.713;38.673;
3739.371;55.65;51.714;38.674;
3740.355;55.658;51.714;38.674;
3741.363;55.651;51.713;38.673;
3742.369;55.654;51.715;38.674;
3743.371;55.65;51.714;38.674;
3744.356;55.656;51.712;38.671;
3745.342;55.648;51.714;38.673;
3746.33;55.654;51.713;38.672;
3747.335;55.654;51.709;38.669;
3748.31;55.651;51.712;38.671;
3749.292;55.649;51.713;38.673;
3750.298;55.646;51.711;38.669;
3751.282;55.65;51.713;38.67;
3752.286;55.657;51.711;38.671;
3753.275;55.652;51.712;38.671;
3754.272;55.646;51.712;38.67;
3755.254;55.648;51.71;38.669;
3756.244;55.648;51.712;38.671;
3757.239;55.636;51.711;38.67;
3758.219;55.65;51.71;38.668;
3759.233;55.648;51.71;38.668;
3760.224;55.643;51.708;38.666;
3761.223;55.648;51.711;38.668;
3762.214;55.647;51.71;38.668;
3763.205;55.646;51.708;38.666;
3764.206;55.648;51.709;38.667;
3765.218;55.642;51.71;38.668;
3766.207;55.647;51.708;38.666;
3767.199;55.641;51.708;38.667;
3768.195;55.637;51.709;38.667;
3769.2;55.629;51.707;38.665;
3770.211;55.634;51.706;38.664;
3771.229;55.633;51.709;38.667;
3772.22;55.641;51.705;38.663;
3773.215;55.625;51.706;38.663;
3774.216;55.634;51.707;38.663;
3775.224;55.623;51.706;38.662;
3776.201;55.627;51.705;38.662;
3777.182;55.627;51.707;38.663;
3778.196;55.622;51.703;38.66;
3779.188;55.623;51.705;38.662;
3780.181;55.634;51.704;38.661;
3781.19;55.623;51.704;38.66;
3782.184;55.631;51.704;38.662;
3783.173;55.633;51.703;38.66;
3784.163;55.635;51.704;38.659;
3785.176;55.631;51.704;38.661;
3786.156;55.631;51.706;38.662;
3787.15;55.633;51.702;38.659;
3788.158;55.622;51.705;38.662;
3789.141;55.627;51.705;38.66;
3790.15;55.627;51.703;38.659;
3791.143;55.628;51.705;38.661;
3792.148;55.632;51.703;38.659;
3793.141;55.62;51.704;38.66;
3794.153;55.625;51.704;38.659;
3795.148;55.617;51.706;38.662;
3796.146;55.617;51.705;38.661;
3797.152;55.627;51.703;38.658;
3798.136;55.633;51.704;38.659;
3799.145;55.631;51.705;38.661;
3800.126;55.633;51.704;38.66;
3801.113;55.622;51.708;38.663;
3802.106;55.631;51.705;38.66;
3803.107;55.617;51.704;38.659;
3804.096;55.623;51.705;38.66;
3805.082;55.625;51.705;38.661;
3806.074;55.621;51.702;38.657;
3807.058;55.619;51.704;38.659;
3808.068;55.623;51.705;38.66;
3809.081;55.619;51.703;38.658;
3810.069;55.619;51.705;38.659;
3811.066;55.619;51.706;38.66;
3812.063;55.623;51.706;38.66;
3813.066;55.623;51.707;38.661;
3814.06;55.616;51.705;38.659;
3815.052;55.619;51.706;38.661;
3816.046;55.623;51.705;38.66;
3817.049;55.612;51.705;38.659;
3818.05;55.616;51.706;38.66;
3819.043;55.614;51.706;38.659;
3820.043;55.618;51.706;38.66;
3821.049;55.616;51.705;38.659;
3822.045;55.618;51.703;38.656;
3823.028;55.618;51.703;38.656;
3824.023;55.614;51.704;38.657;
3825.013;55.606;51.703;38.657;
3826.011;55.614;51.702;38.656;
3827.017;55.617;51.702;38.655;
3828.026;55.62;51.702;38.655;
3829.034;55.613;51.702;38.655;
3830.019;55.611;51.701;38.654;
3831.008;55.61;51.702;38.655;
3832.006;55.607;51.704;38.658;
3833.015;55.61;51.7;38.653;
3833.995;55.607;51.701;38.654;
3834.986;55.609;51.703;38.655;
3835.987;55.615;51.7;38.652;
3836.999;55.604;51.704;38.657;
3838.017;55.6;51.702;38.655;
3839.009;55.61;51.702;38.654;
3840.008;55.606;51.7;38.653;
3841.007;55.604;51.702;38.654;
3842.015;55.608;51.703;38.654;
3843.022;55.597;51.703;38.654;
3844.002;55.603;51.701;38.653;
3844.984;55.609;51.701;38.654;
3845.986;55.601;51.697;38.649;
3846.977;55.605;51.698;38.65;
3847.978;55.603;51.701;38.652;
3848.99;55.601;51.699;38.651;
3849.978;55.599;51.699;38.652;
3850.97;55.603;51.7;38.653;
3851.961;55.6;51.699;38.651;
3852.967;55.603;51.699;38.65;
3853.954;55.603;51.701;38.652;
3854.948;55.604;51.699;38.651;
3855.953;55.594;51.702;38.654;
3856.956;55.592;51.7;38.65;
3857.936;55.594;51.702;38.653;
3858.951;55.596;51.701;38.653;
3859.946;55.593;51.701;38.652;
3860.951;55.601;51.702;38.653;
3861.966;55.593;51.7;38.652;
3862.96;55.602;51.7;38.651;
3863.965;55.594;51.699;38.65;
3864.975;55.592;51.7;38.651;
3865.971;55.598;51.697;38.648;
3866.97;55.595;51.701;38.652;
3867.975;55.593;51.697;38.648;
3868.949;55.591;51.697;38.648;
3869.943;55.589;51.698;38.648;
3870.942;55.589;51.7;38.651;
3871.946;55.595;51.699;38.649;
3872.954;55.594;51.701;38.651;
3873.97;55.594;51.7;38.651;
3874.957;55.588;51.701;38.652;
3875.951;55.585;51.699;38.65;
3876.951;55.592;51.697;38.648;
3877.968;55.59;51.695;38.645;
3878.985;55.593;51.698;38.649;
3879.981;55.588;51.696;38.646;
3880.976;55.589;51.697;38.647;
3881.98;55.584;51.699;38.65;
3882.96;55.594;51.698;38.647;
3883.956;55.586;51.697;38.646;
3884.947;55.584;51.697;38.646;
3885.951;55.585;51.695;38.644;
3886.95;55.584;51.695;38.645;
3887.944;55.583;51.697;38.646;
3888.951;55.58;51.695;38.645;
3889.96;55.586;51.696;38.646;
3890.965;55.588;51.695;38.644;
3891.971;55.584;51.695;38.645;
3892.955;55.584;51.695;38.644;
3893.952;55.575;51.695;38.644;
3894.96;55.585;51.695;38.645;
3895.953;55.58;51.695;38.642;
3896.953;55.587;51.695;38.644;
