IDs:;240716_12_240712J;12_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
47788.48;55.468;40.438;29.016
47789.47;55.482;40.438;29.015
47790.47;55.442;40.435;29.013
47791.48;55.421;40.434;29.012
47792.47;55.476;40.438;29.016
47793.47;55.45;40.436;29.014
47794.46;55.473;40.437;29.015
47795.45;55.442;40.434;29.013
47796.45;55.486;40.437;29.016
47797.45;55.488;40.437;29.015
47798.46;55.474;40.436;29.014
47799.46;55.49;40.436;29.015
47800.45;55.478;40.437;29.016
47801.45;55.432;40.432;29.011
47802.46;55.436;40.434;29.013
47803.46;55.438;40.431;29.01
47804.45;55.493;40.436;29.015
47805.45;55.427;40.433;29.012
47806.46;55.443;40.432;29.011
47807.45;55.488;40.435;29.014
47808.45;55.427;40.43;29.008
47809.47;55.49;40.434;29.012
47810.46;55.47;40.434;29.013
47811.46;55.426;40.432;29.011
47812.47;55.449;40.43;29.009
47813.45;55.427;40.43;29.009
47814.45;55.496;40.433;29.012
47815.47;55.487;40.435;29.014
47816.47;55.434;40.43;29.009
47817.47;55.468;40.436;29.015
47818.48;55.466;40.436;29.014
47819.46;55.476;40.434;29.012
47820.47;55.439;40.429;29.009
47821.47;55.444;40.429;29.008
47822.47;55.493;40.434;29.012
47823.47;55.478;40.432;29.011
47824.48;55.489;40.433;29.012
47825.46;55.477;40.434;29.013
47826.45;55.479;40.432;29.011
47827.44;55.469;40.432;29.011
47828.44;55.436;40.428;29.007
47829.44;55.422;40.426;29.005
47830.45;55.489;40.431;29.01
47831.45;55.43;40.426;29.005
47832.46;55.426;40.429;29.008
47833.45;55.43;40.427;29.006
47834.45;55.468;40.43;29.009
47835.44;55.475;40.431;29.01
47836.45;55.473;40.43;29.008
47837.44;55.486;40.431;29.01
47838.44;55.473;40.431;29.01
47839.42;55.47;40.431;29.01
47840.4;55.433;40.425;29.005
47841.4;55.486;40.429;29.008
47842.39;55.472;40.43;29.009
47843.38;55.474;40.428;29.007
47844.38;55.418;40.426;29.005
47845.4;55.428;40.424;29.004
47846.38;55.433;40.423;29.004
47847.4;55.475;40.427;29.006
47848.4;55.483;40.428;29.007
47849.41;55.425;40.423;29.002
47850.4;55.47;40.43;29.008
47851.38;55.435;40.424;29.004
47852.37;55.475;40.427;29.006
47853.39;55.425;40.423;29.003
47854.39;55.467;40.427;29.006
47855.39;55.467;40.426;29.006
47856.39;55.424;40.424;29.003
47857.38;55.467;40.427;29.007
47858.38;55.435;40.423;29.002
47859.36;55.475;40.425;29.004
47860.37;55.421;40.422;29.002
47861.36;55.486;40.424;29.003
47862.38;55.487;40.424;29.004
47863.38;55.468;40.425;29.005
47864.39;55.476;40.423;29.003
47865.38;55.473;40.425;29.004
47866.39;55.435;40.417;28.997
47867.41;55.467;40.424;29.003
47868.4;55.469;40.423;29.002
47869.4;55.479;40.423;29.002
47870.41;55.463;40.421;29
47871.4;55.467;40.422;29.001
47872.42;55.414;40.418;28.998
47873.42;55.465;40.421;29.001
47874.43;55.418;40.416;28.996
47875.41;55.424;40.416;28.996
47876.42;55.418;40.416;28.996
47877.43;55.427;40.416;28.997
47878.44;55.424;40.415;28.995
47879.42;55.431;40.417;28.996
47880.41;55.41;40.416;28.995
47881.41;55.453;40.419;28.998
47882.39;55.42;40.414;28.994
47883.37;55.462;40.419;28.999
47884.36;55.471;40.419;28.999
47885.36;55.462;40.418;28.997
47886.34;55.46;40.416;28.996
47887.34;55.45;40.419;28.998
47888.33;55.433;40.413;28.994
47889.31;55.463;40.415;28.995
47890.3;55.452;40.415;28.995
47891.3;55.418;40.413;28.994
47892.3;55.417;40.411;28.991
47893.3;55.467;40.415;28.995
47894.28;55.457;40.416;28.995
47895.27;55.42;40.411;28.991
47896.28;55.431;40.41;28.991
47897.26;55.427;40.411;28.992
47898.27;55.462;40.414;28.994
47899.27;55.466;40.414;28.995
47900.25;55.466;40.414;28.994
47901.24;55.465;40.413;28.993
47902.24;55.44;40.414;28.994
47903.25;55.47;40.413;28.993
47904.23;55.462;40.413;28.994
47905.24;55.416;40.41;28.99
47906.24;55.458;40.412;28.992
47907.24;55.407;40.409;28.99
47908.25;55.458;40.41;28.991
47909.24;55.409;40.408;28.989
47910.23;55.455;40.412;28.992
47911.22;55.426;40.407;28.988
47912.21;55.443;40.411;28.991
47913.2;55.466;40.41;28.991
47914.2;55.441;40.411;28.991
47915.19;55.452;40.412;28.992
47916.17;55.45;40.412;28.992
47917.17;55.43;40.407;28.988
47918.15;55.399;40.406;28.986
47919.15;55.463;40.411;28.991
47920.14;55.448;40.411;28.991
47921.13;55.464;40.408;28.989
47922.14;55.457;40.41;28.99
47923.14;55.413;40.405;28.986
47924.14;55.408;40.407;28.988
47925.13;55.446;40.411;28.991
47926.13;55.454;40.408;28.988
47927.11;55.454;40.408;28.989
47928.1;55.405;40.406;28.987
47929.1;55.395;40.404;28.985
47930.11;55.449;40.407;28.989
47931.1;55.458;40.407;28.988
47932.1;55.445;40.406;28.987
47933.11;55.449;40.409;28.989
47934.12;55.451;40.409;28.989
47935.12;55.408;40.402;28.984
47936.12;55.409;40.404;28.985
47937.1;55.404;40.404;28.985
47938.1;55.456;40.407;28.988
47939.1;55.449;40.407;28.988
47940.1;55.456;40.407;28.988
47941.12;55.463;40.407;28.988
47942.13;55.397;40.401;28.982
47943.12;55.452;40.405;28.985
47944.11;55.446;40.405;28.987
47945.1;55.397;40.401;28.983
47946.1;55.448;40.405;28.986
47947.11;55.446;40.405;28.986
47948.11;55.441;40.406;28.986
47949.1;55.446;40.406;28.988
47950.09;55.446;40.405;28.986
47951.09;55.409;40.402;28.983
47952.09;55.451;40.405;28.986
47953.09;55.436;40.405;28.985
47954.07;55.458;40.405;28.985
47955.07;55.441;40.405;28.986
47956.05;55.44;40.402;28.984
47957.05;55.446;40.401;28.983
47958.06;55.438;40.404;28.984
47959.05;55.411;40.398;28.98
47960.04;55.436;40.402;28.983
47961.04;55.452;40.401;28.982
47962.04;55.453;40.402;28.982
47963.04;55.445;40.401;28.982
47964.05;55.397;40.399;28.98
47965.06;55.438;40.402;28.983
47966.05;55.397;40.396;28.978
47967.05;55.447;40.402;28.983
47968.06;55.438;40.401;28.982
47969.07;55.438;40.4;28.981
47970.08;55.436;40.401;28.982
47971.08;55.443;40.399;28.98
47972.08;55.436;40.398;28.98
47973.06;55.432;40.399;28.98
47974.08;55.443;40.397;28.979
47975.06;55.438;40.397;28.978
47976.07;55.44;40.398;28.98
47977.07;55.435;40.397;28.979
47978.06;55.438;40.397;28.979
47979.06;55.443;40.396;28.978
47980.04;55.441;40.396;28.978
47981.04;55.434;40.398;28.979
47982.04;55.395;40.391;28.973
47983.03;55.44;40.395;28.976
47984.01;55.4;40.39;28.972
47985.01;55.389;40.39;28.973
47985.99;55.445;40.393;28.975
47987.01;55.442;40.394;28.976
47988.02;55.385;40.39;28.972
47989.02;55.434;40.394;28.976
47990;55.444;40.392;28.975
47991;55.435;40.392;28.974
47992.01;55.404;40.389;28.971
47993;55.43;40.393;28.975
47994;55.438;40.394;28.975
47995.01;55.438;40.392;28.973
47996.02;55.431;40.392;28.974
47997.01;55.449;40.39;28.972
47998.02;55.445;40.391;28.973
47999.02;55.437;40.39;28.972
48000.03;55.445;40.392;28.973
48001.02;55.445;40.392;28.974
48002.03;55.444;40.392;28.974
48003.02;55.442;40.391;28.974
48004;55.437;40.389;28.971
48004.99;55.441;40.387;28.97
48005.98;55.374;40.387;28.97
48006.98;55.429;40.39;28.972
48007.98;55.447;40.388;28.97
48008.99;55.452;40.389;28.971
48010;55.438;40.39;28.972
48010.99;55.447;40.388;28.971
48011.98;55.442;40.389;28.97
48012.97;55.439;40.389;28.971
48013.97;55.439;40.389;28.972
48014.98;55.443;40.388;28.97
48015.98;55.454;40.389;28.971
48016.97;55.441;40.388;28.969
48017.97;55.445;40.389;28.971
48018.96;55.388;40.385;28.968
48019.96;55.416;40.381;28.964
48020.95;55.445;40.386;28.969
48021.94;55.457;40.387;28.969
48022.95;55.437;40.387;28.969
48023.93;55.442;40.386;28.968
48024.9;55.447;40.387;28.969
48025.89;55.385;40.381;28.964
48026.87;55.444;40.386;28.969
48027.87;55.453;40.384;28.966
48028.88;55.438;40.386;28.968
48029.86;55.446;40.384;28.965
48030.85;55.429;40.384;28.966
48031.85;55.384;40.381;28.963
48032.86;55.428;40.384;28.966
48033.85;55.429;40.385;28.967
48034.85;55.436;40.384;28.966
48035.82;55.434;40.384;28.966
48036.81;55.427;40.383;28.965
48037.8;55.426;40.382;28.965
48038.81;55.438;40.381;28.964
48039.81;55.426;40.382;28.965
48040.83;55.448;40.381;28.963
48041.82;55.441;40.382;28.965
48042.84;55.387;40.378;28.962
48043.84;55.439;40.383;28.966
48044.83;55.44;40.38;28.963
48045.85;55.437;40.38;28.964
48046.84;55.435;40.378;28.961
48047.84;55.376;40.376;28.96
48048.84;55.447;40.38;28.963
48049.84;55.375;40.376;28.959
48050.84;55.429;40.381;28.964
48051.83;55.377;40.376;28.959
48052.83;55.38;40.373;28.957
48053.84;55.434;40.377;28.959
48054.83;55.436;40.378;28.96
48055.83;55.431;40.378;28.961
48056.82;55.436;40.377;28.96
48057.82;55.439;40.377;28.96
48058.83;55.381;40.372;28.955
48059.82;55.433;40.376;28.959
48060.79;55.439;40.377;28.96
48061.8;55.431;40.376;28.959
48062.8;55.431;40.377;28.961
48063.81;55.435;40.375;28.959
48064.82;55.442;40.375;28.958
48065.83;55.425;40.375;28.958
48066.82;55.42;40.375;28.958
48067.83;55.434;40.375;28.958
48068.84;55.438;40.374;28.957
48069.81;55.439;40.375;28.958
48070.81;55.442;40.376;28.959
48071.81;55.444;40.375;28.959
48072.79;55.435;40.375;28.959
48073.8;55.426;40.374;28.957
48074.82;55.436;40.375;28.958
48075.8;55.432;40.374;28.957
48076.83;55.441;40.374;28.957
48077.83;55.427;40.372;28.955
48078.83;55.425;40.374;28.958
48079.83;55.437;40.371;28.955
48080.83;55.438;40.372;28.955
48081.82;55.429;40.372;28.955
48082.82;55.422;40.371;28.954
48083.81;55.427;40.371;28.955
48084.8;55.425;40.371;28.954
48085.8;55.432;40.372;28.955
48086.79;55.44;40.371;28.954
48087.79;55.449;40.371;28.954
48088.77;55.423;40.369;28.953
48089.76;55.414;40.37;28.954
48090.76;55.429;40.371;28.954
48091.76;55.431;40.37;28.953
48092.77;55.44;40.371;28.955
48093.77;55.452;40.37;28.954
48094.74;55.441;40.37;28.953
48095.76;55.431;40.371;28.954
48096.75;55.436;40.369;28.953
48097.75;55.413;40.371;28.955
48098.75;55.425;40.368;28.952
48099.74;55.429;40.37;28.954
48100.74;55.447;40.367;28.952
48101.73;55.436;40.367;28.95
48102.74;55.44;40.369;28.952
48103.75;55.425;40.368;28.952
48104.74;55.43;40.369;28.952
48105.76;55.41;40.362;28.947
48106.76;55.424;40.368;28.952
48107.76;55.432;40.367;28.951
48108.77;55.422;40.369;28.953
48109.75;55.45;40.366;28.951
48110.74;55.436;40.367;28.951
48111.72;55.445;40.368;28.952
48112.72;55.447;40.367;28.952
48113.73;55.469;40.365;28.949
48114.73;55.446;40.367;28.951
48115.73;55.43;40.366;28.95
48116.73;55.446;40.364;28.948
48117.72;55.424;40.365;28.949
48118.71;55.442;40.365;28.949
48119.7;55.447;40.365;28.949
48120.7;55.427;40.365;28.949
48121.69;55.456;40.362;28.946
48122.71;55.429;40.363;28.948
48123.7;55.463;40.362;28.946
48124.71;55.439;40.361;28.946
48125.73;55.421;40.363;28.947
48126.73;55.431;40.361;28.946
48127.74;55.465;40.36;28.945
48128.72;55.429;40.362;28.946
48129.73;55.44;40.361;28.945
48130.73;55.455;40.361;28.945
48131.72;55.451;40.36;28.944
48132.71;55.445;40.36;28.944
48133.73;55.433;40.359;28.944
48134.72;55.438;40.357;28.941
48135.72;55.451;40.358;28.943
48136.72;55.44;40.358;28.943
48137.72;55.442;40.358;28.943
48138.73;55.449;40.356;28.94
48139.73;55.427;40.356;28.941
48140.72;55.448;40.357;28.942
48141.72;55.45;40.355;28.941
48142.72;55.441;40.357;28.943
48143.71;55.445;40.357;28.942
48144.7;55.45;40.355;28.94
48145.7;55.44;40.356;28.94
48146.68;55.449;40.356;28.941
48147.67;55.432;40.356;28.941
48148.67;55.441;40.355;28.94
48149.65;55.43;40.355;28.94
48150.65;55.431;40.354;28.939
48151.64;55.45;40.353;28.938
48152.64;55.429;40.354;28.94
48153.65;55.436;40.353;28.938
48154.65;55.453;40.353;28.938
48155.65;55.454;40.354;28.939
48156.65;55.44;40.355;28.939
48157.64;55.454;40.354;28.939
48158.63;55.443;40.352;28.938
48159.63;55.452;40.353;28.937
48160.61;55.448;40.352;28.938
48161.6;55.468;40.351;28.936
48162.61;55.429;40.352;28.937
48163.6;55.442;40.352;28.937
48164.61;55.451;40.351;28.937
48165.59;55.418;40.352;28.938
48166.58;55.443;40.353;28.938
48167.57;55.452;40.351;28.936
48168.58;55.439;40.352;28.938
48169.58;55.456;40.351;28.936
48170.6;55.427;40.353;28.938
48171.59;55.458;40.349;28.935
48172.59;55.438;40.351;28.936
48173.59;55.444;40.35;28.936
48174.59;55.439;40.35;28.936
48175.6;55.442;40.348;28.934
48176.61;55.427;40.351;28.936
48177.62;55.449;40.351;28.936
48178.62;55.449;40.349;28.935
48179.62;55.453;40.349;28.934
48180.61;55.435;40.35;28.935
48181.61;55.444;40.349;28.934
48182.59;55.449;40.349;28.934
48183.59;55.429;40.349;28.935
48184.6;55.428;40.349;28.935
48185.62;55.443;40.349;28.935
48186.62;55.454;40.348;28.933
48187.62;55.426;40.35;28.935
48188.62;55.442;40.348;28.933
48189.62;55.44;40.346;28.932
48190.62;55.447;40.35;28.936
48191.61;55.457;40.347;28.933
48192.58;55.438;40.345;28.931
48193.58;55.436;40.347;28.933
48194.58;55.425;40.348;28.933
48195.6;55.461;40.347;28.934
48196.59;55.454;40.345;28.932
48197.6;55.464;40.346;28.932
48198.59;55.47;40.347;28.932
48199.59;55.412;40.341;28.928
48200.58;55.454;40.347;28.933
48201.58;55.473;40.347;28.933
48202.57;55.44;40.346;28.932
48203.58;55.465;40.346;28.932
48204.59;55.45;40.342;28.928
48205.61;55.446;40.345;28.931
48206.59;55.44;40.344;28.931
48207.6;55.462;40.344;28.93
48208.57;55.449;40.344;28.93
48209.59;55.464;40.343;28.93
48210.57;55.444;40.344;28.931
48211.57;55.462;40.344;28.93
48212.59;55.432;40.344;28.93
48213.59;55.443;40.342;28.928
48214.58;55.442;40.343;28.929
48215.57;55.442;40.343;28.93
48216.57;55.468;40.339;28.925
48217.56;55.458;40.341;28.927
48218.56;55.445;40.341;28.927
48219.55;55.454;40.34;28.926
48220.57;55.468;40.34;28.926
48221.57;55.442;40.341;28.927
48222.55;55.452;40.341;28.927
48223.54;55.454;40.341;28.928
48224.52;55.464;40.339;28.925
48225.53;55.437;40.34;28.927
48226.54;55.447;40.339;28.925
48227.54;55.457;40.339;28.925
48228.54;55.457;40.339;28.925
48229.53;55.442;40.339;28.926
48230.53;55.429;40.341;28.927
48231.53;55.462;40.339;28.925
48232.52;55.461;40.338;28.924
48233.52;55.442;40.339;28.925
48234.52;55.441;40.338;28.924
48235.5;55.447;40.338;28.925
48236.51;55.437;40.339;28.925
48237.5;55.443;40.336;28.923
48238.5;55.453;40.338;28.924
48239.5;55.44;40.337;28.924
48240.51;55.467;40.338;28.924
48241.52;55.45;40.336;28.923
48242.5;55.437;40.338;28.924
48243.5;55.443;40.339;28.926
48244.49;55.444;40.337;28.923
48245.49;55.466;40.337;28.923
48246.5;55.439;40.336;28.923
48247.5;55.41;40.333;28.921
48248.5;55.456;40.337;28.923
48249.49;55.453;40.336;28.922
48250.49;55.395;40.333;28.92
48251.49;55.441;40.335;28.921
48252.49;55.453;40.335;28.921
48253.46;55.436;40.335;28.922
48254.46;55.444;40.333;28.919
48255.46;55.417;40.33;28.917
48256.47;55.438;40.336;28.923
48257.45;55.437;40.334;28.921
48258.45;55.443;40.335;28.922
48259.45;55.44;40.334;28.921
48260.45;55.447;40.332;28.92
48261.46;55.459;40.333;28.919
48262.46;55.437;40.333;28.92
48263.44;55.438;40.333;28.921
48264.44;55.461;40.333;28.92
48265.43;55.441;40.33;28.918
48266.44;55.431;40.333;28.92
48267.44;55.397;40.327;28.914
48268.48;55.436;40.331;28.919
48269.49;55.437;40.331;28.919
48270.48;55.4;40.325;28.913
48271.48;55.436;40.331;28.918
48272.48;55.434;40.33;28.917
48273.46;55.367;40.326;28.914
48274.47;55.442;40.332;28.918
48275.5;55.453;40.329;28.916
48276.49;55.432;40.33;28.918
48277.48;55.438;40.327;28.915
48278.49;55.379;40.327;28.915
48279.49;55.38;40.323;28.911
48280.49;55.435;40.329;28.916
48281.49;55.39;40.322;28.91
48282.49;55.432;40.327;28.914
48283.49;55.438;40.327;28.915
48284.49;55.444;40.327;28.914
48285.48;55.386;40.324;28.912
48286.48;55.403;40.324;28.912
48287.49;55.452;40.326;28.914
48288.5;55.386;40.323;28.911
48289.5;55.443;40.327;28.915
48290.49;55.452;40.326;28.914
48291.48;55.388;40.32;28.909
48292.47;55.445;40.325;28.912
48293.48;55.434;40.323;28.91
48294.48;55.382;40.321;28.909
48295.48;55.453;40.325;28.912
48296.5;55.406;40.321;28.909
48297.48;55.444;40.325;28.913
48298.47;55.433;40.324;28.911
48299.47;55.44;40.324;28.912
48300.47;55.441;40.324;28.911
48301.47;55.435;40.324;28.912
48302.48;55.444;40.323;28.911
48303.49;55.43;40.322;28.909
48304.48;55.385;40.319;28.907
48305.47;55.439;40.321;28.909
48306.46;55.379;40.316;28.905
48307.46;55.436;40.321;28.909
48308.46;55.436;40.321;28.909
48309.47;55.436;40.321;28.908
48310.46;55.42;40.32;28.908
48311.46;55.366;40.317;28.906
48312.45;55.389;40.317;28.906
48313.45;55.374;40.315;28.903
48314.44;55.424;40.319;28.907
48315.45;55.45;40.317;28.905
48316.45;55.383;40.315;28.903
48317.46;55.43;40.32;28.908
48318.46;55.427;40.319;28.907
48319.48;55.433;40.317;28.905
48320.47;55.435;40.317;28.905
48321.47;55.383;40.315;28.904
48322.47;55.4;40.314;28.903
48323.46;55.423;40.319;28.907
48324.46;55.425;40.318;28.906
48325.47;55.446;40.318;28.906
48326.46;55.435;40.32;28.907
48327.46;55.446;40.316;28.904
48328.47;55.419;40.317;28.905
48329.45;55.42;40.316;28.904
48330.47;55.43;40.317;28.905
48331.47;55.424;40.315;28.904
48332.48;55.444;40.316;28.904
48333.49;55.43;40.316;28.904
48334.49;55.428;40.315;28.904
48335.49;55.445;40.314;28.902
48336.46;55.425;40.314;28.902
48337.47;55.377;40.31;28.899
48338.48;55.43;40.312;28.901
48339.48;55.442;40.313;28.901
48340.47;55.437;40.312;28.9
48341.47;55.439;40.313;28.901
48342.47;55.431;40.314;28.903
48343.47;55.369;40.309;28.899
48344.47;55.422;40.315;28.903
48345.46;55.429;40.311;28.9
48346.48;55.43;40.31;28.899
48347.48;55.418;40.31;28.899
48348.46;55.44;40.31;28.899
48349.47;55.429;40.312;28.9
48350.47;55.433;40.31;28.899
48351.46;55.429;40.31;28.899
48352.45;55.433;40.31;28.899
48353.44;55.444;40.309;28.898
48354.45;55.428;40.31;28.9
48355.47;55.38;40.305;28.894
48356.47;55.422;40.31;28.899
48357.48;55.43;40.308;28.897
48358.5;55.436;40.308;28.897
48359.5;55.414;40.309;28.897
48360.48;55.43;40.31;28.898
48361.47;55.416;40.308;28.897
48362.49;55.37;40.306;28.895
48363.47;55.424;40.309;28.898
48364.46;55.417;40.308;28.896
48365.46;55.418;40.308;28.897
48366.44;55.423;40.308;28.897
48367.43;55.421;40.307;28.896
48368.45;55.434;40.307;28.896
48369.45;55.416;40.306;28.895
48370.45;55.431;40.307;28.896
48371.45;55.417;40.306;28.895
48372.46;55.376;40.303;28.894
48373.47;55.367;40.304;28.893
48374.45;55.434;40.305;28.893
48375.47;55.426;40.306;28.895
48376.46;55.427;40.308;28.896
48377.46;55.431;40.306;28.895
48378.46;55.413;40.307;28.895
48379.46;55.422;40.307;28.896
48380.46;55.432;40.305;28.894
48381.46;55.417;40.304;28.893
48382.47;55.376;40.3;28.89
48383.46;55.423;40.303;28.893
48384.46;55.404;40.305;28.895
48385.46;55.431;40.303;28.891
48386.46;55.413;40.305;28.894
48387.47;55.421;40.303;28.892
48388.46;55.418;40.304;28.893
48389.45;55.422;40.304;28.893
48390.45;55.428;40.302;28.891
48391.44;55.42;40.302;28.892
48392.42;55.424;40.304;28.893
48393.42;55.419;40.301;28.89
48394.42;55.428;40.301;28.891
48395.41;55.433;40.302;28.891
48396.43;55.418;40.301;28.891
48397.44;55.407;40.301;28.891
48398.44;55.405;40.302;28.892
48399.43;55.411;40.301;28.891
48400.42;55.422;40.3;28.89
48401.41;55.43;40.3;28.89
48402.41;55.422;40.3;28.89
48403.42;55.363;40.296;28.886
48404.43;55.416;40.299;28.888
48405.45;55.407;40.302;28.891
48406.45;55.424;40.301;28.89
48407.44;55.418;40.3;28.89
48408.44;55.42;40.301;28.891
48409.44;55.422;40.301;28.89
48410.41;55.41;40.3;28.889
48411.43;55.412;40.299;28.889
48412.45;55.378;40.296;28.886
48413.44;55.42;40.301;28.89
48414.43;55.428;40.301;28.89
48415.43;55.418;40.3;28.89
48416.43;55.365;40.295;28.886
48417.44;55.413;40.3;28.89
48418.45;55.415;40.298;28.887
48419.44;55.408;40.299;28.89
48420.45;55.351;40.294;28.884
48421.45;55.422;40.298;28.889
48422.45;55.352;40.294;28.885
48423.44;55.419;40.297;28.887
48424.44;55.438;40.297;28.887
48425.46;55.409;40.297;28.887
48426.47;55.412;40.298;28.888
48427.46;55.418;40.296;28.886
48428.47;55.421;40.297;28.888
48429.46;55.417;40.296;28.886
48430.46;55.373;40.293;28.883
48431.47;55.408;40.294;28.885
48432.46;55.428;40.295;28.885
48433.45;55.411;40.296;28.886
48434.45;55.406;40.295;28.885
48435.43;55.367;40.29;28.881
48436.42;55.353;40.291;28.882
48437.42;55.405;40.294;28.884
48438.41;55.409;40.293;28.883
48439.4;55.401;40.294;28.884
48440.4;55.407;40.294;28.884
48441.41;55.407;40.294;28.884
48442.39;55.413;40.294;28.884
48443.38;55.413;40.294;28.884
48444.38;55.376;40.289;28.88
48445.38;55.413;40.294;28.885
48446.38;55.414;40.293;28.883
48447.39;55.407;40.293;28.883
48448.37;55.403;40.293;28.883
48449.35;55.405;40.29;28.881
48450.37;55.41;40.292;28.882
48451.37;55.403;40.29;28.881
48452.36;55.42;40.291;28.882
48453.35;55.362;40.286;28.877
48454.35;55.363;40.285;28.876
48455.34;55.369;40.287;28.879
48456.34;55.406;40.293;28.883
48457.34;55.413;40.29;28.881
48458.33;55.4;40.292;28.882
48459.33;55.349;40.286;28.877
48460.32;55.407;40.29;28.881
48461.31;55.35;40.286;28.877
48462.32;55.406;40.289;28.88
48463.32;55.4;40.291;28.881
48464.32;55.4;40.287;28.879
48465.31;55.344;40.286;28.877
48466.31;55.35;40.284;28.876
48467.31;55.403;40.287;28.878
48468.29;55.406;40.286;28.877
48469.29;55.401;40.287;28.878
48470.28;55.347;40.281;28.872
48471.28;55.4;40.285;28.876
48472.28;55.395;40.283;28.873
48473.25;55.393;40.286;28.876
48474.27;55.353;40.28;28.872
48475.26;55.403;40.285;28.876
48476.28;55.386;40.284;28.875
48477.27;55.341;40.278;28.869
48478.27;55.408;40.283;28.874
48479.28;55.36;40.278;28.869
48480.28;55.396;40.283;28.874
48481.3;55.354;40.277;28.869
48482.29;55.399;40.283;28.874
48483.28;55.335;40.278;28.869
48484.27;55.388;40.281;28.872
48485.27;55.348;40.278;28.87
48486.28;55.396;40.283;28.874
48487.28;55.39;40.282;28.873
48488.27;55.399;40.282;28.874
48489.26;55.395;40.281;28.872
48490.26;55.388;40.282;28.873
48491.25;55.328;40.279;28.87
48492.25;55.343;40.276;28.867
48493.23;55.394;40.281;28.872
48494.22;55.395;40.279;28.871
48495.23;55.393;40.279;28.87
48496.23;55.392;40.28;28.872
48497.24;55.35;40.275;28.866
48498.23;55.334;40.276;28.868
48499.23;55.338;40.276;28.869
48500.23;55.397;40.278;28.87
48501.21;55.394;40.278;28.869
48502.23;55.389;40.28;28.871
48503.22;55.385;40.281;28.872
48504.22;55.397;40.281;28.873
48505.23;55.394;40.28;28.872
48506.22;55.395;40.281;28.873
48507.21;55.392;40.28;28.871
48508.22;55.389;40.28;28.872
48509.25;55.383;40.277;28.868
48510.24;55.403;40.28;28.871
48511.23;55.344;40.274;28.865
48512.22;55.395;40.279;28.871
48513.21;55.388;40.28;28.871
48514.21;55.344;40.275;28.866
48515.22;55.35;40.274;28.866
48516.21;55.393;40.281;28.872
48517.2;55.35;40.272;28.864
48518.2;55.386;40.279;28.87
48519.2;55.39;40.278;28.869
48520.19;55.394;40.278;28.87
48521.18;55.32;40.273;28.866
48522.17;55.391;40.277;28.869
48523.16;55.391;40.277;28.868
48524.15;55.396;40.278;28.869
48525.15;55.341;40.273;28.865
48526.17;55.39;40.277;28.869
48527.17;55.39;40.276;28.867
48528.18;55.336;40.272;28.864
48529.18;55.394;40.275;28.867
48530.19;55.347;40.27;28.863
48531.17;55.388;40.275;28.867
48532.17;55.34;40.269;28.861
48533.15;55.316;40.271;28.863
48534.13;55.332;40.269;28.862
48535.12;55.337;40.269;28.863
48536.12;55.389;40.274;28.865
48537.12;55.331;40.269;28.862
48538.12;55.39;40.273;28.865
48539.13;55.328;40.269;28.862
48540.11;55.349;40.268;28.861
48541.12;55.394;40.272;28.864
48542.11;55.336;40.269;28.861
48543.1;55.382;40.273;28.864
48544.09;55.384;40.272;28.863
48545.09;55.324;40.266;28.859
48546.09;55.332;40.266;28.858
48547.07;55.386;40.27;28.862
48548.06;55.337;40.265;28.858
48549.06;55.314;40.267;28.86
48550.07;55.34;40.265;28.858
48551.07;55.392;40.272;28.864
48552.06;55.332;40.266;28.858
48553.05;55.314;40.267;28.86
48554.04;55.341;40.265;28.858
48555.05;55.342;40.264;28.857
48556.03;55.333;40.264;28.858
48557.02;55.326;40.265;28.858
48558.03;55.32;40.263;28.856
48559.02;55.325;40.265;28.858
48560.02;55.372;40.27;28.861
48561.02;55.351;40.262;28.855
48562;55.37;40.27;28.862
48562.99;55.317;40.262;28.855
48563.98;55.327;40.262;28.855
48564.98;55.345;40.263;28.855
48565.98;55.313;40.262;28.855
48567;55.337;40.264;28.857
48568;55.379;40.267;28.859
48569;55.376;40.265;28.857
48570.01;55.323;40.262;28.855
48571.02;55.335;40.262;28.856
48572.04;55.334;40.26;28.853
48573.05;55.31;40.26;28.854
48574.04;55.334;40.26;28.853
48575.03;55.317;40.26;28.854
48576.02;55.317;40.26;28.854
48577.03;55.328;40.259;28.853
48578.03;55.369;40.265;28.857
48579.02;55.337;40.258;28.851
48580.02;55.389;40.263;28.856
48581.02;55.349;40.259;28.852
48582.04;55.332;40.26;28.853
48583.05;55.321;40.257;28.851
48584.05;55.328;40.262;28.855
48585.04;55.332;40.256;28.851
48586.05;55.395;40.262;28.855
48587.02;55.385;40.262;28.855
48588.03;55.333;40.255;28.849
48589;55.311;40.257;28.85
48589.99;55.345;40.255;28.849
48590.99;55.332;40.257;28.851
48591.98;55.318;40.258;28.851
48592.99;55.313;40.257;28.851
48594;55.338;40.255;28.848
48594.99;55.326;40.255;28.85
48595.99;55.331;40.255;28.848
48596.99;55.338;40.256;28.849
48598;55.346;40.255;28.848
48598.99;55.343;40.254;28.848
48599.98;55.339;40.256;28.85
48600.98;55.325;40.254;28.848
48601.96;55.323;40.256;28.849
48602.98;55.319;40.256;28.85
48603.99;55.334;40.255;28.848
48604.99;55.332;40.253;28.847
48605.98;55.314;40.255;28.849
