IDs:;240910_01_240906B_drop;13_b01_DNAJB6_00_130_uM;
20615.33;59.266;50.032;37.704
20616.33;59.282;50.033;37.705
20617.33;59.269;50.03;37.702
20618.32;59.27;50.034;37.706
20619.3;59.261;50.033;37.705
20620.3;59.273;50.03;37.701
20621.28;59.27;50.029;37.7
20622.28;59.27;50.031;37.703
20623.29;59.265;50.031;37.702
20624.3;59.261;50.031;37.703
20625.29;59.26;50.031;37.703
20626.29;59.262;50.031;37.703
20627.28;59.267;50.03;37.702
20628.28;59.253;50.03;37.701
20629.3;59.261;50.03;37.702
20630.29;59.269;50.032;37.703
20631.29;59.258;50.029;37.701
20632.29;59.261;50.032;37.704
20633.31;59.268;50.03;37.702
20634.32;59.251;50.031;37.702
20635.32;59.262;50.028;37.7
20636.31;59.266;50.03;37.701
20637.31;59.277;50.031;37.703
20638.31;59.256;50.027;37.698
20639.32;59.267;50.028;37.699
20640.33;59.263;50.028;37.7
20641.32;59.267;50.028;37.7
20642.3;59.263;50.026;37.697
20643.32;59.268;50.029;37.701
20644.31;59.26;50.028;37.7
20645.31;59.263;50.023;37.695
20646.3;59.255;50.025;37.697
20647.3;59.247;50.029;37.701
20648.3;59.255;50.025;37.697
20649.29;59.263;50.024;37.696
20650.3;59.261;50.024;37.696
20651.3;59.261;50.023;37.695
20652.28;59.262;50.025;37.696
20653.28;59.264;50.027;37.699
20654.27;59.26;50.024;37.696
20655.25;59.26;50.026;37.698
20656.24;59.25;50.028;37.699
20657.23;59.263;50.025;37.698
20658.23;59.264;50.023;37.695
20659.24;59.262;50.025;37.697
20660.24;59.244;50.026;37.698
20661.25;59.262;50.026;37.698
20662.23;59.255;50.024;37.697
20663.21;59.257;50.024;37.696
20664.22;59.264;50.025;37.697
20665.21;59.247;50.028;37.7
20666.21;59.248;50.025;37.697
20667.19;59.255;50.026;37.697
20668.17;59.259;50.026;37.698
20669.16;59.256;50.028;37.7
20670.16;59.257;50.027;37.7
20671.13;59.265;50.029;37.701
20672.14;59.261;50.024;37.696
20673.13;59.265;50.026;37.698
20674.12;59.254;50.027;37.699
20675.12;59.26;50.025;37.697
20676.12;59.263;50.026;37.698
20677.12;59.248;50.025;37.697
20678.1;59.261;50.025;37.697
20679.09;59.256;50.026;37.698
20680.08;59.264;50.024;37.696
20681.08;59.252;50.026;37.697
20682.08;59.266;50.025;37.697
20683.09;59.253;50.025;37.697
20684.1;59.267;50.024;37.696
20685.12;59.264;50.025;37.697
20686.14;59.256;50.027;37.698
20687.13;59.254;50.027;37.699
20688.13;59.258;50.026;37.698
20689.13;59.256;50.026;37.697
20690.14;59.256;50.027;37.699
20691.15;59.248;50.027;37.698
20692.14;59.27;50.026;37.698
20693.13;59.252;50.03;37.701
20694.13;59.251;50.025;37.696
20695.12;59.263;50.026;37.698
20696.11;59.253;50.027;37.699
20697.08;59.259;50.027;37.699
20698.1;59.261;50.025;37.697
20699.09;59.26;50.027;37.699
20700.08;59.253;50.026;37.698
20701.05;59.256;50.026;37.698
20702.06;59.256;50.028;37.699
20703.04;59.263;50.026;37.698
20704.05;59.259;50.028;37.699
20705.02;59.252;50.026;37.698
20706.02;59.259;50.024;37.696
20707.01;59.256;50.028;37.699
20708.02;59.262;50.025;37.697
20709;59.27;50.026;37.698
20709.99;59.252;50.027;37.699
20710.99;59.262;50.028;37.7
20711.99;59.247;50.028;37.7
20713;59.265;50.025;37.697
20713.98;59.249;50.028;37.698
20714.97;59.252;50.026;37.697
20715.96;59.264;50.028;37.7
20716.96;59.254;50.027;37.699
20717.97;59.259;50.028;37.7
20718.95;59.255;50.026;37.697
20719.96;59.254;50.027;37.697
20720.98;59.249;50.028;37.699
20721.97;59.249;50.029;37.7
20722.97;59.261;50.026;37.698
20723.97;59.256;50.028;37.699
20724.97;59.26;50.026;37.697
20725.97;59.247;50.028;37.699
20726.98;59.264;50.024;37.696
20727.96;59.244;50.026;37.697
20728.98;59.262;50.024;37.696
20729.97;59.252;50.024;37.695
20730.97;59.252;50.026;37.697
20731.97;59.252;50.027;37.698
20732.95;59.261;50.025;37.697
20733.96;59.267;50.026;37.698
20734.96;59.241;50.027;37.698
20735.95;59.243;50.026;37.697
20736.95;59.267;50.026;37.698
20737.95;59.257;50.024;37.695
20738.95;59.251;50.027;37.698
20739.94;59.256;50.026;37.697
20740.94;59.253;50.025;37.696
20741.92;59.244;50.027;37.698
20742.91;59.263;50.025;37.697
20743.89;59.245;50.028;37.699
20744.9;59.253;50.026;37.697
20745.89;59.25;50.028;37.699
20746.89;59.26;50.026;37.698
20747.9;59.258;50.025;37.697
20748.89;59.262;50.025;37.697
20749.89;59.242;50.026;37.697
20750.89;59.259;50.026;37.698
20751.89;59.256;50.028;37.7
20752.89;59.253;50.025;37.697
20753.9;59.251;50.026;37.698
20754.92;59.258;50.024;37.695
20755.9;59.245;50.027;37.698
20756.89;59.25;50.025;37.696
20757.87;59.255;50.022;37.693
20758.87;59.244;50.023;37.694
20759.87;59.25;50.026;37.697
20760.87;59.263;50.021;37.693
20761.88;59.254;50.023;37.695
20762.86;59.251;50.025;37.697
20763.85;59.25;50.024;37.695
20764.84;59.244;50.024;37.695
20765.84;59.246;50.024;37.696
20766.84;59.249;50.022;37.693
20767.84;59.248;50.023;37.695
20768.85;59.243;50.023;37.694
20769.84;59.25;50.02;37.692
20770.84;59.264;50.021;37.693
20771.83;59.256;50.02;37.691
20772.84;59.24;50.023;37.694
20773.84;59.246;50.024;37.695
20774.83;59.244;50.023;37.694
20775.84;59.239;50.024;37.695
20776.84;59.254;50.019;37.691
20777.85;59.255;50.022;37.694
20778.86;59.233;50.021;37.692
20779.87;59.252;50.022;37.694
20780.86;59.25;50.022;37.693
20781.87;59.246;50.022;37.694
20782.85;59.256;50.021;37.692
20783.86;59.234;50.022;37.693
20784.87;59.245;50.023;37.694
20785.85;59.248;50.019;37.69
20786.86;59.245;50.018;37.69
20787.87;59.264;50.019;37.691
20788.88;59.253;50.021;37.693
20789.88;59.249;50.021;37.693
20790.88;59.245;50.021;37.692
20791.9;59.249;50.02;37.691
20792.9;59.241;50.019;37.691
20793.9;59.244;50.019;37.691
20794.9;59.25;50.02;37.691
20795.91;59.239;50.023;37.695
20796.9;59.239;50.021;37.693
20797.89;59.245;50.021;37.693
20798.9;59.248;50.023;37.695
20799.87;59.251;50.024;37.695
20800.88;59.25;50.02;37.691
20801.9;59.234;50.021;37.692
20802.92;59.242;50.021;37.693
20803.91;59.235;50.021;37.692
20804.9;59.238;50.021;37.692
20805.9;59.253;50.023;37.695
20806.9;59.238;50.022;37.693
20807.91;59.234;50.021;37.692
20808.89;59.238;50.022;37.694
20809.88;59.238;50.021;37.693
20810.88;59.231;50.021;37.692
20811.89;59.242;50.021;37.693
20812.88;59.252;50.017;37.688
20813.88;59.253;50.019;37.691
20814.89;59.242;50.02;37.691
20815.88;59.238;50.021;37.691
20816.87;59.243;50.021;37.692
20817.89;59.247;50.02;37.691
20818.89;59.247;50.019;37.691
20819.89;59.236;50.02;37.691
20820.88;59.241;50.02;37.691
20821.87;59.233;50.021;37.692
20822.86;59.25;50.017;37.69
20823.86;59.251;50.021;37.693
20824.86;59.254;50.02;37.691
20825.85;59.237;50.019;37.69
20826.85;59.233;50.017;37.687
20827.85;59.234;50.022;37.692
20828.87;59.242;50.02;37.691
20829.89;59.238;50.019;37.691
20830.88;59.232;50.018;37.69
20831.88;59.241;50.02;37.692
20832.89;59.234;50.02;37.69
20833.88;59.244;50.021;37.692
20834.87;59.241;50.02;37.692
20835.89;59.245;50.019;37.691
20836.88;59.24;50.02;37.691
20837.88;59.237;50.02;37.691
20838.89;59.247;50.019;37.69
20839.89;59.245;50.017;37.688
20840.9;59.247;50.02;37.691
20841.91;59.238;50.018;37.689
20842.9;59.245;50.017;37.688
20843.9;59.247;50.017;37.689
20844.9;59.241;50.018;37.689
20845.88;59.236;50.017;37.687
20846.88;59.233;50.02;37.691
20847.87;59.237;50.018;37.689
20848.87;59.245;50.019;37.69
20849.87;59.246;50.018;37.69
20850.88;59.233;50.02;37.691
20851.87;59.256;50.017;37.689
20852.87;59.237;50.02;37.691
20853.86;59.239;50.019;37.69
20854.86;59.242;50.019;37.69
20855.84;59.239;50.019;37.69
20856.83;59.241;50.018;37.69
20857.83;59.242;50.018;37.689
20858.83;59.245;50.019;37.69
20859.82;59.234;50.018;37.688
20860.82;59.24;50.015;37.687
20861.81;59.246;50.017;37.688
20862.81;59.241;50.015;37.686
20863.81;59.244;50.016;37.688
20864.82;59.239;50.016;37.687
20865.8;59.247;50.011;37.682
20866.79;59.235;50.015;37.686
20867.78;59.228;50.016;37.687
20868.78;59.239;50.018;37.689
20869.79;59.249;50.017;37.688
20870.8;59.233;50.016;37.688
20871.81;59.238;50.017;37.688
20872.8;59.242;50.015;37.686
20873.79;59.231;50.015;37.686
20874.79;59.251;50.017;37.688
20875.79;59.239;50.016;37.687
20876.8;59.233;50.019;37.69
20877.81;59.245;50.016;37.687
20878.83;59.234;50.017;37.688
20879.82;59.242;50.016;37.687
20880.85;59.244;50.018;37.69
20881.84;59.245;50.017;37.688
20882.84;59.239;50.019;37.69
20883.84;59.24;50.02;37.691
20884.84;59.238;50.019;37.69
20885.84;59.231;50.018;37.689
20886.83;59.241;50.019;37.69
20887.81;59.24;50.019;37.689
20888.81;59.239;50.021;37.692
20889.8;59.234;50.022;37.692
20890.79;59.242;50.022;37.692
20891.78;59.238;50.02;37.691
20892.78;59.241;50.022;37.693
20893.78;59.238;50.021;37.691
20894.78;59.243;50.019;37.69
20895.76;59.232;50.022;37.693
20896.75;59.233;50.021;37.692
20897.76;59.236;50.021;37.692
20898.77;59.251;50.02;37.691
20899.77;59.241;50.02;37.691
20900.76;59.236;50.022;37.693
20901.77;59.233;50.021;37.691
20902.77;59.242;50.022;37.693
20903.78;59.256;50.019;37.69
20904.77;59.246;50.019;37.69
20905.76;59.23;50.022;37.693
20906.76;59.246;50.022;37.692
20907.77;59.233;50.022;37.692
20908.75;59.237;50.02;37.691
20909.74;59.243;50.02;37.691
20910.73;59.251;50.019;37.689
20911.72;59.229;50.02;37.691
20912.72;59.233;50.021;37.692
20913.72;59.243;50.02;37.691
20914.72;59.243;50.021;37.692
20915.73;59.237;50.019;37.69
20916.73;59.241;50.021;37.692
20917.72;59.243;50.02;37.69
20918.74;59.239;50.022;37.692
20919.73;59.239;50.02;37.69
20920.73;59.244;50.016;37.687
20921.73;59.243;50.02;37.691
20922.73;59.229;50.021;37.691
20923.74;59.226;50.02;37.691
20924.73;59.241;50.02;37.691
20925.73;59.238;50.019;37.689
20926.72;59.241;50.02;37.691
20927.72;59.249;50.02;37.69
20928.7;59.236;50.021;37.691
20929.71;59.238;50.021;37.692
20930.71;59.238;50.021;37.691
20931.72;59.237;50.019;37.689
20932.71;59.237;50.022;37.693
20933.72;59.224;50.021;37.69
20934.7;59.237;50.02;37.691
20935.69;59.235;50.019;37.69
20936.68;59.244;50.019;37.69
20937.68;59.225;50.02;37.69
20938.69;59.244;50.02;37.691
20939.68;59.235;50.021;37.691
20940.69;59.244;50.021;37.692
20941.7;59.248;50.021;37.692
20942.69;59.24;50.024;37.694
20943.69;59.23;50.021;37.691
20944.69;59.238;50.02;37.691
20945.7;59.248;50.02;37.691
20946.69;59.231;50.021;37.692
20947.68;59.233;50.019;37.69
20948.68;59.238;50.02;37.691
20949.68;59.234;50.02;37.691
20950.69;59.235;50.021;37.691
20951.67;59.243;50.02;37.691
20952.66;59.244;50.019;37.69
20953.65;59.227;50.02;37.69
20954.64;59.246;50.019;37.689
20955.65;59.233;50.021;37.691
20956.66;59.242;50.021;37.691
20957.64;59.246;50.019;37.69
20958.63;59.237;50.02;37.691
20959.62;59.244;50.018;37.688
20960.62;59.234;50.021;37.691
20961.61;59.225;50.022;37.692
20962.61;59.234;50.019;37.688
20963.61;59.236;50.019;37.689
20964.62;59.241;50.017;37.687
20965.61;59.228;50.018;37.688
20966.61;59.229;50.02;37.69
20967.61;59.229;50.019;37.689
20968.59;59.235;50.018;37.687
20969.59;59.232;50.021;37.691
20970.59;59.237;50.018;37.689
20971.57;59.229;50.02;37.69
20972.55;59.229;50.019;37.689
20973.57;59.233;50.018;37.688
20974.57;59.224;50.017;37.688
20975.56;59.233;50.017;37.688
20976.56;59.221;50.017;37.687
20977.55;59.229;50.017;37.687
20978.54;59.226;50.019;37.689
20979.54;59.229;50.016;37.686
20980.54;59.229;50.016;37.686
20981.54;59.237;50.016;37.687
20982.54;59.232;50.016;37.686
20983.53;59.229;50.017;37.687
20984.53;59.224;50.017;37.687
20985.53;59.221;50.018;37.688
20986.54;59.227;50.016;37.687
20987.55;59.241;50.016;37.686
20988.54;59.23;50.018;37.689
20989.54;59.235;50.018;37.688
20990.56;59.231;50.017;37.687
20991.56;59.222;50.015;37.685
20992.56;59.23;50.015;37.686
20993.57;59.231;50.013;37.683
20994.58;59.236;50.015;37.685
20995.6;59.229;50.013;37.683
20996.58;59.23;50.014;37.684
20997.57;59.241;50.014;37.685
20998.57;59.226;50.012;37.683
20999.56;59.225;50.014;37.684
21000.57;59.234;50.013;37.684
21001.57;59.231;50.009;37.679
21002.59;59.238;50.012;37.682
21003.59;59.228;50.01;37.68
21004.57;59.235;50.013;37.684
21005.59;59.222;50.013;37.683
21006.59;59.232;50.011;37.682
21007.6;59.232;50.01;37.681
21008.6;59.227;50.012;37.682
21009.57;59.226;50.011;37.682
21010.57;59.239;50.01;37.681
21011.57;59.226;50.011;37.681
21012.58;59.229;50.013;37.683
21013.57;59.235;50.01;37.681
21014.56;59.23;50.009;37.68
21015.57;59.231;50.01;37.681
21016.57;59.239;50.008;37.679
21017.57;59.226;50.014;37.685
21018.57;59.228;50.008;37.678
21019.59;59.231;50.011;37.682
21020.57;59.233;50.01;37.681
21021.56;59.243;50.006;37.677
21022.56;59.23;50.008;37.679
21023.57;59.222;50.006;37.677
21024.54;59.231;50.005;37.675
21025.56;59.233;50.006;37.677
21026.54;59.233;50.007;37.678
21027.53;59.228;50.005;37.675
21028.53;59.22;50.007;37.678
21029.53;59.227;50.006;37.676
21030.54;59.218;50.009;37.679
21031.54;59.228;50.007;37.678
21032.55;59.222;50.004;37.675
21033.54;59.227;50.006;37.677
21034.53;59.232;50.006;37.677
21035.52;59.23;50.004;37.675
21036.51;59.233;50.006;37.677
21037.51;59.234;50.005;37.676
21038.51;59.23;50.004;37.675
21039.51;59.222;50.007;37.678
21040.52;59.225;50.005;37.675
21041.51;59.228;50.002;37.672
21042.51;59.232;50.005;37.675
21043.5;59.231;50.005;37.676
21044.49;59.223;50.007;37.678
21045.49;59.231;50.006;37.677
21046.49;59.22;50.004;37.674
21047.51;59.23;50.006;37.677
21048.5;59.23;50.004;37.674
21049.5;59.23;50.005;37.676
21050.49;59.235;50.005;37.676
21051.49;59.229;50.002;37.673
21052.49;59.224;50.005;37.677
21053.5;59.233;50.005;37.676
21054.5;59.224;50.006;37.676
21055.5;59.224;50.007;37.678
21056.49;59.225;50.005;37.676
21057.46;59.221;50.005;37.675
21058.46;59.227;50.004;37.675
21059.47;59.237;50.001;37.673
21060.46;59.229;50.002;37.673
21061.45;59.232;50.004;37.676
21062.43;59.225;50.006;37.677
21063.44;59.221;50.002;37.672
21064.43;59.224;50.007;37.678
21065.42;59.225;50.007;37.678
21066.42;59.218;50.004;37.675
21067.42;59.226;50.005;37.676
21068.43;59.227;50.004;37.675
21069.42;59.235;50.004;37.675
21070.41;59.237;50.005;37.676
21071.41;59.228;50.005;37.675
21072.41;59.22;50.006;37.676
21073.41;59.227;50.008;37.678
21074.42;59.227;50.004;37.675
21075.43;59.22;50.007;37.678
21076.45;59.221;50.006;37.676
21077.47;59.231;50.004;37.675
21078.47;59.218;50.006;37.676
21079.46;59.226;50.005;37.675
21080.46;59.232;50.005;37.676
21081.46;59.223;50.008;37.679
21082.46;59.224;50.006;37.677
21083.45;59.234;50.004;37.675
21084.46;59.227;50.008;37.678
21085.46;59.225;50.007;37.678
21086.46;59.229;50.005;37.676
21087.44;59.214;50.007;37.678
21088.44;59.219;50.006;37.677
21089.44;59.227;50.006;37.676
21090.42;59.237;50.006;37.677
21091.42;59.232;50.007;37.677
21092.4;59.23;50.005;37.676
21093.39;59.228;50.008;37.678
21094.39;59.218;50.008;37.678
21095.39;59.221;50.008;37.679
21096.39;59.235;50.006;37.678
21097.39;59.231;50.007;37.677
21098.39;59.23;50.01;37.68
21099.37;59.228;50.009;37.679
21100.37;59.227;50.007;37.678
21101.37;59.219;50.003;37.673
21102.37;59.229;50.005;37.676
21103.38;59.223;50.006;37.676
21104.4;59.227;50.007;37.678
21105.39;59.22;50.006;37.676
21106.39;59.232;50.004;37.675
21107.38;59.225;50.005;37.676
21108.37;59.221;50.006;37.676
21109.36;59.225;50.006;37.676
21110.36;59.23;50.006;37.676
21111.37;59.224;50.005;37.676
21112.39;59.224;50.004;37.675
21113.37;59.228;50.003;37.674
21114.37;59.221;50.008;37.678
21115.36;59.228;50.006;37.677
21116.36;59.223;50.004;37.674
21117.36;59.23;50.005;37.676
21118.36;59.211;50.006;37.676
21119.37;59.23;50.005;37.676
21120.38;59.231;50.005;37.675
21121.36;59.23;50.002;37.673
21122.34;59.218;50.004;37.674
21123.36;59.227;50.003;37.674
21124.34;59.211;50.003;37.673
21125.33;59.223;50.006;37.677
21126.36;59.217;50.005;37.675
21127.35;59.231;50.006;37.677
21128.35;59.223;50.006;37.677
21129.35;59.215;50.005;37.675
21130.37;59.226;50.004;37.675
21131.36;59.228;50.003;37.673
21132.36;59.213;50.005;37.676
21133.35;59.226;50.007;37.678
21134.33;59.219;50.009;37.679
21135.33;59.216;50.005;37.675
21136.3;59.231;50.002;37.673
21137.29;59.224;50.007;37.678
21138.28;59.218;50.007;37.677
21139.28;59.221;50.004;37.675
21140.27;59.229;50.005;37.676
21141.26;59.222;50.008;37.678
21142.27;59.229;50.003;37.673
21143.26;59.216;50.007;37.677
21144.26;59.222;50.004;37.674
21145.26;59.223;50.003;37.673
21146.28;59.22;50.004;37.675
21147.27;59.225;50.002;37.672
21148.28;59.228;50.002;37.673
21149.29;59.211;50.002;37.672
21150.31;59.217;50.004;37.674
21151.29;59.219;50.003;37.673
21152.3;59.208;50.006;37.676
21153.29;59.224;50.004;37.674
21154.27;59.206;50.007;37.676
21155.29;59.219;50.005;37.676
21156.29;59.222;50.004;37.674
21157.29;59.229;50.003;37.674
21158.3;59.215;50.005;37.675
21159.29;59.222;50.005;37.676
21160.31;59.225;50.005;37.675
21161.31;59.218;50.004;37.673
21162.31;59.222;50.007;37.677
21163.31;59.218;50.005;37.675
21164.29;59.224;50.006;37.677
21165.28;59.223;50.006;37.676
21166.28;59.23;50.007;37.678
21167.27;59.218;50.007;37.677
21168.28;59.22;50.011;37.681
21169.28;59.222;50.007;37.677
21170.28;59.224;50.011;37.68
21171.26;59.219;50.011;37.681
21172.26;59.221;50.008;37.678
21173.25;59.207;50.012;37.681
21174.24;59.233;50.007;37.677
21175.22;59.225;50.008;37.678
21176.24;59.235;50.006;37.677
21177.25;59.228;50.009;37.679
21178.26;59.214;50.012;37.681
21179.25;59.218;50.013;37.684
21180.25;59.224;50.011;37.681
21181.25;59.24;50.008;37.679
21182.23;59.228;50.01;37.681
21183.22;59.212;50.01;37.679
21184.23;59.209;50.009;37.679
21185.23;59.227;50.01;37.68
21186.24;59.219;50.01;37.68
21187.26;59.223;50.007;37.677
21188.26;59.218;50.01;37.68
21189.26;59.223;50.011;37.681
21190.24;59.211;50.009;37.678
21191.26;59.22;50.008;37.678
21192.25;59.225;50.011;37.681
21193.25;59.224;50.008;37.678
21194.24;59.208;50.013;37.683
21195.26;59.215;50.009;37.678
21196.28;59.223;50.009;37.679
21197.26;59.22;50.011;37.68
21198.27;59.219;50.011;37.681
21199.26;59.214;50.013;37.682
21200.26;59.21;50.012;37.681
21201.25;59.22;50.009;37.679
21202.23;59.221;50.013;37.683
21203.23;59.217;50.009;37.679
21204.24;59.22;50.01;37.68
21205.23;59.221;50.012;37.681
21206.23;59.217;50.012;37.681
21207.22;59.214;50.014;37.683
21208.23;59.224;50.012;37.682
21209.22;59.208;50.013;37.682
21210.22;59.218;50.014;37.683
21211.22;59.214;50.013;37.682
21212.21;59.207;50.012;37.681
21213.23;59.216;50.012;37.681
21214.23;59.216;50.014;37.683
21215.24;59.213;50.014;37.683
21216.25;59.214;50.015;37.684
21217.25;59.216;50.016;37.684
21218.25;59.223;50.013;37.682
21219.26;59.217;50.015;37.684
21220.28;59.22;50.013;37.682
21221.27;59.219;50.013;37.682
21222.26;59.206;50.013;37.682
21223.26;59.215;50.014;37.683
21224.27;59.211;50.015;37.684
21225.28;59.214;50.014;37.683
21226.26;59.217;50.016;37.685
21227.25;59.217;50.015;37.684
21228.25;59.209;50.015;37.684
21229.25;59.218;50.015;37.684
21230.25;59.225;50.013;37.682
21231.25;59.217;50.015;37.683
21232.27;59.215;50.015;37.683
21233.25;59.218;50.014;37.682
21234.24;59.218;50.014;37.683
21235.23;59.224;50.015;37.685
21236.23;59.221;50.014;37.683
21237.23;59.211;50.016;37.684
21238.23;59.228;50.011;37.68
21239.21;59.213;50.014;37.682
21240.21;59.208;50.014;37.683
21241.22;59.202;50.013;37.681
21242.23;59.215;50.015;37.684
21243.21;59.218;50.015;37.684
21244.22;59.216;50.016;37.685
21245.22;59.222;50.015;37.684
21246.21;59.217;50.013;37.682
21247.21;59.216;50.012;37.681
21248.22;59.221;50.014;37.683
21249.21;59.21;50.014;37.682
21250.2;59.216;50.015;37.683
21251.19;59.207;50.018;37.686
21252.2;59.213;50.015;37.683
21253.19;59.217;50.016;37.685
21254.17;59.218;50.015;37.684
21255.18;59.22;50.013;37.681
21256.18;59.228;50.012;37.681
21257.18;59.214;50.012;37.681
21258.16;59.204;50.013;37.681
21259.18;59.216;50.014;37.683
21260.17;59.209;50.013;37.682
21261.16;59.223;50.011;37.68
21262.16;59.218;50.012;37.681
21263.17;59.206;50.013;37.681
21264.18;59.205;50.015;37.683
21265.16;59.219;50.013;37.683
21266.14;59.225;50.013;37.682
21267.14;59.214;50.012;37.68
21268.13;59.214;50.012;37.681
21269.14;59.216;50.008;37.677
21270.14;59.208;50.011;37.68
21271.12;59.212;50.011;37.68
21272.14;59.211;50.009;37.678
21273.13;59.218;50.012;37.681
21274.12;59.213;50.011;37.68
21275.11;59.213;50.01;37.679
21276.11;59.211;50.01;37.679
21277.11;59.207;50.01;37.679
21278.08;59.211;50.01;37.679
21279.09;59.209;50.012;37.68
21280.1;59.21;50.009;37.678
21281.07;59.206;50.01;37.679
21282.07;59.209;50.006;37.675
21283.06;59.218;50.012;37.682
21284.06;59.217;50.009;37.678
21285.06;59.2;50.009;37.678
21286.05;59.215;50.008;37.678
21287.06;59.22;50.008;37.677
21288.06;59.21;50.009;37.678
21289.05;59.215;50.008;37.677
21290.04;59.204;50.009;37.677
21291.02;59.199;50.01;37.678
21292.01;59.206;50.011;37.679
21293.02;59.203;50.006;37.675
21294.02;59.21;50.008;37.677
21295;59.21;50.009;37.677
21295.99;59.213;50.006;37.676
21296.99;59.218;50.006;37.675
21297.99;59.203;50.009;37.678
21299.01;59.217;50.009;37.678
21299.99;59.197;50.007;37.676
21300.99;59.217;50.008;37.677
21301.97;59.204;50.008;37.677
21302.96;59.205;50.01;37.678
21303.94;59.212;50.005;37.673
21304.94;59.214;50.008;37.677
21305.94;59.207;50.007;37.675
21306.95;59.203;50.006;37.675
21307.96;59.201;50.005;37.673
21308.95;59.208;50.005;37.673
21309.94;59.212;50.005;37.674
21310.93;59.212;50.006;37.675
21311.94;59.214;50.008;37.677
21312.96;59.209;50.008;37.676
21313.94;59.204;50.008;37.677
21314.97;59.216;50.006;37.674
21315.99;59.21;50.009;37.678
21316.98;59.203;50.006;37.675
21317.98;59.206;50.009;37.678
21318.99;59.205;50.01;37.679
21319.98;59.202;50.005;37.674
21320.98;59.201;50.008;37.676
21321.98;59.208;50.006;37.675
21322.99;59.211;50.006;37.675
21323.99;59.202;50.01;37.678
21324.98;59.207;50.007;37.676
21325.97;59.216;50.007;37.676
21326.97;59.211;50.007;37.676
21327.96;59.209;50.003;37.672
21328.94;59.204;50.006;37.674
21329.92;59.176;50.004;37.673
21330.92;59.203;50.009;37.677
21331.93;59.197;50.009;37.677
21332.94;59.203;50.009;37.678
21333.94;59.206;50.002;37.67
21334.94;59.203;50.006;37.675
21335.94;59.2;50.006;37.675
21336.93;59.207;50.003;37.672
21337.92;59.219;50.005;37.675
21338.91;59.211;50.007;37.676
21339.92;59.197;50.004;37.673
21340.93;59.204;50.003;37.671
21341.92;59.177;50.002;37.671
21342.92;59.197;50.007;37.675
21343.93;59.202;50.002;37.67
21344.94;59.204;50.004;37.673
21345.95;59.208;50;37.669
21346.97;59.183;49.998;37.668
21347.96;59.202;50;37.669
21348.95;59.207;49.999;37.668
21349.95;59.201;50.004;37.672
21350.95;59.213;50;37.669
21351.94;59.205;50.005;37.673
21352.94;59.197;50.005;37.673
21353.94;59.173;50;37.67
21354.93;59.209;50.002;37.67
21355.93;59.212;50;37.669
21356.92;59.212;49.999;37.668
21357.91;59.203;50.001;37.67
21358.93;59.203;49.999;37.668
21359.94;59.207;50;37.67
21360.93;59.217;50;37.669
21361.94;59.207;49.998;37.666
21362.94;59.203;50.002;37.671
21363.92;59.199;50.003;37.671
21364.91;59.179;49.997;37.667
21365.9;59.198;50.001;37.669
21366.91;59.204;50.002;37.671
21367.89;59.205;50.002;37.67
21368.89;59.211;50.002;37.671
21369.87;59.202;50.004;37.673
21370.87;59.201;50.002;37.671
21371.87;59.208;50.007;37.676
21372.87;59.216;50.002;37.671
21373.87;59.205;50.003;37.672
21374.87;59.216;50.002;37.671
21375.87;59.195;50.002;37.67
21376.88;59.196;50.007;37.675
21377.9;59.195;50.007;37.674
21378.92;59.205;50.006;37.675
21379.92;59.21;50.002;37.671
21380.92;59.201;50.005;37.674
21381.93;59.186;50.007;37.674
21382.94;59.204;50.004;37.673
21383.93;59.21;50.002;37.671
21384.95;59.21;50.006;37.675
21385.94;59.199;50.003;37.672
21386.93;59.195;50.007;37.674
21387.93;59.203;50.004;37.672
21388.93;59.201;50.006;37.673
21389.94;59.201;50.008;37.676
21390.92;59.18;50;37.669
21391.92;59.208;50.004;37.673
21392.92;59.194;50.007;37.675
21393.9;59.172;50.004;37.674
21394.9;59.2;50.005;37.673
21395.91;59.204;50.005;37.673
21396.9;59.204;50.006;37.674
21397.9;59.19;50.003;37.671
21398.9;59.201;50.006;37.675
21399.9;59.215;50.002;37.671
21400.91;59.19;50.006;37.674
21401.89;59.207;50.003;37.672
21402.88;59.207;50.004;37.673
21403.89;59.197;50.007;37.675
21404.9;59.206;50.004;37.673
21405.89;59.199;50.004;37.672
21406.89;59.201;50.008;37.677
21407.89;59.2;50.003;37.672
21408.87;59.167;50.006;37.674
21409.87;59.2;50.01;37.678
21410.87;59.163;50.003;37.672
21411.88;59.203;50.008;37.676
21412.86;59.206;50.009;37.678
21413.85;59.195;50.007;37.675
21414.84;59.205;50.004;37.673
21415.84;59.197;50.007;37.675
21416.84;59.195;50.005;37.673
21417.85;59.194;50.005;37.673
21418.84;59.207;50.007;37.675
21419.84;59.209;50.006;37.674
21420.83;59.196;50.008;37.676
21421.84;59.193;50.01;37.677
21422.84;59.199;50.007;37.675
21423.85;59.183;50.006;37.673
21424.86;59.199;50.006;37.674
21425.85;59.198;50.009;37.677
21426.84;59.193;50.003;37.671
21427.83;59.198;50.005;37.673
21428.84;59.208;50.007;37.675
21429.84;59.196;50.006;37.674
21430.84;59.172;50.006;37.675
21431.85;59.196;50.004;37.671
21432.82;59.201;50.005;37.673
21433.82;59.199;50.007;37.675
21434.82;59.198;50.009;37.676
