IDs:;240714_01_240712A;01_DNAJB6_05_000_uM;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
40759.53;49.71;47.666;34.668
40760.54;49.714;47.666;34.668
40761.56;49.725;47.667;34.669
40762.58;49.715;47.667;34.669
40763.58;49.712;47.664;34.666
40764.58;49.712;47.665;34.667
40765.59;49.707;47.664;34.666
40766.6;49.722;47.669;34.671
40767.58;49.723;47.667;34.67
40768.58;49.727;47.666;34.668
40769.58;49.712;47.664;34.667
40770.58;49.71;47.663;34.666
40771.59;49.717;47.666;34.668
40772.59;49.714;47.665;34.667
40773.6;49.71;47.662;34.664
40774.62;49.716;47.665;34.667
40775.61;49.715;47.665;34.668
40776.6;49.711;47.663;34.665
40777.61;49.726;47.665;34.668
40778.6;49.707;47.664;34.666
40779.59;49.725;47.665;34.668
40780.6;49.716;47.664;34.666
40781.59;49.725;47.667;34.669
40782.59;49.708;47.664;34.667
40783.62;49.708;47.661;34.664
40784.63;49.714;47.663;34.665
40785.61;49.712;47.662;34.664
40786.62;49.716;47.665;34.667
40787.6;49.729;47.665;34.669
40788.59;49.708;47.662;34.664
40789.6;49.71;47.662;34.665
40790.6;49.726;47.665;34.668
40791.57;49.726;47.664;34.666
40792.56;49.727;47.665;34.668
40793.57;49.708;47.661;34.664
40794.57;49.727;47.664;34.667
40795.58;49.711;47.662;34.664
40796.59;49.711;47.662;34.664
40797.61;49.71;47.658;34.661
40798.61;49.714;47.662;34.665
40799.63;49.709;47.66;34.663
40800.64;49.725;47.664;34.666
40801.64;49.714;47.663;34.666
40802.63;49.707;47.661;34.664
40803.61;49.71;47.661;34.664
40804.61;49.723;47.664;34.667
40805.6;49.712;47.66;34.664
40806.6;49.71;47.66;34.663
40807.6;49.71;47.661;34.664
40808.57;49.708;47.659;34.662
40809.58;49.715;47.659;34.662
40810.59;49.707;47.66;34.663
40811.57;49.73;47.663;34.667
40812.56;49.708;47.659;34.662
40813.55;49.714;47.659;34.662
40814.54;49.724;47.664;34.667
40815.53;49.725;47.664;34.667
40816.52;49.71;47.661;34.664
40817.52;49.727;47.663;34.666
40818.51;49.711;47.662;34.665
40819.49;49.715;47.66;34.663
40820.49;49.707;47.658;34.661
40821.49;49.711;47.657;34.661
40822.5;49.712;47.658;34.661
40823.49;49.708;47.658;34.662
40824.47;49.726;47.661;34.664
40825.47;49.707;47.657;34.66
40826.45;49.709;47.66;34.663
40827.46;49.713;47.658;34.661
40828.47;49.712;47.657;34.661
40829.48;49.71;47.655;34.659
40830.47;49.724;47.659;34.662
40831.47;49.727;47.658;34.662
40832.48;49.71;47.656;34.66
40833.47;49.723;47.659;34.663
40834.46;49.708;47.655;34.659
40835.46;49.711;47.656;34.66
40836.43;49.713;47.657;34.661
40837.41;49.707;47.656;34.659
40838.41;49.711;47.653;34.658
40839.4;49.705;47.654;34.658
40840.41;49.703;47.654;34.657
40841.4;49.711;47.655;34.659
40842.42;49.717;47.655;34.659
40843.42;49.724;47.656;34.66
40844.42;49.702;47.656;34.659
40845.42;49.71;47.656;34.66
40846.43;49.711;47.655;34.659
40847.44;49.714;47.654;34.658
40848.45;49.713;47.653;34.657
40849.46;49.707;47.654;34.658
40850.45;49.728;47.658;34.662
40851.43;49.703;47.649;34.653
40852.43;49.71;47.654;34.658
40853.44;49.711;47.65;34.655
40854.43;49.726;47.655;34.659
40855.41;49.714;47.653;34.657
40856.41;49.708;47.653;34.657
40857.41;49.712;47.649;34.654
40858.4;49.71;47.653;34.657
40859.4;49.709;47.651;34.655
40860.42;49.703;47.651;34.656
40861.42;49.707;47.651;34.655
40862.42;49.726;47.655;34.659
40863.42;49.709;47.651;34.655
40864.41;49.707;47.649;34.653
40865.41;49.715;47.65;34.656
40866.4;49.71;47.647;34.652
40867.39;49.723;47.651;34.655
40868.38;49.705;47.647;34.652
40869.38;49.715;47.649;34.653
40870.38;49.707;47.646;34.651
40871.36;49.703;47.649;34.654
40872.34;49.709;47.647;34.653
40873.33;49.71;47.649;34.654
40874.36;49.713;47.651;34.656
40875.36;49.713;47.648;34.653
40876.37;49.721;47.653;34.658
40877.38;49.713;47.649;34.654
40878.37;49.712;47.649;34.654
40879.36;49.722;47.651;34.656
40880.36;49.713;47.649;34.654
40881.37;49.708;47.647;34.652
40882.36;49.715;47.648;34.653
40883.35;49.706;47.647;34.652
40884.35;49.707;47.646;34.652
40885.35;49.703;47.647;34.652
40886.35;49.71;47.647;34.652
40887.36;49.727;47.649;34.655
40888.37;49.709;47.645;34.65
40889.38;49.706;47.646;34.651
40890.4;49.709;47.648;34.653
40891.38;49.714;47.648;34.654
40892.38;49.71;47.645;34.652
40893.37;49.705;47.643;34.648
40894.38;49.708;47.643;34.649
40895.38;49.711;47.642;34.647
40896.37;49.714;47.643;34.649
40897.36;49.706;47.643;34.649
40898.35;49.713;47.646;34.652
40899.35;49.726;47.646;34.652
40900.34;49.706;47.644;34.649
40901.34;49.71;47.643;34.649
40902.33;49.704;47.642;34.648
40903.31;49.713;47.645;34.651
40904.3;49.709;47.646;34.651
40905.29;49.708;47.643;34.648
40906.28;49.712;47.645;34.65
40907.28;49.705;47.642;34.647
40908.27;49.705;47.643;34.648
40909.28;49.712;47.643;34.649
40910.27;49.706;47.64;34.647
40911.27;49.703;47.642;34.647
40912.27;49.709;47.64;34.646
40913.25;49.711;47.643;34.649
40914.26;49.711;47.643;34.649
40915.26;49.707;47.641;34.646
40916.26;49.704;47.641;34.647
40917.27;49.706;47.642;34.648
40918.28;49.704;47.644;34.65
40919.29;49.709;47.641;34.647
40920.28;49.709;47.642;34.648
40921.29;49.708;47.64;34.646
40922.26;49.707;47.639;34.646
40923.24;49.708;47.64;34.646
40924.22;49.707;47.641;34.647
40925.21;49.711;47.641;34.648
40926.21;49.719;47.643;34.649
40927.2;49.708;47.642;34.648
40928.21;49.707;47.639;34.646
40929.21;49.712;47.64;34.647
40930.22;49.71;47.64;34.646
40931.23;49.706;47.637;34.644
40932.24;49.706;47.638;34.645
40933.22;49.709;47.637;34.644
40934.2;49.706;47.637;34.644
40935.19;49.702;47.638;34.645
40936.18;49.702;47.638;34.645
40937.17;49.708;47.638;34.645
40938.17;49.702;47.637;34.644
40939.17;49.705;47.638;34.644
40940.18;49.708;47.639;34.646
40941.16;49.707;47.637;34.644
40942.16;49.708;47.637;34.643
40943.15;49.708;47.635;34.642
40944.14;49.704;47.636;34.643
40945.13;49.706;47.634;34.641
40946.12;49.699;47.634;34.641
40947.13;49.711;47.637;34.644
40948.15;49.71;47.637;34.644
40949.15;49.704;47.633;34.64
40950.14;49.707;47.633;34.64
40951.14;49.707;47.635;34.642
40952.14;49.704;47.633;34.64
40953.13;49.706;47.635;34.642
40954.11;49.709;47.636;34.643
40955.11;49.702;47.633;34.64
40956.09;49.708;47.636;34.642
40957.08;49.708;47.636;34.644
40958.07;49.706;47.635;34.642
40959.08;49.704;47.636;34.643
40960.07;49.707;47.637;34.644
40961.06;49.705;47.635;34.642
40962.05;49.703;47.635;34.642
40963.06;49.704;47.632;34.639
40964.07;49.706;47.633;34.64
40965.05;49.709;47.633;34.641
40966.04;49.71;47.633;34.641
40967.04;49.702;47.633;34.64
40968.04;49.707;47.632;34.64
40969.04;49.702;47.63;34.638
40970.05;49.703;47.632;34.64
40971.05;49.706;47.633;34.641
40972.05;49.704;47.631;34.639
40973.05;49.701;47.632;34.639
40974.03;49.701;47.629;34.636
40975.01;49.698;47.629;34.636
40976;49.701;47.631;34.638
40976.99;49.704;47.631;34.639
40977.99;49.703;47.63;34.637
40978.99;49.702;47.631;34.639
40979.99;49.703;47.63;34.637
40980.99;49.704;47.631;34.639
40981.98;49.702;47.632;34.639
40982.98;49.698;47.63;34.637
40983.97;49.7;47.628;34.636
40984.97;49.698;47.629;34.637
40985.96;49.7;47.629;34.637
40986.94;49.7;47.629;34.637
40987.92;49.704;47.631;34.639
40988.9;49.706;47.633;34.641
40989.9;49.697;47.629;34.637
40990.9;49.7;47.63;34.638
40991.89;49.709;47.63;34.638
40992.89;49.701;47.63;34.637
40993.89;49.715;47.633;34.641
40994.89;49.702;47.629;34.637
40995.89;49.705;47.629;34.638
40996.88;49.699;47.629;34.637
40997.87;49.698;47.628;34.635
40998.88;49.698;47.628;34.636
40999.86;49.699;47.628;34.636
41000.85;49.699;47.628;34.636
41001.85;49.701;47.628;34.636
41002.85;49.717;47.63;34.639
41003.86;49.707;47.629;34.637
41004.86;49.698;47.629;34.637
41005.84;49.698;47.627;34.635
41006.83;49.7;47.629;34.637
41007.82;49.708;47.629;34.638
41008.82;49.701;47.626;34.634
41009.83;49.701;47.627;34.635
41010.83;49.7;47.628;34.636
41011.82;49.706;47.629;34.637
41012.83;49.704;47.628;34.637
41013.82;49.7;47.626;34.635
41014.81;49.699;47.628;34.637
41015.8;49.704;47.628;34.637
41016.8;49.699;47.627;34.634
41017.8;49.702;47.628;34.637
41018.78;49.701;47.628;34.637
41019.79;49.702;47.626;34.635
41020.78;49.701;47.628;34.637
41021.79;49.7;47.625;34.633
41022.78;49.699;47.627;34.636
41023.77;49.701;47.628;34.637
41024.78;49.694;47.625;34.633
41025.78;49.704;47.626;34.635
41026.78;49.702;47.626;34.634
41027.77;49.699;47.625;34.634
41028.77;49.692;47.623;34.632
41029.76;49.696;47.624;34.633
41030.76;49.699;47.625;34.634
41031.77;49.695;47.625;34.633
41032.78;49.692;47.624;34.632
41033.79;49.695;47.624;34.632
41034.79;49.7;47.624;34.634
41035.79;49.697;47.623;34.632
41036.77;49.7;47.622;34.632
41037.77;49.701;47.622;34.632
41038.77;49.697;47.622;34.631
41039.74;49.693;47.621;34.63
41040.75;49.696;47.624;34.633
41041.75;49.693;47.621;34.63
41042.75;49.694;47.624;34.633
41043.73;49.692;47.621;34.63
41044.74;49.693;47.622;34.631
41045.75;49.697;47.621;34.63
41046.74;49.691;47.62;34.629
41047.77;49.701;47.623;34.632
41048.76;49.692;47.622;34.631
41049.77;49.694;47.62;34.629
41050.77;49.691;47.618;34.628
41051.79;49.689;47.617;34.626
41052.78;49.692;47.619;34.628
41053.77;49.691;47.619;34.628
41054.76;49.685;47.616;34.625
41055.77;49.692;47.617;34.627
41056.76;49.694;47.62;34.629
41057.78;49.692;47.617;34.627
41058.78;49.69;47.617;34.627
41059.77;49.697;47.618;34.627
41060.75;49.688;47.616;34.626
41061.74;49.693;47.617;34.627
41062.75;49.69;47.616;34.625
41063.73;49.699;47.62;34.63
41064.73;49.696;47.618;34.628
41065.75;49.69;47.618;34.627
41066.74;49.689;47.617;34.626
41067.71;49.696;47.618;34.628
41068.72;49.691;47.617;34.627
41069.71;49.696;47.619;34.629
41070.7;49.695;47.619;34.628
41071.69;49.693;47.62;34.629
41072.67;49.697;47.619;34.629
41073.66;49.697;47.619;34.629
41074.66;49.695;47.617;34.627
41075.66;49.696;47.619;34.629
41076.67;49.69;47.617;34.627
41077.68;49.693;47.618;34.628
41078.66;49.698;47.617;34.627
41079.66;49.69;47.616;34.626
41080.66;49.693;47.619;34.629
41081.66;49.695;47.619;34.628
41082.65;49.7;47.619;34.629
41083.64;49.694;47.618;34.628
41084.63;49.696;47.617;34.628
41085.63;49.696;47.616;34.626
41086.64;49.691;47.616;34.626
41087.64;49.694;47.616;34.626
41088.62;49.69;47.615;34.625
41089.64;49.689;47.615;34.625
41090.63;49.692;47.616;34.627
41091.62;49.689;47.614;34.624
41092.63;49.691;47.615;34.625
41093.62;49.692;47.616;34.627
41094.61;49.693;47.614;34.625
41095.59;49.686;47.614;34.624
41096.58;49.69;47.612;34.623
41097.58;49.69;47.615;34.625
41098.57;49.694;47.615;34.625
41099.58;49.693;47.617;34.628
41100.56;49.695;47.615;34.625
41101.56;49.693;47.616;34.626
41102.56;49.695;47.616;34.627
41103.56;49.69;47.613;34.624
41104.55;49.686;47.615;34.625
41105.53;49.692;47.615;34.626
41106.53;49.692;47.615;34.626
41107.53;49.694;47.615;34.625
41108.54;49.687;47.613;34.623
41109.52;49.689;47.612;34.623
41110.51;49.694;47.616;34.626
41111.51;49.69;47.614;34.625
41112.49;49.688;47.613;34.624
41113.5;49.695;47.614;34.625
41114.5;49.691;47.613;34.624
41115.5;49.687;47.615;34.626
41116.5;49.691;47.615;34.626
41117.48;49.689;47.613;34.624
41118.47;49.694;47.613;34.624
41119.46;49.685;47.613;34.624
41120.45;49.695;47.613;34.625
41121.43;49.695;47.616;34.626
41122.43;49.692;47.615;34.625
41123.44;49.699;47.612;34.623
41124.43;49.696;47.615;34.626
41125.44;49.697;47.613;34.624
41126.44;49.692;47.612;34.624
41127.43;49.692;47.613;34.625
41128.42;49.692;47.614;34.625
41129.41;49.69;47.613;34.624
41130.41;49.702;47.615;34.626
41131.42;49.688;47.613;34.624
41132.41;49.694;47.613;34.625
41133.4;49.691;47.613;34.625
41134.39;49.699;47.613;34.624
41135.4;49.697;47.612;34.624
41136.38;49.689;47.612;34.624
41137.36;49.693;47.611;34.622
41138.36;49.695;47.61;34.622
41139.35;49.69;47.612;34.623
41140.36;49.695;47.61;34.622
41141.36;49.693;47.612;34.623
41142.37;49.691;47.612;34.624
41143.39;49.692;47.613;34.625
41144.37;49.688;47.609;34.621
41145.36;49.691;47.612;34.623
41146.37;49.688;47.61;34.621
41147.36;49.69;47.611;34.622
41148.37;49.693;47.61;34.622
41149.35;49.692;47.611;34.623
41150.33;49.69;47.61;34.622
41151.32;49.694;47.611;34.623
41152.34;49.69;47.61;34.622
41153.34;49.69;47.611;34.623
41154.34;49.694;47.612;34.624
41155.34;49.69;47.612;34.624
41156.34;49.692;47.611;34.623
41157.34;49.692;47.609;34.621
41158.35;49.691;47.611;34.623
41159.35;49.689;47.608;34.62
41160.34;49.689;47.613;34.624
41161.34;49.687;47.609;34.621
41162.33;49.692;47.607;34.618
41163.3;49.694;47.608;34.62
41164.29;49.69;47.609;34.621
41165.29;49.688;47.611;34.622
41166.28;49.691;47.609;34.621
41167.3;49.69;47.611;34.623
41168.28;49.685;47.608;34.619
41169.28;49.693;47.607;34.62
41170.28;49.687;47.607;34.62
41171.28;49.709;47.612;34.624
41172.3;49.693;47.61;34.622
41173.29;49.693;47.607;34.62
41174.29;49.694;47.608;34.62
41175.29;49.69;47.609;34.621
41176.3;49.69;47.609;34.621
41177.28;49.691;47.609;34.621
41178.29;49.691;47.609;34.621
41179.28;49.692;47.61;34.622
41180.28;49.69;47.606;34.618
41181.27;49.694;47.608;34.621
41182.28;49.693;47.608;34.62
41183.27;49.691;47.607;34.62
41184.26;49.687;47.607;34.619
41185.25;49.69;47.607;34.619
41186.25;49.69;47.608;34.62
41187.25;49.695;47.609;34.621
41188.26;49.69;47.608;34.621
41189.24;49.693;47.608;34.621
41190.25;49.696;47.608;34.62
41191.24;49.689;47.606;34.62
41192.26;49.694;47.605;34.618
41193.26;49.689;47.608;34.62
41194.26;49.692;47.607;34.62
41195.25;49.692;47.607;34.62
41196.24;49.687;47.607;34.62
41197.24;49.683;47.605;34.617
41198.24;49.685;47.606;34.619
41199.25;49.695;47.605;34.618
41200.24;49.688;47.606;34.619
41201.24;49.69;47.606;34.619
41202.21;49.687;47.608;34.62
41203.19;49.687;47.605;34.618
41204.21;49.693;47.606;34.619
41205.23;49.694;47.606;34.62
41206.23;49.692;47.607;34.62
41207.24;49.691;47.606;34.619
41208.26;49.688;47.606;34.618
41209.25;49.69;47.605;34.618
41210.25;49.691;47.606;34.619
41211.23;49.686;47.603;34.616
41212.24;49.687;47.606;34.619
41213.23;49.688;47.605;34.618
41214.22;49.688;47.603;34.617
41215.21;49.685;47.603;34.616
41216.21;49.685;47.602;34.615
41217.21;49.683;47.602;34.615
41218.22;49.687;47.604;34.617
41219.23;49.685;47.603;34.617
41220.24;49.687;47.602;34.615
41221.22;49.687;47.602;34.615
41222.21;49.687;47.604;34.617
41223.23;49.681;47.601;34.614
41224.23;49.686;47.602;34.616
41225.22;49.683;47.604;34.617
41226.21;49.689;47.602;34.616
41227.22;49.688;47.603;34.616
41228.23;49.68;47.601;34.614
41229.22;49.686;47.603;34.616
41230.21;49.689;47.6;34.614
41231.22;49.685;47.601;34.614
41232.2;49.693;47.602;34.616
41233.19;49.685;47.601;34.615
41234.21;49.687;47.601;34.615
41235.19;49.689;47.603;34.617
41236.2;49.692;47.601;34.615
41237.19;49.681;47.6;34.613
41238.2;49.684;47.601;34.615
41239.21;49.684;47.599;34.613
41240.2;49.683;47.6;34.614
41241.2;49.683;47.599;34.613
41242.18;49.68;47.599;34.613
41243.19;49.682;47.599;34.612
41244.18;49.684;47.599;34.613
41245.21;49.683;47.6;34.613
41246.21;49.684;47.602;34.616
41247.2;49.685;47.599;34.613
41248.21;49.689;47.599;34.613
41249.21;49.685;47.601;34.615
41250.2;49.686;47.601;34.615
41251.2;49.688;47.6;34.614
41252.2;49.683;47.6;34.614
41253.18;49.682;47.598;34.613
41254.17;49.687;47.6;34.614
41255.15;49.682;47.599;34.613
41256.14;49.685;47.599;34.612
41257.16;49.686;47.6;34.615
41258.17;49.688;47.6;34.614
41259.16;49.684;47.599;34.613
41260.17;49.684;47.598;34.612
41261.18;49.688;47.599;34.614
41262.18;49.682;47.6;34.613
41263.15;49.69;47.599;34.613
41264.15;49.684;47.599;34.614
41265.15;49.684;47.599;34.613
41266.17;49.688;47.6;34.615
41267.16;49.686;47.599;34.614
41268.14;49.685;47.597;34.611
41269.14;49.684;47.596;34.611
41270.14;49.682;47.597;34.612
41271.14;49.681;47.597;34.611
41272.15;49.684;47.597;34.612
41273.13;49.679;47.597;34.611
41274.12;49.683;47.596;34.61
41275.1;49.688;47.598;34.613
41276.1;49.687;47.597;34.611
41277.1;49.682;47.596;34.611
41278.11;49.686;47.595;34.61
41279.12;49.682;47.595;34.61
41280.13;49.683;47.595;34.61
41281.13;49.684;47.597;34.611
41282.12;49.684;47.597;34.611
41283.12;49.683;47.595;34.61
41284.12;49.679;47.595;34.61
41285.1;49.681;47.596;34.61
41286.09;49.684;47.596;34.61
41287.09;49.681;47.597;34.611
41288.08;49.686;47.596;34.61
41289.07;49.682;47.595;34.609
41290.05;49.683;47.595;34.61
41291.06;49.685;47.596;34.611
41292.06;49.677;47.595;34.609
41293.07;49.681;47.596;34.61
41294.07;49.683;47.594;34.609
41295.09;49.677;47.594;34.609
41296.1;49.679;47.594;34.609
41297.08;49.685;47.596;34.611
41298.07;49.683;47.594;34.608
41299.05;49.68;47.595;34.61
41300.05;49.683;47.595;34.61
41301.06;49.682;47.594;34.609
41302.08;49.682;47.594;34.61
41303.08;49.681;47.594;34.61
41304.08;49.685;47.595;34.611
41305.1;49.683;47.592;34.607
41306.08;49.685;47.596;34.611
41307.08;49.683;47.593;34.608
41308.08;49.681;47.593;34.609
41309.1;49.681;47.593;34.607
41310.12;49.686;47.593;34.609
41311.11;49.686;47.593;34.608
41312.11;49.684;47.594;34.61
41313.11;49.682;47.592;34.608
41314.11;49.685;47.594;34.609
41315.12;49.682;47.592;34.608
41316.13;49.682;47.593;34.609
41317.15;49.678;47.593;34.608
41318.14;49.683;47.593;34.608
41319.13;49.687;47.593;34.608
41320.13;49.681;47.593;34.608
41321.13;49.682;47.593;34.609
41322.13;49.681;47.591;34.607
41323.15;49.678;47.593;34.608
41324.16;49.683;47.593;34.609
41325.13;49.683;47.592;34.608
41326.13;49.678;47.594;34.609
41327.13;49.676;47.591;34.606
41328.13;49.678;47.592;34.608
41329.12;49.68;47.59;34.606
41330.14;49.676;47.59;34.606
41331.13;49.681;47.59;34.605
41332.12;49.68;47.59;34.605
41333.12;49.685;47.591;34.607
41334.11;49.687;47.59;34.606
41335.1;49.681;47.591;34.606
41336.12;49.676;47.589;34.604
41337.11;49.679;47.59;34.605
41338.1;49.674;47.589;34.604
41339.09;49.686;47.59;34.606
41340.07;49.677;47.591;34.606
41341.08;49.681;47.592;34.608
41342.07;49.68;47.589;34.605
41343.07;49.678;47.589;34.605
41344.07;49.68;47.589;34.605
41345.07;49.676;47.59;34.606
41346.05;49.676;47.59;34.606
41347.05;49.68;47.59;34.606
41348.05;49.667;47.589;34.604
41349.05;49.679;47.59;34.606
41350.06;49.677;47.588;34.604
41351.05;49.683;47.59;34.606
41352.04;49.678;47.59;34.606
41353.03;49.679;47.589;34.605
41354.02;49.679;47.59;34.606
41355.01;49.678;47.59;34.606
41356.01;49.684;47.589;34.605
41357;49.679;47.588;34.604
41357.99;49.68;47.589;34.606
41358.98;49.679;47.588;34.604
41359.97;49.677;47.588;34.603
41360.97;49.681;47.591;34.607
41361.98;49.679;47.587;34.603
41362.97;49.684;47.59;34.607
41363.96;49.685;47.589;34.605
41364.94;49.68;47.586;34.603
41365.95;49.678;47.588;34.604
41366.96;49.674;47.586;34.602
41367.94;49.676;47.587;34.603
41368.95;49.68;47.586;34.603
41369.95;49.678;47.586;34.602
41370.96;49.674;47.586;34.603
41371.94;49.678;47.587;34.603
41372.92;49.678;47.585;34.601
41373.91;49.675;47.586;34.603
41374.89;49.669;47.586;34.602
41375.9;49.67;47.585;34.601
41376.89;49.674;47.585;34.602
41377.89;49.676;47.585;34.602
41378.9;49.676;47.584;34.601
41379.91;49.673;47.584;34.6
41380.9;49.677;47.585;34.601
41381.89;49.678;47.584;34.6
41382.88;49.678;47.584;34.601
41383.88;49.674;47.584;34.6
41384.89;49.676;47.585;34.602
41385.87;49.679;47.584;34.601
41386.88;49.676;47.585;34.602
41387.9;49.676;47.584;34.6
41388.9;49.674;47.585;34.601
41389.88;49.68;47.584;34.6
41390.88;49.675;47.583;34.6
41391.89;49.674;47.583;34.6
41392.88;49.672;47.582;34.598
41393.87;49.674;47.583;34.6
41394.86;49.676;47.584;34.601
41395.85;49.679;47.583;34.6
41396.84;49.676;47.583;34.599
41397.83;49.678;47.584;34.6
41398.81;49.679;47.583;34.601
41399.8;49.674;47.581;34.598
41400.8;49.682;47.583;34.601
41401.78;49.674;47.582;34.6
41402.78;49.674;47.581;34.598
41403.79;49.679;47.582;34.599
41404.77;49.682;47.582;34.6
41405.77;49.68;47.581;34.598
41406.77;49.68;47.583;34.6
41407.78;49.676;47.579;34.597
41408.77;49.678;47.581;34.599
41409.76;49.676;47.582;34.599
41410.76;49.678;47.581;34.598
41411.77;49.678;47.582;34.6
41412.75;49.678;47.583;34.6
41413.76;49.676;47.581;34.598
41414.75;49.68;47.582;34.6
41415.76;49.677;47.58;34.597
41416.77;49.678;47.581;34.599
41417.75;49.675;47.582;34.6
41418.73;49.674;47.58;34.597
41419.75;49.683;47.581;34.599
41420.74;49.68;47.58;34.598
41421.73;49.683;47.582;34.6
41422.73;49.679;47.58;34.597
41423.74;49.675;47.578;34.596
41424.76;49.679;47.579;34.597
41425.74;49.684;47.579;34.597
41426.73;49.678;47.58;34.598
41427.73;49.678;47.58;34.598
41428.73;49.679;47.58;34.598
41429.73;49.679;47.582;34.6
41430.73;49.675;47.578;34.596
41431.74;49.672;47.58;34.597
41432.76;49.677;47.58;34.598
41433.77;49.673;47.577;34.595
41434.76;49.676;47.58;34.598
41435.75;49.675;47.578;34.596
41436.74;49.674;47.577;34.595
41437.75;49.677;47.58;34.597
41438.74;49.673;47.577;34.595
41439.76;49.673;47.578;34.596
41440.75;49.672;47.578;34.596
41441.76;49.672;47.577;34.594
41442.74;49.679;47.578;34.597
41443.74;49.672;47.575;34.593
41444.73;49.671;47.576;34.594
41445.74;49.672;47.576;34.594
41446.74;49.671;47.576;34.594
41447.74;49.679;47.576;34.594
41448.75;49.67;47.574;34.592
41449.73;49.672;47.575;34.593
41450.72;49.673;47.577;34.595
41451.72;49.676;47.575;34.593
41452.71;49.67;47.575;34.594
41453.7;49.676;47.575;34.594
41454.7;49.673;47.573;34.592
41455.71;49.674;47.575;34.594
41456.73;49.671;47.575;34.594
41457.72;49.672;47.575;34.593
41458.72;49.67;47.575;34.593
41459.72;49.676;47.576;34.594
41460.72;49.676;47.574;34.592
41461.73;49.68;47.574;34.593
41462.73;49.675;47.573;34.592
41463.74;49.675;47.574;34.593
41464.76;49.675;47.572;34.591
41465.78;49.673;47.576;34.594
41466.77;49.672;47.574;34.592
41467.76;49.677;47.577;34.595
41468.76;49.668;47.572;34.59
41469.76;49.677;47.573;34.592
41470.77;49.667;47.573;34.591
41471.76;49.671;47.572;34.59
41472.76;49.673;47.572;34.591
41473.74;49.671;47.572;34.591
41474.74;49.678;47.574;34.593
41475.74;49.674;47.573;34.592
41476.73;49.67;47.571;34.59
41477.71;49.662;47.57;34.589
41478.71;49.67;47.571;34.59
41479.72;49.672;47.57;34.589
41480.72;49.675;47.572;34.591
41481.72;49.671;47.572;34.591
41482.7;49.67;47.571;34.59
41483.69;49.67;47.571;34.59
41484.69;49.668;47.57;34.589
41485.68;49.675;47.569;34.588
41486.67;49.674;47.57;34.589
41487.68;49.665;47.568;34.586
41488.69;49.669;47.569;34.588
41489.7;49.669;47.569;34.588
41490.69;49.674;47.57;34.589
41491.69;49.659;47.567;34.586
41492.69;49.667;47.569;34.588
41493.67;49.669;47.569;34.588
41494.66;49.668;47.569;34.588
41495.65;49.671;47.567;34.586
41496.65;49.672;47.569;34.588
41497.66;49.668;47.568;34.586
41498.64;49.669;47.567;34.586
41499.63;49.67;47.569;34.588
41500.62;49.671;47.566;34.586
41501.62;49.667;47.565;34.585
41502.63;49.669;47.567;34.588
41503.65;49.665;47.568;34.587
41504.67;49.667;47.567;34.586
41505.69;49.669;47.567;34.586
41506.68;49.674;47.567;34.587
41507.68;49.671;47.569;34.589
41508.68;49.67;47.568;34.587
41509.68;49.67;47.568;34.588
41510.67;49.671;47.566;34.586
41511.68;49.667;47.566;34.586
41512.66;49.671;47.568;34.588
41513.65;49.669;47.566;34.586
41514.65;49.673;47.565;34.586
41515.64;49.671;47.567;34.587
41516.65;49.668;47.564;34.584
41517.64;49.666;47.566;34.587
41518.64;49.669;47.566;34.586
41519.64;49.671;47.566;34.586
41520.63;49.672;47.567;34.588
41521.61;49.67;47.568;34.588
41522.61;49.668;47.566;34.586
41523.62;49.666;47.567;34.587
41524.62;49.669;47.565;34.585
41525.62;49.668;47.566;34.586
41526.61;49.67;47.566;34.586
41527.6;49.668;47.565;34.585
41528.6;49.675;47.567;34.587
41529.61;49.671;47.564;34.584
41530.62;49.672;47.566;34.586
41531.63;49.678;47.565;34.586
41532.63;49.674;47.564;34.586
41533.63;49.669;47.565;34.586
41534.63;49.673;47.565;34.586
41535.63;49.677;47.566;34.587
41536.62;49.67;47.564;34.584
41537.61;49.673;47.565;34.586
41538.6;49.664;47.564;34.584
41539.6;49.666;47.564;34.585
41540.62;49.672;47.564;34.585
41541.61;49.671;47.563;34.583
41542.61;49.666;47.564;34.584
41543.6;49.673;47.565;34.585
41544.6;49.667;47.564;34.584
41545.59;49.676;47.563;34.584
41546.59;49.669;47.564;34.584
41547.58;49.674;47.564;34.585
41548.57;49.666;47.564;34.585
41549.57;49.669;47.563;34.584
41550.57;49.669;47.564;34.585
41551.58;49.669;47.562;34.583
41552.57;49.67;47.563;34.584
41553.56;49.67;47.564;34.585
41554.57;49.669;47.564;34.584
41555.57;49.672;47.563;34.585
41556.57;49.67;47.563;34.583
41557.59;49.669;47.564;34.585
41558.58;49.67;47.563;34.584
41559.58;49.672;47.561;34.583
41560.58;49.668;47.559;34.579
41561.56;49.67;47.559;34.58
41562.58;49.666;47.559;34.581
41563.57;49.665;47.559;34.58
41564.59;49.663;47.56;34.581
41565.6;49.667;47.561;34.582
41566.6;49.668;47.559;34.58
41567.61;49.669;47.562;34.583
41568.6;49.665;47.561;34.581
41569.59;49.666;47.559;34.58
41570.59;49.668;47.56;34.581
41571.6;49.666;47.56;34.58
41572.61;49.664;47.561;34.583
41573.6;49.667;47.559;34.58
41574.58;49.665;47.557;34.578
