IDs:;240718_15_240712K;15_DNAJB6_00_087_uM;
44444.64;57.354;44.261;32.529
44445.65;57.373;44.259;32.526
44446.66;57.352;44.26;32.528
44447.64;57.354;44.255;32.523
44448.64;57.381;44.26;32.528
44449.64;57.325;44.26;32.528
44450.63;57.403;44.258;32.526
44451.63;57.365;44.259;32.528
44452.63;57.341;44.254;32.523
44453.65;57.333;44.258;32.526
44454.62;57.398;44.262;32.529
44455.62;57.379;44.259;32.526
44456.62;57.384;44.261;32.528
44457.62;57.384;44.26;32.527
44458.62;57.341;44.257;32.526
44459.62;57.365;44.256;32.525
44460.61;57.379;44.259;32.526
44461.59;57.34;44.257;32.525
44462.58;57.358;44.258;32.527
44463.59;57.386;44.259;32.526
44464.6;57.382;44.261;32.528
44465.61;57.335;44.259;32.526
44466.62;57.375;44.261;32.528
44467.63;57.342;44.26;32.527
44468.63;57.389;44.261;32.529
44469.62;57.341;44.255;32.523
44470.61;57.346;44.256;32.524
44471.61;57.356;44.258;32.525
44472.62;57.4;44.26;32.527
44473.6;57.388;44.259;32.527
44474.59;57.386;44.259;32.526
44475.59;57.35;44.254;32.522
44476.59;57.395;44.259;32.526
44477.6;57.337;44.253;32.521
44478.59;57.382;44.254;32.523
44479.58;57.352;44.254;32.522
44480.57;57.378;44.255;32.522
44481.57;57.382;44.255;32.523
44482.56;57.382;44.256;32.523
44483.56;57.374;44.256;32.523
44484.56;57.377;44.256;32.523
44485.57;57.378;44.255;32.523
44486.56;57.392;44.256;32.524
44487.56;57.374;44.254;32.521
44488.56;57.397;44.255;32.523
44489.57;57.385;44.257;32.525
44490.55;57.385;44.255;32.523
44491.56;57.395;44.253;32.521
44492.56;57.393;44.253;32.521
44493.56;57.4;44.252;32.521
44494.56;57.398;44.252;32.52
44495.57;57.383;44.251;32.519
44496.56;57.374;44.253;32.521
44497.54;57.381;44.255;32.523
44498.56;57.381;44.253;32.521
44499.56;57.383;44.253;32.521
44500.56;57.346;44.248;32.517
44501.56;57.383;44.255;32.522
44502.57;57.362;44.252;32.519
44503.55;57.361;44.253;32.52
44504.59;57.373;44.252;32.52
44505.6;57.328;44.246;32.515
44506.6;57.39;44.249;32.517
44507.59;57.346;44.247;32.516
44508.59;57.394;44.249;32.516
44509.6;57.383;44.253;32.521
44510.58;57.335;44.248;32.517
44511.59;57.386;44.249;32.517
44512.59;57.398;44.251;32.519
44513.59;57.392;44.252;32.52
44514.58;57.401;44.252;32.52
44515.56;57.376;44.252;32.519
44516.55;57.382;44.248;32.516
44517.53;57.374;44.249;32.517
44518.53;57.376;44.25;32.519
44519.53;57.384;44.247;32.516
44520.52;57.4;44.249;32.517
44521.52;57.367;44.251;32.518
44522.5;57.38;44.252;32.52
44523.5;57.378;44.248;32.516
44524.5;57.372;44.25;32.518
44525.49;57.333;44.244;32.513
44526.48;57.336;44.246;32.515
44527.47;57.38;44.252;32.52
44528.46;57.339;44.247;32.515
44529.44;57.361;44.248;32.516
44530.44;57.378;44.248;32.516
44531.43;57.377;44.249;32.517
44532.42;57.381;44.248;32.516
44533.43;57.388;44.247;32.515
44534.41;57.398;44.247;32.515
44535.4;57.336;44.242;32.511
44536.39;57.381;44.247;32.514
44537.39;57.385;44.249;32.517
44538.4;57.348;44.243;32.511
44539.39;57.358;44.246;32.515
44540.38;57.389;44.249;32.517
44541.38;57.373;44.244;32.513
44542.38;57.378;44.247;32.516
44543.39;57.381;44.245;32.514
44544.4;57.381;44.25;32.518
44545.41;57.377;44.245;32.513
44546.38;57.326;44.244;32.513
44547.39;57.381;44.247;32.515
44548.38;57.379;44.246;32.514
44549.37;57.384;44.245;32.514
44550.36;57.382;44.246;32.515
44551.36;57.367;44.245;32.513
44552.37;57.396;44.247;32.515
44553.37;57.372;44.244;32.512
44554.38;57.382;44.244;32.513
44555.39;57.384;44.243;32.511
44556.38;57.377;44.246;32.514
44557.38;57.321;44.24;32.509
44558.37;57.342;44.24;32.509
44559.35;57.368;44.246;32.514
44560.37;57.375;44.243;32.511
44561.36;57.391;44.245;32.514
44562.37;57.378;44.245;32.514
44563.35;57.381;44.243;32.512
44564.37;57.379;44.243;32.511
44565.37;57.368;44.243;32.512
44566.38;57.374;44.245;32.514
44567.38;57.378;44.244;32.512
44568.4;57.389;44.243;32.511
44569.38;57.377;44.243;32.511
44570.38;57.387;44.243;32.512
44571.36;57.372;44.245;32.513
44572.35;57.328;44.241;32.51
44573.34;57.376;44.242;32.51
44574.36;57.395;44.244;32.512
44575.36;57.369;44.243;32.511
44576.36;57.338;44.24;32.509
44577.37;57.365;44.242;32.51
44578.38;57.376;44.243;32.512
44579.38;57.39;44.242;32.51
44580.38;57.378;44.243;32.511
44581.36;57.329;44.239;32.509
44582.35;57.377;44.243;32.511
44583.36;57.375;44.245;32.513
44584.35;57.37;44.242;32.51
44585.34;57.368;44.242;32.511
44586.33;57.374;44.243;32.512
44587.31;57.389;44.242;32.512
44588.31;57.388;44.241;32.51
44589.32;57.39;44.243;32.511
44590.31;57.352;44.24;32.509
44591.3;57.37;44.242;32.511
44592.28;57.37;44.242;32.511
44593.28;57.379;44.243;32.512
44594.27;57.39;44.241;32.509
44595.27;57.355;44.242;32.51
44596.27;57.374;44.238;32.507
44597.25;57.386;44.239;32.508
44598.24;57.371;44.24;32.508
44599.24;57.373;44.242;32.51
44600.24;57.373;44.239;32.507
44601.24;57.394;44.24;32.509
44602.24;57.381;44.238;32.507
44603.26;57.364;44.239;32.508
44604.25;57.361;44.238;32.506
44605.27;57.382;44.239;32.507
44606.26;57.363;44.237;32.505
44607.27;57.373;44.239;32.507
44608.27;57.375;44.238;32.506
44609.27;57.374;44.239;32.508
44610.27;57.386;44.239;32.508
44611.25;57.369;44.239;32.507
44612.25;57.382;44.238;32.507
44613.24;57.382;44.237;32.506
44614.23;57.363;44.237;32.505
44615.23;57.382;44.241;32.509
44616.23;57.388;44.238;32.507
44617.22;57.38;44.239;32.507
44618.21;57.386;44.238;32.507
44619.2;57.374;44.24;32.508
44620.2;57.384;44.237;32.506
44621.2;57.378;44.238;32.507
44622.2;57.374;44.237;32.505
44623.19;57.382;44.234;32.503
44624.18;57.365;44.237;32.506
44625.19;57.381;44.233;32.502
44626.17;57.383;44.233;32.502
44627.19;57.359;44.235;32.504
44628.18;57.344;44.234;32.503
44629.17;57.385;44.235;32.504
44630.17;57.377;44.235;32.504
44631.18;57.373;44.237;32.506
44632.2;57.373;44.233;32.502
44633.19;57.38;44.236;32.505
44634.18;57.365;44.236;32.505
44635.18;57.377;44.233;32.502
44636.19;57.388;44.234;32.504
44637.2;57.376;44.233;32.502
44638.21;57.381;44.234;32.503
44639.21;57.368;44.233;32.502
44640.21;57.379;44.234;32.503
44641.19;57.376;44.233;32.501
44642.19;57.375;44.232;32.501
44643.18;57.371;44.232;32.501
44644.19;57.374;44.234;32.502
44645.21;57.324;44.228;32.497
44646.2;57.367;44.23;32.499
44647.21;57.392;44.232;32.502
44648.21;57.364;44.23;32.499
44649.18;57.378;44.229;32.499
44650.18;57.362;44.231;32.5
44651.18;57.361;44.231;32.499
44652.19;57.378;44.23;32.499
44653.17;57.377;44.229;32.499
44654.17;57.367;44.226;32.495
44655.17;57.37;44.226;32.495
44656.18;57.369;44.226;32.495
44657.2;57.375;44.227;32.497
44658.19;57.389;44.227;32.496
44659.19;57.366;44.226;32.496
44660.2;57.37;44.226;32.495
44661.21;57.378;44.228;32.497
44662.2;57.369;44.227;32.496
44663.19;57.368;44.225;32.495
44664.19;57.377;44.226;32.496
44665.19;57.374;44.224;32.494
44666.17;57.363;44.225;32.494
44667.15;57.377;44.228;32.498
44668.18;57.364;44.223;32.492
44669.19;57.371;44.226;32.496
44670.2;57.363;44.223;32.492
44671.21;57.368;44.223;32.492
44672.23;57.371;44.223;32.493
44673.22;57.36;44.223;32.492
44674.22;57.359;44.223;32.492
44675.21;57.365;44.224;32.494
44676.22;57.369;44.222;32.491
44677.22;57.363;44.222;32.492
44678.2;57.372;44.224;32.494
44679.2;57.362;44.223;32.493
44680.2;57.373;44.224;32.494
44681.22;57.368;44.221;32.491
44682.21;57.367;44.225;32.494
44683.21;57.363;44.223;32.492
44684.2;57.357;44.223;32.492
44685.2;57.38;44.223;32.493
44686.21;57.369;44.222;32.493
44687.22;57.367;44.223;32.493
44688.22;57.361;44.222;32.492
44689.22;57.383;44.225;32.495
44690.21;57.377;44.224;32.494
44691.2;57.367;44.223;32.493
44692.2;57.367;44.222;32.492
44693.2;57.365;44.222;32.492
44694.2;57.358;44.222;32.492
44695.2;57.347;44.22;32.49
44696.21;57.351;44.222;32.492
44697.23;57.366;44.221;32.491
44698.22;57.368;44.221;32.491
44699.22;57.354;44.219;32.488
44700.22;57.345;44.221;32.49
44701.23;57.352;44.221;32.491
44702.22;57.373;44.222;32.492
44703.2;57.36;44.222;32.492
44704.2;57.365;44.221;32.491
44705.19;57.347;44.219;32.488
44706.2;57.368;44.22;32.491
44707.21;57.36;44.218;32.489
44708.19;57.363;44.22;32.49
44709.17;57.368;44.22;32.49
44710.17;57.365;44.218;32.488
44711.17;57.366;44.218;32.489
44712.18;57.317;44.214;32.485
44713.16;57.354;44.219;32.488
44714.16;57.359;44.219;32.489
44715.15;57.369;44.219;32.489
44716.15;57.359;44.218;32.488
44717.14;57.36;44.219;32.489
44718.15;57.36;44.219;32.489
44719.12;57.35;44.217;32.487
44720.13;57.365;44.217;32.488
44721.12;57.352;44.218;32.488
44722.13;57.353;44.217;32.487
44723.13;57.355;44.216;32.486
44724.14;57.359;44.217;32.487
44725.13;57.358;44.218;32.488
44726.12;57.354;44.218;32.487
44727.12;57.357;44.217;32.487
44728.13;57.325;44.213;32.484
44729.11;57.349;44.215;32.485
44730.09;57.349;44.215;32.485
44731.08;57.36;44.217;32.487
44732.08;57.344;44.215;32.485
44733.08;57.361;44.218;32.488
44734.08;57.355;44.217;32.487
44735.09;57.357;44.217;32.487
44736.1;57.362;44.215;32.485
44737.08;57.356;44.216;32.486
44738.08;57.355;44.216;32.487
44739.07;57.357;44.215;32.485
44740.07;57.307;44.211;32.482
44741.07;57.354;44.217;32.487
44742.07;57.344;44.213;32.483
44743.05;57.349;44.213;32.483
44744.03;57.35;44.214;32.485
44745.01;57.36;44.214;32.484
44746.01;57.355;44.213;32.483
44747.01;57.351;44.213;32.484
44748.02;57.353;44.214;32.484
44749.01;57.354;44.212;32.482
44750.01;57.353;44.216;32.485
44750.99;57.351;44.215;32.485
44752.01;57.34;44.214;32.484
44753.01;57.35;44.213;32.484
44754.01;57.354;44.212;32.482
44755.02;57.346;44.213;32.482
44756.02;57.36;44.213;32.484
44757.01;57.364;44.214;32.484
44758.03;57.347;44.211;32.481
44759.04;57.353;44.212;32.482
44760.02;57.345;44.212;32.482
44761.02;57.35;44.213;32.483
44762.01;57.361;44.212;32.483
44763.01;57.354;44.21;32.481
44764.02;57.353;44.212;32.482
44765.01;57.346;44.213;32.483
44766.01;57.361;44.212;32.482
44767.01;57.35;44.209;32.48
44768;57.342;44.21;32.48
44769;57.349;44.213;32.483
44770;57.356;44.212;32.482
44770.99;57.356;44.211;32.481
44771.99;57.355;44.211;32.482
44772.98;57.359;44.212;32.482
44773.97;57.346;44.209;32.48
44774.96;57.343;44.213;32.483
44775.93;57.345;44.212;32.482
44776.96;57.35;44.209;32.48
44777.95;57.346;44.21;32.48
44778.95;57.357;44.21;32.481
44779.96;57.352;44.212;32.483
44780.95;57.351;44.209;32.48
44781.94;57.346;44.211;32.481
44782.94;57.347;44.209;32.48
44783.95;57.337;44.209;32.479
44784.96;57.347;44.209;32.479
44785.97;57.352;44.21;32.48
44786.97;57.358;44.21;32.481
44787.98;57.352;44.21;32.481
44788.98;57.342;44.21;32.48
44789.97;57.349;44.208;32.478
44790.97;57.358;44.209;32.48
44791.98;57.338;44.207;32.477
44793;57.357;44.208;32.48
44793.98;57.353;44.208;32.478
44794.98;57.351;44.209;32.479
44795.97;57.346;44.211;32.481
44796.97;57.341;44.207;32.478
44797.97;57.357;44.21;32.48
44798.95;57.341;44.209;32.48
44799.95;57.352;44.207;32.477
44800.96;57.346;44.209;32.48
44801.95;57.368;44.21;32.481
44802.96;57.35;44.209;32.48
44803.95;57.357;44.209;32.48
44804.95;57.349;44.207;32.477
44805.95;57.343;44.21;32.48
44806.94;57.349;44.208;32.479
44807.94;57.335;44.207;32.478
44808.95;57.351;44.207;32.478
44809.95;57.341;44.207;32.477
44810.95;57.353;44.209;32.479
44811.95;57.331;44.208;32.478
44812.95;57.346;44.208;32.479
44813.94;57.346;44.205;32.476
44814.94;57.343;44.206;32.476
44815.93;57.344;44.208;32.478
44816.93;57.344;44.207;32.478
44817.91;57.343;44.206;32.476
44818.92;57.364;44.209;32.48
44819.9;57.348;44.208;32.478
44820.9;57.347;44.205;32.476
44821.89;57.346;44.207;32.478
44822.89;57.352;44.205;32.476
44823.89;57.348;44.206;32.477
44824.89;57.333;44.206;32.477
44825.9;57.34;44.205;32.476
44826.88;57.343;44.207;32.477
44827.9;57.338;44.205;32.475
44828.89;57.351;44.205;32.476
44829.89;57.339;44.204;32.475
44830.9;57.343;44.206;32.477
44831.88;57.335;44.205;32.476
44832.89;57.347;44.204;32.475
44833.89;57.351;44.205;32.477
44834.89;57.335;44.204;32.475
44835.88;57.344;44.204;32.475
44836.85;57.359;44.206;32.477
44837.86;57.341;44.203;32.473
44838.86;57.343;44.204;32.475
44839.85;57.332;44.202;32.473
44840.82;57.346;44.202;32.473
44841.83;57.328;44.202;32.472
44842.83;57.339;44.202;32.473
44843.83;57.335;44.2;32.472
44844.83;57.339;44.198;32.47
44845.83;57.344;44.2;32.471
44846.82;57.333;44.201;32.472
44847.82;57.326;44.199;32.47
44848.82;57.334;44.196;32.467
44849.81;57.335;44.198;32.469
44850.81;57.335;44.2;32.471
44851.8;57.322;44.198;32.469
44852.8;57.337;44.199;32.47
44853.78;57.342;44.198;32.47
44854.79;57.337;44.196;32.467
44855.8;57.338;44.2;32.472
44856.8;57.324;44.197;32.468
44857.8;57.334;44.198;32.469
44858.81;57.351;44.198;32.469
44859.82;57.322;44.201;32.472
44860.83;57.333;44.199;32.47
44861.82;57.337;44.199;32.47
44862.81;57.328;44.199;32.47
44863.8;57.339;44.197;32.468
44864.8;57.329;44.2;32.471
44865.8;57.333;44.198;32.469
44866.8;57.341;44.198;32.469
44867.8;57.337;44.198;32.47
44868.78;57.342;44.197;32.469
44869.78;57.342;44.197;32.469
44870.77;57.35;44.198;32.47
44871.76;57.335;44.196;32.467
44872.75;57.335;44.196;32.467
44873.75;57.323;44.199;32.469
44874.74;57.33;44.196;32.467
44875.74;57.332;44.197;32.468
44876.74;57.322;44.198;32.469
44877.71;57.329;44.195;32.466
44878.71;57.337;44.197;32.468
44879.7;57.323;44.196;32.467
44880.7;57.337;44.195;32.466
44881.7;57.347;44.193;32.465
44882.69;57.334;44.195;32.466
44883.69;57.324;44.191;32.463
44884.69;57.329;44.194;32.466
44885.67;57.33;44.194;32.465
44886.69;57.321;44.193;32.463
44887.68;57.339;44.194;32.466
44888.69;57.34;44.194;32.465
44889.68;57.343;44.195;32.467
44890.68;57.329;44.196;32.467
44891.69;57.334;44.194;32.465
44892.67;57.322;44.193;32.465
44893.68;57.336;44.192;32.464
44894.68;57.325;44.193;32.465
44895.67;57.346;44.192;32.464
44896.67;57.32;44.192;32.463
44897.67;57.334;44.193;32.465
44898.68;57.34;44.192;32.464
44899.65;57.318;44.191;32.463
44900.65;57.328;44.192;32.464
44901.65;57.33;44.19;32.461
44902.66;57.324;44.191;32.462
44903.67;57.326;44.189;32.461
44904.67;57.325;44.191;32.463
44905.67;57.332;44.189;32.461
44906.65;57.331;44.19;32.461
44907.64;57.326;44.191;32.463
44908.64;57.333;44.188;32.46
44909.64;57.325;44.189;32.461
44910.64;57.33;44.19;32.462
44911.63;57.323;44.189;32.461
44912.63;57.331;44.19;32.462
44913.62;57.337;44.189;32.461
44914.62;57.339;44.186;32.459
44915.63;57.332;44.189;32.461
44916.62;57.333;44.186;32.458
44917.62;57.33;44.188;32.46
44918.61;57.339;44.189;32.461
44919.6;57.324;44.187;32.459
44920.61;57.339;44.188;32.461
44921.61;57.326;44.187;32.458
44922.59;57.334;44.186;32.458
44923.58;57.322;44.188;32.46
44924.57;57.33;44.188;32.46
44925.57;57.331;44.186;32.458
44926.58;57.325;44.186;32.458
44927.58;57.32;44.185;32.456
44928.59;57.338;44.187;32.46
44929.59;57.322;44.185;32.457
44930.6;57.328;44.187;32.459
44931.61;57.323;44.187;32.458
44932.6;57.326;44.189;32.46
44933.59;57.335;44.188;32.46
44934.57;57.326;44.186;32.458
44935.57;57.321;44.184;32.456
44936.58;57.322;44.183;32.455
44937.57;57.324;44.183;32.455
44938.58;57.326;44.183;32.455
44939.56;57.325;44.184;32.456
44940.56;57.331;44.183;32.456
44941.57;57.316;44.183;32.454
44942.56;57.32;44.182;32.454
44943.56;57.318;44.184;32.456
44944.57;57.323;44.182;32.454
44945.58;57.305;44.184;32.456
44946.57;57.319;44.182;32.454
44947.56;57.323;44.183;32.455
44948.58;57.33;44.18;32.453
44949.58;57.327;44.183;32.456
44950.57;57.332;44.182;32.454
44951.57;57.324;44.182;32.454
44952.57;57.317;44.181;32.453
44953.54;57.324;44.182;32.454
44954.53;57.318;44.181;32.453
44955.53;57.331;44.18;32.453
44956.52;57.322;44.181;32.453
44957.52;57.332;44.179;32.451
44958.53;57.321;44.182;32.454
44959.53;57.319;44.179;32.451
44960.54;57.311;44.181;32.453
44961.55;57.305;44.179;32.451
44962.53;57.309;44.18;32.452
44963.51;57.326;44.179;32.452
44964.5;57.318;44.179;32.451
44965.5;57.319;44.181;32.453
44966.48;57.314;44.178;32.449
44967.47;57.311;44.179;32.451
44968.47;57.305;44.178;32.45
44969.48;57.316;44.179;32.452
44970.5;57.316;44.177;32.45
44971.5;57.312;44.177;32.45
44972.49;57.314;44.176;32.449
44973.49;57.302;44.176;32.448
44974.47;57.316;44.177;32.45
44975.45;57.324;44.177;32.45
44976.44;57.307;44.176;32.448
44977.43;57.312;44.176;32.449
44978.44;57.315;44.176;32.449
44979.43;57.306;44.175;32.447
44980.44;57.315;44.178;32.45
44981.42;57.309;44.177;32.45
44982.43;57.312;44.175;32.448
44983.42;57.311;44.177;32.449
44984.42;57.307;44.176;32.448
44985.42;57.324;44.177;32.45
44986.42;57.308;44.175;32.447
44987.43;57.318;44.176;32.449
44988.4;57.315;44.175;32.447
44989.4;57.31;44.175;32.447
44990.4;57.309;44.173;32.446
44991.4;57.311;44.175;32.448
44992.4;57.305;44.175;32.447
44993.4;57.312;44.174;32.447
44994.41;57.32;44.173;32.446
44995.41;57.306;44.174;32.447
44996.4;57.3;44.174;32.446
44997.4;57.306;44.175;32.448
44998.4;57.321;44.175;32.448
44999.39;57.313;44.172;32.445
45000.4;57.318;44.173;32.446
45001.4;57.312;44.174;32.446
45002.41;57.309;44.175;32.448
45003.4;57.311;44.174;32.447
45004.41;57.315;44.172;32.445
45005.39;57.311;44.174;32.447
45006.39;57.297;44.174;32.446
45007.4;57.309;44.174;32.447
45008.38;57.309;44.175;32.448
45009.37;57.309;44.173;32.445
45010.37;57.31;44.174;32.447
45011.35;57.324;44.175;32.448
45012.35;57.308;44.174;32.447
45013.35;57.312;44.172;32.445
45014.36;57.303;44.17;32.442
45015.34;57.311;44.171;32.443
45016.34;57.313;44.171;32.444
45017.33;57.312;44.17;32.444
45018.33;57.316;44.17;32.443
45019.34;57.299;44.171;32.444
45020.35;57.304;44.17;32.443
45021.37;57.298;44.169;32.442
45022.36;57.305;44.171;32.444
45023.35;57.312;44.169;32.442
45024.34;57.296;44.171;32.444
45025.34;57.312;44.171;32.444
45026.35;57.322;44.17;32.444
45027.36;57.314;44.17;32.443
45028.36;57.296;44.169;32.441
45029.34;57.302;44.168;32.441
45030.33;57.303;44.17;32.443
45031.31;57.307;44.169;32.442
45032.3;57.303;44.169;32.442
45033.3;57.301;44.167;32.44
45034.3;57.305;44.168;32.441
45035.29;57.299;44.167;32.44
45036.3;57.298;44.167;32.44
45037.28;57.301;44.167;32.44
45038.27;57.302;44.167;32.44
45039.27;57.304;44.164;32.437
45040.27;57.298;44.165;32.439
45041.27;57.298;44.164;32.437
45042.26;57.29;44.165;32.438
45043.27;57.303;44.163;32.437
45044.28;57.305;44.165;32.438
45045.3;57.301;44.163;32.436
45046.3;57.299;44.165;32.438
45047.31;57.288;44.163;32.436
45048.3;57.298;44.163;32.437
45049.3;57.288;44.163;32.436
45050.3;57.286;44.162;32.435
45051.29;57.298;44.163;32.436
45052.27;57.288;44.16;32.434
45053.27;57.295;44.16;32.434
45054.26;57.302;44.163;32.436
45055.26;57.285;44.161;32.434
45056.28;57.301;44.163;32.436
45057.29;57.289;44.161;32.434
45058.28;57.3;44.161;32.435
45059.27;57.301;44.161;32.435
45060.27;57.292;44.16;32.433
45061.27;57.284;44.16;32.434
45062.27;57.288;44.16;32.434
45063.28;57.299;44.162;32.435
45064.26;57.306;44.16;32.433
45065.28;57.294;44.161;32.435
45066.28;57.304;44.161;32.435
45067.27;57.299;44.161;32.433
45068.28;57.291;44.161;32.434
45069.29;57.288;44.161;32.434
45070.3;57.286;44.161;32.434
45071.28;57.289;44.16;32.433
45072.28;57.294;44.159;32.433
45073.26;57.293;44.16;32.434
45074.26;57.288;44.158;32.431
45075.27;57.29;44.16;32.434
45076.25;57.285;44.159;32.433
45077.24;57.278;44.159;32.432
45078.27;57.287;44.158;32.431
45079.27;57.293;44.157;32.431
45080.27;57.3;44.157;32.431
45081.27;57.274;44.156;32.429
45082.27;57.286;44.158;32.432
45083.29;57.282;44.156;32.429
45084.28;57.291;44.157;32.431
45085.28;57.285;44.155;32.428
45086.28;57.307;44.156;32.43
45087.29;57.289;44.156;32.43
45088.31;57.291;44.157;32.431
45089.31;57.287;44.155;32.429
45090.31;57.288;44.158;32.433
45091.31;57.288;44.155;32.429
45092.29;57.302;44.156;32.429
45093.31;57.288;44.157;32.431
45094.32;57.288;44.157;32.431
45095.31;57.288;44.157;32.431
45096.31;57.287;44.155;32.429
45097.31;57.289;44.156;32.43
45098.3;57.29;44.157;32.431
45099.28;57.282;44.156;32.43
45100.28;57.289;44.156;32.429
45101.27;57.292;44.156;32.43
45102.26;57.287;44.152;32.426
45103.26;57.282;44.155;32.429
45104.25;57.282;44.155;32.429
45105.26;57.27;44.153;32.427
45106.26;57.293;44.154;32.428
45107.24;57.277;44.155;32.429
45108.23;57.289;44.153;32.426
45109.23;57.273;44.156;32.429
45110.22;57.294;44.154;32.428
45111.21;57.305;44.151;32.426
45112.2;57.3;44.154;32.428
45113.2;57.287;44.155;32.429
45114.21;57.292;44.154;32.427
45115.2;57.293;44.155;32.429
45116.22;57.289;44.154;32.429
45117.23;57.285;44.152;32.426
45118.24;57.284;44.153;32.427
45119.23;57.284;44.154;32.428
45120.23;57.294;44.154;32.427
45121.24;57.279;44.156;32.429
45122.22;57.287;44.153;32.427
45123.2;57.28;44.152;32.426
45124.2;57.28;44.152;32.426
45125.21;57.288;44.153;32.427
45126.21;57.287;44.153;32.428
45127.23;57.275;44.151;32.424
45128.25;57.269;44.152;32.425
45129.24;57.288;44.15;32.424
45130.23;57.282;44.15;32.424
45131.23;57.273;44.152;32.426
45132.23;57.289;44.151;32.426
45133.24;57.297;44.15;32.424
45134.23;57.295;44.148;32.423
45135.24;57.286;44.151;32.425
45136.22;57.278;44.152;32.426
45137.2;57.269;44.148;32.422
45138.2;57.286;44.149;32.423
45139.2;57.275;44.148;32.422
45140.19;57.294;44.147;32.421
45141.19;57.28;44.149;32.423
45142.18;57.269;44.15;32.423
45143.19;57.289;44.149;32.423
45144.2;57.266;44.149;32.423
45145.19;57.232;44.144;32.419
45146.2;57.28;44.147;32.421
45147.18;57.281;44.146;32.421
45148.2;57.281;44.15;32.424
45149.2;57.279;44.148;32.422
45150.21;57.28;44.149;32.423
45151.23;57.276;44.148;32.423
45152.22;57.274;44.147;32.422
45153.2;57.289;44.147;32.422
45154.22;57.289;44.147;32.421
45155.22;57.28;44.146;32.421
45156.22;57.269;44.147;32.421
45157.2;57.279;44.147;32.421
45158.18;57.29;44.146;32.421
45159.2;57.274;44.146;32.42
45160.19;57.26;44.148;32.422
45161.19;57.282;44.146;32.42
45162.18;57.295;44.147;32.422
45163.18;57.283;44.145;32.42
45164.18;57.272;44.146;32.42
45165.19;57.273;44.146;32.421
45166.2;57.288;44.143;32.418
45167.19;57.283;44.143;32.418
45168.18;57.261;44.146;32.42
45169.19;57.286;44.144;32.419
45170.17;57.29;44.143;32.418
45171.16;57.273;44.143;32.417
45172.16;57.259;44.144;32.418
45173.16;57.265;44.144;32.418
45174.15;57.281;44.143;32.418
45175.16;57.284;44.144;32.418
45176.18;57.263;44.143;32.417
45177.17;57.267;44.143;32.417
45178.16;57.275;44.143;32.417
45179.15;57.281;44.141;32.416
45180.16;57.297;44.141;32.416
45181.16;57.279;44.14;32.414
45182.15;57.274;44.141;32.416
45183.15;57.275;44.143;32.418
45184.17;57.291;44.142;32.417
45185.18;57.269;44.139;32.414
45186.2;57.267;44.142;32.416
45187.2;57.266;44.138;32.413
45188.21;57.275;44.142;32.417
45189.22;57.282;44.14;32.415
45190.21;57.294;44.138;32.414
45191.2;57.287;44.139;32.414
45192.2;57.261;44.14;32.415
45193.2;57.263;44.139;32.414
45194.19;57.272;44.136;32.411
45195.19;57.28;44.138;32.413
45196.2;57.278;44.136;32.411
45197.21;57.275;44.138;32.413
45198.19;57.281;44.137;32.413
45199.18;57.282;44.136;32.411
45200.19;57.265;44.138;32.414
45201.17;57.28;44.136;32.412
45202.16;57.282;44.136;32.411
45203.16;57.262;44.138;32.413
45204.14;57.273;44.138;32.414
45205.14;57.265;44.138;32.413
45206.14;57.285;44.137;32.412
45207.13;57.28;44.138;32.413
45208.13;57.263;44.137;32.412
45209.12;57.272;44.137;32.412
45210.13;57.282;44.137;32.412
45211.12;57.277;44.136;32.411
45212.11;57.277;44.137;32.412
45213.12;57.292;44.136;32.411
45214.1;57.281;44.137;32.411
45215.1;57.284;44.139;32.414
45216.12;57.287;44.137;32.412
45217.13;57.27;44.135;32.41
45218.15;57.28;44.138;32.413
45219.16;57.297;44.136;32.411
45220.15;57.294;44.135;32.411
45221.14;57.281;44.136;32.411
45222.14;57.255;44.136;32.411
45223.14;57.269;44.136;32.411
45224.14;57.272;44.134;32.409
45225.16;57.294;44.135;32.411
45226.14;57.258;44.135;32.41
45227.15;57.288;44.136;32.411
45228.15;57.29;44.134;32.409
45229.16;57.275;44.136;32.411
45230.15;57.262;44.136;32.411
45231.15;57.279;44.133;32.408
45232.16;57.285;44.134;32.409
45233.16;57.284;44.132;32.407
45234.17;57.277;44.134;32.409
45235.17;57.283;44.131;32.407
45236.17;57.286;44.132;32.408
45237.19;57.289;44.133;32.409
45238.18;57.276;44.133;32.408
45239.18;57.275;44.131;32.406
45240.19;57.274;44.134;32.409
45241.18;57.277;44.134;32.409
45242.18;57.271;44.132;32.407
45243.19;57.254;44.131;32.405
45244.18;57.272;44.13;32.405
45245.18;57.288;44.132;32.407
45246.17;57.279;44.131;32.407
45247.16;57.263;44.132;32.406
45248.16;57.268;44.132;32.407
45249.17;57.258;44.131;32.406
45250.16;57.264;44.131;32.407
45251.16;57.289;44.13;32.406
45252.16;57.278;44.129;32.405
45253.14;57.27;44.13;32.405
45254.13;57.282;44.133;32.408
45255.13;57.274;44.13;32.405
45256.13;57.292;44.131;32.407
45257.13;57.283;44.13;32.406
45258.12;57.275;44.129;32.405
45259.12;57.285;44.132;32.407
45260.14;57.28;44.131;32.407
45261.13;57.264;44.133;32.409
45262.12;57.275;44.129;32.405
45263.12;57.258;44.131;32.407
45264.12;57.286;44.13;32.405
