Temperature for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature for Cap.16 (Â°C)	330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	330 nm for Cap.16 
34.21253	0.8090504	34.66327	0.8148824	34.21253	4224.347	34.66327	3599.536	34.21253	5221.365	34.66327	4417.246	34.21329	0.8007994	34.66387	0.8054816	34.21329	3952.199	34.66387	3394.892	34.21329	4935.317	34.66387	4214.735	34.21405	0.8032394	34.66447	0.8064672	34.21405	4018.354	34.66447	3428.557	34.21405	5002.685	34.66447	4251.329	34.21481	0.8039949	34.66507	0.8108254	34.21481	3969.368	34.66507	3219.503	34.21481	4937.056	34.66507	3970.649	34.21557	0.8097264	34.66567	0.8181387	34.21557	3734.879	34.66567	2939.394	34.21557	4612.52	34.66567	3592.782	34.21634	0.820521	34.66627	0.8223002	34.21634	3375.413	34.66627	2629.291	34.21634	4113.743	34.66627	3197.484	34.21709	0.8541681	34.66687	0.8657607	34.21709	2212.634	34.66687	1711.015	34.21709	2590.397	34.66687	1976.314	34.21786	0.8843835	34.66747	0.8933337	34.21786	1628.649	34.66747	1345.058	34.21786	1841.565	34.66747	1505.661	34.21862	0.9266182	34.66807	0.9264883	34.21862	1397.326	34.66807	1196.76	34.21862	1507.985	34.66807	1291.717	34.21938	0.9356875	34.66867	0.9341395	34.21938	1335.944	34.66867	1158.98	34.21938	1427.767	34.66867	1240.693	34.22014	0.9323304	34.66927	0.9291923	34.22014	1359.762	34.66927	1166.362	34.22014	1458.455	34.66927	1255.243	34.2209	0.9394969	34.66986	0.936996	34.2209	1404.084	34.66986	1233.661	34.2209	1494.506	34.66986	1316.613	34.22166	0.9374272	34.67046	0.9347328	34.22166	1387.292	34.67046	1202.568	34.22166	1479.893	34.67046	1286.537	34.22243	0.9628868	34.67106	0.9553984	34.22243	1422.621	34.67106	1285.914	34.22243	1477.454	34.67106	1345.945	34.22319	0.9631436	34.67166	0.6189085	34.22319	1501.273	34.67166	17.29113	34.22319	1558.721	34.67166	27.93811	34.22395	0.9595436	34.67226	0.9517369	34.22395	1555.354	34.67226	1374.247	34.22395	1620.932	34.67226	1443.936
34.23524	0.8110626	34.68655	0.8163141	34.23524	4229.108	34.68655	3604.817	34.23524	5214.281	34.68655	4415.968	34.23476	0.8012459	34.68568	0.8057325	34.23476	3954.643	34.68568	3393.268	34.23476	4935.617	34.68568	4211.407	34.23428	0.8024651	34.68482	0.8078476	34.23428	4010.92	34.68482	3425.786	34.23428	4998.248	34.68482	4240.634	34.2338	0.8049969	34.68395	0.811419	34.2338	3970.662	34.68395	3228.974	34.2338	4932.519	34.68395	3979.416	34.23332	0.809626	34.68309	0.816992	34.23332	3731.225	34.68309	2933.569	34.23332	4608.579	34.68309	3590.694	34.23284	0.8184319	34.68222	0.8214902	34.23284	3370.638	34.68222	2622.371	34.23284	4118.41	34.68222	3192.212	34.23236	0.8554723	34.68135	0.8649921	34.23236	2214.189	34.68135	1708.189	34.23236	2588.265	34.68135	1974.802	34.23188	0.8880123	34.68049	0.8903378	34.23188	1628.344	34.68049	1342.768	34.23188	1833.696	34.68049	1508.156	34.2314	0.9284741	34.67962	0.9285517	34.2314	1396.32	34.67962	1197.233	34.2314	1503.887	34.67962	1289.356	34.23091	0.9357589	34.67875	0.9334072	34.23091	1334.933	34.67875	1158.865	34.23091	1426.578	34.67875	1241.542	34.23043	0.9329296	34.67789	0.9300811	34.23043	1358.567	34.67789	1169.92	34.23043	1456.238	34.67789	1257.869	34.22995	0.9402984	34.67702	0.9355519	34.22995	1408.261	34.67702	1233.122	34.22995	1497.675	34.67702	1318.069	34.22947	0.9362795	34.67616	0.9350666	34.22947	1382.696	34.67616	1204.493	34.22947	1476.798	34.67616	1288.136	34.22899	0.9577472	34.67529	0.9552312	34.22899	1420.422	34.67529	1286.451	34.22899	1483.087	34.67529	1346.743	34.2285	0.959776	34.67442	0.5959314	34.2285	1498.034	34.67442	16.81701	34.2285	1560.817	34.67442	28.21971	34.22802	0.9582038	34.67356	0.9500707	34.22802	1556.363	34.67356	1371.26	34.22802	1624.251	34.67356	1443.324
34.37432	0.8102211	34.80441	0.8157459	34.37432	4216.285	34.80441	3595.437	34.37432	5203.869	34.80441	4407.545	34.37518	0.8020407	34.80506	0.8074849	34.37518	3947.155	34.80506	3392.352	34.37518	4921.389	34.80506	4201.134	34.37604	0.8022689	34.80571	0.8072286	34.37604	4007.043	34.80571	3416.839	34.37604	4994.638	34.80571	4232.803	34.3769	0.804691	34.80636	0.8118613	34.3769	3958.78	34.80636	3214.209	34.3769	4919.628	34.80636	3959.062	34.37776	0.809898	34.80701	0.8172932	34.37776	3720.612	34.80701	2927.698	34.37776	4593.927	34.80701	3582.188	34.37862	0.8211904	34.80766	0.8231506	34.37862	3358.16	34.80766	2617.004	34.37862	4089.381	34.80766	3179.254	34.37947	0.8557022	34.80831	0.8667116	34.37947	2191.576	34.80831	1696.737	34.37947	2561.144	34.80831	1957.672	34.38034	0.8880134	34.80896	0.8923056	34.38034	1622.448	34.80896	1339.227	34.38034	1827.054	34.80896	1500.861	34.3812	0.9278651	34.80962	0.927232	34.3812	1392.092	34.80962	1191.929	34.3812	1500.318	34.80962	1285.47	34.38205	0.9418067	34.81026	0.9317372	34.38205	1335.27	34.81026	1154.959	34.38205	1417.775	34.81026	1239.576	34.38292	0.9365805	34.81092	0.9270248	34.38292	1358.062	34.81092	1167.223	34.38292	1450.022	34.81092	1259.106	34.38377	0.9395776	34.81157	0.9357264	34.38377	1402.703	34.81157	1229.309	34.38377	1492.908	34.81157	1313.748	34.38463	0.9345949	34.81222	0.9333266	34.38463	1380.281	34.81222	1199.577	34.38463	1476.876	34.81222	1285.271	34.38549	0.960388	34.81287	0.9548735	34.38549	1417.091	34.81287	1283.11	34.38549	1475.541	34.81287	1343.748	34.38635	0.9649355	34.81352	0.6275452	34.38635	1496.239	34.81352	17.48784	34.38635	1550.61	34.81352	27.86707	34.38721	0.9590711	34.81417	0.951083	34.38721	1549.271	34.81417	1368.543	34.38721	1615.387	34.81417	1438.931
34.39721	0.8106696	34.82766	0.8159862	34.39721	4217.962	34.82766	3596.907	34.39721	5203.059	34.82766	4408.049	34.39666	0.8008447	34.82683	0.8085169	34.39666	3945.586	34.82683	3391.603	34.39666	4926.781	34.82683	4194.845	34.39612	0.8017937	34.826	0.8076503	34.39612	3997.86	34.826	3420.635	34.39612	4986.145	34.826	4235.292	34.39558	0.8052702	34.82517	0.8097906	34.39558	3962.961	34.82517	3214.817	34.39558	4921.281	34.82517	3969.936	34.39503	0.808813	34.82434	0.8174142	34.39503	3716.482	34.82434	2928.509	34.39503	4594.983	34.82434	3582.649	34.39449	0.8205532	34.82352	0.8211325	34.39449	3351.472	34.82352	2611.474	34.39449	4084.405	34.82352	3180.332	34.39394	0.8556523	34.82269	0.8649321	34.39394	2190.007	34.82269	1698.158	34.39394	2559.459	34.82269	1963.343	34.3934	0.885663	34.82186	0.8910922	34.3934	1621.805	34.82186	1340.215	34.3934	1831.176	34.82186	1504.014	34.39286	0.9282438	34.82103	0.9268016	34.39286	1393.304	34.82103	1192.018	34.39286	1501.01	34.82103	1286.163	34.39231	0.9398841	34.82021	0.9321145	34.39231	1331.172	34.82021	1156.026	34.39231	1416.315	34.82021	1240.219	34.39177	0.935445	34.81938	0.9314566	34.39177	1355.892	34.81938	1168.634	34.39177	1449.462	34.81938	1254.63	34.39122	0.9392948	34.81855	0.936341	34.39122	1402.198	34.81855	1229.192	34.39122	1492.82	34.81855	1312.761	34.39068	0.9386071	34.81772	0.9363015	34.39068	1379.715	34.81772	1201.805	34.39068	1469.96	34.81772	1283.566	34.39014	0.9597184	34.8169	0.954663	34.39014	1415.668	34.8169	1283.973	34.39014	1475.087	34.8169	1344.948	34.3896	0.9602093	34.81607	0.5898979	34.3896	1491.219	34.81607	16.85512	34.3896	1553.015	34.81607	28.57295	34.38905	0.9591908	34.81524	0.9534706	34.38905	1550.767	34.81524	1369.431	34.38905	1616.745	34.81524	1436.259
34.51339	0.8111631	34.94653	0.81528	34.51339	4213.043	34.94653	3585.262	34.51339	5193.83	34.94653	4397.584	34.51424	0.7998668	34.94711	0.8073541	34.51424	3929.945	34.94711	3384.04	34.51424	4913.25	34.94711	4191.519	34.51508	0.8014405	34.9477	0.8073375	34.51508	3993.004	34.9477	3409.47	34.51508	4982.283	34.9477	4223.104	34.51592	0.8070939	34.94828	0.809314	34.51592	3957.875	34.94828	3210.277	34.51592	4903.86	34.94828	3966.664	34.51676	0.8092174	34.94887	0.8176045	34.51676	3709.036	34.94887	2915.847	34.51676	4583.485	34.94887	3566.33	34.5176	0.8191109	34.94946	0.8218458	34.5176	3336.158	34.94946	2597.027	34.5176	4072.902	34.94946	3159.993	34.51844	0.8580039	34.95004	0.8659077	34.51844	2179.999	34.95004	1685.661	34.51844	2540.78	34.95004	1946.699	34.51929	0.8895256	34.95063	0.8950648	34.51929	1617.068	34.95063	1337.373	34.51929	1817.9	34.95063	1494.163	34.52013	0.9270098	34.95121	0.9239058	34.52013	1383.335	34.95121	1186.147	34.52013	1492.255	34.95121	1283.84	34.52097	0.9406671	34.9518	0.9335311	34.52097	1328.092	34.9518	1157.499	34.52097	1411.862	34.9518	1239.914	34.52181	0.9389212	34.95238	0.9300255	34.52181	1356.862	34.95238	1164.943	34.52181	1445.128	34.95238	1252.593	34.52266	0.9410945	34.95297	0.9324107	34.52266	1399.654	34.95297	1224.42	34.52266	1487.262	34.95297	1313.176	34.5235	0.9351766	34.95355	0.9338068	34.5235	1378.059	34.95355	1195.064	34.5235	1473.581	34.95355	1279.776	34.52434	0.9628937	34.95414	0.9525434	34.52434	1415.896	34.95414	1277.187	34.52434	1470.459	34.95414	1340.818	34.52518	0.9613324	34.95473	0.5987276	34.52518	1489.211	34.95473	17.05289	34.52518	1549.112	34.95473	28.48188	34.52602	0.957037	34.95531	0.9527292	34.52602	1544.425	34.95531	1366.81	34.52602	1613.757	34.95531	1434.625
34.53496	0.8101407	34.97027	0.8164838	34.53496	4211.181	34.97027	3592.557	34.53496	5198.085	34.97027	4400.034	34.53445	0.8013416	34.96936	0.8050916	34.53445	3937.895	34.96936	3378.948	34.53445	4914.128	34.96936	4196.974	34.53394	0.8015881	34.96845	0.8092912	34.53394	3989.221	34.96845	3413.974	34.53394	4976.647	34.96845	4218.474	34.53343	0.8043841	34.96754	0.8112352	34.53343	3952.811	34.96754	3207.511	34.53343	4914.084	34.96754	3953.86	34.53292	0.8096293	34.96663	0.8180046	34.53292	3707.879	34.96663	2918.484	34.53292	4579.724	34.96663	3567.809	34.53241	0.8194025	34.96572	0.8214678	34.53241	3328.72	34.96572	2597.756	34.53241	4062.375	34.96572	3162.334	34.5319	0.8557764	34.96481	0.865697	34.5319	2174.086	34.96481	1687.771	34.5319	2540.483	34.96481	1949.609	34.53139	0.8869905	34.96391	0.8905916	34.53139	1611.16	34.96391	1333.661	34.53139	1816.434	34.96391	1497.5	34.53088	0.9304708	34.96299	0.9244626	34.53088	1388.209	34.96299	1186.857	34.53088	1491.943	34.96299	1283.834	34.53038	0.938135	34.96209	0.932664	34.53038	1325.465	34.96209	1154.164	34.53038	1412.872	34.96209	1237.492	34.52987	0.9332865	34.96117	0.9290039	34.52987	1351.64	34.96117	1165.086	34.52987	1448.258	34.96117	1254.124	34.52936	0.9390471	34.96027	0.9374689	34.52936	1399.764	34.96027	1227.41	34.52936	1490.621	34.96027	1309.28	34.52885	0.9403264	34.95935	0.9340065	34.52885	1377.271	34.95935	1196.402	34.52885	1464.673	34.95935	1280.936	34.52834	0.9608777	34.95845	0.9561455	34.52834	1412.995	34.95845	1279.577	34.52834	1470.525	34.95845	1338.266	34.52783	0.9628341	34.95754	0.5974378	34.52783	1490.445	34.95754	17.0196	34.52783	1547.977	34.95754	28.48765	34.52732	0.9596202	34.95663	0.9507541	34.52732	1547.267	34.95663	1365.202	34.52732	1612.374	34.95663	1435.915
34.65301	0.81146	35.11269	0.8156062	34.65301	4201.634	35.11269	3576.44	34.65301	5177.869	35.11269	4385.008	34.65381	0.8010103	35.11332	0.8060666	34.65381	3929.282	35.11332	3374.538	34.65381	4905.408	35.11332	4186.425	34.65462	0.8022761	35.11395	0.8065437	34.65462	3987.975	35.11395	3397.38	34.65462	4970.826	35.11395	4212.27	34.65542	0.8036984	35.11457	0.8124037	34.65542	3942.535	35.11457	3199.351	34.65542	4905.491	35.11457	3938.129	34.65623	0.8097692	35.1152	0.8175153	34.65623	3697.462	35.1152	2909.722	34.65623	4566.068	35.1152	3559.226	34.65703	0.8213651	35.11583	0.8232455	34.65703	3320.528	35.11583	2582.866	34.65703	4042.695	35.11583	3137.419	34.65784	0.858206	35.11646	0.8680505	34.65784	2162.962	35.11646	1677.162	34.65784	2520.33	35.11646	1932.102	34.65864	0.8845158	35.11709	0.8950167	34.65864	1602.733	35.11709	1330.932	34.65864	1811.989	35.11709	1487.047	34.65945	0.9259754	35.11772	0.9220091	34.65945	1380.405	35.11772	1181.997	34.65945	1490.758	35.11772	1281.98	34.66025	0.9402631	35.11835	0.9374712	34.66025	1326.315	35.11835	1153.83	34.66025	1410.578	35.11835	1230.79	34.66106	0.9333887	35.11897	0.9299852	34.66106	1348.998	35.11897	1163.253	34.66106	1445.27	35.11897	1250.83	34.66186	0.9413396	35.1196	0.9346408	34.66186	1398.01	35.1196	1222.081	34.66186	1485.128	35.1196	1307.54	34.66267	0.938572	35.12023	0.9357315	34.66267	1376.913	35.12023	1191.171	34.66267	1467.03	35.12023	1272.984	34.66348	0.9619416	35.12086	0.9531016	34.66348	1410.951	35.12086	1276.456	34.66348	1466.774	35.12086	1339.265	34.66428	0.9601287	35.12149	0.6072504	34.66428	1484.213	35.12149	17.40889	34.66428	1545.848	35.12149	28.66839	34.66508	0.9628368	35.12212	0.9502728	34.66508	1545.087	35.12212	1362.229	34.66508	1604.724	35.12212	1433.514
34.67614	0.8107054	35.13734	0.8145151	34.67614	4193.997	35.13734	3577.478	34.67614	5173.269	35.13734	4392.157	34.6755	0.8009364	35.1364	0.8073759	34.6755	3927.194	35.1364	3372.58	34.6755	4903.253	35.1364	4177.211	34.67487	0.8024086	35.13547	0.8073781	34.67487	3988.175	35.13547	3400.358	34.67487	4970.255	35.13547	4211.606	34.67424	0.805149	35.13454	0.8114485	34.67424	3944.541	35.13454	3199.065	34.67424	4899.145	35.13454	3942.414	34.67361	0.8114995	35.1336	0.8188868	34.67361	3700.051	35.1336	2913.172	34.67361	4559.524	35.1336	3557.478	34.67297	0.8220174	35.13267	0.8228319	34.67297	3321.993	35.13267	2587.214	34.67297	4041.269	35.13267	3144.28	34.67234	0.8567578	35.13173	0.8670423	34.67234	2159.673	35.13173	1676.13	34.67234	2520.75	35.13173	1933.158	34.67171	0.8884988	35.1308	0.890515	34.67171	1606.321	35.1308	1328.135	34.67171	1807.905	35.1308	1491.423	34.67108	0.9277859	35.12987	0.9244229	34.67108	1380.416	35.12987	1184.486	34.67108	1487.86	35.12987	1281.324	34.67044	0.9399008	35.12893	0.9324446	34.67044	1325.353	35.12893	1151.148	34.67044	1410.099	35.12893	1234.548	34.66981	0.9365836	35.128	0.929572	34.66981	1345.3	35.128	1161.952	34.66981	1436.391	35.128	1249.986	34.66918	0.9394283	35.12707	0.9365777	34.66918	1393.031	35.12707	1222.92	34.66918	1482.849	35.12707	1305.733	34.66855	0.9364882	35.12613	0.931799	34.66855	1368.445	35.12613	1188.871	34.66855	1461.252	35.12613	1275.888	34.66792	0.9604986	35.1252	0.9519892	34.66792	1408.709	35.1252	1272.676	34.66792	1466.644	35.1252	1336.86	34.66728	0.9602071	35.12426	0.5923901	34.66728	1482.896	35.12426	16.73831	34.66728	1544.35	35.12426	28.25555	34.66665	0.9606596	35.12333	0.9526262	34.66665	1543.235	35.12333	1360.488	34.66665	1606.433	35.12333	1428.145
34.81393	0.8101698	35.25315	0.8163087	34.81393	4190.958	35.25315	3572.672	34.81393	5172.938	35.25315	4376.619	34.81475	0.8035032	35.25373	0.8063779	34.81475	3921.277	35.25373	3365.272	34.81475	4880.225	35.25373	4173.318	34.81558	0.8011235	35.25431	0.8073348	34.81558	3973.753	35.25431	3393.064	34.81558	4960.225	35.25431	4202.796	34.81641	0.8045327	35.25489	0.8098085	34.81641	3934.615	35.25489	3187.409	34.81641	4890.559	35.25489	3936.003	34.81723	0.8098846	35.25546	0.8184438	34.81723	3681.921	35.25546	2897.828	34.81723	4546.229	35.25546	3540.657	34.81806	0.8204614	35.25604	0.8212806	34.81806	3301.938	35.25604	2566.683	34.81806	4024.489	35.25604	3125.22	34.81888	0.8568905	35.25661	0.8676153	34.81888	2147.201	35.25661	1664.917	34.81888	2505.806	35.25661	1918.958	34.81971	0.8869302	35.25719	0.8912308	34.81971	1595.742	35.25719	1320.164	34.81971	1799.174	35.25719	1481.282	34.82053	0.9297863	35.25777	0.9258482	34.82053	1376.836	35.25777	1179.636	34.82053	1480.809	35.25777	1274.114	34.82136	0.9400502	35.25835	0.9362003	34.82136	1323.379	35.25835	1151.963	34.82136	1407.775	35.25835	1230.466	34.82219	0.9359073	35.25892	0.9303943	34.82219	1346.425	35.25892	1159.625	34.82219	1438.63	35.25892	1246.381	34.82301	0.9397832	35.2595	0.9349734	34.82301	1390.052	35.2595	1223.333	34.82301	1479.12	35.2595	1308.414	34.82384	0.9387904	35.26007	0.9360402	34.82384	1372.548	35.26007	1188.187	34.82384	1462.038	35.26007	1269.377	34.82467	0.9631648	35.26065	0.9534373	34.82467	1404.567	35.26065	1271.746	34.82467	1458.283	35.26065	1333.854	34.82549	0.9620399	35.26123	0.6208829	34.82549	1484.409	35.26123	17.58709	34.82549	1542.981	35.26123	28.32594	34.82632	0.9570045	35.26181	0.952393	34.82632	1537.602	35.26181	1359.875	34.82632	1606.683	35.26181	1427.85
34.83637	0.8098998	35.27763	0.8160034	34.83637	4186.075	35.27763	3572.478	34.83637	5168.633	35.27763	4378.019	34.83587	0.8009095	35.27672	0.8076835	34.83587	3917.738	35.27672	3364.105	34.83587	4891.611	35.27672	4165.127	34.83537	0.8025784	35.27581	0.8072412	34.83537	3978.777	35.27581	3387.832	34.83537	4957.492	35.27581	4196.803	34.83487	0.804004	35.27489	0.8108144	34.83487	3933.399	35.27489	3192.302	34.83487	4892.263	35.27489	3937.156	34.83436	0.8108575	35.27398	0.8191949	34.83436	3685.452	35.27398	2900.008	34.83436	4545.128	35.27398	3540.071	34.83386	0.8203981	35.27307	0.8212999	34.83386	3296.096	35.27307	2568.931	34.83386	4017.679	35.27307	3127.884	34.83336	0.8567547	35.27216	0.8680705	34.83336	2137.75	35.27216	1666.105	34.83336	2495.172	35.27216	1919.32	34.83286	0.885725	35.27124	0.8936357	34.83286	1589.943	35.27124	1323.325	34.83286	1795.076	35.27124	1480.833	34.83235	0.9264887	35.27033	0.9233077	34.83235	1371.724	35.27033	1177.353	34.83235	1480.562	35.27033	1275.147	34.83185	0.938808	35.26942	0.9354925	34.83185	1320.54	35.26942	1149.968	34.83185	1406.614	35.26942	1229.265	34.83134	0.932969	35.26851	0.9337587	34.83134	1342.311	35.26851	1162.912	34.83134	1438.752	35.26851	1245.41	34.83084	0.9420694	35.26759	0.9314198	34.83084	1393.856	35.26759	1218.524	34.83084	1479.568	35.26759	1308.244	34.83034	0.9353704	35.26668	0.934055	34.83034	1365.543	35.26668	1188.643	34.83034	1459.896	35.26668	1272.562	34.82984	0.9578227	35.26577	0.9524368	34.82984	1401.885	35.26577	1270.737	34.82984	1463.616	35.26577	1334.196	34.82933	0.9620478	35.26485	0.5999808	34.82933	1482.63	35.26485	17.084	34.82933	1541.118	35.26485	28.47424	34.82883	0.9591203	35.26394	0.9505727	34.82883	1538.311	35.26394	1358.635	34.82883	1603.877	35.26394	1429.281
