"Time (h)"	"Time (h)"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"
170.25000000							-2.72251991339475e-061									
170.35000000							1.43906395668296e-061									
170.45000000							-7.60657456070456e-062									
170.55000000							4.02066748172368e-062									
170.65000000							-2.12523611904132e-062									
170.75000000							1.12335292142625e-062									
170.85000000							-5.93779568665592e-063									
170.95000000							3.13858778875169e-063									
171.05000000							-1.65898825549671e-063									
171.15000000							8.76904588025137e-064									
171.25000000							-4.63512417252950e-064									
171.35000000							2.45002436846087e-064									
171.45000000							-1.29502882395841e-064									
171.55000000							6.84523662895925e-065									
171.65000000							-3.61824104912356e-065									
171.75000000							1.91252238588474e-065									
171.85000000							-1.01091713538441e-065									
171.95000000							5.34348492941198e-066									
172.05000000							-2.82444823531412e-066									
172.15000000							1.49294101870835e-066									
172.25000000							-7.89135682316389e-067									
172.35000000							4.17119710223868e-067									
172.45000000							-2.20480275516785e-067									
172.55000000							1.16541008972862e-067									
172.65000000							-6.16010059883054e-068									
172.75000000							3.25609326040319e-068									
172.85000000							-1.72109905517709e-068									
172.95000000							9.09734986326739e-069									
173.05000000							-4.80865841426979e-069									
173.15000000							2.54175073979432e-069									
173.25000000							-1.34351335999940e-069									
173.35000000							7.10151518886912e-070									
173.45000000							-3.75370424137513e-070									
173.55000000							1.98412524045610e-070									
173.65000000							-1.04876482446918e-070									
173.75000000							5.54353946321967e-071									
173.85000000							-2.93019264789206e-071									
173.95000000							1.54883518205784e-071									
174.05000000							-8.18680103817022e-072									
174.15000000							4.32736239562526e-072									
174.25000000							-2.28734828362910e-072									
174.35000000							1.20904183479300e-072									
174.45000000							-6.39072837635535e-073									
174.55000000							3.37799801504354e-073									
174.65000000							-1.78553521877983e-073									
174.75000000							9.43794520690988e-074									
174.85000000							-4.98868959804130e-074									
174.95000000							2.63691125133728e-074									
175.05000000							-1.39381310678444e-074									
175.15000000							7.36738855226493e-075									
175.25000000							-3.89423903505012e-075									
175.35000000							2.05840883164034e-075									
175.45000000							-1.08802949177988e-075									
175.55000000							5.75108383128830e-076									
175.65000000							-3.03989602160501e-076									
175.75000000							1.60682196491299e-076									
175.85000000							-8.49330637816897e-077									
175.95000000							4.48937435563075e-077									
176.05000000							-2.37298423106456e-077									
176.15000000							1.25430710714030e-077									
176.25000000							-6.62999061867708e-078									
176.35000000							3.50446675726516e-078									
176.45000000							-1.85238380551844e-078									
176.55000000							9.79129208697282e-079									
176.65000000							-5.17546096261542e-079									
176.75000000							2.73563447373751e-079									
176.85000000							-1.44599602392116e-079									
176.95000000							7.64321593863800e-080									
177.05000000							-4.04003530564584e-080									
177.15000000							2.13547352343592e-080									
177.25000000							-1.12876418751168e-080									
177.35000000							5.96639844524456e-081									
177.45000000							-3.15370657585187e-081									
177.55000000							1.66697971277774e-081									
177.65000000							-8.81128696020789e-082									
177.75000000							4.65745187538953e-082									
177.85000000							-2.46182629955541e-082									
177.95000000							1.30126706433779e-082									
178.05000000							-6.87821059120254e-083									
178.15000000							3.63567035802958e-083									
178.25000000							-1.92173513401310e-083									
178.35000000							1.01578679077546e-083									
178.45000000							-5.36922485337087e-084									
178.55000000							2.83805379119445e-084									
178.65000000							-1.50013261535442e-084									
178.75000000							7.92937001628488e-085									
178.85000000							-4.19129003740132e-085									
178.95000000							2.21542343736535e-085									
179.05000000							-1.17102394800404e-085									
179.15000000							6.18977421503564e-086									
179.25000000							-3.27177807921209e-086									
179.35000000							1.72938970433045e-086									
179.45000000							-9.14117240544752e-087									
179.55000000							4.83182204316792e-087									
179.65000000							-2.55399452294877e-087									
179.75000000							1.34998515362865e-087									
179.85000000							-7.13572366206016e-088									
179.95000000							3.77178608552994e-088									
180.05000000							-1.99368290431947e-088									
180.15000000							1.05381679470756e-088									
180.25000000							-5.57024306323567e-089									
180.35000000							2.94430758167367e-089									
180.45000000							-1.55629602462364e-089									
180.55000000							8.22623740581661e-090									
180.65000000							-4.34820758944118e-090									
180.75000000							2.29836659315293e-090									
180.85000000							-1.21486587009989e-090									
180.95000000							6.42151294197544e-091									
181.05000000							-3.39427005720127e-091									
181.15000000							1.79413626123891e-091									
181.25000000							-9.48340841961908e-092									
181.35000000							5.01272044918142e-092									
181.45000000							-2.64961342903450e-092									
181.55000000							1.40052719765500e-092									
181.65000000							-7.40287775521323e-093									
181.75000000							3.91299784469666e-093									
181.85000000							-2.06832432452610e-093									
181.95000000							1.09327060254437e-093									
182.05000000							-5.77878718639348e-094									
182.15000000							3.05453940386823e-094									
182.25000000							-1.61456213368650e-094									
182.35000000							8.53421920251896e-095									
182.45000000							-4.51099997188373e-095									
182.55000000							2.38441505466941e-095									
182.65000000							-1.26034918828873e-095									
182.75000000							6.66192772650604e-096									
182.85000000							-3.52134800780486e-096									
182.95000000							1.86130686208669e-096									
183.05000000							-9.83845739521406e-097									
183.15000000							5.20039150389883e-097									
183.25000000							-2.74881220779375e-097									
183.35000000							1.45296148339046e-097									
183.45000000							-7.68003382053735e-098									
183.55000000							4.05949642567001e-098									
183.65000000							-2.14576024209156e-098									
183.75000000							1.13420152002742e-098									
183.85000000							-5.99513898523257e-099									
183.95000000							3.16889819115975e-099									
184.05000000							-1.67500966544248e-099									
184.15000000							8.85373151826914e-100									
184.25000000							-4.67988713228619e-100									
184.35000000							2.47368508134064e-100									
184.45000000							-1.30753535473793e-100									
184.55000000							6.91134339122532e-101									
184.65000000							-3.65318362508125e-101									
184.75000000							1.93099226056480e-101									
184.85000000							-1.02067990362193e-101									
184.95000000							5.39508876826344e-102									
185.05000000							-2.85172488594659e-102									
185.15000000							1.50735885440208e-102									
185.25000000							-7.96756632149719e-103									
185.35000000							4.21147976157526e-103									
185.45000000							-2.22609528009867e-103									
185.55000000							1.17666484860989e-103									
185.65000000							-6.21959077103280e-104									
185.75000000							3.28753845284125e-104									
185.85000000							-1.73772029009476e-104									
185.95000000							9.18520604374159e-105									
186.05000000							-4.85509725281426e-105									
186.15000000							2.56629728522482e-105									
186.25000000							-1.35648812232026e-105									
186.35000000							7.17009691975239e-106									
186.45000000							-3.78995503113629e-106									
186.55000000							2.00328660808832e-106									
186.65000000							-1.05889310062415e-106									
186.75000000							5.59707529627728e-107									
186.85000000							-2.95849050803448e-107									
186.95000000							1.56379280656661e-107									
187.05000000							-8.26586374108110e-108									
187.15000000							4.36915319594859e-108									
187.25000000							-2.30943797860997e-108									
187.35000000							1.22071796017401e-108									
187.45000000							-6.45244579890515e-109									
187.55000000							3.41062048287337e-109									
187.65000000							-1.80277873549425e-109									
187.75000000							9.52909063166176e-110									
187.85000000							-5.03686705853724e-110									
187.95000000							2.66237679397046e-110									
188.05000000							-1.40727363074993e-110									
188.15000000							7.43853791202352e-111									
188.25000000							-3.93184701678274e-111									
188.35000000							2.07828758100365e-111									
188.45000000							-1.09853696008964e-111									
188.55000000							5.80662399041135e-112									
188.65000000							-3.06925332428228e-112									
188.75000000							1.62233958737019e-112									
188.85000000							-8.57532910667763e-113									
188.95000000							4.53272976017522e-113									
189.05000000							-2.39590094131538e-113									
189.15000000							1.26642037454578e-113									
189.25000000							-6.69401867751745e-114									
189.35000000							3.53831057645643e-114									
189.45000000							-1.87027290161468e-114									
189.55000000							9.88584990189671e-115									
189.65000000							-5.22544213726548e-115									
189.75000000							2.76205341987550e-115									
189.85000000							-1.45996049594345e-115									
189.95000000							7.71702905663401e-116									
190.05000000							-4.07905129120974e-116									
190.15000000							2.15609651255832e-116									
190.25000000							-1.13966504453722e-116									
190.35000000							6.02401797032218e-117									
190.45000000							-3.18416298549370e-117									
190.55000000							1.68307829892577e-117									
190.65000000							-8.89638053460276e-118									
190.75000000							4.70243046131446e-118									
190.85000000							-2.48560098767015e-118									
190.95000000							1.31383383991177e-118									
191.05000000							-6.94463579415975e-119									
191.15000000							3.67078125471055e-119									
191.25000000							-1.94029397931366e-119									
191.35000000							1.02559658691994e-119									
191.45000000							-5.42107727136229e-120									
191.55000000							2.86546183527567e-120									
191.65000000							-1.51461990272609e-120									
191.75000000							8.00594662086401e-121									
191.85000000							-4.23176674099964e-121									
191.95000000							2.23681852981154e-121									
192.05000000							-1.18233292181089e-121									
192.15000000							6.24955095537257e-122									
192.25000000							-3.30337474524330e-122									
192.35000000							1.74609100484736e-122									
192.45000000							-9.22945179501365e-123									
192.55000000							4.87848458070072e-123									
192.65000000							-2.57865931072882e-123									
192.75000000							1.36302241624659e-123									
192.85000000							-7.20463575572376e-124									
192.95000000							3.80821149776767e-124									
193.05000000							-2.01293657353994e-124									
193.15000000							1.06399385944554e-124									
193.25000000							-5.62403678197839e-125									
193.35000000							2.97274175449927e-125									
193.45000000							-1.57132570100914e-125									
193.55000000							8.30568095905041e-126									
193.65000000							-4.39019969884215e-126									
193.75000000							2.32056269567056e-126									
193.85000000							-1.22659824015706e-126									
193.95000000							6.48352766147364e-127									
194.05000000							-3.42704966963848e-127									
194.15000000							1.81146284112556e-127									
194.25000000							-9.57499289797235e-128									
194.35000000							5.06112998372380e-128									
194.45000000							-2.67520164088816e-128									
194.55000000							1.41405256186387e-128									
194.65000000							-7.47436984619200e-129									
194.75000000							3.95078698659027e-129									
194.85000000							-2.08829883115341e-129									
194.95000000							1.10382868603109e-129									
195.05000000							-5.83459488617424e-130									
195.15000000							3.08403812263416e-130									
195.25000000							-1.63015450556798e-130									
195.35000000							8.61663703999164e-131									
195.45000000							-4.55456422230891e-131									
195.55000000							2.40744215624481e-131									
195.65000000							-1.27252080611272e-131									
195.75000000							6.72626421278423e-132									
195.85000000							-3.55535485493463e-132									
195.95000000							1.87928213115419e-132									
196.05000000							-9.93347070145084e-133									
196.15000000							5.25061344120695e-133									
196.25000000							-2.77535841576062e-133									
196.35000000							1.46699322320759e-133									
196.45000000							-7.75420250125497e-134									
196.55000000							4.09870035384344e-134									
196.65000000							-2.16648257353060e-134									
196.75000000							1.14515488720966e-134									
196.85000000							-6.05303606741266e-135									
196.95000000							3.19950131136195e-135									
197.05000000							-1.69118579955571e-135									
197.15000000							8.93923499409786e-136									
197.25000000							-4.72508238306502e-136									
197.35000000							2.49757429371668e-136									
197.45000000							-1.32016266530956e-136									
197.55000000							6.97808856882374e-137									
197.65000000							-3.68846365329765e-137									
197.75000000							1.94964050506329e-137									
197.85000000							-1.03053695420994e-137									
197.95000000							5.44719096281714e-138									
198.05000000							-2.87926495640757e-138									
198.15000000							1.52191592800507e-138									
198.25000000							-8.04451180069747e-139									
198.35000000							4.25215144415948e-139									
198.45000000							-2.24759343413480e-139									
198.55000000							1.18802829849924e-139									
198.65000000							-6.27965545992225e-140									
198.75000000							3.31928732212405e-140									
198.85000000							-1.75450204189225e-140									
198.95000000							9.27391068102613e-141									
199.05000000							-4.90198456690838e-141									
199.15000000							2.59108088493571e-141									
199.25000000							-1.36958818630338e-141									
199.35000000							7.23934096757590e-142									
199.45000000							-3.82655590701873e-142									
199.55000000							2.02263302351996e-142									
199.65000000							-1.06911918896301e-142									
199.75000000							5.65112814295770e-143									
199.85000000							-2.98706165017056e-143									
199.95000000							1.57889488190755e-143									
200.05000000							-8.34568997921928e-144									
200.15000000							4.41134758414648e-144									
200.25000000							-2.33174100123659e-144									
200.35000000							1.23250684584171e-144									
200.45000000							-6.51475924745103e-145									
200.55000000							3.44355799689404e-145									
200.65000000							-1.82018877867398e-145									
200.75000000							9.62111627856696e-146									
200.85000000							-5.08550978504225e-146									
200.95000000							2.68808826595043e-146									
201.05000000							-1.42086414754196e-146									
201.15000000							7.51037438518166e-147									
201.25000000							-3.96981819149793e-147									
201.35000000							2.09835830616408e-147									
201.45000000							-1.10914590257001e-147									
201.55000000							5.86270051961105e-148									
201.65000000							-3.09889414034762e-148									
201.75000000							1.63800706874891e-148									
201.85000000							-8.65814395638061e-149									
201.95000000							4.57650386250568e-149									
202.05000000							-2.41903896597775e-149									
202.15000000							1.27865062386614e-149									
202.25000000							-6.75866507694903e-150									
202.35000000							3.57248123684117e-150									
202.45000000							-1.88833475875438e-150									
202.55000000							9.98132089357844e-151									
202.65000000							-5.27590599700146e-151									
202.75000000							2.78872750269996e-151									
202.85000000							-1.47405982758889e-151									
202.95000000							7.79155501284261e-152									
203.05000000							-4.11844406732479e-152									
203.15000000							2.17691866485258e-152									
203.25000000							-1.15067117482108e-152									
203.35000000							6.08219394661582e-153									
203.45000000							-3.21491352297080e-153									
203.55000000							1.69933235455792e-153									
203.65000000							-8.98229588638790e-154									
203.75000000							4.74784342063624e-154									
203.85000000							-2.50960527597848e-154									
203.95000000							1.32652197708218e-154									
204.05000000							-7.01170248773859e-155									
204.15000000							3.70623122918029e-155									
204.25000000							-1.95903205365198e-155									
204.35000000							1.03550111957928e-155									
204.45000000							-5.47343044566863e-156									
204.55000000							2.89313456809629e-156									
204.65000000							-1.52924709872534e-156									
204.75000000							8.08326275157912e-157									
204.85000000							-4.27263434179656e-157									
204.95000000							2.25842024189218e-157									
205.05000000							-1.19375111019767e-157									
205.15000000							6.30990497988193e-158									
205.25000000							-3.33527655095090e-158									
205.35000000							1.76295359546462e-158									
205.45000000							-9.31858372846327e-159									
205.55000000							4.92559775411986e-159									
205.65000000							-2.60356229469557e-159									
205.75000000							1.37618558411327e-159									
205.85000000							-7.27421335675255e-160									
205.95000000							3.84498868251493e-160									
206.05000000							-2.03237618194745e-160									
206.15000000							1.07426920753524e-160									
206.25000000							-5.67835000483311e-161									
206.35000000							3.00145052573616e-161									
206.45000000							-1.58650052405613e-161									
206.55000000							8.38589172551173e-162									
206.65000000							-4.43259734022743e-162									
206.75000000							2.34297315344747e-162									
206.85000000							-1.23844391367476e-162									
206.95000000							6.54614127806498e-163									
207.05000000							-3.46014584586509e-163									
207.15000000							1.82895674964664e-163									
207.25000000							-9.66746183856790e-164									
207.35000000							5.11000702549272e-164									
207.45000000							-2.70103696674671e-164									
207.55000000							1.42770854508342e-164									
207.65000000							-7.54655236044149e-165									
207.75000000							3.98894107099132e-165									
207.85000000							-2.10846623833807e-165									
207.95000000							1.11448873249629e-165									
208.05000000							-5.89094153976216e-166									
208.15000000							3.11382172049110e-166									
208.25000000							-1.64589745825140e-166									
208.35000000							8.69985081435935e-167									
208.45000000							-4.59854918741531e-167									
208.55000000							2.43069163831807e-167									
208.65000000							-1.28480996936128e-167									
208.75000000							6.79122201824156e-168									
208.85000000							-3.58969011767375e-168									
208.95000000							1.89743099346663e-168									
209.05000000							-1.00294015832789e-168									
209.15000000							5.30132038872730e-169									
209.25000000							-2.80216098942443e-169									
209.35000000							1.48116047227569e-169									
209.45000000							-7.82908745397449e-170									
209.55000000							4.13828288759328e-170									
209.65000000							-2.18740502752381e-170									
209.75000000							1.15621403475854e-170									
209.85000000							-6.11149228127146e-171									
209.95000000							3.23039997623285e-171									
210.05000000							-1.70751815205993e-171									
210.15000000							9.02556420587346e-172									
210.25000000							-4.77071409964636e-172									
210.35000000							2.52169421228576e-172									
210.45000000							-1.33291192208455e-172									
210.55000000							7.04547832714698e-173									
210.65000000							-3.72408439266320e-173									
210.75000000							1.96846884195778e-173									
210.85000000							-1.04048919766492e-173									
210.95000000							5.49979632586237e-174									
211.05000000							-2.90707099063129e-174									
211.15000000							1.53661358418484e-174									
211.25000000							-8.12220036838052e-175									
211.35000000							4.29321590692024e-175									
211.45000000							-2.26929920310597e-175									
211.55000000							1.19950148906244e-175									
211.65000000							-6.34030021380056e-176									
211.75000000							3.35134280096143e-176									
211.85000000							-1.77144586073528e-176									
211.95000000							9.36347196895500e-177									
212.05000000							-4.94932468763199e-177									
212.15000000							2.61610382824025e-177									
212.25000000							-1.38281476202925e-177									
212.35000000							7.30925372855805e-178									
212.45000000							-3.86351024992238e-178									
212.55000000							2.04216627382013e-178									
212.65000000							-1.07944403409107e-178									
212.75000000							5.70570299623615e-179									
212.85000000							-3.01590871347683e-179									
212.95000000							1.59414280309115e-179									
213.05000000							-8.42628712630237e-180									
213.15000000							4.45394945780335e-180									
213.25000000							-2.35425941168609e-180									
213.35000000							1.24440958076028e-180									
213.45000000							-6.57767447801737e-181									
213.55000000							3.47681359961304e-181									
213.65000000							-1.83776695652135e-181									
213.75000000							9.71403064822819e-182									
213.85000000							-5.13462227078736e-182									
213.95000000							2.71404804229996e-182									
214.05000000							-1.43458591254518e-182									
214.15000000							7.58290460742557e-183									
214.25000000							-4.00815606667302e-183									
214.35000000							2.11862286109675e-183									
214.45000000							-1.11985729919133e-183									
214.55000000							5.91931859879440e-184									
214.65000000							-3.12882120778559e-184									
214.75000000							1.65382585628737e-184									
214.85000000							-8.74175857705985e-185									
214.95000000							4.62070070612810e-185									
215.05000000							-2.44240044235970e-185									
215.15000000							1.29099898483524e-185									
215.25000000							-6.82393578849577e-186									
215.35000000							3.60698189483520e-186									
215.45000000							-1.90657104534931e-186									
215.55000000							1.00777138808744e-186									
215.65000000							-5.32685720327628e-187									
215.75000000							2.81565918615207e-187									
215.85000000							-1.48829532124242e-187									
215.95000000							7.86680069138323e-188									
216.05000000							-4.15821727278463e-188									
216.15000000							2.19794190370472e-188									
216.25000000							-1.16178359502268e-188									
216.35000000							6.14093174796284e-189									
216.45000000							-3.24596102877505e-189									
216.55000000							1.71574338109549e-189									
216.65000000							-9.06904095174518e-190									
216.75000000							4.79369494824550e-190									
216.85000000							-2.53384138180701e-190									
216.95000000							1.33933264787897e-190									
217.05000000							-7.07941686703068e-191									
217.15000000							3.74202355602755e-191									
217.25000000							-1.97795108790341e-191									
217.35000000							1.04550130365600e-191									
217.45000000							-5.52628921226276e-192									
217.55000000							2.92107454584487e-192									
217.65000000							-1.54401555449703e-192									
217.75000000							8.16132555028388e-193									
217.85000000							-4.31389661481838e-193									
217.95000000							2.28023056900287e-193									
218.05000000							-1.20527956788646e-193									
218.15000000							6.37084186359198e-194									
218.25000000							-3.36748644317180e-194									
218.35000000							1.77997903381520e-194									
218.45000000							-9.40857643910063e-195									
218.55000000							4.97316591536829e-195									
218.65000000							-2.62870577519006e-195									
218.75000000							1.38947587313821e-195									
218.85000000							-7.34446289217596e-196									
218.95000000							3.88212103695765e-196									
219.05000000							-2.05200352521954e-196									
219.15000000							1.08464378813219e-196									
219.25000000							-5.73318774882652e-197									
219.35000000							3.03043654727395e-197									
219.45000000							-1.60182189549493e-197									
219.55000000							8.46687711443786e-198									
219.65000000							-4.47540442995638e-198									
219.75000000							2.36560003658480e-198									
219.85000000							-1.25040398486278e-198									
219.95000000							6.60935957550098e-199									
220.05000000							-3.49356164304453e-199									
220.15000000							1.84661960275129e-199									
220.25000000							-9.76082378295635e-200									
220.35000000							5.15935608936338e-200									
220.45000000							-2.72712179307357e-200									
220.55000000							1.44149640874555e-200									
220.65000000							-7.61943196561245e-201									
220.75000000							4.02746362227287e-201									
220.85000000							-2.12882840898594e-201									
220.95000000							1.12525172663088e-201									
221.05000000							-5.94783235201618e-202									
221.15000000							3.14389294861266e-202									
221.25000000							-1.66179244594645e-202									
221.35000000							8.78386821225357e-203									
221.45000000							-4.64295893018670e-203									
221.55000000							2.45416564849278e-203									
221.65000000							-1.29721781321030e-203									
221.75000000							6.85680714316725e-204									
221.85000000							-3.62435696764269e-204									
221.95000000							1.91575512547264e-204									
222.05000000							-1.01262589020357e-204									
222.15000000							5.35251703036732e-205									
222.25000000							-2.82922240459531e-205									
222.35000000							1.49546453925337e-205									
222.45000000							-7.90469559597659e-206									
222.55000000							4.17824768324149e-206									
222.65000000							-2.20852953672228e-206									
222.75000000							1.16737998423078e-206									
222.85000000							-6.17051302653246e-207									
222.95000000							3.26159703994716e-207									
223.05000000							-1.72400823160893e-207									
223.15000000							9.11272712800692e-208									
223.25000000							-4.81678649712794e-208									
223.35000000							2.54604706505554e-208									
223.45000000							-1.34578430273858e-208									
223.55000000							7.11351889112883e-209									
223.65000000							-3.76004913354055e-209									
223.75000000							1.98747901046138e-209									
223.85000000							-1.05053755329656e-209									
223.95000000							5.55290971666724e-210									
224.05000000							-2.93514555711966e-210									
224.15000000							1.55145318059482e-210									
224.25000000							-8.20063920080286e-211									
224.35000000							4.33467694306837e-211									
224.45000000							-2.29121459201973e-211									
224.55000000							1.21108548010226e-211									
224.65000000							-6.40153063455128e-212									
224.75000000							3.38370785038545e-212									
224.85000000							-1.78855331176005e-212									
224.95000000							9.45389818049287e-213									
225.05000000							-4.99712198789169e-213									
225.15000000							2.64136842656039e-213									
225.25000000							-1.39616907126449e-213									
225.35000000							7.37984166068771e-214									
225.45000000							-3.90082147339766e-214									
225.55000000							2.06188816331627e-214									
225.65000000							-1.08986858973598e-214									
225.75000000							5.76080489730666e-215									
225.85000000							-3.04503436261722e-215									
225.95000000							1.60953797859995e-215									
226.05000000							-8.50766262725843e-216									
226.15000000							4.49696275214390e-216									
226.25000000							-2.37699529003142e-216									
226.35000000							1.25642726441039e-216									
226.45000000							-6.64119730221638e-217									
226.55000000							3.51039036292035e-217									
226.65000000							-1.85551489276965e-217									
226.75000000							9.80784232334125e-218									
226.85000000							-5.18420905239622e-218									
226.95000000							2.74025852097824e-218									
227.05000000							-1.44844019326788e-218									
227.15000000							7.65613527852448e-219									
227.25000000							-4.04686418365819e-219									
227.35000000							2.13908311768124e-219									
227.45000000							-1.13067213938786e-219									
227.55000000							5.97648345789253e-220									
227.65000000							-3.15903729102239e-220									
227.75000000							1.66979741120025e-220									
227.85000000							-8.82618069237381e-221									
227.95000000							4.66532437359790e-221									
228.05000000							-2.46598752840996e-221									
228.15000000							1.30346659809717e-221									
228.25000000							-6.88983684135065e-222									
228.35000000							3.64181573733689e-222									
228.45000000							-1.92498344592362e-222									
228.55000000							1.01750377678078e-222									
228.65000000							-5.37830046256006e-223									
228.75000000							2.84285095796809e-223									
228.85000000							-1.50266829186653e-223									
228.95000000							7.94277304285752e-224									
229.05000000							-4.19837458152394e-224									
229.15000000							2.21916817107555e-224									
229.25000000							-1.17300333161964e-224									
229.35000000							6.20023680009756e-225									
229.45000000							-3.27730837082989e-225									
229.55000000							1.73231289445955e-225									
229.65000000							-9.15662374349882e-226									
229.75000000							4.83998927954432e-226									
229.85000000							-2.55831154389586e-226									
229.95000000							1.35226703565075e-226									
230.05000000							-7.14778518695574e-227									
230.15000000							3.77816154146489e-227									
230.25000000							-1.99705282965895e-227									
230.35000000							1.05559806288815e-227									
230.45000000							-5.57965845382020e-228									
230.55000000							2.94928434939597e-228									
230.65000000							-1.55892663423450e-228									
230.75000000							8.24014222780330e-229									
230.85000000							-4.35555737154808e-229									
230.95000000							2.30225152580942e-229									
231.05000000							-1.21691935978516e-229									
231.15000000							6.43236723537089e-230									
231.25000000							-3.40000739720154e-230									
231.35000000							1.79716889257469e-230									
231.45000000							-9.49943823974177e-231									
231.55000000							5.02119345841716e-231									
231.65000000							-2.65409207476848e-231									
231.75000000							1.40289451097338e-231									
231.85000000							-7.41539085109138e-232									
231.95000000							3.91961199108955e-232									
232.05000000							-2.07182041637520e-232									
232.15000000							1.09511855955822e-232									
232.25000000							-5.78855507943641e-233									
232.35000000							3.05970249661244e-233									
232.45000000							-1.61729123059288e-233									
232.55000000							8.54864460661956e-234									
232.65000000							-4.51862492220994e-234									
232.75000000							2.38844543517534e-234									
232.85000000							-1.26247955849806e-234									
232.95000000							6.67318839338878e-235									
233.05000000							-3.52730014786431e-235									
233.15000000							1.86445303199441e-235									
233.25000000							-9.85508735517697e-236									
233.35000000							5.20918173381266e-236									
233.45000000							-2.75345852937903e-236									
233.55000000							1.45541742646424e-236									
233.65000000							-7.69301539374735e-237									
233.75000000							4.06635819884406e-237									
233.85000000							-2.14938722399355e-237									
233.95000000							1.13611866263528e-237									
234.05000000							-6.00527257806036e-238									
234.15000000							3.17425458474146e-238									
234.25000000							-1.67784093690658e-238									
234.35000000							8.86869699453811e-239									
234.45000000							-4.68779755284447e-239									
234.55000000							2.47786635511265e-239									
234.65000000							-1.30974548379840e-239									
234.75000000							6.92302564579726e-240									
234.85000000							-3.65935860709132e-240									
234.95000000							1.93425621981084e-240									
235.05000000							-1.02240516046356e-240									
235.15000000							5.40420809526854e-241									
235.25000000							-2.85654516099313e-241									
235.35000000							1.50990674543738e-241									
235.45000000							-7.98103391134444e-242									
235.55000000							4.21859843242032e-242									
235.65000000							-2.22985805244138e-242									
235.75000000							1.17865376704864e-242									
235.85000000							-6.23010375506609e-243									
235.95000000							3.29309538424331e-243									
236.05000000							-1.74065756142605e-243									
236.15000000							9.20073181192073e-244									
236.25000000							-4.86330383131402e-244									
236.35000000							2.57063510155027e-244									
236.45000000							-1.35878099632054e-244									
236.55000000							7.18221654581935e-245									
236.65000000							-3.79636119806848e-245									
236.75000000							2.00667276658334e-245									
236.85000000							-1.06068294929259e-245									
236.95000000							5.60653604142740e-246									
237.05000000							-2.96349124917944e-246									
237.15000000							1.56643608799975e-246									
237.25000000							-8.27983554352444e-247									
237.35000000							4.37653838244702e-247									
237.45000000							-2.31334162524667e-247									
237.55000000							1.22278134165631e-247									
237.65000000							-6.46335237815719e-248									
237.75000000							3.41638546002380e-248									
237.85000000							-1.80582597521781e-248									
237.95000000							9.54519766849911e-249									
238.05000000							-5.04538088282464e-249									
238.15000000							2.66687701364020e-249									
238.25000000							-1.40965234757474e-249									
238.35000000							7.45111128432065e-250									
238.45000000							-3.93849302396077e-250									
238.55000000							2.08180051376080e-250									
238.65000000							-1.10039381883590e-250									
238.75000000							5.81643893604776e-251									
238.85000000							-3.07444128798924e-251									
238.95000000							1.62508183051873e-251									
239.05000000							-8.58982399891370e-252									
239.15000000							4.54039144039666e-252									
239.25000000							-2.39995073643352e-252									
239.35000000							1.26856100689076e-252									
239.45000000							-6.70533358778501e-253									
239.55000000							3.54429138837227e-253									
239.65000000							-1.87343422683307e-253									
239.75000000							9.90255996948797e-254									
239.85000000							-5.23427471030417e-254									
239.95000000							2.76672212310231e-254									
240.05000000							-1.46242826945912e-254									
240.15000000							7.73007316294958e-255									
240.25000000							-4.08594611800367e-255									
240.35000000							2.15974096587450e-255									
240.45000000							-1.14159142214912e-255									
240.55000000							6.03420037734373e-256									
240.65000000							-3.18954518118119e-256									
240.75000000							1.68592320881370e-256									
240.85000000							-8.91141810057089e-257									
240.95000000							4.71037898689715e-257									
241.05000000							-2.48980240291731e-257									
241.15000000							1.31605461531161e-257									
241.25000000							-6.95637432293257e-258									
241.35000000							3.67698598202157e-258									
241.45000000							-1.94357366126949e-258									
241.55000000							1.02733015443906e-258									
241.65000000							-5.43024052677492e-259									
241.75000000							2.87030532990919e-259									
241.85000000							-1.51718006712276e-259									
241.95000000							8.01947908499145e-260									
242.05000000							-4.23891970295782e-260									
242.15000000							2.24059942768005e-260									
242.25000000							-1.18433142100265e-260									
242.35000000							6.26011458115241e-261									
242.45000000							-3.30895844475524e-261									
242.55000000							1.74904242521091e-261									
242.65000000							-9.24505235185555e-262									
242.75000000							4.88673069083748e-262									
242.85000000							-2.58301802260536e-262									
242.95000000							1.36532633517414e-262									
243.05000000							-7.21681376283932e-263									
243.15000000							3.81464852363404e-263									
243.25000000							-2.01633904338670e-263									
243.35000000							1.06579232993462e-263									
243.45000000							-5.63354310017007e-264									
243.55000000							2.97776658454848e-264									
243.65000000							-1.57398171530557e-264									
243.75000000							8.31972006459971e-265									
243.85000000							-4.39762046027742e-265									
243.95000000							2.32448514643395e-265									
244.05000000							-1.22867156108584e-265									
244.15000000							6.49448677844671e-266									
244.25000000							-3.43284241706906e-266									
244.35000000							1.81452475960649e-266									
244.45000000							-9.59117752348242e-267									
244.55000000							5.06968481967170e-267									
244.65000000							-2.67972353841676e-267									
244.75000000							1.41644273712658e-267									
244.85000000							-7.48700378526364e-268									
