(ppm)	"Intensity (a.u.) (without JB6)"	"Intensity (a.u.) (With JB6)"
4.48655956406044	2.64e+007	-8.92e+007
4.48631508019761	2.13e+007	-9.14e+007
4.48607059633478	1.44e+007	-9.16e+007
4.48582611247195	8004096.00	-8.79e+007
4.48558162860912	3811840.00	-8.10e+007
4.48533714474629	3059712.00	-7.40e+007
4.48509266088346	6536192.00	-7.08e+007
4.48484817702063	1.32e+007	-7.29e+007
4.48460369315780	1.99e+007	-7.86e+007
4.48435920929497	2.38e+007	-8.46e+007
4.48411472543214	2.43e+007	-8.85e+007
4.48387024156931	2.35e+007	-9.08e+007
4.48362575770648	2.36e+007	-9.40e+007
4.48338127384365	2.49e+007	-9.91e+007
4.48313678998082	2.61e+007	-1.03e+008
4.48289230611799	2.64e+007	-1.02e+008
4.48264782225516	2.61e+007	-9.55e+007
4.48240333839233	2.54e+007	-8.67e+007
4.48215885452950	2.38e+007	-7.86e+007
4.48191437066667	2.14e+007	-7.16e+007
4.48166988680384	1.97e+007	-6.48e+007
4.48142540294101	2.04e+007	-5.91e+007
4.48118091907818	2.24e+007	-5.67e+007
4.48093643521535	2.31e+007	-5.93e+007
4.48069195135252	2.14e+007	-6.66e+007
4.48044746748969	1.77e+007	-7.70e+007
4.48020298362686	1.22e+007	-8.81e+007
4.47995849976403	4869120.00	-9.71e+007
4.47971401590120	-2582528.00	-1.02e+008
4.47946953203836	-7023104.00	-1.04e+008
4.47922504817553	-7555072.00	-1.04e+008
4.47898056431270	-6892544.00	-1.04e+008
4.47873608044987	-7651840.00	-1.03e+008
4.47849159658704	-8696320.00	-1.02e+008
4.47824711272421	-6991360.00	-1.01e+008
4.47800262886138	-1979392.00	-9.91e+007
4.47775814499855	4003328.00	-9.72e+007
4.47751366113572	9173504.00	-9.48e+007
4.47726917727289	1.40e+007	-9.15e+007
4.47702469341006	1.94e+007	-8.80e+007
4.47678020954723	2.52e+007	-8.61e+007
4.47653572568440	3.08e+007	-8.81e+007
4.47629124182157	3.63e+007	-9.42e+007
4.47604675795874	4.14e+007	-1.02e+008
4.47580227409591	4.59e+007	-1.10e+008
4.47555779023308	5.05e+007	-1.16e+008
4.47531330637025	5.69e+007	-1.18e+008
4.47506882250742	6.46e+007	-1.17e+008
4.47482433864459	7.01e+007	-1.13e+008
4.47457985478176	7.02e+007	-1.06e+008
4.47433537091893	6.60e+007	-9.89e+007
4.47409088705610	6.21e+007	-9.51e+007
4.47384640319327	6.17e+007	-9.45e+007
4.47360191933044	6.43e+007	-9.54e+007
4.47335743546761	6.81e+007	-9.50e+007
4.47311295160478	7.22e+007	-9.14e+007
4.47286846774195	7.71e+007	-8.47e+007
4.47262398387912	8.19e+007	-7.66e+007
4.47237950001629	8.53e+007	-6.93e+007
4.47213501615346	8.81e+007	-6.47e+007
4.47189053229063	9.24e+007	-6.27e+007
4.47164604842780	9.97e+007	-6.24e+007
4.47140156456497	1.08e+008	-6.31e+007
4.47115708070213	1.13e+008	-6.45e+007
4.47091259683930	1.11e+008	-6.64e+007
4.47066811297647	1.05e+008	-6.82e+007
4.47042362911364	9.65e+007	-6.93e+007
4.47017914525081	8.87e+007	-6.99e+007
4.46993466138798	8.38e+007	-7.09e+007
4.46969017752515	8.29e+007	-7.39e+007
4.46944569366232	8.61e+007	-7.92e+007
4.46920120979949	9.13e+007	-8.55e+007
4.46895672593666	9.52e+007	-8.99e+007
4.46871224207383	9.52e+007	-8.98e+007
4.46846775821100	9.14e+007	-8.53e+007
4.46822327434817	8.64e+007	-7.80e+007
4.46797879048534	8.30e+007	-6.99e+007
4.46773430662251	8.25e+007	-6.23e+007
4.46748982275968	8.51e+007	-5.64e+007
4.46724533889685	9.06e+007	-5.47e+007
4.46700085503402	9.82e+007	-5.87e+007
4.46675637117119	1.05e+008	-6.72e+007
4.46651188730836	1.10e+008	-7.69e+007
4.46626740344553	1.10e+008	-8.53e+007
4.46602291958270	1.06e+008	-9.20e+007
4.46577843571987	1.02e+008	-9.75e+007
4.46553395185704	9.93e+007	-1.02e+008
4.46528946799421	9.92e+007	-1.04e+008
4.46504498413138	1.03e+008	-1.06e+008
4.46480050026855	1.10e+008	-1.07e+008
4.46455601640572	1.17e+008	-1.07e+008
4.46431153254289	1.21e+008	-1.04e+008
4.46406704868006	1.20e+008	-9.71e+007
4.46382256481723	1.17e+008	-8.97e+007
4.46357808095440	1.15e+008	-8.41e+007
4.46333359709157	1.13e+008	-8.05e+007
4.46308911322874	1.11e+008	-7.82e+007
4.46284462936591	1.07e+008	-7.75e+007
4.46260014550308	1.02e+008	-7.91e+007
4.46235566164024	9.63e+007	-8.28e+007
4.46211117777741	8.85e+007	-8.75e+007
4.46186669391458	7.86e+007	-9.23e+007
4.46162221005175	6.93e+007	-9.72e+007
4.46137772618892	6.39e+007	-1.02e+008
4.46113324232609	6.25e+007	-1.06e+008
4.46088875846326	6.26e+007	-1.07e+008
4.46064427460043	6.22e+007	-1.05e+008
4.46039979073760	6.28e+007	-1.02e+008
4.46015530687477	6.61e+007	-9.79e+007
4.45991082301194	7.10e+007	-9.34e+007
4.45966633914911	7.46e+007	-9.02e+007
4.45942185528628	7.54e+007	-9.08e+007
4.45917737142345	7.53e+007	-9.54e+007
4.45893288756062	7.63e+007	-1.02e+008
4.45868840369779	7.91e+007	-1.05e+008
4.45844391983496	8.34e+007	-1.05e+008
4.45819943597213	8.98e+007	-1.03e+008
4.45795495210930	9.82e+007	-1.00e+008
4.45771046824647	1.07e+008	-1.01e+008
4.45746598438364	1.16e+008	-1.05e+008
4.45722150052081	1.23e+008	-1.10e+008
4.45697701665798	1.30e+008	-1.12e+008
4.45673253279515	1.35e+008	-1.10e+008
4.45648804893232	1.36e+008	-1.07e+008
4.45624356506949	1.32e+008	-1.04e+008
4.45599908120666	1.25e+008	-1.02e+008
4.45575459734383	1.19e+008	-9.96e+007
4.45551011348100	1.14e+008	-9.55e+007
4.45526562961817	1.07e+008	-9.10e+007
4.45502114575534	9.90e+007	-8.77e+007
4.45477666189251	9.31e+007	-8.60e+007
4.45453217802968	8.98e+007	-8.56e+007
4.45428769416685	8.81e+007	-8.55e+007
4.45404321030402	8.68e+007	-8.49e+007
4.45379872644118	8.64e+007	-8.32e+007
4.45355424257835	8.76e+007	-8.06e+007
4.45330975871552	8.95e+007	-7.84e+007
4.45306527485269	9.03e+007	-7.85e+007
4.45282079098986	8.92e+007	-8.15e+007
4.45257630712703	8.77e+007	-8.70e+007
4.45233182326420	8.73e+007	-9.42e+007
4.45208733940137	8.77e+007	-1.02e+008
4.45184285553854	8.73e+007	-1.08e+008
4.45159837167571	8.53e+007	-1.10e+008
4.45135388781288	8.29e+007	-1.10e+008
4.45110940395005	8.15e+007	-1.09e+008
4.45086492008722	8.18e+007	-1.09e+008
4.45062043622439	8.42e+007	-1.11e+008
4.45037595236156	8.96e+007	-1.11e+008
4.45013146849873	9.87e+007	-1.09e+008
4.44988698463590	1.10e+008	-1.03e+008
4.44964250077307	1.20e+008	-9.36e+007
4.44939801691024	1.25e+008	-8.40e+007
4.44915353304741	1.28e+008	-7.78e+007
4.44890904918458	1.28e+008	-7.76e+007
4.44866456532175	1.27e+008	-8.27e+007
4.44842008145892	1.23e+008	-9.01e+007
4.44817559759609	1.17e+008	-9.62e+007
4.44793111373326	1.08e+008	-9.90e+007
4.44768662987043	1.00e+008	-9.75e+007
4.44744214600760	9.40e+007	-9.21e+007
4.44719766214477	9.01e+007	-8.52e+007
4.44695317828194	8.88e+007	-7.98e+007
4.44670869441911	9.02e+007	-7.71e+007
4.44646421055628	9.32e+007	-7.69e+007
4.44621972669345	9.66e+007	-7.91e+007
4.44597524283062	9.91e+007	-8.49e+007
4.44573075896778	1.01e+008	-9.43e+007
4.44548627510495	1.01e+008	-1.05e+008
4.44524179124212	1.02e+008	-1.13e+008
4.44499730737929	1.02e+008	-1.18e+008
4.44475282351646	1.02e+008	-1.19e+008
4.44450833965363	1.01e+008	-1.16e+008
4.44426385579080	1.01e+008	-1.11e+008
4.44401937192797	1.01e+008	-1.06e+008
4.44377488806514	1.03e+008	-1.04e+008
4.44353040420231	1.06e+008	-1.07e+008
4.44328592033948	1.08e+008	-1.11e+008
4.44304143647665	1.10e+008	-1.16e+008
4.44279695261382	1.12e+008	-1.21e+008
4.44255246875099	1.12e+008	-1.24e+008
4.44230798488816	1.10e+008	-1.27e+008
4.44206350102533	1.06e+008	-1.27e+008
4.44181901716250	1.03e+008	-1.27e+008
4.44157453329967	1.04e+008	-1.27e+008
4.44133004943684	1.08e+008	-1.26e+008
4.44108556557401	1.13e+008	-1.22e+008
4.44084108171118	1.15e+008	-1.16e+008
4.44059659784835	1.15e+008	-1.11e+008
4.44035211398552	1.12e+008	-1.07e+008
4.44010763012269	1.09e+008	-1.04e+008
4.43986314625986	1.06e+008	-1.01e+008
4.43961866239703	1.03e+008	-9.62e+007
4.43937417853420	9.98e+007	-9.16e+007
4.43912969467137	9.56e+007	-8.72e+007
4.43888521080854	8.99e+007	-8.29e+007
4.43864072694571	8.40e+007	-7.89e+007
4.43839624308288	7.97e+007	-7.42e+007
4.43815175922005	7.78e+007	-6.72e+007
4.43790727535722	7.82e+007	-5.73e+007
4.43766279149439	8.07e+007	-4.67e+007
4.43741830763156	8.56e+007	-3.92e+007
4.43717382376873	9.15e+007	-3.63e+007
4.43692933990590	9.66e+007	-3.68e+007
4.43668485604306	9.95e+007	-3.93e+007
4.43644037218023	1.00e+008	-4.38e+007
4.43619588831740	9.99e+007	-4.99e+007
4.43595140445457	9.90e+007	-5.54e+007
4.43570692059174	9.79e+007	-5.83e+007
4.43546243672891	9.76e+007	-5.89e+007
4.43521795286608	9.92e+007	-5.94e+007
4.43497346900325	1.03e+008	-6.08e+007
4.43472898514042	1.07e+008	-6.24e+007
4.43448450127759	1.12e+008	-6.36e+007
4.43424001741476	1.15e+008	-6.56e+007
4.43399553355193	1.18e+008	-7.01e+007
4.43375104968910	1.19e+008	-7.72e+007
4.43350656582627	1.22e+008	-8.48e+007
4.43326208196344	1.27e+008	-9.02e+007
4.43301759810061	1.34e+008	-9.17e+007
4.43277311423778	1.39e+008	-8.93e+007
4.43252863037495	1.41e+008	-8.42e+007
4.43228414651212	1.40e+008	-7.79e+007
4.43203966264929	1.36e+008	-7.11e+007
4.43179517878646	1.32e+008	-6.35e+007
4.43155069492363	1.28e+008	-5.49e+007
4.43130621106080	1.25e+008	-4.59e+007
4.43106172719797	1.21e+008	-3.74e+007
4.43081724333514	1.16e+008	-2.96e+007
4.43057275947231	1.13e+008	-2.26e+007
4.43032827560948	1.13e+008	-1.61e+007
4.43008379174665	1.18e+008	-9877504.00
4.42983930788382	1.28e+008	-3177472.00
4.42959482402099	1.42e+008	4653056.00
4.42935034015816	1.57e+008	1.39e+007
4.42910585629533	1.70e+008	2.45e+007
4.42886137243250	1.81e+008	3.62e+007
4.42861688856967	1.91e+008	4.83e+007
4.42837240470684	2.04e+008	5.90e+007
4.42812792084400	2.20e+008	6.67e+007
4.42788343698117	2.39e+008	7.13e+007
4.42763895311834	2.57e+008	7.46e+007
4.42739446925551	2.74e+008	7.96e+007
4.42714998539268	2.92e+008	8.84e+007
4.42690550152985	3.08e+008	1.02e+008
4.42666101766702	3.22e+008	1.21e+008
4.42641653380419	3.37e+008	1.45e+008
4.42617204994136	3.55e+008	1.74e+008
4.42592756607853	3.78e+008	2.04e+008
4.42568308221570	4.05e+008	2.36e+008
4.42543859835287	4.33e+008	2.66e+008
4.42519411449004	4.60e+008	2.96e+008
4.42494963062721	4.84e+008	3.26e+008
4.42470514676438	5.06e+008	3.57e+008
4.42446066290155	5.30e+008	3.87e+008
4.42421617903872	5.55e+008	4.15e+008
4.42397169517589	5.78e+008	4.39e+008
4.42372721131306	5.97e+008	4.60e+008
4.42348272745023	6.08e+008	4.72e+008
4.42323824358740	6.12e+008	4.73e+008
4.42299375972457	6.07e+008	4.64e+008
4.42274927586174	5.94e+008	4.45e+008
4.42250479199891	5.75e+008	4.22e+008
4.42226030813608	5.55e+008	3.95e+008
4.42201582427325	5.34e+008	3.66e+008
4.42177134041042	5.14e+008	3.39e+008
4.42152685654759	4.91e+008	3.15e+008
4.42128237268476	4.65e+008	2.95e+008
4.42103788882193	4.37e+008	2.79e+008
4.42079340495910	4.12e+008	2.66e+008
4.42054892109627	3.92e+008	2.57e+008
4.42030443723343	3.76e+008	2.49e+008
4.42005995337060	3.64e+008	2.37e+008
4.41981546950777	3.58e+008	2.21e+008
4.41957098564494	3.59e+008	2.05e+008
4.41932650178211	3.64e+008	1.96e+008
4.41908201791928	3.70e+008	1.94e+008
4.41883753405645	3.74e+008	2.00e+008
4.41859305019362	3.79e+008	2.09e+008
4.41834856633079	3.85e+008	2.20e+008
4.41810408246796	3.93e+008	2.30e+008
4.41785959860513	4.00e+008	2.41e+008
4.41761511474230	4.05e+008	2.51e+008
4.41737063087947	4.10e+008	2.60e+008
4.41712614701664	4.13e+008	2.67e+008
4.41688166315381	4.16e+008	2.71e+008
4.41663717929098	4.20e+008	2.74e+008
4.41639269542815	4.26e+008	2.79e+008
4.41614821156532	4.34e+008	2.83e+008
4.41590372770249	4.41e+008	2.85e+008
4.41565924383966	4.48e+008	2.83e+008
4.41541475997683	4.53e+008	2.77e+008
4.41517027611400	4.55e+008	2.66e+008
4.41492579225117	4.54e+008	2.53e+008
4.41468130838834	4.52e+008	2.36e+008
4.41443682452551	4.46e+008	2.19e+008
4.41419234066268	4.34e+008	2.02e+008
4.41394785679985	4.17e+008	1.86e+008
4.41370337293702	3.96e+008	1.72e+008
4.41345888907419	3.74e+008	1.58e+008
4.41321440521136	3.52e+008	1.43e+008
4.41296992134853	3.30e+008	1.26e+008
4.41272543748570	3.08e+008	1.10e+008
4.41248095362287	2.86e+008	9.76e+007
4.41223646976004	2.64e+008	8.98e+007
4.41199198589721	2.44e+008	8.50e+007
4.41174750203438	2.26e+008	8.07e+007
4.41150301817155	2.13e+008	7.59e+007
4.41125853430871	2.05e+008	7.15e+007
4.41101405044588	1.99e+008	6.90e+007
4.41076956658305	1.96e+008	6.85e+007
4.41052508272022	1.96e+008	6.80e+007
4.41028059885739	1.98e+008	6.41e+007
4.41003611499456	1.99e+008	5.51e+007
4.40979163113173	1.95e+008	4.24e+007
4.40954714726890	1.86e+008	2.91e+007
4.40930266340607	1.74e+008	1.63e+007
4.40905817954324	1.61e+008	3635200.00
4.40881369568041	1.51e+008	-8969216.00
4.40856921181758	1.43e+008	-2.02e+007
4.40832472795475	1.33e+008	-2.95e+007
4.40808024409192	1.18e+008	-3.85e+007
4.40783576022909	9.51e+007	-5.07e+007
4.40759127636626	6.71e+007	-6.82e+007
4.40734679250343	3.76e+007	-9.08e+007
4.40710230864060	1.10e+007	-1.16e+008
4.40685782477777	-1.02e+007	-1.43e+008
4.40661334091494	-2.57e+007	-1.67e+008
4.40636885705211	-3.68e+007	-1.88e+008
4.40612437318928	-4.47e+007	-2.06e+008
4.40587988932645	-4.95e+007	-2.21e+008
4.40563540546362	-5.15e+007	-2.34e+008
4.40539092160079	-5.14e+007	-2.46e+008
4.40514643773796	-5.07e+007	-2.56e+008
4.40490195387513	-5.05e+007	-2.62e+008
4.40465747001230	-5.07e+007	-2.64e+008
4.40441298614947	-5.07e+007	-2.60e+008
4.40416850228664	-4.96e+007	-2.51e+008
4.40392401842381	-4.62e+007	-2.40e+008
4.40367953456098	-3.98e+007	-2.26e+008
4.40343505069815	-3.14e+007	-2.11e+008
4.40319056683532	-2.34e+007	-1.96e+008
4.40294608297249	-1.89e+007	-1.82e+008
4.40270159910966	-1.85e+007	-1.70e+008
4.40245711524682	-2.10e+007	-1.59e+008
4.40221263138399	-2.37e+007	-1.47e+008
4.40196814752116	-2.41e+007	-1.36e+008
4.40172366365833	-2.04e+007	-1.23e+008
4.40147917979550	-1.25e+007	-1.12e+008
4.40123469593267	-2818048.00	-1.03e+008
4.40099021206984	5420032.00	-9.95e+007
4.40074572820701	1.06e+007	-1.00e+008
4.40050124434418	1.45e+007	-1.02e+008
4.40025676048135	2.00e+007	-1.05e+008
4.40001227661852	2.80e+007	-1.07e+008
4.39976779275569	3.67e+007	-1.07e+008
4.39952330889286	4.39e+007	-1.06e+008
4.39927882503003	4.90e+007	-1.04e+008
4.39903434116720	5.24e+007	-1.02e+008
4.39878985730437	5.34e+007	-1.02e+008
4.39854537344154	5.12e+007	-1.03e+008
4.39830088957871	4.67e+007	-1.04e+008
4.39805640571588	4.27e+007	-1.06e+008
4.39781192185305	4.07e+007	-1.10e+008
4.39756743799022	3.91e+007	-1.14e+008
4.39732295412739	3.55e+007	-1.20e+008
4.39707847026456	2.99e+007	-1.25e+008
4.39683398640173	2.49e+007	-1.28e+008
4.39658950253890	2.35e+007	-1.26e+008
4.39634501867607	2.72e+007	-1.20e+008
4.39610053481324	3.53e+007	-1.11e+008
4.39585605095041	4.45e+007	-1.02e+008
4.39561156708758	5.11e+007	-9.52e+007
4.39536708322475	5.31e+007	-8.79e+007
4.39512259936192	5.21e+007	-7.85e+007
4.39487811549908	5.14e+007	-6.71e+007
4.39463363163625	5.26e+007	-5.58e+007
4.39438914777342	5.45e+007	-4.69e+007
4.39414466391059	5.59e+007	-4.08e+007
4.39390018004776	5.80e+007	-3.67e+007
4.39365569618493	6.32e+007	-3.44e+007
4.39341121232210	7.16e+007	-3.43e+007
4.39316672845927	7.99e+007	-3.64e+007
4.39292224459644	8.40e+007	-3.89e+007
4.39267776073361	8.19e+007	-3.98e+007
4.39243327687078	7.54e+007	-3.95e+007
4.39218879300795	6.76e+007	-3.97e+007
4.39194430914512	6.13e+007	-4.18e+007
4.39169982528229	5.66e+007	-4.55e+007
4.39145534141946	5.24e+007	-4.98e+007
4.39121085755663	4.79e+007	-5.36e+007
4.39096637369380	4.32e+007	-5.63e+007
4.39072188983097	3.91e+007	-5.82e+007
4.39047740596814	3.61e+007	-6.05e+007
4.39023292210531	3.41e+007	-6.44e+007
4.38998843824248	3.29e+007	-6.98e+007
4.38974395437965	3.21e+007	-7.44e+007
4.38949947051682	3.17e+007	-7.68e+007
4.38925498665399	3.30e+007	-7.74e+007
4.38901050279116	3.78e+007	-7.76e+007
4.38876601892833	4.65e+007	-7.84e+007
4.38852153506550	5.67e+007	-8.00e+007
4.38827705120267	6.52e+007	-8.22e+007
4.38803256733984	7.02e+007	-8.42e+007
4.38778808347701	7.18e+007	-8.47e+007
4.38754359961418	7.04e+007	-8.27e+007
4.38729911575135	6.54e+007	-7.88e+007
4.38705463188852	5.71e+007	-7.54e+007
4.38681014802569	4.82e+007	-7.38e+007
4.38656566416286	4.15e+007	-7.43e+007
4.38632118030003	3.79e+007	-7.61e+007
4.38607669643720	3.54e+007	-7.82e+007
4.38583221257436	3.22e+007	-7.93e+007
4.38558772871153	2.76e+007	-7.82e+007
4.38534324484870	2.21e+007	-7.48e+007
4.38509876098587	1.62e+007	-7.01e+007
4.38485427712304	1.08e+007	-6.56e+007
4.38460979326021	7456768.00	-6.15e+007
4.38436530939738	7396352.00	-5.72e+007
4.38412082553455	1.01e+007	-5.26e+007
4.38387634167172	1.40e+007	-4.86e+007
4.38363185780889	1.77e+007	-4.57e+007
4.38338737394606	2.11e+007	-4.33e+007
4.38314289008323	2.37e+007	-3.96e+007
4.38289840622040	2.40e+007	-3.44e+007
4.38265392235757	2.10e+007	-2.97e+007
4.38240943849474	1.67e+007	-2.81e+007
4.38216495463191	1.41e+007	-2.96e+007
4.38192047076908	1.54e+007	-3.24e+007
4.38167598690625	1.98e+007	-3.49e+007
4.38143150304342	2.52e+007	-3.77e+007
4.38118701918059	2.95e+007	-4.24e+007
4.38094253531776	3.15e+007	-4.96e+007
4.38069805145493	3.02e+007	-5.79e+007
4.38045356759210	2.53e+007	-6.54e+007
4.38020908372927	1.77e+007	-7.01e+007
4.37996459986644	8880128.00	-7.11e+007
4.37972011600361	690688.00	-6.89e+007
4.37947563214078	-4808704.00	-6.48e+007
4.37923114827795	-6271488.00	-6.09e+007
4.37898666441512	-4385792.00	-5.90e+007
4.37874218055229	-2261504.00	-6.01e+007
4.37849769668946	-3396096.00	-6.43e+007
4.37825321282663	-8535552.00	-6.96e+007
4.37800872896380	-1.47e+007	-7.36e+007
4.37776424510097	-1.77e+007	-7.43e+007
4.37751976123814	-1.54e+007	-7.22e+007
4.37727527737531	-9378304.00	-6.87e+007
4.37703079351247	-2477568.00	-6.49e+007
4.37678630964964	2984448.00	-6.11e+007
4.37654182578681	6527488.00	-5.74e+007
4.37629734192398	8895488.00	-5.47e+007
4.37605285806115	1.08e+007	-5.30e+007
4.37580837419832	1.20e+007	-5.18e+007
4.37556389033549	1.16e+007	-5.11e+007
4.37531940647266	9518080.00	-5.17e+007
4.37507492260983	7513600.00	-5.45e+007
4.37483043874700	7839744.00	-5.84e+007
4.37458595488417	1.08e+007	-6.02e+007
4.37434147102134	1.38e+007	-5.74e+007
4.37409698715851	1.38e+007	-5.14e+007
4.37385250329568	9714688.00	-4.69e+007
4.37360801943285	3373568.00	-4.72e+007
4.37336353557002	-3118592.00	-5.12e+007
4.37311905170719	-8421376.00	-5.41e+007
4.37287456784436	-1.14e+007	-5.26e+007
4.37263008398153	-1.09e+007	-4.76e+007
4.37238560011870	-6133760.00	-4.30e+007
4.37214111625587	2014720.00	-4.11e+007
4.37189663239304	1.20e+007	-4.14e+007
4.37165214853021	2.20e+007	-4.24e+007
4.37140766466738	3.02e+007	-4.32e+007
4.37116318080455	3.40e+007	-4.44e+007
4.37091869694172	3.27e+007	-4.62e+007
4.37067421307889	2.80e+007	-4.85e+007
4.37042972921606	2.30e+007	-5.09e+007
4.37018524535323	1.94e+007	-5.40e+007
4.36994076149040	1.69e+007	-5.87e+007
4.36969627762757	1.49e+007	-6.47e+007
4.36945179376474	1.35e+007	-6.91e+007
4.36920730990190	1.27e+007	-6.79e+007
4.36896282603907	1.18e+007	-5.95e+007
4.36871834217624	1.07e+007	-4.70e+007
4.36847385831341	1.01e+007	-3.55e+007
4.36822937445058	1.04e+007	-2.82e+007
4.36798489058775	1.15e+007	-2.49e+007
4.36774040672492	1.29e+007	-2.32e+007
4.36749592286209	1.50e+007	-2.10e+007
4.36725143899926	1.78e+007	-1.74e+007
4.36700695513643	2.08e+007	-1.34e+007
4.36676247127360	2.25e+007	-1.10e+007
4.36651798741077	2.25e+007	-1.17e+007
4.36627350354794	2.11e+007	-1.41e+007
4.36602901968511	1.74e+007	-1.56e+007
4.36578453582228	1.04e+007	-1.47e+007
4.36554005195945	-333312.00	-1.24e+007
4.36529556809662	-1.23e+007	-1.14e+007
4.36505108423379	-2.20e+007	-1.39e+007
4.36480660037096	-2.70e+007	-2.07e+007
4.36456211650813	-2.73e+007	-3.03e+007
4.36431763264530	-2.49e+007	-3.93e+007
4.36407314878247	-2.14e+007	-4.40e+007
4.36382866491964	-1.70e+007	-4.42e+007
4.36358418105681	-1.16e+007	-4.32e+007
4.36333969719398	-5655040.00	-4.42e+007
4.36309521333115	-1034752.00	-4.76e+007
4.36285072946832	1536000.00	-5.15e+007
4.36260624560549	3333120.00	-5.40e+007
4.36236176174266	6035968.00	-5.56e+007
4.36211727787983	9693696.00	-5.72e+007
4.36187279401700	1.31e+007	-5.85e+007
4.36162831015417	1.58e+007	-5.78e+007
4.36138382629134	1.82e+007	-5.35e+007
4.36113934242851	2.02e+007	-4.68e+007
4.36089485856568	2.02e+007	-4.20e+007
4.36065037470285	1.71e+007	-4.32e+007
4.36040589084001	1.15e+007	-5.01e+007
4.36016140697718	6001664.00	-5.84e+007
4.35991692311435	3501056.00	-6.34e+007
4.35967243925152	5652480.00	-6.46e+007
4.35942795538869	1.15e+007	-6.38e+007
4.35918347152586	1.74e+007	-6.30e+007
4.35893898766303	1.97e+007	-6.28e+007
4.35869450380020	1.77e+007	-6.35e+007
4.35845001993737	1.44e+007	-6.52e+007
4.35820553607454	1.35e+007	-6.70e+007
4.35796105221171	1.67e+007	-6.75e+007
4.35771656834888	2.22e+007	-6.72e+007
4.35747208448605	2.68e+007	-6.74e+007
4.35722760062322	2.89e+007	-6.80e+007
4.35698311676039	2.90e+007	-6.79e+007
4.35673863289756	2.91e+007	-6.62e+007
4.35649414903473	3.04e+007	-6.43e+007
4.35624966517190	3.23e+007	-6.39e+007
4.35600518130907	3.29e+007	-6.45e+007
4.35576069744624	3.16e+007	-6.41e+007
4.35551621358341	2.97e+007	-6.15e+007
4.35527172972058	2.75e+007	-5.78e+007
4.35502724585775	2.38e+007	-5.59e+007
4.35478276199492	1.75e+007	-5.84e+007
4.35453827813209	9284096.00	-6.54e+007
4.35429379426926	1732608.00	-7.40e+007
4.35404931040643	-3361280.00	-8.00e+007
4.35380482654360	-6133760.00	-8.10e+007
4.35356034268077	-7879168.00	-7.78e+007
4.35331585881794	-9787392.00	-7.44e+007
4.35307137495511	-1.23e+007	-7.45e+007
4.35282689109228	-1.48e+007	-7.90e+007
4.35258240722945	-1.63e+007	-8.64e+007
4.35233792336662	-1.65e+007	-9.46e+007
4.35209343950378	-1.65e+007	-1.02e+008
4.35184895564095	-1.72e+007	-1.07e+008
4.35160447177812	-1.79e+007	-1.09e+008
4.35135998791529	-1.74e+007	-1.08e+008
4.35111550405246	-1.58e+007	-1.02e+008
4.35087102018963	-1.52e+007	-9.29e+007
4.35062653632680	-1.79e+007	-8.14e+007
4.35038205246397	-2.30e+007	-6.99e+007
4.35013756860114	-2.71e+007	-6.11e+007
4.34989308473831	-2.69e+007	-5.68e+007
4.34964860087548	-2.22e+007	-5.67e+007
4.34940411701265	-1.58e+007	-5.88e+007
4.34915963314982	-1.12e+007	-6.19e+007
4.34891514928699	-9941504.00	-6.48e+007
4.34867066542416	-1.10e+007	-6.61e+007
4.34842618156133	-1.23e+007	-6.37e+007
4.34818169769850	-1.21e+007	-5.77e+007
4.34793721383567	-1.01e+007	-5.04e+007
4.34769272997284	-5800960.00	-4.46e+007
4.34744824611001	1118208.00	-4.10e+007
4.34720376224718	9446400.00	-3.89e+007
4.34695927838435	1.63e+007	-3.83e+007
4.34671479452152	1.93e+007	-3.91e+007
4.34647031065869	1.78e+007	-4.01e+007
4.34622582679586	1.32e+007	-3.96e+007
4.34598134293303	6680576.00	-3.72e+007
4.34573685907020	-949760.00	-3.50e+007
4.34549237520737	-8271872.00	-3.50e+007
4.34524789134454	-1.32e+007	-3.71e+007
4.34500340748171	-1.43e+007	-3.93e+007
4.34475892361888	-1.15e+007	-3.92e+007
4.34451443975605	-5664768.00	-3.58e+007
4.34426995589322	1405952.00	-3.04e+007
4.34402547203039	7810560.00	-2.60e+007
4.34378098816756	1.17e+007	-2.55e+007
4.34353650430472	1.20e+007	-2.94e+007
4.34329202044189	9364992.00	-3.55e+007
4.34304753657906	5213696.00	-4.11e+007
4.34280305271623	918016.00	-4.53e+007
4.34255856885340	-3373056.00	-4.85e+007
4.34231408499057	-8565248.00	-5.09e+007
4.34206960112774	-1.54e+007	-5.19e+007
4.34182511726491	-2.32e+007	-5.05e+007
4.34158063340208	-3.01e+007	-4.62e+007
4.34133614953925	-3.42e+007	-3.96e+007
4.34109166567642	-3.51e+007	-3.17e+007
4.34084718181359	-3.34e+007	-2.32e+007
4.34060269795076	-3.00e+007	-1.39e+007
4.34035821408793	-2.57e+007	-4423680.00
4.34011373022510	-2.10e+007	3081216.00
4.33986924636227	-1.63e+007	5309440.00
4.33962476249944	-1.13e+007	1067008.00
4.33938027863661	-5917184.00	-7208960.00
4.33913579477378	-766976.00	-1.56e+007
4.33889131091095	3023360.00	-2.18e+007
4.33864682704812	4631552.00	-2.61e+007
4.33840234318529	4211712.00	-2.95e+007
4.33815785932246	2648064.00	-3.27e+007
4.33791337545963	984064.00	-3.57e+007
4.33766889159680	-12288.00	-3.75e+007
