movie_indices,frame_indices,x_coords,y_coords,contrasts,calibrated_values
0.000000000000000000e+00,1.034000000000000000e+03,1.128393880247185592e+02,2.901738655376669840e+01,-1.527317638012646445e-03,4.326791346337639510e+01
0.000000000000000000e+00,1.036000000000000000e+03,2.105824294943758090e+01,1.517908586239049384e+01,-1.295611575425457268e-02,3.769426754088525513e+02
0.000000000000000000e+00,1.038000000000000000e+03,4.998876843176410034e+01,4.952356449262696358e+00,1.548195882261851940e-03,-4.387747390086392585e+01
0.000000000000000000e+00,1.041000000000000000e+03,9.637491030936002900e+00,2.930711445836472251e+01,-1.590129695145239786e-03,4.510177193194434864e+01
0.000000000000000000e+00,1.041000000000000000e+03,5.723049548006821396e+01,4.605576103351379658e+01,1.340391443572908894e-03,-3.781042328841100897e+01
0.000000000000000000e+00,1.042000000000000000e+03,8.223039763391335555e+01,1.403407402638727497e+01,1.481324869346474808e-03,-4.192511031121566845e+01
0.000000000000000000e+00,1.046000000000000000e+03,6.543905030040822624e+01,2.974875459335551042e+01,-1.464387781946772937e-02,4.262185134805978919e+02
0.000000000000000000e+00,1.047000000000000000e+03,1.405761323673448260e+02,3.455411871640047394e+01,1.187707300065946135e-03,-3.335266275057001906e+01
0.000000000000000000e+00,1.049000000000000000e+03,2.741731023605496986e+01,3.420245631124524266e+01,-1.379905300975623784e-02,4.015530399637020196e+02
0.000000000000000000e+00,1.050000000000000000e+03,8.587606296625101265e+01,2.970055041253750971e+01,-1.501982328506187977e-03,4.252822471549585259e+01
0.000000000000000000e+00,1.055000000000000000e+03,5.042330425857938536e+01,9.027636526306665132e+00,1.325529084984361766e-03,-3.737650242345723228e+01
0.000000000000000000e+00,1.055000000000000000e+03,2.033883119967559949e+01,3.613421366305088611e+01,-1.112378927643701892e-03,3.115337840937477765e+01
0.000000000000000000e+00,1.056000000000000000e+03,6.027850097449929478e+01,3.566782409003484133e+01,1.314497919612099336e-03,-3.705443693221892687e+01
0.000000000000000000e+00,1.063000000000000000e+03,1.420350948877266717e+02,3.553852638617443205e+01,1.416391984888928576e-03,-4.002933224746514185e+01
0.000000000000000000e+00,1.067000000000000000e+03,3.894488305364966862e+01,3.632932989622148767e+01,-1.388431331976915963e-02,4.040422967829758250e+02
0.000000000000000000e+00,1.069000000000000000e+03,1.029910853281413523e+02,6.997499823876218272e+00,-1.710913345862993470e-02,4.981940248305770638e+02
0.000000000000000000e+00,1.069000000000000000e+03,1.280849523785148278e+02,3.355651252307654886e+01,-1.412391005672612027e-02,4.110375541454635595e+02
0.000000000000000000e+00,1.069000000000000000e+03,7.396784904945980088e+01,4.623101233437640900e+01,-1.404330891277757619e-03,3.967719700992076071e+01
0.000000000000000000e+00,1.073000000000000000e+03,1.026431188151683074e+02,2.418478990970077902e+01,-1.699178127260926596e-02,4.947678148007944969e+02
0.000000000000000000e+00,1.073000000000000000e+03,1.693366390897469387e+01,3.746473934522094851e+01,-1.554508709043976415e-02,4.525301856176091064e+02
0.000000000000000000e+00,1.073000000000000000e+03,1.362488869726863356e+02,3.779362972523836106e+01,-1.657932015505577186e-02,4.827256154538799251e+02
0.000000000000000000e+00,1.075000000000000000e+03,7.210659500656264242e+01,2.492703974823088586e+01,1.267061600418654781e-03,-3.566948793290569597e+01
0.000000000000000000e+00,1.075000000000000000e+03,9.855615004213666452e+01,4.147097965423486698e+01,1.394923367256457403e-03,-3.940253529078140105e+01
0.000000000000000000e+00,1.075000000000000000e+03,2.776919579087445555e+01,4.519891304948511390e+01,1.870797373370948306e-03,-5.329613495815446811e+01
0.000000000000000000e+00,1.077000000000000000e+03,4.266253741899470242e+01,2.958602002224664318e+01,-1.624872051070473666e-02,4.730734406139620774e+02
0.000000000000000000e+00,1.080000000000000000e+03,1.850891692395506283e+01,3.744804224904481771e+01,-1.227320684726527361e-02,3.570044925262390620e+02
0.000000000000000000e+00,1.080000000000000000e+03,1.212179388213191089e+02,1.959912773782837547e+01,1.499196084799862610e-03,-4.244687764855370204e+01
0.000000000000000000e+00,1.081000000000000000e+03,1.298471764507679325e+02,3.148541806951548949e+01,-1.702952340893122522e-03,4.839573767349359912e+01
0.000000000000000000e+00,1.084000000000000000e+03,1.281162600461194643e+02,3.782744154898465183e+01,-1.275073496368394352e-03,3.590340294711545965e+01
0.000000000000000000e+00,1.084000000000000000e+03,1.332087187800803747e+02,5.238702013198050622e+01,-1.427447179816992767e-03,4.035209930471503981e+01
0.000000000000000000e+00,1.090000000000000000e+03,1.197236129047751518e+01,4.105273240262783929e+01,-1.575770210730761262e-02,4.587376856904812712e+02
0.000000000000000000e+00,1.091000000000000000e+03,7.309387345368793376e+01,2.583609897222219232e+01,1.813613371639390863e-03,-5.162659298437942113e+01
0.000000000000000000e+00,1.092000000000000000e+03,8.434950797521547372e+01,4.711404357611019833e+01,-1.891369686263620967e-02,5.508799904170712125e+02
0.000000000000000000e+00,1.094000000000000000e+03,3.712530732836509628e+01,1.299584876047836701e+01,-1.526597026892840062e-02,4.443811013459721266e+02
0.000000000000000000e+00,1.095000000000000000e+03,2.165834516803576548e+01,1.746731550832454971e+01,-1.416028564631244616e-02,4.120995744972444186e+02
0.000000000000000000e+00,1.097000000000000000e+03,1.314840423195597339e+02,6.373068362812979615e+00,-1.428820623650321926e-02,4.158343392595312480e+02
0.000000000000000000e+00,1.099000000000000000e+03,1.869197179609602699e+01,3.751816235472090000e+01,-1.055884644937988854e-03,2.950397344645748632e+01
0.000000000000000000e+00,1.100000000000000000e+03,8.917521618751246493e+00,3.086193359101930866e+01,-1.242004780658923684e-03,3.493792996124487615e+01
0.000000000000000000e+00,1.102000000000000000e+03,1.420282351729312893e+02,4.280696373226251694e+01,-1.386600393085504453e-03,3.915953804847082864e+01
0.000000000000000000e+00,1.103000000000000000e+03,2.970902081293448305e+01,2.460419660276605569e+01,-1.687560750129336526e-03,4.794636536576425101e+01
0.000000000000000000e+00,1.106000000000000000e+03,1.556725687180364659e+01,4.119164896790591257e+01,-1.392006085036264808e-03,3.931736242829403238e+01
0.000000000000000000e+00,1.108000000000000000e+03,1.055802808843951084e+02,4.755846109382155618e+01,-1.161536805607348011e-02,3.377982558059075586e+02
0.000000000000000000e+00,1.112000000000000000e+03,4.839247669076578973e+01,4.981715655010597743e+01,-1.297956011990844885e-02,3.776271562308037346e+02
0.000000000000000000e+00,1.113000000000000000e+03,1.695939309390791294e+01,4.101397820687159168e+01,-1.348284713141982907e-02,3.923211049774923254e+02
0.000000000000000000e+00,1.115000000000000000e+03,9.605710482129505579e+01,4.082223329171216619e+01,-1.661978939562901375e-03,4.719947978216480777e+01
0.000000000000000000e+00,1.116000000000000000e+03,2.798024590215755936e+01,2.686595237122607571e+01,-1.284843887400980399e-02,3.737989452442917582e+02
0.000000000000000000e+00,1.118000000000000000e+03,7.743726998632860514e+00,4.458029724333728439e+01,-1.589975887781028968e-02,4.628851698439427764e+02
0.000000000000000000e+00,1.120000000000000000e+03,4.518919515177221768e+01,1.831926230478855899e+01,-1.360195638351060186e-02,3.957986142424788341e+02
0.000000000000000000e+00,1.120000000000000000e+03,8.316402409097223369e+01,3.913014182904503713e+01,1.707277350309282767e-03,-4.852201048649379800e+01
0.000000000000000000e+00,1.122000000000000000e+03,2.297944200744100840e+01,6.825959945100570359e+00,1.552103301335769911e-03,-4.399155476186521696e+01
0.000000000000000000e+00,1.124000000000000000e+03,8.666724606639365902e+01,2.673438309571462312e+01,-1.634458264601608771e-02,4.758722279277516805e+02
0.000000000000000000e+00,1.125000000000000000e+03,4.917983855046935560e+01,4.279939694051139298e+01,-1.599212700913839671e-02,4.655819463482415017e+02
0.000000000000000000e+00,1.126000000000000000e+03,1.119280743991844815e+02,2.781798346614590756e+01,-1.318169700611002701e-03,3.716163811280360108e+01
0.000000000000000000e+00,1.126000000000000000e+03,1.159712762172796943e+02,5.135610626327363804e+01,1.245894297829048744e-03,-3.505148815893321057e+01
0.000000000000000000e+00,1.128000000000000000e+03,6.734961712315153193e+01,4.326110079042572210e+01,-1.627996660545567159e-02,4.739857004265601290e+02
0.000000000000000000e+00,1.133000000000000000e+03,1.229729255147081659e+02,4.505104875744066106e+01,-1.614774158003458304e-02,4.701252635344327473e+02
0.000000000000000000e+00,1.135000000000000000e+03,1.168771160075115745e+02,2.579204503776820800e+01,-1.997336273392673334e-02,5.818179555248912038e+02
0.000000000000000000e+00,1.138000000000000000e+03,8.550853199744102540e+01,2.874780419306125978e+01,-1.360969035171372609e-03,3.841120588236292122e+01
0.000000000000000000e+00,1.144000000000000000e+03,6.135581162653519982e+01,1.664774387000880651e+01,-1.586751503579606273e-02,4.619437798395979939e+02
0.000000000000000000e+00,1.147000000000000000e+03,1.097833168580362013e+02,5.065184863814953786e+01,1.639269388985017430e-03,-4.653645259366322051e+01
0.000000000000000000e+00,1.149000000000000000e+03,1.389525194703611248e+02,4.361392306985518275e+01,-1.719736430943038033e-02,5.007700094474762409e+02
0.000000000000000000e+00,1.151000000000000000e+03,9.479552194076758553e+01,5.108623801653983065e+01,-1.704991065457218263e-02,4.964649580604124139e+02
0.000000000000000000e+00,1.151000000000000000e+03,2.532175162524452716e+01,2.683805046778215697e+01,-1.491202594124699807e-03,4.221349999405144615e+01
0.000000000000000000e+00,1.152000000000000000e+03,2.768308338381673295e+01,1.614470533240396222e+01,1.651899700153755144e-03,-4.690520668570869844e+01
0.000000000000000000e+00,1.154000000000000000e+03,2.346648887430441377e+01,4.616466125138826726e+01,-1.571477811768496463e-02,4.574844784963903521e+02
0.000000000000000000e+00,1.154000000000000000e+03,1.167953723775920878e+02,2.225977856442685976e+01,-1.447880555062865809e-03,4.094867136343570735e+01
0.000000000000000000e+00,1.157000000000000000e+03,2.728364807860755903e+01,2.275425818122041832e+01,-1.548710695583064255e-02,4.508373997781452545e+02
0.000000000000000000e+00,1.157000000000000000e+03,1.126371022492835721e+02,3.303874113285144176e+01,1.665100205056607198e-03,-4.729060813266921315e+01
0.000000000000000000e+00,1.158000000000000000e+03,7.013750721994497894e+01,4.666801445677130999e+01,-1.592330896903223006e-02,4.635727374256211988e+02
0.000000000000000000e+00,1.159000000000000000e+03,6.307456440599214176e+01,1.764052361299961191e+01,-1.404925777388990604e-02,4.088580088905114849e+02
0.000000000000000000e+00,1.166000000000000000e+03,4.207360085021863938e+01,1.895799702067888504e+01,-1.299939439645907526e-03,3.662938809614723112e+01
0.000000000000000000e+00,1.168000000000000000e+03,1.345316997059789514e+02,6.692905939760657397e+00,-1.575958186048647194e-02,4.587925668939195702e+02
0.000000000000000000e+00,1.169000000000000000e+03,5.087523755491771738e+01,4.193584121232915152e+01,1.439468725802984291e-03,-4.070307991127521063e+01
0.000000000000000000e+00,1.172000000000000000e+03,2.773867870986013529e+01,1.148444133343915929e+01,-2.159467498363393245e-02,6.291537272707854527e+02
0.000000000000000000e+00,1.174000000000000000e+03,3.304859872504217577e+01,5.140123805998779005e+01,-1.745992537609922235e-02,5.084357325205236293e+02
0.000000000000000000e+00,1.175000000000000000e+03,3.427865070317273677e+01,3.455898431150668415e+01,1.548377895104179015e-03,-4.388278794099455382e+01
0.000000000000000000e+00,1.179000000000000000e+03,1.325160804119879003e+02,1.099885065461738343e+01,1.214746086808575574e-03,-3.414208615606526109e+01
0.000000000000000000e+00,1.184000000000000000e+03,1.250144390072877201e+02,1.845675944682627190e+01,-1.335857166825494147e-03,3.767804071424178147e+01
0.000000000000000000e+00,1.190000000000000000e+03,3.575295377034834132e+01,4.190699516029694394e+01,-2.080642406425354390e-02,6.061399829380575284e+02
0.000000000000000000e+00,1.191000000000000000e+03,4.553660226397550304e+01,1.435070359573816212e+01,-1.490412186750157339e-02,4.338165889643193509e+02
0.000000000000000000e+00,1.191000000000000000e+03,1.245285182837191655e+02,1.717726703947495182e+01,1.618377872546563484e-03,-4.592650466183525282e+01
0.000000000000000000e+00,1.195000000000000000e+03,8.691526427170968816e+01,5.259407632484038864e+00,1.324101218947965931e-03,-3.733481450011318969e+01
0.000000000000000000e+00,1.199000000000000000e+03,1.261104235690991544e+02,1.388163621454347663e+01,-1.466563305221526073e-02,4.268536784414509953e+02
0.000000000000000000e+00,1.206000000000000000e+03,2.762947478109621002e+01,2.603773287012525728e+01,-1.779506451681356740e-03,5.063080862613470146e+01
0.000000000000000000e+00,1.207000000000000000e+03,2.852464971172601338e+01,1.184731672766512034e+01,-1.337967105605270641e-03,3.773964240786701652e+01
0.000000000000000000e+00,1.209000000000000000e+03,8.573699277500418248e+01,3.385357650987131706e+01,-1.287329333593502465e-03,3.626122391192178895e+01
0.000000000000000000e+00,1.211000000000000000e+03,1.210541627450227224e+02,1.815391958678337048e+01,-1.263237675723888169e-02,3.674908037716974718e+02
0.000000000000000000e+00,1.212000000000000000e+03,8.667695932663008307e+01,4.674464471021826739e+01,-1.822150907362256669e-02,5.306709016422456671e+02
0.000000000000000000e+00,1.216000000000000000e+03,1.337510478477003346e+02,3.555371470410565848e+01,-1.827611895190158278e-02,5.322652896040669930e+02
0.000000000000000000e+00,1.218000000000000000e+03,1.048454645655761475e+01,1.420950188650171775e+01,1.361870636859103265e-03,-3.843752901148492640e+01
0.000000000000000000e+00,1.220000000000000000e+03,1.166649110493441839e+02,1.180816134208111734e+01,-1.212876964812256535e-02,3.527875094673185572e+02
0.000000000000000000e+00,1.223000000000000000e+03,2.772030454986077430e+01,8.303493312109113234e+00,-1.567689413372224880e-02,4.563784191188657360e+02
0.000000000000000000e+00,1.223000000000000000e+03,5.293014467225547293e+01,3.172543007707767515e+01,1.269270818888857842e-03,-3.573398819265592863e+01
0.000000000000000000e+00,1.224000000000000000e+03,7.467762636798418896e+01,1.653894569310539353e+01,-1.389935496840010061e-02,4.044814521932952971e+02
0.000000000000000000e+00,1.226000000000000000e+03,3.539409951901264151e+01,2.893216826911437423e+01,-1.556611659972627175e-02,4.531441623834628558e+02
0.000000000000000000e+00,1.227000000000000000e+03,6.473179890365651090e+01,3.576853713582432448e+01,-1.651226714557976066e-02,4.807679382994607522e+02
0.000000000000000000e+00,1.227000000000000000e+03,3.968804931614646136e+01,4.245940115850168439e+01,-1.400325765444719942e-02,4.075149911253542427e+02
0.000000000000000000e+00,1.228000000000000000e+03,1.137245967804849869e+02,4.212287719066218727e+01,-1.900125898405434499e-02,5.534364508359594765e+02
0.000000000000000000e+00,1.230000000000000000e+03,1.206161106346227854e+02,1.852068366709664105e+01,-1.449014196683116353e-02,4.217300472823814630e+02
0.000000000000000000e+00,1.230000000000000000e+03,9.332458013053263812e+01,2.392564299841574282e+01,1.368469698006766081e-03,-3.863019495370511436e+01
0.000000000000000000e+00,1.234000000000000000e+03,1.710807441241589899e+01,4.211150232148391837e+01,1.275675067982607810e-03,-3.592096640944318864e+01
0.000000000000000000e+00,1.240000000000000000e+03,1.909054402623544888e+01,4.191302290560830812e+01,1.414986307621702655e-03,-3.998829214659510711e+01
0.000000000000000000e+00,1.241000000000000000e+03,9.201985534271604195e+01,1.798050990079516609e+01,-1.295244091503964861e-03,3.649230288757334506e+01
0.000000000000000000e+00,1.242000000000000000e+03,3.431883245182105213e+01,1.972633442472306342e+01,-1.227155645447591294e-02,3.569563077201460715e+02
0.000000000000000000e+00,1.244000000000000000e+03,5.898731337069401803e+01,2.403588354241082925e+01,-2.159076754449840499e-02,6.290396458240661559e+02
0.000000000000000000e+00,1.245000000000000000e+03,4.344153829426652180e+01,2.958807116166051188e+01,-9.378748147816234199e-03,2.724979846960655436e+02
0.000000000000000000e+00,1.245000000000000000e+03,8.304019734613373771e+01,4.094830285185739172e+01,-9.302495249382378498e-03,2.702717079280464532e+02
0.000000000000000000e+00,1.247000000000000000e+03,6.563897472455140303e+01,6.930259715466580595e+00,1.536717568951725304e-03,-4.354235349517147569e+01
0.000000000000000000e+00,1.251000000000000000e+03,1.145029646883167231e+02,4.854612893785068195e+01,-1.262327702941031492e-02,3.672251284586782845e+02
0.000000000000000000e+00,1.251000000000000000e+03,8.858655714999846609e+00,4.496568878501191335e+01,-1.219516175692406286e-02,3.547258909903865742e+02
0.000000000000000000e+00,1.252000000000000000e+03,6.335118243374397906e+01,3.510429830626767256e+01,-1.241150228206897715e-02,3.610421608634453037e+02
0.000000000000000000e+00,1.252000000000000000e+03,1.344094107593959109e+02,1.595160016078124698e+01,1.632390180123146706e-03,-4.633560746926681873e+01
0.000000000000000000e+00,1.253000000000000000e+03,5.285563471007434089e+01,2.943152218789068542e+01,-1.146925475814042882e-02,3.335323374294517293e+02
0.000000000000000000e+00,1.264000000000000000e+03,1.041221769629700731e+02,3.777583502319399855e+01,-1.586793236276616559e-02,4.619559641021937750e+02
0.000000000000000000e+00,1.267000000000000000e+03,6.285217783729028440e+01,4.380535006949988031e+01,1.228616312174406850e-03,-3.454704073659080876e+01
0.000000000000000000e+00,1.268000000000000000e+03,3.322968215328534569e+01,4.249138509366188288e+01,1.606337960370206753e-03,-4.557498783666874687e+01
0.000000000000000000e+00,1.269000000000000000e+03,7.917820940228681437e+00,8.983067686981266675e+00,-1.588031458361380613e-02,4.623174749585122072e+02
0.000000000000000000e+00,1.269000000000000000e+03,1.414854374335761520e+02,4.110306573008367792e+01,1.381122862900830903e-03,-3.899961628225967303e+01
0.000000000000000000e+00,1.270000000000000000e+03,1.143983747571909646e+02,4.108224358025144340e+01,-1.515564835391808958e-03,4.292477907804440207e+01
0.000000000000000000e+00,1.278000000000000000e+03,4.158433675293142784e+01,1.162659015703517618e+01,-1.249456094426567784e-02,3.634671384554991391e+02
0.000000000000000000e+00,1.278000000000000000e+03,4.711659430147957295e+01,3.637888779052305210e+01,1.482592841422107795e-03,-4.196212997646718179e+01
0.000000000000000000e+00,1.279000000000000000e+03,1.139240283503899178e+02,4.400398754153285097e+01,1.275144236589439203e-03,-3.590546827596080703e+01
0.000000000000000000e+00,1.280000000000000000e+03,7.220984471662119120e+01,4.391451111407963026e+01,1.267642192508911837e-03,-3.568643887783739643e+01
0.000000000000000000e+00,1.281000000000000000e+03,6.343341498689774483e+01,4.260965754957794616e+01,-1.357761103845795975e-03,3.831754723947570795e+01
0.000000000000000000e+00,1.287000000000000000e+03,1.204762125077179746e+02,1.593371678568335881e+01,1.556231630907167372e-03,-4.411208531748076211e+01
0.000000000000000000e+00,1.287000000000000000e+03,6.584582207883946126e+01,3.981585759493979282e+01,-1.166731954653640706e-03,3.274026735115975839e+01
0.000000000000000000e+00,1.291000000000000000e+03,7.627457284324852083e+01,2.867365507233815691e+01,-1.343540425367051967e-03,3.790236084298536667e+01
0.000000000000000000e+00,1.293000000000000000e+03,1.179028151976848591e+02,2.906154973878079062e+01,-1.415614790952866159e-02,4.119787692890081985e+02
0.000000000000000000e+00,1.294000000000000000e+03,6.412103934781858072e+01,4.537821853168085795e+01,-1.483847924242918774e-02,4.319000893401482699e+02
0.000000000000000000e+00,1.294000000000000000e+03,5.052928166770046658e+01,4.691582328993259665e+01,-1.470064587663038810e-02,4.278759115523109244e+02
0.000000000000000000e+00,1.297000000000000000e+03,6.532070020564607660e+01,1.609918465992736714e+01,-1.480021218976981454e-02,4.307828459032968453e+02
0.000000000000000000e+00,1.299000000000000000e+03,7.884446171152653449e+01,1.277501024432677035e+01,-1.682556641538858477e-02,4.899150120519128677e+02
0.000000000000000000e+00,1.300000000000000000e+03,1.098012339033938645e+02,1.673326626329992095e+01,-1.353503980662273433e-03,3.819325643038216356e+01
0.000000000000000000e+00,1.309000000000000000e+03,1.118039031113930406e+02,2.458046536892783962e+01,-1.274326095433037879e-03,3.588158185738700467e+01
0.000000000000000000e+00,1.309000000000000000e+03,6.248847937529007623e+01,5.202025953567779482e+01,1.359888440652399404e-03,-3.837965688524086261e+01
0.000000000000000000e+00,1.311000000000000000e+03,1.124731681274851383e+02,5.347173311499216197e+01,1.654416819111089202e-03,-4.697869639655442597e+01
0.000000000000000000e+00,1.313000000000000000e+03,2.309961653099776413e+01,3.049392887012855979e+01,1.342612384458586033e-03,-3.787526579536456950e+01
0.000000000000000000e+00,1.314000000000000000e+03,4.317297859417500661e+01,4.984306053296126748e+01,1.425891313204239331e-03,-4.030667428133558161e+01
0.000000000000000000e+00,1.315000000000000000e+03,7.076945406679884343e+01,8.999929132395127596e+00,-1.330611562442255737e-03,3.752489024504679094e+01
0.000000000000000000e+00,1.315000000000000000e+03,5.921905375948799843e+01,4.030205447065020508e+01,1.221426849654272785e-03,-3.433713745800262274e+01
0.000000000000000000e+00,1.316000000000000000e+03,1.019076731859499461e+02,6.099882820126048877e+00,1.394889116953386280e-03,-3.940153532021515304e+01
0.000000000000000000e+00,1.317000000000000000e+03,7.739614219328205991e+01,2.655163240590447771e+01,1.739265263132786649e-03,-4.945592839176737243e+01
0.000000000000000000e+00,1.317000000000000000e+03,1.371353089131401646e+02,3.677428718249909423e+01,-1.321745319525515676e-03,3.726603174877239866e+01
0.000000000000000000e+00,1.323000000000000000e+03,5.870867248726872845e+01,2.914209169279191869e+01,-1.569152543035385802e-02,4.568055939075749166e+02
0.000000000000000000e+00,1.324000000000000000e+03,5.995703764140665726e+01,4.787303657694591408e+01,-1.359086049698346975e-02,3.954746591548259289e+02
0.000000000000000000e+00,1.324000000000000000e+03,4.769687540020585459e+01,5.049411889880948223e+01,-1.600666018893477996e-02,4.660062565215026211e+02
0.000000000000000000e+00,1.324000000000000000e+03,1.078139785273486240e+02,4.873763679716974906e+01,-1.323661140073902846e-03,3.732196597378113978e+01
0.000000000000000000e+00,1.325000000000000000e+03,8.689664074769355295e+01,3.190149620611148862e+01,1.531681083651675662e-03,-4.339530845890054422e+01
0.000000000000000000e+00,1.325000000000000000e+03,9.618808679599720790e+01,4.416575966502743000e+01,-1.532052277410138157e-03,4.340614581797635196e+01
0.000000000000000000e+00,1.327000000000000000e+03,1.311759724150963393e+02,1.088350042574699827e+01,-1.345299243374613535e-03,3.795371122768981564e+01
0.000000000000000000e+00,1.327000000000000000e+03,1.419444110962138268e+02,4.330748675307103213e+01,-1.407687928633382778e-03,3.977520894687923914e+01
0.000000000000000000e+00,1.328000000000000000e+03,8.689983696891327725e+01,4.572413264877734917e+01,1.264436101217274438e-03,-3.559283395651218029e+01
0.000000000000000000e+00,1.330000000000000000e+03,1.411858812254218662e+02,5.340795833426428629e+01,-1.645826316469943540e-02,4.791912400954088298e+02
0.000000000000000000e+00,1.331000000000000000e+03,3.804356392358241834e+01,1.173749948561541423e+01,1.464095132685035812e-03,-4.142207156467253526e+01
0.000000000000000000e+00,1.335000000000000000e+03,5.028519834062187499e+01,3.588264438124947020e+01,-1.458894041428684951e-02,4.246145630556112565e+02
0.000000000000000000e+00,1.337000000000000000e+03,2.771550917571857653e+01,2.209297464916433285e+01,-1.544944437364304630e-03,4.378254483735845781e+01
0.000000000000000000e+00,1.339000000000000000e+03,7.756624798496335416e+01,5.242274831289901016e+01,-1.643318371054499792e-03,4.665466652258335500e+01
0.000000000000000000e+00,1.341000000000000000e+03,1.990713471350579766e+01,4.214605079243756336e+01,1.317804904155868559e-03,-3.715098752915627500e+01
0.000000000000000000e+00,1.342000000000000000e+03,1.371495658546589027e+02,1.059526866781196475e+01,-1.617367147369607946e-02,4.708823117390445532e+02
0.000000000000000000e+00,1.348000000000000000e+03,1.268868428318716326e+02,3.940346373378115175e+01,1.454294777536772236e-03,-4.113594076265664512e+01
0.000000000000000000e+00,1.349000000000000000e+03,1.097875755726418561e+02,7.050664237229836040e+00,-1.395505805823063147e-02,4.061077575186484978e+02
0.000000000000000000e+00,1.349000000000000000e+03,1.101186342031058700e+02,1.891733663589687353e+01,-1.117803398617643953e-02,3.250298666735316715e+02
0.000000000000000000e+00,1.355000000000000000e+03,4.087112289965860157e+01,5.132076322915992961e+01,-1.131229790432275797e-02,3.289498310013354967e+02
0.000000000000000000e+00,1.356000000000000000e+03,4.608350442381180301e+01,3.724476855408141773e+01,-1.757736331517640443e-02,5.118644461933337766e+02
0.000000000000000000e+00,1.357000000000000000e+03,3.364582464793319616e+01,3.212524241446921280e+01,1.320734581302050173e-03,-3.723652227343879417e+01
0.000000000000000000e+00,1.358000000000000000e+03,2.680822614085061772e+01,7.537738032551181355e+00,1.393030854544915478e-03,-3.934728156050462644e+01
0.000000000000000000e+00,1.359000000000000000e+03,6.104107944094194949e+01,2.572934328244049240e+01,-1.316050939846978053e-03,3.709977885285651666e+01
0.000000000000000000e+00,1.362000000000000000e+03,4.905455107357524724e+01,2.895314740554658783e+01,-1.656375363122666866e-02,4.822711358069244625e+02
0.000000000000000000e+00,1.365000000000000000e+03,6.446626437066548476e+01,2.926459674773421682e+01,-1.832166460627078497e-02,5.335950388239517679e+02
0.000000000000000000e+00,1.368000000000000000e+03,1.283252142151459338e+02,1.425255960318343540e+01,-1.788289151811209635e-02,5.207846361682809402e+02
0.000000000000000000e+00,1.368000000000000000e+03,4.317900398587776323e+01,1.512258713938883936e+01,-1.222644846311137651e-03,3.437269804279868879e+01
0.000000000000000000e+00,1.369000000000000000e+03,3.497207081293867503e+01,3.849128133006442454e+01,-1.581263508280992408e-02,4.603415067867382504e+02
0.000000000000000000e+00,1.374000000000000000e+03,8.609640397833666725e+01,1.247356303503413422e+01,-1.498100904608032878e-02,4.360613841517035212e+02
0.000000000000000000e+00,1.374000000000000000e+03,1.083963511447857115e+02,3.719510514717762106e+01,-1.639961045383469401e-02,4.774788177447649105e+02
0.000000000000000000e+00,1.380000000000000000e+03,1.272277950103380562e+02,2.493477286609992305e+01,-1.455299487920467226e-02,4.235650985590336859e+02
0.000000000000000000e+00,1.381000000000000000e+03,5.943168961253475402e+01,4.145098666301193191e+01,-2.268911117522140475e-02,6.611068453483095482e+02
0.000000000000000000e+00,1.383000000000000000e+03,4.521164513605219071e+01,1.641951747107323456e+01,-1.125909184650426310e-02,3.273964289291251362e+02
0.000000000000000000e+00,1.383000000000000000e+03,1.420134732127492896e+02,5.309421594194245841e+01,-1.448193219709523021e-02,4.214903551525176795e+02
0.000000000000000000e+00,1.383000000000000000e+03,2.665033993698193271e+01,4.101174903409355466e+01,1.347793274535837981e-03,-3.802652686810466776e+01
0.000000000000000000e+00,1.384000000000000000e+03,3.576552392017170945e+01,5.575535291784314396e+00,-1.125343022021817879e-02,3.272311323000291736e+02
0.000000000000000000e+00,1.387000000000000000e+03,4.580513716416405856e+01,3.255489188833647063e+01,1.377533912348309110e-03,-3.889483341628665869e+01
0.000000000000000000e+00,1.388000000000000000e+03,1.212313343130537220e+02,5.488937539643602648e+00,-1.584718621509209960e-02,4.613502603513687745e+02
0.000000000000000000e+00,1.388000000000000000e+03,9.127610028907641038e+01,6.643307510751257361e+00,-1.610393567706912277e-02,4.688463080314010085e+02
0.000000000000000000e+00,1.390000000000000000e+03,4.180898343721471377e+01,1.976498195107750178e+01,-1.580325940105217417e-02,4.600677747331334331e+02
0.000000000000000000e+00,1.391000000000000000e+03,1.128188004180330211e+02,4.422681587975306172e+01,1.433508423608213398e-03,-4.052906315153064298e+01
0.000000000000000000e+00,1.395000000000000000e+03,1.326966829337069100e+02,2.313910953478816168e+01,-1.151368433810489450e-02,3.348295017827981042e+02
0.000000000000000000e+00,1.396000000000000000e+03,3.509716957853537167e+01,1.538256321321574127e+01,-1.101571840520879086e-02,3.202909070481576350e+02
0.000000000000000000e+00,1.398000000000000000e+03,1.763220776771014897e+01,3.643961352557002442e+01,-1.653705169558230626e-03,4.695791910285097259e+01
0.000000000000000000e+00,1.402000000000000000e+03,3.691223777212461243e+01,4.083019727409075728e+01,-1.337985911357802114e-02,3.893142706641129394e+02
0.000000000000000000e+00,1.404000000000000000e+03,1.682384099849060988e+01,4.225128620133825308e+01,-1.264965146717948047e-02,3.679951555564153409e+02
0.000000000000000000e+00,1.405000000000000000e+03,1.057892804717957915e+02,3.761962099179436336e+01,1.224403500652686619e-03,-3.442404364911636350e+01
